dataset_key,city,sensor_id,station_name,period_mean_pm25_ugm3,arithmetic_period_mean_pm25_ugm3,reference_mean_pm25_ugm3,mean_minus_reference_ugm3,ci_basis,daily_means_observed,daily_presence_pct,lag1_autocorrelation,ar1_effective_n,gls_effective_n,sd_pm25_ugm3,bonferroni_z,ci_low_ugm3,ci_high_ugm3,ci_excludes_reference,longest_missing_gap_days,long_gap_gt_30d,rank_by_period_mean
lucknow_lcs,Lucknow,81432131007,Charbagh,34.2263811657449,30.9736351206508,61.802242631595966,-27.57586146585107,daily_sensor_means_gap_aware_ar1_gls,226,61.917808219178085,0.9011034911407267,11.756651390285244,12.704630808912292,26.17345130838496,3.3879288292867877,9.348450812934807,59.10431151855499,True,139.0,True,3.0
lucknow_lcs,Lucknow,81432131009,Vipul Khand,44.349106649794116,43.602636606474285,61.802242631595966,-17.45313598180185,daily_sensor_means_gap_aware_ar1_gls,341,93.42465753424658,0.8989166917820967,18.15214340443559,20.36334577646292,38.87081396847306,3.3879288292867877,15.16587748002894,73.5323358195593,False,3.0,False,5.0
lucknow_lcs,Lucknow,81432131011,Aminabad,54.615102644915865,58.873227712137485,61.802242631595966,-7.187139986680101,daily_sensor_means_gap_aware_ar1_gls,266,72.87671232876713,0.9083081841399919,12.780966523891884,15.644868785642338,52.4201765524861,3.3879288292867877,9.715055679841157,99.51514960999057,False,56.0,True,24.0
lucknow_lcs,Lucknow,81432131012,Vrindavan Yojana,72.49547822944443,79.73624338922777,61.802242631595966,10.693235597848464,daily_sensor_means_gap_aware_ar1_gls,248,67.94520547945206,0.893643996111517,13.928853057124721,17.018431220328843,62.30819328294668,3.3879288292867877,21.324976531991815,123.66597992689705,False,93.0,True,60.0
lucknow_lcs,Lucknow,81432131013,Kakori,46.39277816948395,47.27870583651722,61.802242631595966,-15.40946446211202,daily_sensor_means_gap_aware_ar1_gls,365,100.0,0.9366478722046975,11.93997472496711,12.907262465446657,40.07183214853265,3.3879288292867877,8.604560590365153,84.18099574860274,False,0.0,False,8.0
lucknow_lcs,Lucknow,81432131014,"Gomti Nagar, Lucknow - UPPCB",58.862433377793124,63.39688628771093,61.802242631595966,-2.939809253802842,daily_sensor_means_gap_aware_ar1_gls,268,73.42465753424658,0.9222096769376039,10.84575050830882,13.321212086125136,50.105081290526044,3.3879288292867877,12.352664842275765,105.37220191331048,False,48.0,True,34.0
lucknow_lcs,Lucknow,81432131015,IITR-Hazratganj,72.08865095925695,72.88128543653478,61.802242631595966,10.286408327660986,daily_sensor_means_gap_aware_ar1_gls,250,68.4931506849315,0.9207731234683237,10.31184729259135,12.249333994346774,62.670188832723426,3.3879288292867877,11.423533398316621,132.7537685201973,False,60.0,True,59.0
lucknow_lcs,Lucknow,81432131016,Jankipuram,54.01091123756921,54.64069421233883,61.802242631595966,-7.791331394026756,daily_sensor_means_gap_aware_ar1_gls,365,100.0,0.9111803766983629,16.962900467355606,17.91642676744503,50.29994157595647,3.3879288292867877,13.750699027205798,94.27112344793262,False,0.0,False,23.0
lucknow_lcs,Lucknow,81432144006,Jankipuram Vistar,57.24777225158106,49.338685739230655,61.802242631595966,-4.554470380014905,daily_sensor_means_gap_aware_ar1_gls,234,64.10958904109589,0.9357055009572266,7.772314935597956,9.447148000599636,44.428588409956454,3.3879288292867877,8.275930898245207,106.21961360491692,False,108.0,True,30.0
lucknow_lcs,Lucknow,81432144007,Dashauli,50.909139240514016,40.38211906138466,61.802242631595966,-10.89310339108195,daily_sensor_means_gap_aware_ar1_gls,222,60.82191780821918,0.9222494970566258,8.979381542228905,11.022434026367858,41.55497997822934,3.3879288292867877,8.503989431583477,93.31428904944455,False,99.0,True,16.0
lucknow_lcs,Lucknow,81432144008,Chak Ganjaria,32.77557801948352,33.34618976161753,61.802242631595966,-29.026664612112448,daily_sensor_means_gap_aware_ar1_gls,62,16.986301369863014,0.8210435668393925,6.092824497996329,10.040479506486646,20.021650392133242,3.3879288292867877,11.368523007443176,54.182633031523864,True,173.0,True,2.0
lucknow_lcs,Lucknow,81432144009,Awadh_vihar_yojna,61.85256187464989,62.81483646039071,61.802242631595966,0.05031924305392721,daily_sensor_means_gap_aware_ar1_gls,297,81.36986301369863,0.9096450909111273,14.052563027086624,16.777150122954517,54.95189097282796,3.3879288292867877,16.400056707822344,107.30506704147744,False,26.0,False,43.0
lucknow_lcs,Lucknow,81432144014,Nigoha,71.47051915738156,77.77724604934482,61.802242631595966,9.668276525785593,daily_sensor_means_gap_aware_ar1_gls,232,63.561643835616444,0.9223180191464609,9.375253927039193,13.552599400690179,69.61215893020986,3.3879288292867877,7.407399889115624,135.5336384256475,False,42.0,True,58.0
lucknow_lcs,Lucknow,81432144015,Mohanlalganj,114.91956699697091,98.82887429107222,61.802242631595966,53.11732436537495,daily_sensor_means_gap_aware_ar1_gls,293,80.27397260273973,0.8343516165134113,26.458927462239703,29.86303107325368,202.41208549193863,3.3879288292867877,-10.568888742565164,240.408022736507,False,27.0,False,71.0
lucknow_lcs,Lucknow,81432144016,Lohiya college,46.12505477207054,44.45232582900479,61.802242631595966,-15.677187859525425,daily_sensor_means_gap_aware_ar1_gls,42,11.506849315068493,0.5849443134580328,10.99870745409896,16.49328349107715,18.65952567191666,3.3879288292867877,30.55890100306687,61.69120854107421,True,150.0,True,7.0
lucknow_lcs,Lucknow,81432144017,Aziz Nagar,63.80671002430268,69.52664927613945,61.802242631595966,2.004467392706715,daily_sensor_means_gap_aware_ar1_gls,333,91.23287671232877,0.9301698272065554,12.047358326946123,13.938764874252858,76.173086891952,3.3879288292867877,-5.316466532601147,132.92988658120652,False,26.0,False,49.0
lucknow_lcs,Lucknow,81432144019,Mubarakpur,80.09890408073221,83.72480167385649,61.802242631595966,18.296661449136245,daily_sensor_means_gap_aware_ar1_gls,299,81.91780821917808,0.9186575478726339,12.676255443838587,14.584690348252579,63.067718473801165,3.3879288292867877,24.149844341016156,136.04796382044827,False,66.0,True,65.0
lucknow_lcs,Lucknow,81432144020,HariharNagar,67.77760461168022,68.08960587038933,61.802242631595966,5.9753619800842515,daily_sensor_means_gap_aware_ar1_gls,306,83.83561643835617,0.9162462247073183,13.374406122300407,16.074116827014816,58.959123352132465,3.3879288292867877,17.95553826619377,117.59967095716667,False,16.0,False,54.0
lucknow_lcs,Lucknow,81432144021,LPS Jankipuram,61.2801662386935,56.21265785744355,61.802242631595966,-0.5220763929024628,daily_sensor_means_gap_aware_ar1_gls,244,66.84931506849315,0.9238872179491895,9.653122411299394,12.667258114440946,54.34463347081711,3.3879288292867877,9.549314096436909,113.0110183809501,False,60.0,True,41.0
lucknow_lcs,Lucknow,81432144022,Virat Khand,60.15004938667084,62.56290638298878,61.802242631595966,-1.6521932449251295,daily_sensor_means_gap_aware_ar1_gls,330,90.41095890410958,0.9167361206667257,14.335348451837369,16.69051058705629,51.816085825961075,3.3879288292867877,17.18017634058389,103.11992243275779,False,15.0,False,37.0
lucknow_lcs,Lucknow,81432144023,Mohammadpur,59.1056541026291,62.76159974156051,61.802242631595966,-2.6965885289668634,daily_sensor_means_gap_aware_ar1_gls,306,83.83561643835617,0.931574057880277,10.840039087920402,12.741138764974508,49.94763047243579,3.3879288292867877,11.698373303253994,106.51293490200422,False,59.0,True,35.0
lucknow_lcs,Lucknow,81432144024,Umarbhari,62.93923896415384,43.779917742499045,61.802242631595966,1.136996332557871,daily_sensor_means_gap_aware_ar1_gls,130,35.61643835616438,0.95,3.333333333333336,7.062437812468729,47.420956597329,3.3879288292867877,2.484928692559521,123.39354923574815,False,94.0,True,48.0
lucknow_lcs,Lucknow,81432144025,Baksi Ka Talab,62.840083281817016,63.154876435678126,61.802242631595966,1.0378406502210495,daily_sensor_means_gap_aware_ar1_gls,365,100.0,0.9329646219882893,12.658231141916175,13.623551056595849,51.171571162229114,3.3879288292867877,15.870374414452172,109.80979214918186,False,0.0,False,46.0
lucknow_lcs,Lucknow,81432144026,Itaunja,54.99873542685746,56.43133100741797,61.802242631595966,-6.803507204738509,daily_sensor_means_gap_aware_ar1_gls,296,81.0958904109589,0.9245107701804957,11.610645350910463,13.546497896921553,42.225398657737344,3.3879288292867877,16.130527259168133,93.86694359454678,False,37.0,True,25.0
lucknow_lcs,Lucknow,81432144027,CIMAP,74.32406991881997,59.62037652784839,61.802242631595966,12.521827287224006,daily_sensor_means_gap_aware_ar1_gls,200,54.794520547945204,0.8805226774058748,12.706820718476065,16.50235493536561,68.49188579198784,3.3879288292867877,17.202459828689612,131.44568000895032,False,67.0,True,61.0
lucknow_lcs,Lucknow,81432144030,Gomti Nagar Ex,57.87985981573105,58.16362069556791,61.802242631595966,-3.922382815864914,daily_sensor_means_gap_aware_ar1_gls,365,100.0,0.9192351305056654,15.359857110194298,16.317775309892383,48.69805635662929,3.3879288292867877,17.037066934210557,98.72265269725155,False,0.0,False,31.0
lucknow_lcs,Lucknow,81432144031,Kalyanpur,78.17286956504613,82.10970434337598,61.802242631595966,16.37062693345016,daily_sensor_means_gap_aware_ar1_gls,215,58.9041095890411,0.880369301742213,13.6784833179277,17.42128447412289,57.43851717267535,3.3879288292867877,31.550170502522867,124.7955686275694,False,103.0,True,63.0
lucknow_lcs,Lucknow,81432147001,Arjunganj,87.17586934718364,88.19380545200427,61.802242631595966,25.37362671558767,daily_sensor_means_gap_aware_ar1_gls,265,72.6027397260274,0.9329758865226377,9.188624749713341,10.52765471515567,85.49699619800981,3.3879288292867877,-2.0969640558271294,176.4487027501944,False,63.0,True,67.0
lucknow_lcs,Lucknow,81432147004,Anand Nagar,48.44729449448209,48.63294524183607,61.802242631595966,-13.35494813711388,daily_sensor_means_gap_aware_ar1_gls,365,100.0,0.913145107870285,16.570638315374158,17.525239306290935,40.01333169246956,3.3879288292867877,16.06504502537551,80.82954396358866,False,0.0,False,11.0
lucknow_lcs,Lucknow,81432147008,CMS_Kanpur Road,59.7720840648394,62.57181878147289,61.802242631595966,-2.030158566756569,daily_sensor_means_gap_aware_ar1_gls,350,95.8904109589041,0.9209203211985937,14.408659888205088,15.938457993697558,53.89383784490853,3.3879288292867877,14.03692027935434,105.50724785032446,False,4.0,False,36.0
lucknow_lcs,Lucknow,81432147023,Piparsand,56.71716456961868,57.74414228333236,61.802242631595966,-5.085078061977285,daily_sensor_means_gap_aware_ar1_gls,336,92.05479452054794,0.9212077059048805,13.77998367099558,14.738971814831899,47.508930232544465,3.3879288292867877,14.79188804660361,98.64244109263376,False,29.0,False,29.0
lucknow_lcs,Lucknow,81432147033,Kukrail_LCS_uppcb,52.734006668894764,53.359538535482876,61.802242631595966,-9.068235962701202,daily_sensor_means_gap_aware_ar1_gls,308,84.38356164383562,0.9135093006033052,13.921612717420832,16.95887510215472,41.4878610781035,3.3879288292867877,18.60239445134752,86.86561888644201,False,19.0,False,20.0
lucknow_lcs,Lucknow,81432147034,Talkatora_BPS,82.53893438646313,81.57651200028626,61.802242631595966,20.73669175486716,daily_sensor_means_gap_aware_ar1_gls,251,68.76712328767123,0.8679045832708234,17.750344367679148,22.155537886147194,87.04018495945206,3.3879288292867877,19.890108731882144,145.1877600410441,False,42.0,True,66.0
lucknow_lcs,Lucknow,81432147036,Telibagh,60.95304212569569,63.834349302727205,61.802242631595966,-0.8492005059002778,daily_sensor_means_gap_aware_ar1_gls,338,92.6027397260274,0.9292664259045581,12.392248018855069,13.392149584478561,54.73842166371769,3.3879288292867877,10.277149948456525,111.62893430293485,False,26.0,False,39.0
lucknow_lcs,Lucknow,81432147037,HariKansh_garhi,62.71399725671741,65.22526041308043,61.802242631595966,0.9117546251214463,daily_sensor_means_gap_aware_ar1_gls,333,91.23287671232877,0.9258157205511753,12.827481255261755,13.903953781699517,58.39809102520354,3.3879288292867877,9.654421717901094,115.77357279553374,False,29.0,False,45.0
lucknow_lcs,Lucknow,81432147038,Mall,58.536241868877795,55.27870347553879,61.802242631595966,-3.2660007627181713,daily_sensor_means_gap_aware_ar1_gls,278,76.16438356164383,0.9402284045226518,8.564199711729772,11.463407847706707,53.7455310854577,3.3879288292867877,4.756369758426317,112.31611397932927,False,48.0,True,32.0
lucknow_lcs,Lucknow,81432147039,Nagram,77.17117254214219,87.79294966076321,61.802242631595966,15.368929910546221,daily_sensor_means_gap_aware_ar1_gls,172,47.12328767123288,0.8824274806484075,10.742763552043037,19.882214942942323,81.62410058701217,3.3879288292867877,15.152808635757516,139.18953644852687,False,47.0,True,62.0
lucknow_lcs,Lucknow,81432147040,"Amethi, jagdishpur",89.96246649467203,85.02823371306874,61.802242631595966,28.160223863076062,daily_sensor_means_gap_aware_ar1_gls,321,87.94520547945206,0.9200596450927672,13.364612912314994,15.102959861725171,82.34577712534973,3.3879288292867877,18.175669404558462,161.74926358478558,False,25.0,False,69.0
lucknow_lcs,Lucknow,81432147041,UniWrld IndNagar,64.22596933011509,65.5722749045351,61.802242631595966,2.4237266985191255,daily_sensor_means_gap_aware_ar1_gls,269,73.6986301369863,0.9050283394453891,13.410496925535474,15.97820683015156,52.36693629134051,3.3879288292867877,19.84186854425387,108.61007011597631,False,82.0,True,50.0
lucknow_lcs,Lucknow,81432147043,Amrapali Yojna,62.50440981917763,62.52052150382453,61.802242631595966,0.7021671875816651,daily_sensor_means_gap_aware_ar1_gls,365,100.0,0.9146621254165826,16.26831377163751,17.223743048975486,48.57360274417051,3.3879288292867877,22.851886776083028,102.15693286227224,False,0.0,False,44.0
lucknow_lcs,Lucknow,81432147044,Rahta,69.32930724603187,75.03589853587131,61.802242631595966,7.527064614435908,daily_sensor_means_gap_aware_ar1_gls,253,69.31506849315069,0.9405387569522835,7.752328798987335,10.675554867863866,68.28561085950155,3.3879288292867877,-1.476397338472296,140.13501183053603,False,75.0,True,55.0
lucknow_lcs,Lucknow,81432147045,Qaiserbagh,95.78722593156415,102.13374720297556,61.802242631595966,33.984983299968185,daily_sensor_means_gap_aware_ar1_gls,267,73.15068493150685,0.919251224381505,11.233507534734564,13.627114149741164,88.98104540694176,3.3879288292867877,14.123378810959395,177.4510730521689,False,31.0,True,70.0
lucknow_lcs,Lucknow,81432147046,CMS_IndNgr,49.247309793203925,49.59687028217723,61.802242631595966,-12.554932838392041,daily_sensor_means_gap_aware_ar1_gls,365,100.0,0.9245796326883975,14.303608747163729,15.264420777993413,40.356422031017814,3.3879288292867877,14.25224766275334,84.2423719236545,False,0.0,False,12.0
lucknow_lcs,Lucknow,81432147047,Aliganj -II,66.44637600984699,72.62692259942321,61.802242631595966,4.64413337825102,daily_sensor_means_gap_aware_ar1_gls,326,89.31506849315069,0.9157327030034884,14.339755633859298,16.634225469007326,61.09460270009568,3.3879288292867877,15.696401147642547,117.19635087205143,False,22.0,False,53.0
lucknow_lcs,Lucknow,81432147049,Bijnor,52.678784776558075,57.21421440410469,61.802242631595966,-9.123457855037891,daily_sensor_means_gap_aware_ar1_gls,315,86.3013698630137,0.9207675477673924,12.993879703080996,15.86444025248926,46.46101744592881,3.3879288292867877,13.159359700141628,92.19820985297451,False,16.0,False,19.0
lucknow_lcs,Lucknow,81432147050,RDSO,60.3717511199279,61.04020476548076,61.802242631595966,-1.430491511668066,daily_sensor_means_gap_aware_ar1_gls,365,100.0,0.9238901268594627,14.439547928677223,15.399987523393179,51.86437092077313,3.3879288292867877,15.595966120567901,105.1475361192879,False,0.0,False,38.0
lucknow_lcs,Lucknow,81432147051,Prabandh Nagar,66.0812083077679,66.25387286819684,61.802242631595966,4.278965676171929,daily_sensor_means_gap_aware_ar1_gls,365,100.0,0.9151984037351606,16.161554111730872,17.11727588128778,52.21379438164214,3.3879288292867877,23.32470232464302,108.83771429089276,False,0.0,False,52.0
lucknow_lcs,Lucknow,81432147053,Ambalika,50.74757045381606,51.376917218432,61.802242631595966,-11.054672177779906,daily_sensor_means_gap_aware_ar1_gls,244,66.84931506849315,0.9138480121543722,10.983675245282548,15.003006551949383,49.06241314142571,3.3879288292867877,7.834060824552957,93.66108008307916,False,37.0,True,15.0
lucknow_lcs,Lucknow,81432147054,Malhaur,53.409843831348915,50.16080645800294,61.802242631595966,-8.39239880024705,daily_sensor_means_gap_aware_ar1_gls,268,73.42465753424658,0.9155750318825416,11.811540179265716,16.65400027093537,52.44290837414471,3.3879288292867877,9.872516654143709,96.94717100855412,False,22.0,False,21.0
lucknow_lcs,Lucknow,81432147055,Daliganj,56.17925982530656,52.66479395458,61.802242631595966,-5.622982806289407,daily_sensor_means_gap_aware_ar1_gls,244,66.84931506849315,0.8422776916536454,20.889490987629944,24.616848328547498,33.32362283934102,3.3879288292867877,33.42460436751816,78.93391528309496,False,97.0,True,28.0
lucknow_lcs,Lucknow,81432147056,Rajajipuram-II,50.99240623170448,46.912953797645,61.802242631595966,-10.809836399891488,daily_sensor_means_gap_aware_ar1_gls,23,6.301369863013699,0.5853339598107044,6.01596834870843,7.896538770173173,21.745771013298146,3.3879288292867877,24.77494086384415,77.2098715995648,False,326.0,True,17.0
lucknow_lcs,Lucknow,81432147057,Fazullaganj,62.905442133095825,63.731173846079905,61.802242631595966,1.1031995014998586,daily_sensor_means_gap_aware_ar1_gls,365,100.0,0.9129783610081781,16.603898339589847,17.558408207152624,54.89635137019419,3.3879288292867877,18.520548015998905,107.29033625019275,False,0.0,False,47.0
lucknow_lcs,Lucknow,81432147060,Shanti Nagar,26.335240757959944,24.768324829797418,61.802242631595966,-35.46700187363602,daily_sensor_means_gap_aware_ar1_gls,203,55.61643835616439,0.8253986892355121,19.417164203199484,20.321513148011306,14.81192516313867,3.3879288292867877,15.203379975547138,37.46710154037275,True,162.0,True,1.0
lucknow_lcs,Lucknow,81432147061,Para,55.64341113967053,58.41106855020373,61.802242631595966,-6.158831491925433,daily_sensor_means_gap_aware_ar1_gls,297,81.36986301369863,0.904682394032065,14.863018139495715,17.480731076341613,46.11622232295039,3.3879288292867877,18.2746924525578,93.01212982678327,False,48.0,True,26.0
lucknow_lcs,Lucknow,81432147062,Tiwariganj,69.50598788416744,70.03109010380643,61.802242631595966,7.703745252571473,daily_sensor_means_gap_aware_ar1_gls,364,99.72602739726028,0.9203987243951692,15.08794186961567,16.08779967920289,59.4453915597974,3.3879288292867877,19.29437804443439,119.7175977239005,False,1.0,False,56.0
lucknow_lcs,Lucknow,81432147064,Rajajipuram-I,53.885875941596225,53.76437150574497,61.802242631595966,-7.916366689999741,daily_sensor_means_gap_aware_ar1_gls,265,72.6027397260274,0.9113278670170795,12.294131031085922,17.051032473185515,41.97950852979112,3.3879288292867877,19.44324742771341,88.32850445547905,False,27.0,False,22.0
lucknow_lcs,Lucknow,81432147065,Balaganj,89.50400157481548,92.83838061767892,61.802242631595966,27.70175894321951,daily_sensor_means_gap_aware_ar1_gls,298,81.64383561643835,0.9170475225406634,12.894744648855191,15.293274122088631,83.63252408877655,3.3879288292867877,17.05052217319634,161.95748097643462,False,31.0,True,68.0
lucknow_lcs,Lucknow,81432147068,Badal Khera,70.05274168651692,59.919656110045224,61.802242631595966,8.250499054920958,daily_sensor_means_gap_aware_ar1_gls,280,76.71232876712328,0.9343459011700697,9.50354725143041,13.065652062701446,49.49514098160855,3.3879288292867877,23.66200173948193,116.44348163355193,False,26.0,False,57.0
lucknow_lcs,Lucknow,81432147069,Hazratganj_NBRI,49.42754585008533,39.334326192649826,61.802242631595966,-12.374696781510636,daily_sensor_means_gap_aware_ar1_gls,249,68.21917808219177,0.9350077302379146,8.363312930418891,9.963740466442687,34.59924449283528,3.3879288292867877,12.292010354536416,86.56308134563425,False,93.0,True,13.0
lucknow_lcs,Lucknow,81432147070,Asharfabad,65.85209509930519,73.91339813473093,61.802242631595966,4.049852467709222,daily_sensor_means_gap_aware_ar1_gls,283,77.53424657534246,0.9149362511861974,12.57119703039421,16.0970171542662,78.33629690162802,3.3879288292867877,-0.29710742750191343,132.0012976261123,False,26.0,False,51.0
lucknow_lcs,Lucknow,81432147072,Haroiya,48.15499973015508,48.192316113165234,61.802242631595966,-13.647242901440883,daily_sensor_means_gap_aware_ar1_gls,365,100.0,0.9195307986986624,15.30126971388026,16.259348426992908,38.0746457426298,3.3879288292867877,16.164679993152532,80.14531946715763,False,0.0,False,10.0
lucknow_lcs,Lucknow,81432147076,Jopling,61.13731345878296,63.724816672013326,61.802242631595966,-0.6649291728130038,daily_sensor_means_gap_aware_ar1_gls,318,87.12328767123287,0.9154329096674352,14.039820758026321,14.99567037828411,55.659568817963816,3.3879288292867877,12.441550654781743,109.83307626278418,False,47.0,True,40.0
chicago_lcs_corrected_no_collocation,Chicago,DACZY2913,Rogers Park 2,10.236929358267256,10.267822878228783,10.253490712654873,-0.0165613543876173,daily_sensor_means_gap_aware_ar1_gls,271,99.26739926739927,0.5388617882162998,81.20836864643584,82.40926422582939,5.31606294569447,3.7448446730995455,8.0439431254696,12.429915591064912,False,1.0,False,142.0
chicago_lcs_corrected_no_collocation,Chicago,DAETQ5676,Montclare 2,10.753717070924061,10.779375,10.253490712654873,0.5002263582691882,daily_sensor_means_gap_aware_ar1_gls,272,99.63369963369964,0.5585676538045531,77.03842555186154,77.99635931275765,5.460097046347717,3.7448446730995455,8.438471803691339,13.068962338156783,False,1.0,False,207.0
chicago_lcs_corrected_no_collocation,Chicago,DAEXF8484,Mount Greenwood 1,10.303712230937933,10.343014705882354,10.253490712654873,0.05022151828305965,daily_sensor_means_gap_aware_ar1_gls,272,99.63369963369964,0.6064150616128648,66.642243215658,67.61449376808918,5.662745649858016,3.7448446730995455,7.724773861381827,12.882650600494038,False,1.0,False,146.0
chicago_lcs_corrected_no_collocation,Chicago,DAHAJ0678,Ashburn 1,10.406107972368616,10.446654411764705,10.253490712654873,0.15261725971374318,daily_sensor_means_gap_aware_ar1_gls,272,99.63369963369964,0.5641477870396905,75.79322293424433,76.75306808413032,5.220895660359842,3.7448446730995455,8.174432961275805,12.637782983461427,False,1.0,False,161.0
chicago_lcs_corrected_no_collocation,Chicago,DAHWZ2321,Albany Park 2,10.915992829393298,10.962683823529414,10.253490712654873,0.6625021167384251,daily_sensor_means_gap_aware_ar1_gls,272,99.63369963369964,0.5753631260518314,73.31721036493381,74.28069459689699,5.678738471728634,3.7448446730995455,8.44854659010144,13.383439068685156,False,1.0,False,223.0
chicago_lcs_corrected_no_collocation,Chicago,DAJHM7956,South Chicago 3,10.45331258381368,10.493492647058824,10.253490712654873,0.19982187115880734,daily_sensor_means_gap_aware_ar1_gls,272,99.63369963369964,0.5215510545608986,85.52990237780216,86.47331391829503,5.651948552733842,3.7448446730995455,8.177214581770228,12.729410585857133,False,1.0,False,169.0
chicago_lcs_corrected_no_collocation,Chicago,DALBP5360,Beverly 4,9.257102638310199,9.28408088235294,10.253490712654873,-0.996388074344674,daily_sensor_means_gap_aware_ar1_gls,272,99.63369963369964,0.5571192452523626,77.36309576716704,78.32052213701174,4.667054575864537,3.7448446730995455,7.282230870139939,11.23197440648046,False,1.0,False,32.0
chicago_lcs_corrected_no_collocation,Chicago,DALUY0194,Near North Side 2,10.351999388231725,10.404632352941176,10.253490712654873,0.09850867557685206,daily_sensor_means_gap_aware_ar1_gls,272,99.63369963369964,0.5588746773239109,76.96968172827975,77.92772244134962,5.5915583326639915,3.7448446730995455,7.9799666588789755,12.724032117584475,False,1.0,False,155.0
chicago_lcs_corrected_no_collocation,Chicago,DAMWS8859,North Lawndale 2,11.093117768868462,11.140845588235294,10.253490712654873,0.8396270562135886,daily_sensor_means_gap_aware_ar1_gls,272,99.63369963369964,0.577243088905002,72.9056165322436,73.86968505372039,5.576795395549142,3.7448446730995455,8.663234579832181,13.523000957904742,False,1.0,False,234.0
chicago_lcs_corrected_no_collocation,Chicago,DAPBK7657,South Lawndale 2,10.669078457989931,10.712426470588236,10.253490712654873,0.41558774533505805,daily_sensor_means_gap_aware_ar1_gls,272,99.63369963369964,0.5795473497004896,72.40246448018928,73.3672393368433,5.18049171985808,3.7448446730995455,8.404154091796137,12.934002824183725,False,1.0,False,199.0
chicago_lcs_corrected_no_collocation,Chicago,DAPJK7781,Near West Side 2,9.337375716601327,9.377757352941176,10.253490712654873,-0.9161149960535457,daily_sensor_means_gap_aware_ar1_gls,272,99.63369963369964,0.5516515297716873,78.59418275445202,79.54965109024377,4.694181580257927,3.7448446730995455,7.366430494017067,11.308320939185588,False,1.0,False,37.0
chicago_lcs_corrected_no_collocation,Chicago,DAREG6245,Lake View 5,9.97992924343643,10.02783088235294,10.253490712654873,-0.2735614692184427,daily_sensor_means_gap_aware_ar1_gls,272,99.63369963369964,0.560769478409423,76.54602651148028,77.50472265535011,5.247781545065059,3.7448446730995455,7.747665663849611,12.21219282302325,False,1.0,False,109.0
chicago_lcs_corrected_no_collocation,Chicago,DARLP7776,Armour Square 2,10.469639944751505,10.518125,10.253490712654873,0.2161492320966314,daily_sensor_means_gap_aware_ar1_gls,272,99.63369963369964,0.553824593598774,78.10386773455252,79.06012239460108,5.582752678357889,3.7448446730995455,8.11836478162946,12.82091510787355,False,1.0,False,173.0
chicago_lcs_corrected_no_collocation,Chicago,DATLR2184,Brighton Park 1,11.248558333719862,11.297904411764707,10.253490712654873,0.9950676210649885,daily_sensor_means_gap_aware_ar1_gls,272,99.63369963369964,0.5863307111383314,70.92975366380716,71.8965461212997,5.640075862956691,3.7448446730995455,8.757609879048871,13.739506788390852,False,1.0,False,254.0
chicago_lcs_corrected_no_collocation,Chicago,DAUPG9028,Portage Park 2,10.536679766577029,10.572389705882353,10.253490712654873,0.28318905392215576,daily_sensor_means_gap_aware_ar1_gls,272,99.63369963369964,0.5653533302510744,75.52537301769772,76.48562217365864,5.41202233745836,3.7448446730995455,8.219266507415266,12.854093025738791,False,1.0,False,184.0
chicago_lcs_corrected_no_collocation,Chicago,DAWAP1896,Greater Grand Crossing 5,9.754313224182322,9.792352941176471,10.253490712654873,-0.49917748847255083,daily_sensor_means_gap_aware_ar1_gls,272,99.63369963369964,0.5653844029126894,75.5184746876145,76.47873421523721,4.873439685626345,3.7448446730995455,7.667425623008434,11.84120082535621,False,1.0,False,77.0
chicago_lcs_corrected_no_collocation,Chicago,DAWUS6556,Ashburn 5,9.81902918530431,9.850183823529411,10.253490712654873,-0.43446152735056387,daily_sensor_means_gap_aware_ar1_gls,272,99.63369963369964,0.5518907567361779,78.54013798245737,79.49569341233632,4.77151004234146,3.7448446730995455,7.814936281793354,11.823122088815264,False,1.0,False,87.0
chicago_lcs_corrected_no_collocation,Chicago,DAYYE9472,Hyde Park 3,9.926684517591431,9.972500000000002,10.253490712654873,-0.3268061950634422,daily_sensor_means_gap_aware_ar1_gls,272,99.63369963369964,0.5475207881966344,79.5300111954794,80.48395480679659,5.163745422623767,3.7448446730995455,7.771204616055318,12.082164419127544,False,1.0,False,98.0
chicago_lcs_corrected_no_collocation,Chicago,DBCBA3610,Austin 5,10.375769423047116,10.41628676470588,10.253490712654873,0.12227871039224247,daily_sensor_means_gap_aware_ar1_gls,272,99.63369963369964,0.5586865737074166,77.01179568517607,77.96977089691143,5.355704393993281,3.7448446730995455,8.104402598679094,12.647136247415137,False,1.0,False,159.0
chicago_lcs_corrected_no_collocation,Chicago,DBDBP2246,Greater Grand Crossing 4,9.518256739530045,9.549485294117646,10.253490712654873,-0.7352339731248279,daily_sensor_means_gap_aware_ar1_gls,272,99.63369963369964,0.5344579266302284,82.52259104598598,83.47144634236784,4.540359856969406,3.7448446730995455,7.657219280012673,11.379294199047418,False,1.0,False,52.0
chicago_lcs_corrected_no_collocation,Chicago,DBDSX9338,South Shore 2,10.501055784545981,10.550073529411764,10.253490712654873,0.247565071891108,daily_sensor_means_gap_aware_ar1_gls,272,99.63369963369964,0.5502316141076106,78.9153052030571,79.87025388555993,5.698250783108216,3.7448446730995455,8.113338873456383,12.888772695635579,False,1.0,False,179.0
