dataset_key,city,time_aggregation,time_index,sample_size,n_sensors_available,estimator,nominal_coverage,empirical_coverage,qce_pct_points,absolute_error_median_ugm3,absolute_error_p95_ugm3,draws,seed_used,valid_sensor_set_hash
lucknow_lcs,Lucknow,period,study_period,20,71,arithmetic_mean_ci,0.95,0.9465,0.34999999999999476,2.22644637152165,6.382964037237038,10000,3526070814,300e2edf7b4d3819
lucknow_lcs,Lucknow,period,study_period,20,71,lognormal_delta_ci,0.95,0.9607,1.0700000000000043,2.2067326247244026,6.379874826968159,10000,3526070814,300e2edf7b4d3819
chicago_lcs_corrected_no_collocation,Chicago,period,study_period,5,277,arithmetic_mean_ci,0.68,0.6765,0.35000000000000586,0.2677739649702984,0.9058824089687664,10000,2478654535,3f39e8d9593910d0
chicago_lcs_corrected_no_collocation,Chicago,period,study_period,5,277,lognormal_delta_ci,0.68,0.6818,0.17999999999999128,0.265576469928094,0.8877593213651378,10000,2478654535,3f39e8d9593910d0
chicago_lcs_corrected_no_collocation,Chicago,period,study_period,5,277,arithmetic_mean_ci,0.9,0.9076,0.759999999999994,0.2677739649702984,0.9058824089687664,10000,2478654535,3f39e8d9593910d0
chicago_lcs_corrected_no_collocation,Chicago,period,study_period,5,277,lognormal_delta_ci,0.9,0.9085,0.8499999999999952,0.265576469928094,0.8877593213651378,10000,2478654535,3f39e8d9593910d0
chicago_lcs_corrected_no_collocation,Chicago,period,study_period,5,277,arithmetic_mean_ci,0.95,0.9523,0.23000000000000798,0.2677739649702984,0.9058824089687664,10000,2478654535,3f39e8d9593910d0
chicago_lcs_corrected_no_collocation,Chicago,period,study_period,5,277,lognormal_delta_ci,0.95,0.9531,0.30999999999999917,0.265576469928094,0.8877593213651378,10000,2478654535,3f39e8d9593910d0
chicago_lcs_corrected_no_collocation,Chicago,period,study_period,10,277,arithmetic_mean_ci,0.68,0.6722,0.7800000000000029,0.19665838348381293,0.6743976823477325,10000,3322833977,3f39e8d9593910d0
chicago_lcs_corrected_no_collocation,Chicago,period,study_period,10,277,lognormal_delta_ci,0.68,0.6798,0.0200000000000089,0.19586589470140492,0.6653326332137109,10000,3322833977,3f39e8d9593910d0
chicago_lcs_corrected_no_collocation,Chicago,period,study_period,10,277,arithmetic_mean_ci,0.9,0.9083,0.8299999999999974,0.19665838348381293,0.6743976823477325,10000,3322833977,3f39e8d9593910d0
chicago_lcs_corrected_no_collocation,Chicago,period,study_period,10,277,lognormal_delta_ci,0.9,0.9109,1.090000000000002,0.19586589470140492,0.6653326332137109,10000,3322833977,3f39e8d9593910d0
chicago_lcs_corrected_no_collocation,Chicago,period,study_period,10,277,arithmetic_mean_ci,0.95,0.9562,0.6200000000000094,0.19665838348381293,0.6743976823477325,10000,3322833977,3f39e8d9593910d0
chicago_lcs_corrected_no_collocation,Chicago,period,study_period,10,277,lognormal_delta_ci,0.95,0.9562,0.6200000000000094,0.19586589470140492,0.6653326332137109,10000,3322833977,3f39e8d9593910d0
chicago_lcs_corrected_no_collocation,Chicago,period,study_period,15,277,arithmetic_mean_ci,0.68,0.6644,1.5600000000000058,0.1651119711540554,0.5431237905832011,10000,2407662816,3f39e8d9593910d0
chicago_lcs_corrected_no_collocation,Chicago,period,study_period,15,277,lognormal_delta_ci,0.68,0.6786,0.14000000000000679,0.1636802398565731,0.5299314598960755,10000,2407662816,3f39e8d9593910d0
chicago_lcs_corrected_no_collocation,Chicago,period,study_period,15,277,arithmetic_mean_ci,0.9,0.9066,0.6599999999999939,0.1651119711540554,0.5431237905832011,10000,2407662816,3f39e8d9593910d0
chicago_lcs_corrected_no_collocation,Chicago,period,study_period,15,277,lognormal_delta_ci,0.9,0.9084,0.8399999999999963,0.1636802398565731,0.5299314598960755,10000,2407662816,3f39e8d9593910d0
chicago_lcs_corrected_no_collocation,Chicago,period,study_period,15,277,arithmetic_mean_ci,0.95,0.9553,0.5300000000000082,0.1651119711540554,0.5431237905832011,10000,2407662816,3f39e8d9593910d0
chicago_lcs_corrected_no_collocation,Chicago,period,study_period,15,277,lognormal_delta_ci,0.95,0.9568,0.6800000000000028,0.1636802398565731,0.5299314598960755,10000,2407662816,3f39e8d9593910d0
chicago_lcs_corrected_no_collocation,Chicago,period,study_period,20,277,arithmetic_mean_ci,0.68,0.6722,0.7800000000000029,0.14270400054623256,0.4722450736854086,10000,2911454192,3f39e8d9593910d0
chicago_lcs_corrected_no_collocation,Chicago,period,study_period,20,277,lognormal_delta_ci,0.68,0.6871,0.7099999999999995,0.140632426671079,0.46056055204402563,10000,2911454192,3f39e8d9593910d0
chicago_lcs_corrected_no_collocation,Chicago,period,study_period,20,277,arithmetic_mean_ci,0.9,0.904,0.40000000000000036,0.14270400054623256,0.4722450736854086,10000,2911454192,3f39e8d9593910d0
chicago_lcs_corrected_no_collocation,Chicago,period,study_period,20,277,lognormal_delta_ci,0.9,0.9121,1.21,0.140632426671079,0.46056055204402563,10000,2911454192,3f39e8d9593910d0
chicago_lcs_corrected_no_collocation,Chicago,period,study_period,20,277,arithmetic_mean_ci,0.95,0.954,0.40000000000000036,0.14270400054623256,0.4722450736854086,10000,2911454192,3f39e8d9593910d0
chicago_lcs_corrected_no_collocation,Chicago,period,study_period,20,277,lognormal_delta_ci,0.95,0.9555,0.550000000000006,0.140632426671079,0.46056055204402563,10000,2911454192,3f39e8d9593910d0
