dataset_key,date,n_sensors_available,reference_mean_ugm3,ape_median_pct,ape_p95_pct,absolute_error_median_ugm3,absolute_error_p95_ugm3
lucknow_madhwal_lcs,2022-04-22,54,28.56830566191486,4.665057794432059,13.361288209948878,1.3327279700183343,3.817093656187588
lucknow_madhwal_lcs,2022-04-23,53,26.66035738397023,5.554392586108708,15.806967395395334,1.480820913965328,4.214193999180047
lucknow_madhwal_lcs,2022-04-24,51,29.088229449928175,4.605040494130465,13.215559282759038,1.339524745194776,3.844172207260231
lucknow_madhwal_lcs,2022-04-25,56,29.44125722625731,4.35258287207219,12.209726536154962,1.281455119352792,3.594696996131979
lucknow_madhwal_lcs,2022-04-26,59,32.99003510336457,4.513171656016761,13.072350232956552,1.4888969135950294,4.312572930687127
lucknow_madhwal_lcs,2022-04-27,62,38.17711425095123,4.7112446054308315,13.616110037549683,1.7986172356571046,5.198237885570581
lucknow_madhwal_lcs,2022-04-28,64,63.56512751414633,4.6426132242432825,13.27816661962245,2.9510830159788632,8.440283543303824
lucknow_madhwal_lcs,2022-04-29,59,75.16481677399486,3.999247332283076,11.407920777539294,3.006026929649451,8.5747427501599
lucknow_madhwal_lcs,2022-04-30,61,73.49966578174465,3.531066414767242,10.316771171463156,2.5953220133853563,7.582792330492802
lucknow_madhwal_lcs,2022-05-01,62,37.51883636251744,5.857225448447296,17.2859325694975,2.1975628313866693,6.485480754484873
lucknow_madhwal_lcs,2022-05-02,67,46.0824086003065,3.684113419297479,11.419525268301928,1.697728199179387,5.26239229435414
lucknow_madhwal_lcs,2022-05-03,66,35.32075126115578,4.631830164179416,13.155341855056406,1.6359972111289949,4.646565574179189
lucknow_madhwal_lcs,2022-05-04,66,40.10625121421358,3.073644492311836,8.985789427309292,1.2327235815184243,3.603863281296909
lucknow_madhwal_lcs,2022-05-05,65,27.059146868031576,5.203809593565895,14.765703213287852,1.4081064806557126,3.9954733185812175
lucknow_madhwal_lcs,2022-05-06,64,48.07284060083762,3.8744421728865746,10.902382143108689,1.8625544099433924,5.241084789350824
lucknow_madhwal_lcs,2022-05-07,65,48.30301334421439,3.3022266708010135,9.458734974021104,1.59507498945322,4.568854016695288
lucknow_madhwal_lcs,2022-05-08,63,43.35690662150902,4.2948281324839375,12.13993667092586,1.8621046229553608,5.263501006323656
lucknow_madhwal_lcs,2022-05-09,67,49.770526828045654,3.628249292373068,10.334866501948577,1.8057987874489143,5.143717504995018
lucknow_madhwal_lcs,2022-05-10,65,44.31379998670736,3.4761971234844595,10.258761503569083,1.540435040444578,4.546047053804937
lucknow_madhwal_lcs,2022-05-11,63,34.32825252036335,4.566033135798294,12.700860968286529,1.567439385020304,4.3599836254536655
lucknow_madhwal_lcs,2022-05-12,63,37.31795646323144,4.078632859161138,11.691373698308968,1.5220624346768048,4.362981746688632
lucknow_madhwal_lcs,2022-05-13,62,49.89881746191425,3.941906031291433,10.873675773874291,1.9669644950743008,5.4258356258059255
lucknow_madhwal_lcs,2022-05-14,62,60.51926904712079,3.0231335036866858,8.580775074837947,1.8295782987497944,5.193022353869456
lucknow_madhwal_lcs,2022-05-15,60,47.91266468927608,3.499990518351196,9.925427502269043,1.6769387212140645,4.755536798139357
lucknow_madhwal_lcs,2022-05-16,62,59.084885565910824,3.0717082680256036,8.950305574320295,1.8149153150815496,5.288277806386484
lucknow_madhwal_lcs,2022-05-17,61,42.87384633994165,3.4350698548353877,10.063857889657664,1.4727465712317809,4.314762967481921
lucknow_madhwal_lcs,2022-05-18,65,41.66103221247033,3.728929396526314,10.9307434541632,1.553510477067103,4.5538605515014225
lucknow_madhwal_lcs,2022-05-19,64,37.284622583899534,3.7920672396664985,11.075206682767154,1.413857958437351,4.1293490120565535
lucknow_madhwal_lcs,2022-05-20,62,48.970655136033834,3.2532905835440493,9.417689314792815,1.5931577122404192,4.611904156130296
lucknow_madhwal_lcs,2022-05-21,59,33.84591615054971,4.260318468999527,11.93119132780522,1.441943816763963,4.038221012570613
lucknow_madhwal_lcs,2022-05-22,58,16.74736833131177,7.307371699547676,21.36979729445947,1.223792453861286,3.5788786645578257
lucknow_madhwal_lcs,2022-05-23,65,22.78341414631981,6.5280351204729765,18.627519569935032,1.4873092771145655,4.2439849288050695
lucknow_madhwal_lcs,2022-05-24,65,33.638870784404,4.427070464632514,13.46506758422016,1.489216513132245,4.529496685688489
lucknow_madhwal_lcs,2022-05-25,66,39.53773604103867,4.742563603751044,13.440412785884686,1.8751022792294592,5.3140349301090986
lucknow_madhwal_lcs,2022-05-26,65,34.42009348303948,5.278017915604569,15.434349436335404,1.8166987006026645,5.312517504485624
