dataset_key,city,date,daily_reference_mean_ugm3,daily_reference_median_ugm3,daily_spatial_sd_ugm3,daily_spatial_cv,daily_valid_sensor_count,daily_missing_fraction
dhaka_lcs,Dhaka,2022-12-07,88.84382711894828,87.125,24.121160842305862,0.2715006953720186,34,0.06071428571428572
dhaka_lcs,Dhaka,2022-12-08,98.66267368735664,96.72916666666667,31.70992743677821,0.32139740645242365,33,0.07499999999999996
dhaka_lcs,Dhaka,2022-12-09,94.15316463871451,93.24479166666666,31.9873152210698,0.33973701620983054,34,0.06785714285714284
dhaka_lcs,Dhaka,2022-12-10,79.19907703815271,70.76215277777777,36.94588826272125,0.46649392447999416,34,0.08571428571428574
dhaka_lcs,Dhaka,2022-12-11,82.06384614204705,78.97916666666666,26.077842976401143,0.3177750520157456,34,0.06785714285714284
dhaka_lcs,Dhaka,2022-12-12,116.1174220896088,114.03645833333334,34.88705287585552,0.3004463262104879,34,0.061904761904761796
dhaka_lcs,Dhaka,2022-12-13,153.71213674213533,152.76041666666666,49.207522377485496,0.3201277623252036,33,0.07619047619047614
dhaka_lcs,Dhaka,2022-12-14,212.2836671224764,222.50694444444446,55.18517124385147,0.25995957198163794,33,0.09166666666666679
dhaka_lcs,Dhaka,2022-12-15,172.2949889336396,173.09722222222223,43.804481056341196,0.25424117861728845,32,0.125
dhaka_lcs,Dhaka,2022-12-16,176.17431158151666,176.09895833333334,50.42916979730462,0.28624587401308393,34,0.07023809523809532
dhaka_lcs,Dhaka,2022-12-17,153.00952222951105,151.765625,43.39554600780363,0.2836133684720042,34,0.055952380952380865
dhaka_lcs,Dhaka,2022-12-18,165.00944007012848,162.11458333333334,43.24273357670086,0.26206217994754016,33,0.08333333333333326
dhaka_lcs,Dhaka,2022-12-19,124.06363605865417,113.82954545454545,41.836058709447556,0.3372145137650852,33,0.11071428571428565
dhaka_lcs,Dhaka,2022-12-20,141.67597800749974,143.109375,39.34709592248492,0.27772595238694625,32,0.11309523809523803
dhaka_lcs,Dhaka,2022-12-21,142.2416329566041,139.625,41.09030066363944,0.28887675014371855,32,0.09880952380952379
dhaka_lcs,Dhaka,2022-12-22,145.81232598420098,145.94791666666666,44.5389564441087,0.30545398781262545,33,0.09166666666666667
dhaka_lcs,Dhaka,2022-12-23,106.45077527275039,102.75,34.06708942755115,0.32002669158833036,33,0.07499999999999996
dhaka_lcs,Dhaka,2022-12-24,102.54295674132631,92.34375,42.49301155417695,0.41439229864776905,33,0.07380952380952366
dhaka_lcs,Dhaka,2022-12-25,177.94636070007715,181.35416666666666,49.21599213959684,0.2765776829937467,34,0.07499999999999996
dhaka_lcs,Dhaka,2022-12-26,146.35590499786872,151.30208333333331,37.00093672756373,0.25281478549227343,34,0.04880952380952386
dhaka_lcs,Dhaka,2022-12-27,154.16597717767505,152.54924242424244,40.77536640817643,0.2644900460831455,35,0.06666666666666676
dhaka_lcs,Dhaka,2022-12-28,138.3535508745913,135.03125,35.08332918569186,0.2535773672877588,35,0.030952380952381064
dhaka_lcs,Dhaka,2022-12-29,150.69775333003207,149.45833333333334,40.2833223121668,0.2673120296886262,35,0.048809523809523636
dhaka_lcs,Dhaka,2022-12-30,158.69826234841764,159.39930555555557,44.63938308536727,0.2812846367993793,35,0.016666666666666496
dhaka_lcs,Dhaka,2022-12-31,160.48181032788614,161.69791666666666,42.204615773531174,0.26298691226938065,35,0.0345238095238094
dhaka_lcs,Dhaka,2023-01-01,122.10613618778937,124.54523026315789,32.05546737172342,0.2625213471862274,34,0.07738095238095222
dhaka_lcs,Dhaka,2023-01-02,117.9157196969697,110.5,44.178973949609514,0.3746656854840438,33,0.08452380952380933
dhaka_lcs,Dhaka,2023-01-03,141.1952370020552,140.19791666666666,45.97778665835297,0.32563270287710716,33,0.1261904761904762
dhaka_lcs,Dhaka,2023-01-04,100.80432333037207,102.01602564102564,27.172177914356023,0.26955369587971945,32,0.11309523809523803
dhaka_lcs,Dhaka,2023-01-05,125.79111643394731,128.47916666666666,35.8131089697986,0.2847030059440167,33,0.11309523809523814
dhaka_lcs,Dhaka,2023-01-06,128.37301560566135,130.34782608695653,36.72486821218255,0.28607934493799453,33,0.07619047619047636
dhaka_lcs,Dhaka,2023-01-07,130.29479625485456,133.66319444444446,38.03445546970399,0.29191077896395184,34,0.0976190476190476
dhaka_lcs,Dhaka,2023-01-08,175.1668524661731,173.125,51.840771027841505,0.2959508051778952,35,0.042857142857142816
dhaka_lcs,Dhaka,2023-01-09,153.76527122601942,154.02173913043478,44.94674104549945,0.29230749366957043,33,0.12857142857142845
dhaka_lcs,Dhaka,2023-01-10,123.768246750796,121.54166666666666,39.37899597219382,0.3181671955932474,32,0.10238095238095224
dhaka_lcs,Dhaka,2023-01-11,133.0636280004529,132.32465277777777,41.13010348769914,0.30910102261422745,32,0.13214285714285723
