city,dataset_key,time_index,sample_size,ape_median_pct,absolute_error_median_ugm3,n_sensors_available,reference_mean_ugm3,daily_mean_ugm3,daily_sd_ugm3,daily_cv_pct,valid_sensor_count
Lucknow,lucknow_lcs,2023-03-10,10,7.612668431270876,2.7459340624333493,42,36.07058533054929,36.07058533054929,14.458589258497408,40.084154792608764,42
Lucknow,lucknow_lcs,2023-03-11,10,6.62337799615597,3.672131642512081,40,55.44197605275265,55.44197605275266,19.11359255279011,34.47494824968659,40
Lucknow,lucknow_lcs,2023-03-12,10,5.808501344880476,3.083890535792712,40,53.09270589238661,53.0927058923866,16.346601691148482,30.78878994090327,40
Lucknow,lucknow_lcs,2023-03-13,10,5.477420441776336,3.211435394315835,42,58.630434315799235,58.630434315799235,17.11664749572859,29.194133892192813,42
Lucknow,lucknow_lcs,2023-03-14,10,6.026827141432525,3.3522925685425733,41,55.62284249861133,55.62284249861131,17.769503446747947,31.946413826642505,41
Lucknow,lucknow_lcs,2023-03-15,10,5.798122392400099,2.358969681503414,44,40.685061850288605,40.685061850288605,12.326319304188278,30.296916714901933,44
Lucknow,lucknow_lcs,2023-03-16,10,5.114229608065993,2.0981335678210655,44,41.0254080988456,41.0254080988456,11.15431004197639,27.188785094109168,44
Lucknow,lucknow_lcs,2023-03-17,10,5.077606048956648,2.043790068660254,43,40.25105628429394,40.25105628429394,10.827312964555587,26.89945050903032,43
Lucknow,lucknow_lcs,2023-03-18,10,4.3634940579369434,3.024375780920664,41,69.31087199304189,69.3108719930419,15.985306207606381,23.063201699743647,41
Lucknow,lucknow_lcs,2023-03-19,10,4.825254319285586,3.3203504609293617,41,68.8119266099318,68.81192660993182,17.80095399978863,25.86899521168089,41
Lucknow,lucknow_lcs,2023-03-20,10,4.961746029605836,1.4844580072705078,43,29.918057039054737,29.918057039054744,7.765874480694259,25.957148455719437,43
Lucknow,lucknow_lcs,2023-03-21,10,4.429727211509318,1.3348758411120496,42,30.134493104762186,30.134493104762186,7.016773740023338,23.284857374668995,42
Lucknow,lucknow_lcs,2023-03-22,10,5.37189735438019,0.9613106021394042,42,17.895178160013824,17.895178160013824,5.10535699672532,28.529232573571516,42
Lucknow,lucknow_lcs,2023-03-23,10,5.340033236288475,1.639704247048277,44,30.705880927960916,30.705880927960916,8.668574695195037,28.23099169677752,44
Lucknow,lucknow_lcs,2023-03-24,10,5.392099068102562,1.9887343936256985,44,36.88237861559763,36.88237861559764,10.35496344767592,28.07563892665204,44
Lucknow,lucknow_lcs,2023-03-25,10,5.112356484553068,1.5133913866930158,43,29.60261850412255,29.602618504122542,8.123712055859723,27.442545512412668,43
