target_N_star,time_index,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws,baseline_absolute_error_median_ugm3
31,2022-04-13,10,1.4986160854249029,1.184418901430742,1.3410749406247833,1.6552564041444278,1.7446348409874366,1.4847102843786437,0.1977696647343286,100,1.7625949497838818
31,2022-04-13,20,0.580402002346398,0.38877600982594274,0.4842921231140398,0.6382870818814546,0.7495792192538235,0.5668386727481816,0.11556970781226615,100,1.095566846963166
31,2022-04-14,5,1.8464247130573046,1.3768505023056654,1.588590931192213,2.109229554865421,2.303272873944255,1.8481248960043095,0.3123715916159768,100,1.8905577514273195
31,2022-04-14,10,1.121431340775768,0.8433698740118623,0.9508009691779469,1.338727042356794,1.4386643331608016,1.1467013329240754,0.21574996359068802,100,1.3053908651734716
31,2022-04-14,20,0.37620130637320415,0.22311912782540338,0.33338181257280297,0.4572440028520237,0.595988135176239,0.3940936075231266,0.11399414418271069,99,0.8364582647123378
31,2022-04-15,5,2.2044989865754934,1.342958022941352,1.813907806658567,2.840406113411548,3.0826462744682845,2.2533452347041534,0.6119402496355462,100,2.3272161835748815
31,2022-04-15,10,1.4494196428571442,0.8209143023563183,1.2228366246288003,1.7160394337590676,1.792437878732135,1.423192049270194,0.34067244763125293,100,1.636602212195818
31,2022-04-15,20,0.4955034154224922,0.2249434760392079,0.3636852057079656,0.6743592171717161,0.8043075715422837,0.5133112562092945,0.19417437472646507,100,1.0117122191432593
31,2022-04-16,5,1.754593612320754,1.2216312547209416,1.5491668604200561,2.043540853771833,2.2914130679262263,1.7697376270672935,0.33521213723509957,100,1.908469202898548
31,2022-04-16,10,1.1081596752710183,0.7512630036780851,0.979145848150591,1.2373931623931624,1.3627982564306784,1.0960620489250248,0.19064782417181628,100,1.282937095602831
31,2022-04-16,20,0.4222100719077604,0.23558326359745205,0.32326215896284616,0.474998867753623,0.5834585199702549,0.40730636738674003,0.1144709325637907,100,0.8093593869183824
31,2022-04-17,5,2.362536596936623,1.881850717119208,2.0614637038289043,2.7054606035888202,2.9230223429951705,2.382422196896886,0.36269886120535727,100,2.5631780536129902
31,2022-04-17,10,1.484812729699744,1.1547013479989428,1.2554442179951701,1.653548803249893,1.809292939095929,1.4724436387262818,0.23070326846784134,100,1.7049064009661876
31,2022-04-17,20,0.5824840603237345,0.3790535207782467,0.4758922390379734,0.6779314888010548,0.7800820878623199,0.576546706751983,0.1324868383957441,100,1.0911995968083588
31,2022-04-18,5,2.549939381885334,1.8750652628935585,2.2764611418925274,2.8331902935746065,3.1639748195267856,2.5506593521594976,0.4106563885320347,100,2.722071256038646
31,2022-04-18,10,1.5923939379611998,1.2230740342085473,1.4555994501881475,1.7369988586292866,1.9344421216238465,1.5802557206272363,0.24005154387747368,100,1.8001862569797389
31,2022-04-18,20,0.6162755270092148,0.3276831947308139,0.5014502376900438,0.7172380311918367,0.818023671753965,0.5987250590919005,0.14614943182237844,99,1.1409535405071054
31,2022-04-19,5,3.3276412458708062,2.6659063782139367,2.994348449110152,3.716431982872199,4.082093265078325,3.3601299986226683,0.4596535205500447,100,3.5433531746031797
31,2022-04-19,10,2.0318778582135195,1.6251576324664028,1.8291094767878038,2.2827107865338165,2.5158516219715246,2.0511541669887468,0.2827888489989999,100,2.3748563343770854
31,2022-04-19,20,0.7668244949494927,0.4557342765244151,0.6496524726061672,0.8849154510193902,1.030656953855318,0.7527671119017414,0.17564032656614506,99,1.5296588654401155
31,2022-04-20,5,1.9767522256631676,1.4284771562846976,1.8126173348333072,2.1256745423546812,2.271290861808785,1.9347654532124343,0.26035024332686285,100,2.084864267676771
31,2022-04-20,10,1.197698440544393,0.8780449722379094,1.0913477288209825,1.2752170300122456,1.3712419921107513,1.1711272707091114,0.15718855934189807,100,1.3858898569451057
31,2022-04-20,20,0.43097571617442654,0.26454830989343614,0.3702350726336725,0.5133785947468104,0.5950612957015806,0.42904282435479274,0.11663207474686493,100,0.8467262374936197
31,2022-04-21,5,1.136543880837361,0.8597763095442665,1.0544697423200553,1.2001163248360922,1.3256121188593988,1.124162704806499,0.13303434411760762,100,1.207949879227053
31,2022-04-21,10,0.6826547669892848,0.5153987350365832,0.6384468553286502,0.7205254701518271,0.7970784776965204,0.6741862691735504,0.07920405321411624,100,0.7927556418800421
31,2022-04-21,20,0.24839144735795138,0.12191188651478467,0.21580862902566356,0.2912602351478064,0.33534346258361347,0.23961061843133954,0.07425455185323791,100,0.4993243059587797
31,2022-04-22,5,1.3662609147502494,1.025134359903383,1.2053092363554296,1.6003909238890617,1.767553566853839,1.385758557890357,0.23890766510238706,100,1.4486639752795938
31,2022-04-22,10,0.8273677102663441,0.6216619047487593,0.7506653344391121,1.0260127407314923,1.1047686439400783,0.8619623133911584,0.16484117627413403,100,0.9887202184892416
31,2022-04-22,20,0.30299989278885153,0.1418544874425713,0.24481845357435628,0.37358759126592256,0.43358074279032405,0.29938784240326904,0.09975460765350397,100,0.637562726990847
31,2022-04-23,5,1.5884948459099295,1.1752202259054225,1.456930975976344,1.7517532663592448,1.9568847917353909,1.590328432876663,0.24288373035802469,100,1.6914978590250342
31,2022-04-23,10,0.9784799099518313,0.7114907355984663,0.8848215809441311,1.076959451930918,1.1672188852813852,0.9700411398471508,0.14469469272287666,100,1.128230676328501
31,2022-04-23,20,0.34776395064778143,0.1647000415367071,0.2625076532167676,0.40896374405597324,0.498103652009225,0.3331608455384312,0.09870573045199814,98,0.7037800415927933
31,2022-04-24,5,1.3728999235838408,1.1540985684046374,1.2931326984733018,1.4522927121778144,1.5190719125443923,1.360708381549532,0.12168326875313347,100,1.420139901747156
31,2022-04-24,10,0.8186118457593841,0.6577416755606564,0.760015405412823,0.8603808714691423,0.9017892833319806,0.8028391855773803,0.07768804484240115,100,0.9640640814322036
31,2022-04-24,20,0.2846622923529232,0.0,0.20724237362829712,0.32741529920597934,0.3696816150636813,0.2530812408901133,0.10370367408115191,95,0.5740366710938911
31,2022-04-25,5,1.1788255265659577,0.8715191718980093,1.1163070436507936,1.2824876257321143,1.4024562427064875,1.1819680317286518,0.15083022429050974,100,1.276509661835748
31,2022-04-25,10,0.7161907115183066,0.5498591580863691,0.6702758235876445,0.7744300246786038,0.8649425861767149,0.7160474989667552,0.09098251130509552,100,0.835618059742897
31,2022-04-25,20,0.2552772974308306,0.1275502149611575,0.21751254898588623,0.2931788603154093,0.3374732522934053,0.245869541268752,0.07221050584524874,100,0.5278455626239573
31,2022-04-26,5,1.6880057470946213,1.2438527170293467,1.4741474992996086,1.9898675286260858,2.266615988868768,1.7284850787454935,0.3414640664158554,100,1.8428529430460188
31,2022-04-26,10,1.0653388160396542,0.7630881801873665,0.9216365111714997,1.2753803092288112,1.3737013755426855,1.0799674125135414,0.21936767075759916,100,1.2457802162967138
31,2022-04-26,20,0.41583316173229434,0.22973988826612368,0.35651873811530566,0.4952301466656719,0.5973238051722001,0.4178024777568546,0.11109821864388242,100,0.7851603696105016
31,2022-04-27,5,2.220592514838616,1.5991839865402846,1.8483135351966888,2.4716448095906753,2.956040550632948,2.2209308225631705,0.43211804006707344,100,2.353473170513153
31,2022-04-27,10,1.468616462803273,0.9884135217565247,1.1443029377838982,1.5853988659684486,1.7604597354699854,1.4006799186806915,0.26109724562791403,100,1.629035176442004
31,2022-04-27,20,0.6199180783106524,0.3755828912180815,0.49406612597598265,0.7160158088344133,0.8083052489636795,0.6014242789332289,0.1354324928184852,100,0.9943339156314686
31,2022-04-28,5,4.121826187600641,3.3333380040530116,3.7517729349204973,4.5545242442790395,4.960812291256631,4.120979460867425,0.5519563815803741,100,4.415016633985996
31,2022-04-28,10,2.5751720138856484,2.009912938728921,2.3146215714785114,2.8481654487214385,3.099104571382346,2.5606091211880226,0.35435217801182833,100,2.929329420027191
31,2022-04-28,20,1.1732449268726466,0.8209858846618348,0.9931929976851857,1.287231786724515,1.4032973884713955,1.1512463171382599,0.18444531576437617,100,1.8659935681497757
31,2022-04-29,5,3.7429070074450603,3.050097213072756,3.5349604955122285,4.0702129769385325,4.438851513442637,3.7831094029860726,0.3935247684977312,100,4.171950483091784
31,2022-04-29,10,2.2702629414835,1.9459114060506757,2.1914082561418926,2.4885932719152777,2.747630567877174,2.314880556744761,0.24187029007943947,100,2.732968498389699
31,2022-04-29,20,1.00596440547565,0.7668183833124257,0.9129664855072406,1.095379484645795,1.205740583542647,1.0029979302710892,0.1374491082449256,100,1.6927561392914612
31,2022-04-30,5,3.211591530751857,2.5198285228257986,2.9037470708423765,3.449855575540745,3.8646748494561014,3.195636787171511,0.4081804330019353,100,3.3442647247917137
31,2022-04-30,10,2.0164407964443196,1.5752647796910266,1.8223094051932343,2.1418666269681523,2.389272977777062,2.000366765289865,0.2518562860276015,100,2.316617965367964
31,2022-04-30,20,0.8805643032798063,0.6225599792970868,0.7772973406061379,0.9942982768288431,1.1155330654453781,0.8808400396527554,0.15157328211814572,100,1.459280371651282
31,2022-05-01,5,1.609664957230029,1.1031893989956805,1.3482427536231851,2.5452451179860787,2.893575100981505,1.9119039675880611,0.6499985481929207,100,1.883416197262667
31,2022-05-01,10,0.9816107014576954,0.6976849270230117,0.8761979573052345,2.292472319559726,2.3686429393733928,1.4687848158711654,0.7208411934941642,100,1.4647036357362424
31,2022-05-01,20,0.4638689957789506,0.30828992771784414,0.3766274872950479,0.9214430137970737,1.0536464457129755,0.6076242716924659,0.2796913033006849,100,1.1353128453671957
31,2022-05-02,5,1.8085227913975999,1.2395908428732259,1.5502543802396627,2.2105134756599716,2.669540505278085,1.8701126143070403,0.4535271405679113,100,1.9431908388971877
31,2022-05-02,10,1.1430559931974855,0.7713107703382288,0.9590582654988298,1.680275615373482,1.7476377635046094,1.2833660408501126,0.3697031853468325,100,1.4149874510220355
31,2022-05-02,20,0.5522219157029848,0.3686914676339416,0.4538853667844771,0.7857309376424713,0.8354983424086511,0.6071116196766169,0.1704271496665582,100,0.9281508291543012
31,2022-05-03,5,1.7942908244490159,1.1485637928864993,1.503226091271825,2.304185117918982,2.6556832075949606,1.8535660352730452,0.46922894994457137,100,2.014452841146973
31,2022-05-03,10,1.2491853880880406,0.7257423044151778,1.138901079622483,1.3894649646564683,1.5835037094547915,1.2178001863618317,0.24463394817590203,100,1.419534236501395
31,2022-05-03,20,0.5855893788049942,0.3442858265533947,0.5382656424248777,0.6842873330282839,0.7460314712754689,0.5835649714693248,0.12358898011908227,100,0.8778790012381794
31,2022-05-04,5,1.5043268084572414,1.1644872933527841,1.3156724836986289,1.6760026875766627,1.8126152832674576,1.49365233479498,0.22353055246813078,100,1.579601998514299
31,2022-05-04,10,0.9440232630253025,0.7252021280306172,0.8356390769344841,1.0722068396830622,1.1621658575924867,0.9493507423281201,0.1458355228538086,100,1.0810195198732302
31,2022-05-04,20,0.44973010601180974,0.3529627293248206,0.40844486848311323,0.5225157632222901,0.5679802698910078,0.45879160963601434,0.07293427003254707,100,0.7013457714169498
31,2022-05-05,5,1.2805268146630535,1.0300610044018215,1.1775907684036162,1.3985630279779895,1.5238631553685378,1.2855869767947246,0.150568479637307,100,1.3608224900294523
31,2022-05-05,10,0.8023669425196172,0.6579036624076694,0.74055247594828,0.8741762487728355,0.9271969418423535,0.8031887193345598,0.08705121756131433,100,0.9046877604354062
31,2022-05-05,20,0.38124614192111306,0.2984779643348453,0.3582407118984019,0.4126041133355738,0.4496991995609637,0.38372875967168285,0.04512330411171379,100,0.5862801112088718
31,2022-05-06,5,2.213533158715247,1.725202004366407,1.9810416869133842,2.433741445153495,2.5992655405046072,2.191361726373702,0.2829882498775674,100,2.2739130434782595
31,2022-05-06,10,1.382000692322384,1.085592669421197,1.2412426843013495,1.5109718843222542,1.6106007681477772,1.373097299893339,0.17061567025868782,100,1.552807505144422
31,2022-05-06,20,0.640409198732991,0.4909809272852762,0.5804634787256431,0.7104949398465159,0.7871055056703303,0.6431756874901481,0.09035621762497742,100,0.9880403095856244
31,2022-05-07,5,1.95571524821103,1.519853032113704,1.809915288514306,2.1490840814623358,2.374371481005792,1.96234562178928,0.2574816973458101,100,2.118500544311093
31,2022-05-07,10,1.2406630165104033,0.9636269635637547,1.1505561154037496,1.3333776408694735,1.4670392829378465,1.2341464720952908,0.15435722790170908,100,1.4077836584955
31,2022-05-07,20,0.5944352418791947,0.4231036498612147,0.5387133706002185,0.6389209204739252,0.7186960680073682,0.5882507707956414,0.08572839108302864,100,0.91442245858007
31,2022-05-08,5,1.767664415898114,1.3262612793305713,1.5580050505050522,2.4410228313873317,2.699852851249445,1.9554830826533098,0.4751886185067942,100,1.998433245498468
31,2022-05-08,10,1.0973597058536253,0.8316231338106335,0.9755969423088979,1.8945015080902463,1.9545473412457144,1.3544941336519178,0.45906691151281065,100,1.5013646275557448
31,2022-05-08,20,0.5152340180356205,0.3819134633267064,0.4374778084611597,0.7913751132246345,0.8997021848923943,0.6019359880620848,0.19254141897064306,100,0.9938063084258744
31,2022-05-09,5,2.2656319095331146,1.7615329775865185,1.9887370989217237,2.586553940950049,2.8791704535614127,2.2916257016179298,0.36876389257140296,100,2.403308379369591
31,2022-05-09,10,1.4363684903848526,1.1230269196613232,1.2528872427442526,1.7210602851127135,1.845353281346937,1.4808108950120848,0.25949818829439675,100,1.6193435932552092
31,2022-05-09,20,0.7164958658049212,0.5443008514998973,0.6032078810512527,0.8472251458945408,0.9218190155374479,0.7236961007136344,0.13157864540453723,100,1.0711862903099316
31,2022-05-10,5,1.8011138167388179,1.4147802414298203,1.5833103128265051,2.108472405019323,2.3591840277777814,1.8571034161939541,0.3198855711262308,100,1.963615196078429
31,2022-05-10,10,1.1750863714516573,0.8693247746660104,1.0040154554379424,1.4211307156773012,1.4936889970167924,1.2010215899086694,0.22152996729261634,100,1.3689065135276763
31,2022-05-10,20,0.5678552451118772,0.4060642234109942,0.47754185375978064,0.6762391967141168,0.736410205675109,0.5742499396876268,0.11186240757494072,100,0.8668852230454078
31,2022-05-11,5,1.776554736102649,1.3016127606653707,1.5391981735052376,2.1001482463142804,2.382480013042509,1.8066415535763647,0.3545633642105453,100,1.8553936925647427
31,2022-05-11,10,1.1064749908137106,0.8092697846502082,0.9477057172248253,1.438049851851403,1.5134423250893054,1.1762703343663488,0.2612194015542908,100,1.3109542435221808
31,2022-05-11,20,0.5044471179837338,0.3531240854688302,0.4250274974120112,0.6427170843252532,0.7121704227013228,0.5280101682700631,0.12200233471781939,100,0.8690242588577899
31,2022-05-12,5,1.569886783589446,1.2107840462624526,1.3982042808523278,1.8550886673182698,1.995292082313819,1.6032218640953866,0.25766622842121795,100,1.6832588305414389
31,2022-05-12,10,0.9651770301324625,0.7593467158426453,0.8568846027355042,1.2030864814555233,1.2693328859007884,1.0145710342478693,0.18100110669453004,100,1.1532040326200177
31,2022-05-12,20,0.43132788740626093,0.3461858203508707,0.38790654454420315,0.5468775802262416,0.5983788484691637,0.45883847805687195,0.0882777351168943,100,0.7439145096487678
31,2022-05-13,5,2.4514982878433944,1.8987903428218453,2.2003568466665318,2.5568536597939557,2.735356829161176,2.36788188928572,0.2825206495903545,100,2.52300422511858
31,2022-05-13,10,1.4739989844861956,1.1913500520212366,1.3444928858393652,1.560572719549504,1.6834003726096778,1.450383415321971,0.16771839361948962,100,1.6643027715038627
31,2022-05-13,20,0.6597750416010921,0.5225451475984784,0.6140951784529358,0.7267462545720482,0.8150818250518087,0.6657553573147814,0.09266087569426612,100,1.0771139267754712
31,2022-05-14,5,2.2543915348303827,1.8464104548343387,2.040029574615887,2.437430937872512,2.727346955434146,2.2569319639244716,0.2769535288211924,100,2.4124846681096663
31,2022-05-14,10,1.41591054358741,1.1214137504722568,1.3019835745368473,1.5043656650097548,1.6567282913673498,1.403238121477018,0.15704250788076535,100,1.6303458455749291
31,2022-05-14,20,0.635513621593784,0.5136742255630822,0.5893656465385853,0.6937949035395219,0.7778996536437148,0.6393246486205016,0.08434862296850014,100,1.035082081528092
31,2022-05-15,5,1.8867337386776413,1.4604967227302255,1.7467378274528418,2.0644925541407515,2.211724274269133,1.8877362265705773,0.22679034450031843,100,2.0268331608005568
31,2022-05-15,10,1.167432271785028,0.9347674369058835,1.0778016780051258,1.2607234778617356,1.3585534683564284,1.1636342733432263,0.13132787310698066,100,1.3679750435738178
31,2022-05-15,20,0.5031769054358275,0.3957242514430021,0.4632809793426338,0.5570131487624694,0.6333655079218324,0.510944295140608,0.07645491458699293,100,0.8543016756802722
31,2022-05-16,5,2.540586549854721,1.8933547673829048,2.2960594375397916,2.74121369825294,3.1222048655915775,2.517321188475658,0.3458458779096087,100,2.5900678261480614
31,2022-05-16,10,1.5973357161417319,1.1751280265943875,1.4309076393409264,1.7110233321357375,1.851413243190467,1.558314943080174,0.21007229547890335,100,1.7879020625048376
31,2022-05-16,20,0.6992181489809113,0.4992454810719794,0.6106341252865413,0.7637127562019677,0.8411868577732526,0.6858931973535723,0.1139188680671164,100,1.1525216741423208
31,2022-05-17,5,1.743754037201727,1.3605879488776031,1.6169670131264358,1.8690857914095185,1.996054457619677,1.7352185243913718,0.20645087860515932,100,1.804149397682764
31,2022-05-17,10,1.10186827129297,0.8355278029388069,0.9923792216356944,1.1512659709109192,1.2424341709015587,1.0741755095340924,0.12694567467768023,100,1.253557240020342
31,2022-05-17,20,0.4664153432847442,0.3163533080834334,0.4222473855401834,0.5112221473009413,0.567157171868856,0.4596298874222394,0.07454787314791719,100,0.7659767890992484
31,2022-05-18,5,1.865898797760213,1.5097884784513316,1.676847364734515,2.062264221107365,2.227008632520857,1.8745671765071201,0.22686954648660226,100,1.9272386128364405
31,2022-05-18,10,1.169658345881171,0.9433175231966923,1.0478535477362723,1.3008838422452262,1.366936019278995,1.1690701959616827,0.14564531546873247,100,1.3422269668737066
31,2022-05-18,20,0.5178547951645776,0.4246900705097042,0.47580672554347814,0.5979930365797452,0.6559096194197259,0.531858983454116,0.0777220854719708,100,0.846014210064439
31,2022-05-19,5,1.7868821081780224,1.2954950275904538,1.5200528381642524,2.020756452540279,2.350439613526572,1.7840357652239192,0.33920538502574993,100,1.8570991447713947
31,2022-05-19,10,1.1193159209134542,0.7885590816512773,0.934768833031399,1.3424636651844537,1.4548305245071758,1.1351949406955373,0.2324774787712934,100,1.2946405632411082
31,2022-05-19,20,0.49064932840525444,0.32078679307134905,0.3920118077122208,0.596922070255486,0.6701211205663616,0.4881699237759997,0.11408919936938844,100,0.8310423528765938
31,2022-05-20,5,1.8403903725801936,1.4969805579739186,1.7396377812546016,1.9528950193211179,2.121668172158902,1.8395091317878438,0.1800814501471811,100,1.9650844049741103
31,2022-05-20,10,1.1324471182345857,0.9355570580536595,1.0747557264743755,1.1989631482113179,1.3077283305830092,1.1340995840790646,0.1103318988431351,100,1.3170768016645873
31,2022-05-20,20,0.5052377031181425,0.3981250498319181,0.4637583120477764,0.5541011358160262,0.6228625611380363,0.5080588220684353,0.0680299280716606,100,0.8309495498668831
31,2022-05-21,5,1.59953151635478,1.2206069712768834,1.4723055477131566,1.6794553611717289,1.7968013266538785,1.573015543138935,0.16638565811899814,100,1.682651773283924
31,2022-05-21,10,0.9623875060627762,0.7488253556528011,0.8979884119109895,1.0326089407271484,1.0962059343886787,0.9553568358505324,0.10169689952006286,100,1.108746333678397
31,2022-05-21,20,0.39710058036717477,0.26687017392806067,0.34437784870386423,0.44575317351498445,0.4947256252264228,0.39297278787473267,0.06880968470702209,99,0.6953752552669208
31,2022-05-22,5,1.0137986473245424,0.6889934385344048,0.9077608097525438,1.3667061126320919,1.527937859399516,1.1002897084828454,0.26884111874081607,100,1.1117322924002906
31,2022-05-22,10,0.607286126818976,0.42391718109345033,0.546138677402086,0.9065468544137032,0.931949380581176,0.6981522656617049,0.19171702914608219,100,0.7806512132191488
31,2022-05-22,20,0.24837735094988345,0.1704347581608682,0.20677783107108816,0.2950127709302026,0.3968133178642028,0.25863537251799973,0.07477542436364473,100,0.4998897652769924
31,2022-05-23,5,1.5828644623767643,0.9325963737245325,1.0820058390283385,1.7480333165875055,2.4754563404685435,1.5849303320432815,0.49891194652297455,100,1.6007810700389236
31,2022-05-23,10,1.1397757298196218,0.5628354646782957,0.662809624028748,1.3233730984609657,1.4160800275890972,1.0566527486641544,0.31294619755287545,100,1.181881646433279
31,2022-05-23,20,0.4490251574763189,0.2322209236290685,0.3027478069143532,0.5374493284431359,0.6720684017456189,0.43877821892554025,0.14142628865663023,100,0.7721477864899935
31,2022-05-24,5,1.646515144677763,1.326740845959598,1.488847615228397,1.8776026179209784,2.0167385366826136,1.6769188415689584,0.23376489627294994,100,1.7359675229741036
31,2022-05-24,10,1.0352595744975774,0.8252444790828009,0.917378067719528,1.2062612703339775,1.285687128639335,1.0560205758259316,0.1608130997077022,100,1.213544513444022
31,2022-05-24,20,0.45746538862103847,0.3521642032558887,0.40355509597793837,0.5293291711578698,0.5887644923850197,0.46526422766986175,0.07620504419190785,100,0.7682048219126507
31,2022-05-25,5,2.393709107921069,1.5744834361825744,1.890199568698213,2.6177745525911273,3.2905516245529847,2.330600070347709,0.5363086246665143,100,2.4667569145829944
31,2022-05-25,10,1.607352840591826,0.969621891921485,1.1637953927865645,1.737690268040132,1.9489254668072098,1.4931162489964824,0.33444190394731255,100,1.720857644770689
31,2022-05-25,20,0.633483109960693,0.3773146890096612,0.48550398116123983,0.7597872929192464,0.8930454257899857,0.6350291970382002,0.16302673604778437,100,1.0975408573914116
