target_N_star,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws,baseline_absolute_error_median_ugm3
40,21,1.7796011929651065,1.4938559395778683,1.6749013607381391,1.8516332033160543,2.001865987549586,1.7598569259512344,0.1597863067814821,100,2.087096626098152
40,22,1.6845022648388301,1.3889718653868046,1.5940709119259564,1.7660042558469753,1.8919250752701682,1.670724599933659,0.15285478404601507,100,2.0518993670899555
40,23,1.6052782461127215,1.3517825593337929,1.5226827354590613,1.6888257766210808,1.8173246669798213,1.5944454746426517,0.14573098436493342,100,2.0391126780508877
40,24,1.5233078413186654,1.2518964340427199,1.440845656058423,1.5930494268642637,1.692857320510985,1.508440321895231,0.13767093055519875,100,1.9437959928557405
40,25,1.436806040471268,1.2145084484832263,1.365387345301463,1.5254027520634494,1.604480773478055,1.4308139219627583,0.12998764059056125,100,1.9009213225962895
40,26,1.3703335539815988,1.1470726569184744,1.2899858083458167,1.433742492191329,1.5528452666036414,1.3562430417765672,0.12308840235880673,100,1.794661853904767
40,27,1.2924277501392716,1.0949252935336253,1.2208307267617986,1.3552960075116305,1.4503564145968773,1.2809902939838693,0.11816342336934602,100,1.77013319800702
40,28,1.2148334590393475,1.0085546953694868,1.1435734958043682,1.2824973198199423,1.3783459979291928,1.2060332989191036,0.11214944075754711,100,1.7228021260234812
40,29,1.1423018221300971,0.9592338423143809,1.0805013807607065,1.2047995489896062,1.289551965181443,1.137177913872923,0.10616594823087493,100,1.6665577224748738
40,30,1.0696276711273605,0.9039398959013469,1.0143620382993683,1.128525119563549,1.2167690407129752,1.0643821374513232,0.09907795748210874,100,1.6095668597608608
50,2,7.803103794937051,6.893074357897158,7.430223201399777,8.14468005056999,8.64158607117145,7.789995463379268,0.567801673073661,100,7.55648935197528
50,3,6.48775964774989,5.681023579585468,6.201391053330844,6.805780905082234,7.081758241588967,6.4748248463638856,0.42415247075827606,100,6.431290481030409
50,4,5.659617689204971,4.988043510459366,5.369451484729413,5.854914325013843,6.112062536437906,5.5965755238131125,0.36057995002017745,100,5.50011461328533
50,5,5.025364215828937,4.50788671461474,4.818425184052653,5.18262636242494,5.39311676653768,4.978706298599157,0.30866453724668946,100,4.928729872654795
50,6,4.5712957138631545,3.995083709128302,4.319575627222892,4.664556627418689,4.864087166744896,4.4953314294217925,0.2772056657348929,100,4.47237796111229
50,7,4.16555717910604,3.7219209479510735,3.997870271997149,4.283088377018753,4.466101154115417,4.129434725526963,0.24841293289585495,100,4.166659448342223
50,8,3.8883585163081182,3.483188544790978,3.6887229577343383,3.971043158457853,4.122113950691095,3.82372124224564,0.2242303736391065,100,3.954186384461231
