run_key,city,selection_strategy,selection_strategy_label,time_aggregation,sample_size,row_count,n_outer_draws,n_days,selected_ref_mdape_median_pct,full_ref_mdape_median_pct,mdape_delta_median_pctpt,selected_ref_abs_median_ugm3,full_ref_abs_median_ugm3,abs_delta_median_ugm3,reference_mean_delta_median_ugm3,mdape_delta_p95_pctpt,abs_delta_p95_ugm3
chicago_phase4_strategy_n50,Chicago,equidistant,Spatially balanced,period,2,50,50,0,4.3956518408689735,4.355511462468122,0.013701797705312657,0.4446542089185508,0.46014522821576787,0.01799295851878746,0.484234263229145,0.2880462292581823,0.05660437517995021
chicago_phase4_strategy_n50,Chicago,equidistant,Spatially balanced,period,3,50,50,0,3.7158442282794995,3.6971814958321687,0.06807477346093016,0.37329012524695004,0.3905948676325539,0.025680205056016092,0.484234263229145,0.3157999686263371,0.058612101834786164
chicago_phase4_strategy_n50,Chicago,equidistant,Spatially balanced,period,4,50,50,0,3.2314210075357868,3.2903421101933708,0.09307482009048917,0.3270119758905494,0.34761364635347025,0.025104155274058737,0.484234263229145,0.45005481173265127,0.07029130856442647
chicago_phase4_strategy_n50,Chicago,equidistant,Spatially balanced,period,5,50,50,0,2.9791851881529916,3.040203058338359,0.13574465860434115,0.3040940227340694,0.32118729158587733,0.03188002641585319,0.484234263229145,0.519126534132648,0.07572944574785663
chicago_phase4_strategy_n50,Chicago,equidistant,Spatially balanced,period,6,50,50,0,2.7974199675162037,2.9436993209084648,0.21710095348646385,0.27980132112320266,0.3109919942790049,0.03797374189749769,0.484234263229145,0.7249067073691399,0.09635910767159284
chicago_phase4_strategy_n50,Chicago,equidistant,Spatially balanced,period,7,50,50,0,2.680731438568462,2.901581171130564,0.27367523088588097,0.26622426242157804,0.3065423525300206,0.04348793253292005,0.484234263229145,0.9181828806061917,0.11590460064623115
chicago_phase4_strategy_n50,Chicago,equidistant,Spatially balanced,period,8,50,50,0,2.4820082943774846,2.8139788740709366,0.34360789242432266,0.24607906521920375,0.2972874626462305,0.04619453132165674,0.484234263229145,1.1549578646801144,0.13973716258100047
chicago_phase4_strategy_n50,Chicago,equidistant,Spatially balanced,period,9,50,50,0,2.3506418380480874,2.7509231046411564,0.36706214393723413,0.23258977609814524,0.29062583136260045,0.048679061719569816,0.484234263229145,1.2952739034995195,0.15359207079401271
chicago_phase4_strategy_n50,Chicago,equidistant,Spatially balanced,period,10,50,50,0,2.2204600722395647,2.6879703556443117,0.407037522339908,0.2210702227802961,0.2839750838433761,0.05172322627611203,0.484234263229145,1.4432688292212392,0.16463387003193994
chicago_phase4_strategy_n50,Chicago,equidistant,Spatially balanced,period,11,50,50,0,2.086065239351937,2.6574016516986685,0.4302894728136888,0.2095118765877806,0.280745602443881,0.05526604966510629,0.484234263229145,1.6198584206073638,0.1831369202763644
chicago_phase4_strategy_n50,Chicago,equidistant,Spatially balanced,period,12,50,50,0,1.9932586507313155,2.6198140944257835,0.46971959966110255,0.19689096303795095,0.2767746026500695,0.061881818126438226,0.484234263229145,1.6552069712683342,0.18652497893010153
chicago_phase4_strategy_n50,Chicago,equidistant,Spatially balanced,period,13,50,50,0,1.918806623413337,2.56889145592925,0.4769107344248007,0.1907382940108775,0.2713947960959482,0.059356248648104515,0.484234263229145,1.7801325424175563,0.19903220188134751
chicago_phase4_strategy_n50,Chicago,equidistant,Spatially balanced,period,14,50,50,0,1.817619307459489,2.534357609890465,0.46901488352776555,0.1801585797902221,0.2677464106873422,0.05796956372802464,0.484234263229145,1.8289572894131425,0.20646634630271002
chicago_phase4_strategy_n50,Chicago,equidistant,Spatially balanced,period,15,50,50,0,1.7426231363632796,2.5057484328479926,0.45924427672841794,0.17164282303018608,0.2647239467556748,0.05744478460241398,0.484234263229145,1.995572348475956,0.22306752476404354
chicago_phase4_strategy_n50,Chicago,equidistant,Spatially balanced,period,16,50,50,0,1.676628688125148,2.4654354604263977,0.5281122000053359,0.16562002151614408,0.2604650159607873,0.06202399490721611,0.484234263229145,2.062828692219014,0.22990341009686852
chicago_phase4_strategy_n50,Chicago,equidistant,Spatially balanced,period,17,50,50,0,1.5999018997724836,2.390858271476005,0.5724967514639446,0.1589848356379906,0.2525861852138185,0.06639578821781633,0.484234263229145,2.156767269837018,0.23894822856469294
chicago_phase4_strategy_n50,Chicago,equidistant,Spatially balanced,period,18,50,50,0,1.5310339468488532,2.29564607258996,0.5933265385269945,0.1513054283963262,0.24252733463728537,0.06835941801196688,0.484234263229145,2.2023014021123055,0.2437874183935226
chicago_phase4_strategy_n50,Chicago,equidistant,Spatially balanced,period,19,50,50,0,1.477036361395498,2.2425644333377988,0.611385353020129,0.14604019418167535,0.23691943686954264,0.07004009687869939,0.484234263229145,2.2914278671303574,0.2526674527189372
chicago_phase4_strategy_n50,Chicago,equidistant,Spatially balanced,period,20,50,50,0,1.417491281754155,2.175688905367423,0.6531725815218031,0.14083085702005116,0.22985426086320038,0.07511727787887557,0.484234263229145,2.37281770086472,0.2607478125343297
chicago_phase4_strategy_n50,Chicago,equidistant,Spatially balanced,period,21,50,50,0,1.3482032896200906,2.0811834165204623,0.7024543118743733,0.1344506704855215,0.2198700718401998,0.08019071308224568,0.484234263229145,2.434773600554583,0.2667582031911193
chicago_phase4_strategy_n50,Chicago,equidistant,Spatially balanced,period,22,50,50,0,1.296589148280819,2.0141461605142967,0.7277408224952548,0.12866873777246113,0.21278780980743361,0.08253769019268731,0.484234263229145,2.507357780435762,0.27403408727582124
chicago_phase4_strategy_n50,Chicago,equidistant,Spatially balanced,period,23,50,50,0,1.2436423918104822,1.9993414604060362,0.7880177694883461,0.1232477593703476,0.21122374272399602,0.08851848202872148,0.484234263229145,2.5459476846713622,0.277876477774741
chicago_phase4_strategy_n50,Chicago,equidistant,Spatially balanced,period,24,50,50,0,1.2096100672084522,1.9587447179065414,0.8082531185768412,0.11951000008176571,0.20693483256884715,0.09067357736793724,0.484234263229145,2.656101271119473,0.2892617003329703
chicago_phase4_strategy_n50,Chicago,equidistant,Spatially balanced,period,25,50,50,0,1.1574862163720323,1.9562139119720352,0.8734511003008678,0.11441686644471316,0.20666746138079306,0.0973565312899689,0.484234263229145,2.659734346377668,0.28918371995657044
chicago_phase4_strategy_n50,Chicago,equidistant,Spatially balanced,period,26,50,50,0,1.1032304711033478,1.8827621201279865,0.8990493478176137,0.10957832905475984,0.1989075250765997,0.09945895249487613,0.484234263229145,2.731525443351901,0.29641739739227196
chicago_phase4_strategy_n50,Chicago,equidistant,Spatially balanced,period,27,50,50,0,1.0767733369238213,1.8703339091662348,0.9379654244673816,0.10646193750041366,0.19759452612835027,0.10312799489038493,0.484234263229145,2.8063763648420506,0.3041420625590774
chicago_phase4_strategy_n50,Chicago,equidistant,Spatially balanced,period,28,50,50,0,1.0240406602873184,1.8613529597427854,0.9593993749632822,0.10112824151060185,0.19664571883954896,0.10525665499067438,0.484234263229145,2.808743671221563,0.30405879015272413
chicago_phase4_strategy_n50,Chicago,equidistant,Spatially balanced,period,29,50,50,0,0.9833860250755955,1.8068143142407076,1.0103811983660584,0.0974468405716693,0.19088389323137767,0.11045817082530673,0.484234263229145,2.903679993696603,0.3136700558945496
chicago_phase4_strategy_n50,Chicago,equidistant,Spatially balanced,period,30,50,50,0,0.9505578552137239,1.7839519887455677,1.038118634291165,0.09387146993959217,0.18846856495749842,0.11321856267078889,0.484234263229145,2.923862568078118,0.31570281541435313
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,daily,5,12050,50,241,3.504713998985229,3.5957412059219807,0.032598382962958805,0.333530612244898,0.33110779436152527,0.0033982600732578305,-0.002099042219435354,0.7723181836078179,0.06641417191411952
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,daily,10,12050,50,241,2.426992651454026,2.6233107644704177,0.06695750683243484,0.2349489795918367,0.24280524071372378,0.006574074074073621,-0.002099042219435354,1.0596686198973622,0.09747089070611946
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,daily,20,12050,50,241,1.5020688554138515,1.8320652346633255,0.14291147418669803,0.1475361394557826,0.17499999999999982,0.013774972382116779,-0.002099042219435354,1.7891505830990035,0.16924049854953627
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,period,2,50,50,0,3.885707432093629,3.932978287161352,0.061773308848491304,0.3994717206023459,0.4155060105129422,0.018581713756207208,0.2894780360083029,0.40068668905765875,0.05668664331371389
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,period,3,50,50,0,3.2767487362160796,3.3046808816165383,0.06367694045591099,0.3367545903613456,0.3491284896286406,0.015767957937034005,0.2894780360083029,0.29819756904145583,0.04281681259206426
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,period,4,50,50,0,2.8538731800388613,2.9048859019093074,0.04262484171503722,0.29185595293548694,0.30689148629111385,0.013434654221965658,0.2894780360083029,0.3275001860889543,0.044786536394100636
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,period,5,50,50,0,2.582925989843723,2.6268522811252812,0.04195502154150321,0.263763097605227,0.27751816355054526,0.01320284598653787,0.2894780360083029,0.32177952331049786,0.046486764834240135
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,period,6,50,50,0,2.347482362749842,2.3869760925775836,0.03982731430778208,0.23720509057409034,0.25217604598893484,0.011738521083497488,0.2894780360083029,0.42465605728274847,0.053966994652663025
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,period,7,50,50,0,2.168088368421628,2.2179329484239942,0.04574282696528553,0.21994019481609595,0.23431720281629254,0.011451442965092706,0.2894780360083029,0.46321182603030564,0.05996998434320855
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,period,8,50,50,0,1.9941838992864722,2.0906993682502213,0.04409440462972081,0.20409862728683859,0.22087540033447928,0.010660151990219191,0.2894780360083029,0.5247068755478714,0.06355155299251622
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,period,9,50,50,0,1.8691137715270694,1.9740695221459643,0.04459935215213495,0.1908690860825919,0.20855384691535406,0.010733528568795059,0.2894780360083029,0.49702912837534236,0.06333006377309142
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,period,10,50,50,0,1.7471811627362892,1.8425940087029093,0.04957103903638693,0.1784343751450579,0.1946638983618132,0.010794039870265948,0.2894780360083029,0.5870123853088336,0.07106109750644518
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,period,11,50,50,0,1.648974641353083,1.7944736551231866,0.04564929403229667,0.16837719203267687,0.18958014384283928,0.010132195083893958,0.2894780360083029,0.6470792694232428,0.07682399380615006
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,period,12,50,50,0,1.5619773877466607,1.6947427788026208,0.05198167561172817,0.1592773179919429,0.1790439100985064,0.009827510911046389,0.2894780360083029,0.69651940730736,0.08151036128712875
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,period,13,50,50,0,1.4951439050687507,1.6263670461910629,0.05549433301996376,0.1521673887760273,0.17182024248608396,0.009865531519384074,0.2894780360083029,0.716389686533162,0.08326574979195034
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,period,14,50,50,0,1.4088878958319166,1.5556092157917347,0.0538594152276638,0.14366658734272697,0.16434491420427033,0.01060087473016047,0.2894780360083029,0.7340116962196863,0.08529502443614531
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,period,15,50,50,0,1.3578350815333091,1.4797705442594797,0.05722185198507057,0.1378730396272556,0.1563328120388876,0.009966567059914944,0.2894780360083029,0.7901588582641323,0.09047040015485283
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,period,16,50,50,0,1.2885586900294144,1.407528661352029,0.053425581924011756,0.1314060483758528,0.1487006985698649,0.009737449858604919,0.2894780360083029,0.8225750816773473,0.0934844192728174
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,period,17,50,50,0,1.2242173043627695,1.3642859124358626,0.06033863930618816,0.12495968527894785,0.14413224668076552,0.009492476574097353,0.2894780360083029,0.9053830975101389,0.0989580733902365
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,period,18,50,50,0,1.171648171345113,1.3145459391057737,0.06226340020784582,0.11940142497405848,0.13887738474855738,0.010280430102604932,0.2894780360083029,0.9724022508525612,0.10586096256421385
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,period,19,50,50,0,1.1358338692124088,1.272953078907609,0.07491344322632931,0.11580166810217696,0.13448323808795237,0.01165970515724668,0.2894780360083029,1.054417437803893,0.11437536705416701
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,period,20,50,50,0,1.0831234526876026,1.230346468908936,0.08679019977205993,0.11102351137819522,0.1299819921492653,0.013149774979609674,0.2894780360083029,1.147394279267437,0.12407186004247912
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,period,21,50,50,0,1.0401097727340534,1.1687455913723017,0.07980247483649894,0.10607577962683212,0.12347406533133798,0.011701296583595866,0.2894780360083029,1.253102109110603,0.1348855476220129
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,period,22,50,50,0,1.0046494657177865,1.1224238928178194,0.09672552216275476,0.10234218330730949,0.11858033270398405,0.01336983805792391,0.2894780360083029,1.3072238750964003,0.1401647212355946
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,period,23,50,50,0,0.9637937303136367,1.0841293653536965,0.0974834487736031,0.09852894367602838,0.1145346438724344,0.013729636452663119,0.2894780360083029,1.3734613240004085,0.14707103746705158
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,period,24,50,50,0,0.921469894171322,1.0664730811779957,0.12616725247451804,0.09417744303938447,0.11266931646336209,0.015469994539727416,0.2894780360083029,1.4370787280068535,0.1541006342410311
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,period,25,50,50,0,0.8818907026162306,1.027488535819522,0.1458053978778246,0.08954588646182104,0.10855072954757938,0.01744460143595372,0.2894780360083029,1.4424339810465172,0.15483974671798842
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,period,26,50,50,0,0.8555792215044933,0.9962601750026266,0.13991828262048156,0.08723408302109625,0.10525155760446347,0.017072649881481272,0.2894780360083029,1.5066548113979215,0.16152728647480827
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,period,27,50,50,0,0.8154211401731329,0.9852389394623818,0.16073481050543542,0.08332110131122938,0.10408720090684342,0.01885741891423054,0.2894780360083029,1.5149766045371278,0.1623220638695384
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,period,28,50,50,0,0.7728823513374705,0.9569346644424024,0.18478182007298344,0.07887529072710064,0.10109694885475262,0.021722004087742608,0.2894780360083029,1.5900615784770973,0.16842221766390011
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,period,29,50,50,0,0.7546639195457289,0.951435634282574,0.1825832714514261,0.07683444708227594,0.10051599469823991,0.021406611634748884,0.2894780360083029,1.6583548298616702,0.17561272446982817
chicago_phase4_strategy_n50,Chicago,kmeans_stratified,k-means stratified,period,30,50,50,0,0.7205715586927595,0.937264051765955,0.22622732504628262,0.07340502668203808,0.09901881437223681,0.025926230400201256,0.2894780360083029,1.7113962007072883,0.1811770013109307
chicago_phase4_strategy_n50,Chicago,random,Random,daily,5,12050,50,241,3.41172362188665,3.558499150308016,0.04857840542468628,0.31991751700680204,0.3254686346863469,0.005350859581749301,0.0371116601019974,1.0174811256679688,0.08185015609660796
chicago_phase4_strategy_n50,Chicago,random,Random,daily,10,12050,50,241,2.3862701765842047,2.622718733633943,0.09472048501000296,0.22559999999999913,0.24337849373537046,0.009517041223762845,0.0371116601019974,1.3791939477791066,0.11585061436284591
chicago_phase4_strategy_n50,Chicago,random,Random,daily,20,12050,50,241,1.4927882567121438,1.876149631574114,0.1923965445415905,0.14217517006802627,0.17963765736922088,0.018604347826085554,0.0371116601019974,2.101882268915845,0.18935216220317377
chicago_phase4_strategy_n50,Chicago,random,Random,period,2,50,50,0,3.8217302394146193,3.8336414982706337,0.07174410223188943,0.3889417705452054,0.4050114107883811,0.018737305682817507,0.35077391861600127,0.28246715892736024,0.04319679487566694
chicago_phase4_strategy_n50,Chicago,random,Random,period,3,50,50,0,3.2357729101154185,3.281333222763933,0.04225181976298509,0.3302523239121449,0.34666188750771587,0.015486715429422482,0.35077391861600127,0.2124224379185148,0.03153361306785363
chicago_phase4_strategy_n50,Chicago,random,Random,period,4,50,50,0,2.835779896092169,2.8916294898642123,0.03083854679089404,0.29094135412209754,0.3054909906665757,0.012789065132723376,0.35077391861600127,0.24540465944671072,0.03221180317941531
chicago_phase4_strategy_n50,Chicago,random,Random,period,5,50,50,0,2.5387936852983852,2.582194155222065,0.0447368335676237,0.26110601775073894,0.2728001818134982,0.01286643311947211,0.35077391861600127,0.31295326053139383,0.03875249314023742
chicago_phase4_strategy_n50,Chicago,random,Random,period,6,50,50,0,2.3196323898007236,2.3876786886039003,0.05363217389958519,0.23677667074992925,0.2522502729107692,0.01291386006184636,0.35077391861600127,0.3499938637473072,0.039883151157813
chicago_phase4_strategy_n50,Chicago,random,Random,period,7,50,50,0,2.1436288019360537,2.254420880532895,0.04826884688224298,0.21732500831418555,0.2381720308868993,0.012641927081078475,0.35077391861600127,0.39951681991713334,0.044882042937756314
chicago_phase4_strategy_n50,Chicago,random,Random,period,8,50,50,0,1.9900517270373521,2.1425500145363814,0.0584595075918084,0.20426915760956987,0.2263532478098158,0.013163997332474864,0.35077391861600127,0.4083970759451189,0.045620240955605
chicago_phase4_strategy_n50,Chicago,random,Random,period,9,50,50,0,1.8436891291022888,2.020162076064633,0.06918429010235738,0.1877494273728777,0.21342337117782373,0.014026507068221061,0.35077391861600127,0.44936127572312307,0.049770145808321765
chicago_phase4_strategy_n50,Chicago,random,Random,period,10,50,50,0,1.7365496836033696,1.9147226316862083,0.07171575383673101,0.17765167300112106,0.20228404629840746,0.014451318474381747,0.35077391861600127,0.4749153122975171,0.05233732710381017
chicago_phase4_strategy_n50,Chicago,random,Random,period,11,50,50,0,1.636878879227052,1.832107454706704,0.07676417111362888,0.16845553126955304,0.19355602898220958,0.014035949854398044,0.35077391861600127,0.49944357682777185,0.05479850838409053
chicago_phase4_strategy_n50,Chicago,random,Random,period,12,50,50,0,1.557696238984237,1.7442273559920909,0.07472382420910795,0.15866770773440342,0.1842717902820903,0.013506474901789911,0.35077391861600127,0.567906815058472,0.0619002462298034
chicago_phase4_strategy_n50,Chicago,random,Random,period,13,50,50,0,1.4701376603528389,1.6540861762396513,0.08830624053883207,0.1493340903064122,0.1747486759277268,0.01522824743379525,0.35077391861600127,0.5821186773209351,0.06331576910508815
chicago_phase4_strategy_n50,Chicago,random,Random,period,14,50,50,0,1.406406799358228,1.6038823799741664,0.08668868519300243,0.14338815823168183,0.16944481265266864,0.015004606796099829,0.35077391861600127,0.6298237180067285,0.06827080391735274
chicago_phase4_strategy_n50,Chicago,random,Random,period,15,50,50,0,1.3455355400643847,1.5444063070310974,0.12648752570589172,0.13771107262688043,0.16316136433813755,0.017181485567680177,0.35077391861600127,0.6553649608391608,0.07089751083069731
chicago_phase4_strategy_n50,Chicago,random,Random,period,16,50,50,0,1.2753290075382702,1.485439262239093,0.12231969336296289,0.12993715754509427,0.15693169314639865,0.01848755725748452,0.35077391861600127,0.6929351764304729,0.07478172819932834
chicago_phase4_strategy_n50,Chicago,random,Random,period,17,50,50,0,1.213151923700151,1.399989154401203,0.1410603118435969,0.12425329043227551,0.14790417486044127,0.019874993172872113,0.35077391861600127,0.7275533035240199,0.07835068959790598
chicago_phase4_strategy_n50,Chicago,random,Random,period,18,50,50,0,1.1695548257580906,1.375589263769142,0.1636891806119411,0.11987708850171064,0.14532640796898022,0.021314013008590926,0.35077391861600127,0.7658247888378675,0.08233401416381292
chicago_phase4_strategy_n50,Chicago,random,Random,period,19,50,50,0,1.1213384260471164,1.3351400686746944,0.1811657417305076,0.1147056178067496,0.14105308570401442,0.022817625591328827,0.35077391861600127,0.7999067056520737,0.08589431027923967
chicago_phase4_strategy_n50,Chicago,random,Random,period,20,50,50,0,1.069177795767078,1.2999353600576515,0.19220686950572774,0.10947912251555936,0.13733382590629617,0.023953976504238916,0.35077391861600127,0.8175104862041949,0.08880451217066423
chicago_phase4_strategy_n50,Chicago,random,Random,period,21,50,50,0,1.0402679846789522,1.2694816792281962,0.1925007620717345,0.10597230667762547,0.1341164963145749,0.024373205124584185,0.35077391861600127,0.8950532563385267,0.09517049807647834
chicago_phase4_strategy_n50,Chicago,random,Random,period,22,50,50,0,0.9839707914678689,1.2412303675777538,0.2126880108070235,0.10089265451875784,0.13113183966545172,0.025662781867474838,0.35077391861600127,0.9953427678020825,0.10566269185100667
chicago_phase4_strategy_n50,Chicago,random,Random,period,23,50,50,0,0.9480400963815767,1.214284425940888,0.2036405770219436,0.09637774817068934,0.12828509099521446,0.0253829420104843,0.35077391861600127,1.070372910508063,0.11353961033997291
chicago_phase4_strategy_n50,Chicago,random,Random,period,24,50,50,0,0.9135078427622687,1.2028584448835333,0.22033112174549513,0.09334991249388258,0.1270779742865269,0.027012620341908544,0.35077391861600127,1.165030781463538,0.12561241343974425
chicago_phase4_strategy_n50,Chicago,random,Random,period,25,50,50,0,0.8767379026943145,1.175179918256878,0.21397384754362142,0.08890529020695848,0.12415383046069906,0.025120896690753458,0.35077391861600127,1.3035684712701614,0.13813772900203758
chicago_phase4_strategy_n50,Chicago,random,Random,period,26,50,50,0,0.8419178081838682,1.1705859414426902,0.24741356492256988,0.08560306320750932,0.123668492165117,0.0292700255491134,0.35077391861600127,1.3265111538383159,0.14056923222074585
chicago_phase4_strategy_n50,Chicago,random,Random,period,27,50,50,0,0.8084003272409814,1.1574785452104068,0.2673947387111314,0.08224148172729162,0.12228373956313421,0.03124630399920658,0.35077391861600127,1.3905772493042796,0.14977009603871316
chicago_phase4_strategy_n50,Chicago,random,Random,period,28,50,50,0,0.7802274640682354,1.153469158230439,0.27882323690420685,0.07991512855941796,0.12186016122961352,0.03206715737749288,0.35077391861600127,1.4850973140622694,0.1618363161596325
chicago_phase4_strategy_n50,Chicago,random,Random,period,29,50,50,0,0.7442949152457246,1.1162071676136924,0.289712819594413,0.07574565410586942,0.11792355646485397,0.03318852482688772,0.35077391861600127,1.5112718652672745,0.1648217159943386
chicago_phase4_strategy_n50,Chicago,random,Random,period,30,50,50,0,0.7161561628886874,1.107854050806954,0.3087794193863766,0.07338803262352434,0.1170410775935502,0.035037094535482094,0.35077391861600127,1.5410374811481076,0.16738374274302492
lucknow_phase3_random_n50,Lucknow,random,Random,daily,5,36500,100,365,6.442767052617332,6.572140691198774,0.030925087625383263,2.5693415741518786,2.6063134744180925,0.008381424900655077,-0.056516430990138034,0.9633231697190517,0.5892222481016445
lucknow_phase3_random_n50,Lucknow,random,Random,daily,10,36500,100,365,4.29053720192871,4.514509656005682,0.06621273912089531,1.7193044382686447,1.783501272308757,0.02483209274568221,-0.056516430990138034,1.178336020708436,0.7176527298889539
lucknow_phase3_random_n50,Lucknow,random,Random,daily,20,36500,100,365,2.447569195167233,2.8039564839953903,0.1623235981190847,0.9851052290021833,1.1159582088352469,0.060625080745563054,-0.056516430990138034,2.245131910330639,1.339799089434391
lucknow_phase3_random_n50,Lucknow,random,Random,period,2,100,100,0,12.623302896847994,12.723898185485044,0.03400123135279198,7.803103794937051,7.863654428790703,-0.0029144024847873595,-0.13635914009121208,0.5758570013139934,0.5277900665094938
lucknow_phase3_random_n50,Lucknow,random,Random,period,3,100,100,0,10.543651837971467,10.558968003460183,0.017092183562899876,6.48775964774989,6.525679024891046,-0.007577187647555661,-0.13635914009121208,0.3693111466878758,0.3834298913932036
lucknow_phase3_random_n50,Lucknow,random,Random,period,4,100,100,0,9.113891744819158,9.216954207687436,0.04132920076257296,5.659617689204971,5.696284402678083,0.0009474883725211214,-0.13635914009121208,0.38420306564692874,0.4062456092968929
lucknow_phase3_random_n50,Lucknow,random,Random,period,5,100,100,0,8.129206936245662,8.212877142742492,0.06669166077991395,5.025364215828937,5.0757422587926015,0.013950414136587597,-0.13635914009121208,0.395314501028074,0.3703469961618502
lucknow_phase3_random_n50,Lucknow,random,Random,period,6,100,100,0,7.351173234238978,7.434137239260719,0.07569772229498684,4.5712957138631545,4.594463534173739,0.03419474408076617,-0.13635914009121208,0.4277061627117208,0.3900112086411162
lucknow_phase3_random_n50,Lucknow,random,Random,period,7,100,100,0,6.727956019801764,6.87535972456681,0.07889459804717092,4.16555717910604,4.249126498771808,0.042438410780578195,-0.13635914009121208,0.5182347657375831,0.3466879613584012
lucknow_phase3_random_n50,Lucknow,random,Random,period,8,100,100,0,6.234465614886045,6.409873835782183,0.09889037519935773,3.8883585163081182,3.961445780369292,0.059133184408725725,-0.13635914009121208,0.5541013686486393,0.3789079379916269
lucknow_phase3_random_n50,Lucknow,random,Random,period,9,100,100,0,5.823266258532197,5.982131022200415,0.08758229528501049,3.593895498452552,3.697091128880272,0.0709877911730814,-0.13635914009121208,0.7287931962508176,0.4041090566561409
lucknow_phase3_random_n50,Lucknow,random,Random,period,10,100,100,0,5.439313220501225,5.601491561456667,0.09279399707957925,3.371131054657946,3.4618474057998228,0.05783075331321719,-0.13635914009121208,0.6791403793512858,0.4381584912013046
lucknow_phase3_random_n50,Lucknow,random,Random,period,11,100,100,0,5.125008909263325,5.328190338761699,0.10973116540732075,3.18055292318701,3.29294112103476,0.07376868006155846,-0.13635914009121208,0.7559411356678404,0.4543942264059035
lucknow_phase3_random_n50,Lucknow,random,Random,period,12,100,100,0,4.86012481885809,5.049330725324962,0.11274150609432976,3.0127454893786876,3.120599626137057,0.06206937300941817,-0.13635914009121208,0.8049923099156673,0.4593904422228278
lucknow_phase3_random_n50,Lucknow,random,Random,period,13,100,100,0,4.605595133742183,4.797980760477761,0.12501648429222634,2.8565027241468712,2.965259711007759,0.08892141906261308,-0.13635914009121208,0.790340712490115,0.5482975410478064
lucknow_phase3_random_n50,Lucknow,random,Random,period,14,100,100,0,4.368659000135013,4.553860745755639,0.12372260618880748,2.705740329469773,2.814388067196905,0.08058414376613854,-0.13635914009121208,0.8439147544400266,0.5493278334614616
lucknow_phase3_random_n50,Lucknow,random,Random,period,15,100,100,0,4.164538961386439,4.374275884932327,0.12647758982989998,2.579546312354058,2.703400595781268,0.0728629341286009,-0.13635914009121208,1.0363021729199557,0.6088834926521562
lucknow_phase3_random_n50,Lucknow,random,Random,period,16,100,100,0,3.9818139903910046,4.189001965967346,0.15464036300205697,2.4660134045467785,2.5888971588494645,0.10747979593262258,-0.13635914009121208,1.0723518955308713,0.6992609358191357
lucknow_phase3_random_n50,Lucknow,random,Random,period,17,100,100,0,3.8226606327846633,4.016674113011469,0.1295184387796262,2.357025361080339,2.4823946810438535,0.10146622412674589,-0.13635914009121208,1.1803947347240162,0.7052964950429216
lucknow_phase3_random_n50,Lucknow,random,Random,period,18,100,100,0,3.616604373060919,3.8527424099969565,0.14931957226439385,2.254625033087663,2.381081212196717,0.1013444932299592,-0.13635914009121208,1.2563716949479127,0.8472867146500471
lucknow_phase3_random_n50,Lucknow,random,Random,period,19,100,100,0,3.4870837597100963,3.7335815069386507,0.16367199377450414,2.164354718112369,2.307437101766622,0.10793118364949628,-0.13635914009121208,1.164817335307737,0.759838775802186
lucknow_phase3_random_n50,Lucknow,random,Random,period,20,100,100,0,3.3425117701563836,3.562614733798883,0.17070833197847013,2.073235100817435,2.2017758018113724,0.11104066347790464,-0.13635914009121208,1.3139811083615374,0.8856399839339887
