city,dataset_key,resolution,weight_scheme,scheme_type,parameter,time_windows_available,time_windows_sampled,time_windows_tested,n_permutations,alpha,median_observed_morans_i,p10_observed_morans_i,p90_observed_morans_i,positive_sig_pct,negative_sig_pct,two_sided_sig_pct,median_p_positive,median_p_two_sided,median_valid_sensor_count,min_valid_sensor_count,scenario,scenario_description,sensors_retained,baseline_median_observed_morans_i,baseline_positive_sig_pct,baseline_two_sided_sig_pct,delta_median_observed_morans_i,delta_positive_sig_pct,delta_two_sided_sig_pct
Lucknow,lucknow_lcs,highest_hourly,knn_4,k_nearest_neighbor,4,8760,120,120,199,0.05,0.01827177890088433,-0.12645717813931223,0.2572293271387072,16.666666666666664,0.0,13.333333333333334,0.3025,0.415,30.0,23.0,drop_hourly_gap_gt_30d,Retain sensors whose longest hourly missing run is no more than 30 days; daily value kept with at least one valid hourly record.,34,0.05920403321208861,25.833333333333336,18.333333333333332,-0.04093225431120427,-9.166666666666671,-4.999999999999998
Lucknow,lucknow_lcs,highest_hourly,knn_5,k_nearest_neighbor,5,8760,120,120,199,0.05,0.01771604572931385,-0.10732070126355023,0.214668578097921,17.5,0.8333333333333334,13.333333333333334,0.275,0.395,30.0,23.0,drop_hourly_gap_gt_30d,Retain sensors whose longest hourly missing run is no more than 30 days; daily value kept with at least one valid hourly record.,34,0.042663293452369966,27.500000000000004,20.0,-0.024947247723056117,-10.000000000000004,-6.666666666666666
Lucknow,lucknow_lcs,highest_hourly,knn_8,k_nearest_neighbor,8,8760,120,120,199,0.05,0.0014784451500454074,-0.08409986451899311,0.15385297372845175,21.666666666666668,1.6666666666666667,15.833333333333332,0.25,0.425,30.0,23.0,drop_hourly_gap_gt_30d,Retain sensors whose longest hourly missing run is no more than 30 days; daily value kept with at least one valid hourly record.,34,0.05107948481133963,30.0,23.333333333333332,-0.04960103966129422,-8.333333333333332,-7.5
Lucknow,lucknow_lcs,daily,band_2km,distance_band,2,365,240,240,199,0.05,0.12097410757476129,-0.3807108754413792,0.6463446718475732,8.333333333333332,0.4166666666666667,2.5,0.3375,0.44,31.0,27.0,drop_hourly_gap_gt_30d,Retain sensors whose longest hourly missing run is no more than 30 days; daily value kept with at least one valid hourly record.,34,-0.042789349502042134,0.4166666666666667,0.0,0.16376345707680343,7.916666666666665,2.5
Lucknow,lucknow_lcs,daily,band_5km,distance_band,5,365,240,240,199,0.05,-0.007294661742325315,-0.10284101517775371,0.15321772497087086,10.416666666666668,0.8333333333333334,4.583333333333333,0.3875,0.575,31.0,27.0,drop_hourly_gap_gt_30d,Retain sensors whose longest hourly missing run is no more than 30 days; daily value kept with at least one valid hourly record.,34,0.0037865519655639187,11.666666666666666,6.666666666666667,-0.011081213707889233,-1.2499999999999982,-2.083333333333334
Lucknow,lucknow_lcs,daily,band_10km,distance_band,10,365,240,240,199,0.05,-0.006531173568880626,-0.07496435181392892,0.06520161267177195,16.666666666666664,2.083333333333333,11.666666666666666,0.2775,0.395,31.0,27.0,drop_hourly_gap_gt_30d,Retain sensors whose longest hourly missing run is no more than 30 days; daily value kept with at least one valid hourly record.,34,-0.01231976833347279,11.25,7.083333333333333,0.005788594764592163,5.416666666666664,4.583333333333333
Lucknow,lucknow_lcs,daily,knn_4,k_nearest_neighbor,4,365,240,240,199,0.05,-0.034677573776941445,-0.14274309518502057,0.13627795362908424,7.5,1.6666666666666667,4.166666666666666,0.4975,0.46499999999999997,31.0,27.0,drop_hourly_gap_gt_30d,Retain sensors whose longest hourly missing run is no more than 30 days; daily value kept with at least one valid hourly record.,34,-0.01877804712515852,4.166666666666666,3.3333333333333335,-0.015899526651782923,3.333333333333334,0.8333333333333326
Lucknow,lucknow_lcs,daily,knn_5,k_nearest_neighbor,5,365,240,240,199,0.05,-0.024221735626003653,-0.115550725036923,0.13447310080202005,9.583333333333334,1.25,5.0,0.4225,0.515,31.0,27.0,drop_hourly_gap_gt_30d,Retain sensors whose longest hourly missing run is no more than 30 days; daily value kept with at least one valid hourly record.,34,-0.019138519076425047,5.833333333333333,4.166666666666666,-0.005083216549578606,3.750000000000001,0.8333333333333339
Lucknow,lucknow_lcs,daily,knn_8,k_nearest_neighbor,8,365,240,240,199,0.05,-0.025867867484377752,-0.1050070800073295,0.08628157048019006,10.0,3.3333333333333335,7.916666666666666,0.41,0.43,31.0,27.0,drop_hourly_gap_gt_30d,Retain sensors whose longest hourly missing run is no more than 30 days; daily value kept with at least one valid hourly record.,34,0.006303754062505013,11.25,7.083333333333333,-0.032171621546882766,-1.25,0.833333333333333
Lucknow,lucknow_lcs,highest_hourly,band_2km,distance_band,2,8760,120,120,199,0.05,0.04841839107125326,-0.2077232065991328,0.3357426646094369,5.0,0.0,3.3333333333333335,0.3825,0.54,44.5,36.0,daily_ge_50pct_gap_le_90d,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 90 days.,57,0.0333418429032903,5.0,2.5,0.015076548167962958,0.0,0.8333333333333335
Lucknow,lucknow_lcs,highest_hourly,band_5km,distance_band,5,8760,120,120,199,0.05,0.018516257624803446,-0.07580009731695694,0.16349370894815424,17.5,0.0,10.833333333333334,0.2725,0.435,44.5,36.0,daily_ge_50pct_gap_le_90d,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 90 days.,57,0.02465638806938129,23.333333333333332,17.5,-0.006140130444577844,-5.833333333333332,-6.666666666666666
Lucknow,lucknow_lcs,highest_hourly,band_10km,distance_band,10,8760,120,120,199,0.05,0.0009219848033445936,-0.051603289928065954,0.09220810463905643,25.0,0.0,18.333333333333332,0.2175,0.265,44.5,36.0,daily_ge_50pct_gap_le_90d,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 90 days.,57,0.0026420857062071064,31.666666666666664,26.666666666666668,-0.0017201009028625128,-6.666666666666664,-8.333333333333336
Lucknow,lucknow_lcs,highest_hourly,knn_4,k_nearest_neighbor,4,8760,120,120,199,0.05,0.04169182221699218,-0.1304215228518544,0.2722002480482742,20.833333333333336,2.5,15.833333333333332,0.2675,0.34,44.5,36.0,daily_ge_50pct_gap_le_90d,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 90 days.,57,0.05920403321208861,25.833333333333336,18.333333333333332,-0.01751221099509643,-5.0,-2.5
Lucknow,lucknow_lcs,highest_hourly,knn_5,k_nearest_neighbor,5,8760,120,120,199,0.05,0.033707912787784094,-0.08434136674976346,0.19725602683230772,19.166666666666668,0.0,15.0,0.245,0.385,44.5,36.0,daily_ge_50pct_gap_le_90d,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 90 days.,57,0.042663293452369966,27.500000000000004,20.0,-0.008955380664585871,-8.333333333333336,-5.0
Lucknow,lucknow_lcs,highest_hourly,knn_8,k_nearest_neighbor,8,8760,120,120,199,0.05,0.04151069044557897,-0.05962624768094867,0.1915203249402234,25.0,0.8333333333333334,17.5,0.1625,0.25,44.5,36.0,daily_ge_50pct_gap_le_90d,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 90 days.,57,0.05107948481133963,30.0,23.333333333333332,-0.009568794365760656,-5.0,-5.833333333333332
Lucknow,lucknow_lcs,daily,band_2km,distance_band,2,365,240,240,199,0.05,0.0033159837245197443,-0.24070662785079078,0.21990146001736646,0.4166666666666667,0.0,0.0,0.465,0.61,49.0,37.0,daily_ge_50pct_gap_le_90d,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 90 days.,57,-0.042789349502042134,0.4166666666666667,0.0,0.04610533322656188,0.0,0.0
Lucknow,lucknow_lcs,daily,band_5km,distance_band,5,365,240,240,199,0.05,-0.007216989892167675,-0.09498139539673824,0.09298546939940557,7.916666666666666,2.5,5.833333333333333,0.4025,0.485,49.0,37.0,daily_ge_50pct_gap_le_90d,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 90 days.,57,0.0037865519655639187,11.666666666666666,6.666666666666667,-0.011003541857731593,-3.75,-0.8333333333333339
Lucknow,lucknow_lcs,daily,band_10km,distance_band,10,365,240,240,199,0.05,-0.01919368273330109,-0.0510244440937888,0.03328915952649285,10.0,1.6666666666666667,6.666666666666667,0.4575,0.46,49.0,37.0,daily_ge_50pct_gap_le_90d,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 90 days.,57,-0.01231976833347279,11.25,7.083333333333333,-0.006873914399828301,-1.25,-0.4166666666666661
Lucknow,lucknow_lcs,daily,knn_4,k_nearest_neighbor,4,365,240,240,199,0.05,-0.033683337800753,-0.1427878763562738,0.0760660779512386,2.9166666666666665,4.166666666666666,3.75,0.5275000000000001,0.505,49.0,37.0,daily_ge_50pct_gap_le_90d,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 90 days.,57,-0.01877804712515852,4.166666666666666,3.3333333333333335,-0.014905290675594478,-1.2499999999999996,0.4166666666666665
Lucknow,lucknow_lcs,daily,knn_5,k_nearest_neighbor,5,365,240,240,199,0.05,-0.03873397189852907,-0.1285880606041364,0.06924628643473422,3.3333333333333335,5.833333333333333,3.3333333333333335,0.5475000000000001,0.5,49.0,37.0,daily_ge_50pct_gap_le_90d,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 90 days.,57,-0.019138519076425047,5.833333333333333,4.166666666666666,-0.019595452822104023,-2.4999999999999996,-0.8333333333333326
Lucknow,lucknow_lcs,daily,knn_8,k_nearest_neighbor,8,365,240,240,199,0.05,0.008499500586626565,-0.06532328399985432,0.0961433550919228,11.666666666666666,1.25,6.666666666666667,0.285,0.44,49.0,37.0,daily_ge_50pct_gap_le_90d,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 90 days.,57,0.006303754062505013,11.25,7.083333333333333,0.002195746524121552,0.4166666666666661,-0.4166666666666661
Lucknow,lucknow_lcs,highest_hourly,band_2km,distance_band,2,8760,120,120,199,0.05,0.04841839107125326,-0.2077232065991328,0.3357426646094369,4.166666666666666,0.0,3.3333333333333335,0.3925,0.51,44.5,36.0,daily_ge_50pct_gap_le_25pct_period,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 25% of the study period.,57,0.0333418429032903,5.0,2.5,0.015076548167962958,-0.8333333333333339,0.8333333333333335
Lucknow,lucknow_lcs,highest_hourly,band_5km,distance_band,5,8760,120,120,199,0.05,0.018516257624803446,-0.07580009731695694,0.16349370894815424,17.5,0.8333333333333334,10.833333333333334,0.2675,0.425,44.5,36.0,daily_ge_50pct_gap_le_25pct_period,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 25% of the study period.,57,0.02465638806938129,23.333333333333332,17.5,-0.006140130444577844,-5.833333333333332,-6.666666666666666
Lucknow,lucknow_lcs,highest_hourly,band_10km,distance_band,10,8760,120,120,199,0.05,0.0009219848033445936,-0.051603289928065954,0.09220810463905643,25.0,1.6666666666666667,18.333333333333332,0.2125,0.28500000000000003,44.5,36.0,daily_ge_50pct_gap_le_25pct_period,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 25% of the study period.,57,0.0026420857062071064,31.666666666666664,26.666666666666668,-0.0017201009028625128,-6.666666666666664,-8.333333333333336
Lucknow,lucknow_lcs,highest_hourly,knn_4,k_nearest_neighbor,4,8760,120,120,199,0.05,0.04169182221699218,-0.1304215228518544,0.2722002480482742,20.833333333333336,1.6666666666666667,15.0,0.2625,0.33,44.5,36.0,daily_ge_50pct_gap_le_25pct_period,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 25% of the study period.,57,0.05920403321208861,25.833333333333336,18.333333333333332,-0.01751221099509643,-5.0,-3.333333333333332
Lucknow,lucknow_lcs,highest_hourly,knn_5,k_nearest_neighbor,5,8760,120,120,199,0.05,0.033707912787784094,-0.08434136674976346,0.19725602683230772,17.5,0.8333333333333334,13.333333333333334,0.2425,0.38,44.5,36.0,daily_ge_50pct_gap_le_25pct_period,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 25% of the study period.,57,0.042663293452369966,27.500000000000004,20.0,-0.008955380664585871,-10.000000000000004,-6.666666666666666
Lucknow,lucknow_lcs,highest_hourly,knn_8,k_nearest_neighbor,8,8760,120,120,199,0.05,0.04151069044557897,-0.05962624768094867,0.1915203249402234,25.0,0.8333333333333334,20.833333333333336,0.1775,0.3,44.5,36.0,daily_ge_50pct_gap_le_25pct_period,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 25% of the study period.,57,0.05107948481133963,30.0,23.333333333333332,-0.009568794365760656,-5.0,-2.4999999999999964
Lucknow,lucknow_lcs,daily,band_2km,distance_band,2,365,240,240,199,0.05,0.0033159837245197443,-0.24070662785079078,0.21990146001736646,0.4166666666666667,0.0,0.4166666666666667,0.47,0.61,49.0,37.0,daily_ge_50pct_gap_le_25pct_period,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 25% of the study period.,57,-0.042789349502042134,0.4166666666666667,0.0,0.04610533322656188,0.0,0.4166666666666667
Lucknow,lucknow_lcs,daily,band_5km,distance_band,5,365,240,240,199,0.05,-0.007216989892167675,-0.09498139539673824,0.09298546939940557,9.166666666666666,2.9166666666666665,7.916666666666666,0.3925,0.485,49.0,37.0,daily_ge_50pct_gap_le_25pct_period,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 25% of the study period.,57,0.0037865519655639187,11.666666666666666,6.666666666666667,-0.011003541857731593,-2.5,1.2499999999999991
Lucknow,lucknow_lcs,daily,band_10km,distance_band,10,365,240,240,199,0.05,-0.01919368273330109,-0.0510244440937888,0.03328915952649285,10.416666666666668,2.9166666666666665,5.0,0.44,0.46,49.0,37.0,daily_ge_50pct_gap_le_25pct_period,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 25% of the study period.,57,-0.01231976833347279,11.25,7.083333333333333,-0.006873914399828301,-0.8333333333333321,-2.083333333333333
Lucknow,lucknow_lcs,daily,knn_4,k_nearest_neighbor,4,365,240,240,199,0.05,-0.033683337800753,-0.1427878763562738,0.0760660779512386,3.75,4.166666666666666,5.0,0.5325,0.5,49.0,37.0,daily_ge_50pct_gap_le_25pct_period,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 25% of the study period.,57,-0.01877804712515852,4.166666666666666,3.3333333333333335,-0.014905290675594478,-0.4166666666666661,1.6666666666666665
Lucknow,lucknow_lcs,daily,knn_5,k_nearest_neighbor,5,365,240,240,199,0.05,-0.03873397189852907,-0.1285880606041364,0.06924628643473422,2.9166666666666665,5.833333333333333,3.75,0.5425,0.515,49.0,37.0,daily_ge_50pct_gap_le_25pct_period,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 25% of the study period.,57,-0.019138519076425047,5.833333333333333,4.166666666666666,-0.019595452822104023,-2.9166666666666665,-0.4166666666666661
Lucknow,lucknow_lcs,daily,knn_8,k_nearest_neighbor,8,365,240,240,199,0.05,0.008499500586626565,-0.06532328399985432,0.0961433550919228,12.083333333333334,1.25,8.333333333333332,0.285,0.45,49.0,37.0,daily_ge_50pct_gap_le_25pct_period,Retain sensors with valid daily means on at least 50% of days and longest daily missing run no more than 25% of the study period.,57,0.006303754062505013,11.25,7.083333333333333,0.002195746524121552,0.8333333333333339,1.2499999999999991
Chicago,chicago_lcs_corrected_no_collocation,highest_hourly,band_2km,distance_band,2,5808,120,120,199,0.05,0.1679644620144471,-0.0014418772024629863,0.4667160390620869,75.0,0.8333333333333334,70.83333333333334,0.005,0.01,270.0,261.0,baseline_ge_1h,All sensors; daily value kept when a sensor has at least one valid hourly record that day.,277,0.1679644620144471,75.0,70.83333333333334,0.0,0.0,0.0
Chicago,chicago_lcs_corrected_no_collocation,highest_hourly,band_5km,distance_band,5,5808,120,120,199,0.05,0.1099794442067584,0.00306963854826223,0.4027804143116818,80.0,0.0,78.33333333333333,0.005,0.01,270.0,261.0,baseline_ge_1h,All sensors; daily value kept when a sensor has at least one valid hourly record that day.,277,0.1099794442067584,80.0,78.33333333333333,0.0,0.0,0.0
Chicago,chicago_lcs_corrected_no_collocation,highest_hourly,band_10km,distance_band,10,5808,120,120,199,0.05,0.059117212426551206,-0.00291376519515887,0.29346967441636573,77.5,1.6666666666666667,77.5,0.005,0.01,270.0,261.0,baseline_ge_1h,All sensors; daily value kept when a sensor has at least one valid hourly record that day.,277,0.059117212426551206,77.5,77.5,0.0,0.0,0.0
Chicago,chicago_lcs_corrected_no_collocation,highest_hourly,knn_4,k_nearest_neighbor,4,5808,120,120,199,0.05,0.17659541842146875,0.007942673312884308,0.5051274751939595,75.83333333333333,0.0,69.16666666666667,0.005,0.01,270.0,261.0,baseline_ge_1h,All sensors; daily value kept when a sensor has at least one valid hourly record that day.,277,0.17659541842146875,75.83333333333333,69.16666666666667,0.0,0.0,0.0
Chicago,chicago_lcs_corrected_no_collocation,highest_hourly,knn_5,k_nearest_neighbor,5,5808,120,120,199,0.05,0.17796706915331506,0.011706455084960078,0.4983270965062712,74.16666666666667,0.0,72.5,0.005,0.01,270.0,261.0,baseline_ge_1h,All sensors; daily value kept when a sensor has at least one valid hourly record that day.,277,0.17796706915331506,74.16666666666667,72.5,0.0,0.0,0.0
Chicago,chicago_lcs_corrected_no_collocation,highest_hourly,knn_8,k_nearest_neighbor,8,5808,120,120,199,0.05,0.17016574311843793,0.008759442366114548,0.47069570589971227,79.16666666666666,0.0,75.0,0.005,0.01,270.0,261.0,baseline_ge_1h,All sensors; daily value kept when a sensor has at least one valid hourly record that day.,277,0.17016574311843793,79.16666666666666,75.0,0.0,0.0,0.0
Chicago,chicago_lcs_corrected_no_collocation,daily,band_2km,distance_band,2,243,240,240,199,0.05,0.11612185362075556,0.018935450861818543,0.34156824082624393,74.58333333333333,0.0,67.08333333333333,0.005,0.01,272.0,267.0,baseline_ge_1h,All sensors; daily value kept when a sensor has at least one valid hourly record that day.,277,0.11612185362075556,74.58333333333333,67.08333333333333,0.0,0.0,0.0
Chicago,chicago_lcs_corrected_no_collocation,daily,band_5km,distance_band,5,243,240,240,199,0.05,0.07993858984597702,0.009435912952735681,0.2768164477873801,81.66666666666667,0.0,77.5,0.005,0.01,272.0,267.0,baseline_ge_1h,All sensors; daily value kept when a sensor has at least one valid hourly record that day.,277,0.07993858984597702,81.66666666666667,77.5,0.0,0.0,0.0
Chicago,chicago_lcs_corrected_no_collocation,daily,band_10km,distance_band,10,243,240,240,199,0.05,0.04560469970475617,0.001831465561276791,0.17733197558257707,81.66666666666667,0.4166666666666667,79.58333333333333,0.005,0.01,272.0,267.0,baseline_ge_1h,All sensors; daily value kept when a sensor has at least one valid hourly record that day.,277,0.04560469970475617,81.66666666666667,79.58333333333333,0.0,0.0,0.0
Chicago,chicago_lcs_corrected_no_collocation,daily,knn_4,k_nearest_neighbor,4,243,240,240,199,0.05,0.11046111009384565,0.013032211648613104,0.36539742459151453,69.16666666666667,0.0,62.083333333333336,0.01,0.02,272.0,267.0,baseline_ge_1h,All sensors; daily value kept when a sensor has at least one valid hourly record that day.,277,0.11046111009384565,69.16666666666667,62.083333333333336,0.0,0.0,0.0
Chicago,chicago_lcs_corrected_no_collocation,daily,knn_5,k_nearest_neighbor,5,243,240,240,199,0.05,0.11553073094534132,0.01768231035175845,0.3657290485243059,74.58333333333333,0.0,69.58333333333333,0.005,0.01,272.0,267.0,baseline_ge_1h,All sensors; daily value kept when a sensor has at least one valid hourly record that day.,277,0.11553073094534132,74.58333333333333,69.58333333333333,0.0,0.0,0.0
Chicago,chicago_lcs_corrected_no_collocation,daily,knn_8,k_nearest_neighbor,8,243,240,240,199,0.05,0.1264446337175025,0.026865411654333173,0.3547044871953661,83.75,0.0,78.75,0.005,0.01,272.0,267.0,baseline_ge_1h,All sensors; daily value kept when a sensor has at least one valid hourly record that day.,277,0.1264446337175025,83.75,78.75,0.0,0.0,0.0
Chicago,chicago_lcs_corrected_no_collocation,daily,band_2km,distance_band,2,243,240,240,199,0.05,0.11679709011373164,0.018333031027660995,0.34161286393404405,73.75,0.0,68.33333333333333,0.005,0.01,270.0,259.0,daily_ge_12h,All sensors; daily value kept only when a sensor has at least 12 valid hourly records that day.,277,0.11612185362075556,74.58333333333333,67.08333333333333,0.0006752364929760862,-0.8333333333333286,1.25
Chicago,chicago_lcs_corrected_no_collocation,daily,band_5km,distance_band,5,243,240,240,199,0.05,0.08173785853156505,0.011457052691556995,0.28018307666211517,84.58333333333333,0.0,79.58333333333333,0.005,0.01,270.0,259.0,daily_ge_12h,All sensors; daily value kept only when a sensor has at least 12 valid hourly records that day.,277,0.07993858984597702,81.66666666666667,77.5,0.0017992686855880374,2.916666666666657,2.0833333333333286
Chicago,chicago_lcs_corrected_no_collocation,daily,band_10km,distance_band,10,243,240,240,199,0.05,0.045785578676794406,0.004482075992050598,0.17813325272199684,85.41666666666666,0.0,80.41666666666667,0.005,0.01,270.0,259.0,daily_ge_12h,All sensors; daily value kept only when a sensor has at least 12 valid hourly records that day.,277,0.04560469970475617,81.66666666666667,79.58333333333333,0.000180878972038237,3.749999999999986,0.8333333333333428
Chicago,chicago_lcs_corrected_no_collocation,daily,knn_4,k_nearest_neighbor,4,243,240,240,199,0.05,0.10948026056201501,0.007693047334717458,0.3669714893055322,69.16666666666667,0.0,61.25000000000001,0.01,0.02,270.0,259.0,daily_ge_12h,All sensors; daily value kept only when a sensor has at least 12 valid hourly records that day.,277,0.11046111009384565,69.16666666666667,62.083333333333336,-0.000980849531830641,0.0,-0.8333333333333286
Chicago,chicago_lcs_corrected_no_collocation,daily,knn_5,k_nearest_neighbor,5,243,240,240,199,0.05,0.11447886975832816,0.01778797443623521,0.36601231372469145,74.16666666666667,0.0,70.0,0.005,0.01,270.0,259.0,daily_ge_12h,All sensors; daily value kept only when a sensor has at least 12 valid hourly records that day.,277,0.11553073094534132,74.58333333333333,69.58333333333333,-0.0010518611870131561,-0.4166666666666572,0.4166666666666714
Chicago,chicago_lcs_corrected_no_collocation,daily,knn_8,k_nearest_neighbor,8,243,240,240,199,0.05,0.12488937540705897,0.029508676037391178,0.3565758876036117,82.91666666666667,0.0,77.08333333333334,0.005,0.01,270.0,259.0,daily_ge_12h,All sensors; daily value kept only when a sensor has at least 12 valid hourly records that day.,277,0.1264446337175025,83.75,78.75,-0.0015552583104435358,-0.8333333333333286,-1.6666666666666572
Chicago,chicago_lcs_corrected_no_collocation,daily,band_2km,distance_band,2,243,240,240,199,0.05,0.11810163822114433,0.014578019191357606,0.3424653702270398,74.16666666666667,0.0,68.33333333333333,0.005,0.01,270.0,258.0,daily_ge_18h,All sensors; daily value kept only when a sensor has at least 18 valid hourly records that day.,277,0.11612185362075556,74.58333333333333,67.08333333333333,0.0019797846003887787,-0.4166666666666572,1.25
Chicago,chicago_lcs_corrected_no_collocation,daily,band_5km,distance_band,5,243,240,240,199,0.05,0.0865638337165921,0.011379551764201157,0.2846214965393103,85.41666666666666,0.0,79.16666666666666,0.005,0.01,270.0,258.0,daily_ge_18h,All sensors; daily value kept only when a sensor has at least 18 valid hourly records that day.,277,0.07993858984597702,81.66666666666667,77.5,0.006625243870615083,3.749999999999986,1.6666666666666572
Chicago,chicago_lcs_corrected_no_collocation,daily,band_10km,distance_band,10,243,240,240,199,0.05,0.05170052378837278,0.004816793748220318,0.17813325272199684,85.41666666666666,0.0,81.25,0.005,0.01,270.0,258.0,daily_ge_18h,All sensors; daily value kept only when a sensor has at least 18 valid hourly records that day.,277,0.04560469970475617,81.66666666666667,79.58333333333333,0.006095824083616613,3.749999999999986,1.6666666666666714
Chicago,chicago_lcs_corrected_no_collocation,daily,knn_4,k_nearest_neighbor,4,243,240,240,199,0.05,0.11009983264501005,0.0071271349292579625,0.3694112937725008,68.75,0.0,61.25000000000001,0.01,0.02,270.0,258.0,daily_ge_18h,All sensors; daily value kept only when a sensor has at least 18 valid hourly records that day.,277,0.11046111009384565,69.16666666666667,62.083333333333336,-0.00036127744883560076,-0.4166666666666714,-0.8333333333333286
Chicago,chicago_lcs_corrected_no_collocation,daily,knn_5,k_nearest_neighbor,5,243,240,240,199,0.05,0.11657407353659367,0.017526783533199336,0.36959891566597813,73.75,0.0,70.0,0.005,0.01,270.0,258.0,daily_ge_18h,All sensors; daily value kept only when a sensor has at least 18 valid hourly records that day.,277,0.11553073094534132,74.58333333333333,69.58333333333333,0.0010433425912523553,-0.8333333333333286,0.4166666666666714
Chicago,chicago_lcs_corrected_no_collocation,daily,knn_8,k_nearest_neighbor,8,243,240,240,199,0.05,0.12589948343431845,0.02947261920852611,0.3540350245622219,84.16666666666667,0.0,77.91666666666667,0.005,0.01,270.0,258.0,daily_ge_18h,All sensors; daily value kept only when a sensor has at least 18 valid hourly records that day.,277,0.1264446337175025,83.75,78.75,-0.0005451502831840538,0.4166666666666714,-0.8333333333333286
Chicago,chicago_lcs_corrected_no_collocation,highest_hourly,band_2km,distance_band,2,5808,120,120,199,0.05,0.16164512938763675,-0.0005129998986193802,0.46417482282725775,75.0,0.8333333333333334,69.16666666666667,0.005,0.01,267.0,259.0,record_uptime_ge_75pct,Retain sensors with at least 75% valid hourly records; daily value kept with at least one valid hourly record.,269,0.1679644620144471,75.0,70.83333333333334,-0.006319332626810337,0.0,-1.6666666666666714
Chicago,chicago_lcs_corrected_no_collocation,highest_hourly,band_5km,distance_band,5,5808,120,120,199,0.05,0.11273970405531819,0.005571562771247149,0.3951178588203534,81.66666666666667,0.0,76.66666666666667,0.005,0.01,267.0,259.0,record_uptime_ge_75pct,Retain sensors with at least 75% valid hourly records; daily value kept with at least one valid hourly record.,269,0.1099794442067584,80.0,78.33333333333333,0.002760259848559793,1.6666666666666714,-1.6666666666666572
Chicago,chicago_lcs_corrected_no_collocation,highest_hourly,band_10km,distance_band,10,5808,120,120,199,0.05,0.05656900128105223,-0.0029252086600693263,0.2900988264289679,77.5,1.6666666666666667,78.33333333333333,0.005,0.01,267.0,259.0,record_uptime_ge_75pct,Retain sensors with at least 75% valid hourly records; daily value kept with at least one valid hourly record.,269,0.059117212426551206,77.5,77.5,-0.0025482111454989756,0.0,0.8333333333333286
Chicago,chicago_lcs_corrected_no_collocation,highest_hourly,knn_4,k_nearest_neighbor,4,5808,120,120,199,0.05,0.17573729326068294,0.003318113302899637,0.5155828356711906,72.5,0.0,70.0,0.005,0.01,267.0,259.0,record_uptime_ge_75pct,Retain sensors with at least 75% valid hourly records; daily value kept with at least one valid hourly record.,269,0.17659541842146875,75.83333333333333,69.16666666666667,-0.0008581251607858165,-3.3333333333333286,0.8333333333333286
Chicago,chicago_lcs_corrected_no_collocation,highest_hourly,knn_5,k_nearest_neighbor,5,5808,120,120,199,0.05,0.17716935929618793,0.0030461725095970223,0.49547965014213047,78.33333333333333,0.0,71.66666666666667,0.005,0.01,267.0,259.0,record_uptime_ge_75pct,Retain sensors with at least 75% valid hourly records; daily value kept with at least one valid hourly record.,269,0.17796706915331506,74.16666666666667,72.5,-0.0007977098571271268,4.166666666666657,-0.8333333333333286
Chicago,chicago_lcs_corrected_no_collocation,highest_hourly,knn_8,k_nearest_neighbor,8,5808,120,120,199,0.05,0.16517429091372204,0.005043310606617669,0.47912339561022016,78.33333333333333,0.0,75.0,0.005,0.01,267.0,259.0,record_uptime_ge_75pct,Retain sensors with at least 75% valid hourly records; daily value kept with at least one valid hourly record.,269,0.17016574311843793,79.16666666666666,75.0,-0.0049914522047158905,-0.8333333333333286,0.0
Chicago,chicago_lcs_corrected_no_collocation,daily,band_2km,distance_band,2,243,240,240,199,0.05,0.1093260674970509,0.014136239010804342,0.34054414484239603,72.91666666666666,0.0,65.83333333333333,0.005,0.01,268.0,264.0,record_uptime_ge_75pct,Retain sensors with at least 75% valid hourly records; daily value kept with at least one valid hourly record.,269,0.11612185362075556,74.58333333333333,67.08333333333333,-0.006795786123704656,-1.6666666666666714,-1.25
