repeat_index,repeat_master_seed,experiment,phase,city,target_N_star,selection_strategy,selection_strategy_label,metric_name,aggregation,value_median,value_mean,value_sd,value_p5,value_p95,n_outer_draws,n_inner_draws,source_path,original_value_median,original_value_p5,original_value_p95,original_n_outer_draws,delta_from_original_median
5,448869346,phase4_chicago_n50,4,Chicago,50,circumferential,Circumferential,mdape_at_n10,period,2.020851048866906,2.0318306989633337,0.3006995209024097,1.6561579409940903,2.416377087776812,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_05_448869346/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.1579236267916277,1.4116793057559671,2.3747717263869794,20,-0.13707257792472172
5,448869346,phase4_chicago_n50,4,Chicago,50,circumferential,Circumferential,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_05_448869346/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,20,0.0
5,448869346,phase4_chicago_n50,4,Chicago,50,circumferential,Circumferential,n_for_mdape_le_5pct,period,2.0,2.1,0.3162277660168379,2.0,2.549999999999999,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_05_448869346/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0500000000000007,20,0.0
5,448869346,phase4_chicago_n50,4,Chicago,50,cluster_concentrated,Cluster-concentrated,mdape_at_n10,period,1.778153823881548,1.9330605475335536,0.3178301605157777,1.6310681184203923,2.3835743367104953,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_05_448869346/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,1.664165588561254,1.3491610201709658,2.117065141187272,20,0.1139882353202939
5,448869346,phase4_chicago_n50,4,Chicago,50,cluster_concentrated,Cluster-concentrated,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_05_448869346/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,20,0.0
5,448869346,phase4_chicago_n50,4,Chicago,50,cluster_concentrated,Cluster-concentrated,n_for_mdape_le_5pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_05_448869346/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,20,0.0
5,448869346,phase4_chicago_n50,4,Chicago,50,equidistant,Spatially balanced,mdape_at_n10,period,2.4359368165248645,2.3477233921602623,0.3990390913031044,1.72090743558215,2.8370503294251814,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_05_448869346/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.2594399345624288,1.6760119380064666,2.8964366623329343,50,0.17649688196243574
5,448869346,phase4_chicago_n50,4,Chicago,50,equidistant,Spatially balanced,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_05_448869346/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
5,448869346,phase4_chicago_n50,4,Chicago,50,equidistant,Spatially balanced,n_for_mdape_le_5pct,period,2.0,2.1,0.3162277660168379,2.0,2.549999999999999,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_05_448869346/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.549999999999997,50,0.0
5,448869346,phase4_chicago_n50,4,Chicago,50,kmeans_stratified,k-means stratified,mdape_at_n10,period,1.8533551018394792,2.003415586508834,0.4993066359588344,1.408970007847252,2.7070090336846686,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_05_448869346/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,1.7802255793985906,1.4200136659784013,2.6213276708879993,50,0.07312952244088855
5,448869346,phase4_chicago_n50,4,Chicago,50,kmeans_stratified,k-means stratified,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_05_448869346/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
5,448869346,phase4_chicago_n50,4,Chicago,50,kmeans_stratified,k-means stratified,n_for_mdape_le_5pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_05_448869346/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
5,448869346,phase4_chicago_n50,4,Chicago,50,random,Random,mdape_at_n10,period,2.216273190828125,2.1617133848593495,0.3832925166312839,1.6355067312428857,2.6460421654266897,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_05_448869346/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,1.7897541144718272,1.3680800346131632,2.460055115342261,50,0.4265190763562978
5,448869346,phase4_chicago_n50,4,Chicago,50,random,Random,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_05_448869346/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
5,448869346,phase4_chicago_n50,4,Chicago,50,random,Random,n_for_mdape_le_5pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_05_448869346/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
6,1585794173,phase1_chicago_n40,1,Chicago,40,random,Random,n_for_mdape_le_5pct,period,2.0,2.1,0.3162277660168379,2.0,2.549999999999999,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_06_1585794173/phase1_chicago_realitycheck_n40/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
6,1585794173,phase1_chicago_n40,1,Chicago,40,random,Random,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_06_1585794173/phase1_chicago_realitycheck_n40/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
6,1585794173,phase1_chicago_n40,1,Chicago,40,random,Random,mdape_at_n10,period,1.8464043577972469,2.0813714935310186,0.6856602445783131,1.2914761430531037,3.0821746945289012,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_06_1585794173/phase1_chicago_realitycheck_n40/aggregated/headline_numbers.csv,1.6884122287947962,1.3014317988253896,2.997868670418696,50,0.15799212900245063
6,1585794173,phase3_lucknow,3,Lucknow,31,random,Random,n_for_mdape_le_5pct,period,9.5,9.3,1.888562063228706,6.45,11.55,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_06_1585794173/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,10.0,8.0,12.0,100,-0.5
6,1585794173,phase3_lucknow,3,Lucknow,31,random,Random,n_for_mdape_le_10pct,period,3.0,3.1,0.8755950357709131,2.0,4.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_06_1585794173/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,3.0,3.0,4.0,100,0.0
6,1585794173,phase3_lucknow,3,Lucknow,31,random,Random,mdape_at_n10,period,4.6739338477345775,4.605124433611056,0.6556188361844757,3.633082262554296,5.359218634088318,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_06_1585794173/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,4.905200494359712,4.126941937016832,5.536995825412455,100,-0.23126664662513452
6,1585794173,phase3_lucknow,3,Lucknow,50,random,Random,n_for_mdape_le_5pct,period,12.0,11.9,1.1972189997378646,10.45,13.55,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_06_1585794173/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,12.0,10.0,13.0,100,0.0
6,1585794173,phase3_lucknow,3,Lucknow,50,random,Random,n_for_mdape_le_10pct,period,4.0,3.9,0.7378647873726218,3.0,5.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_06_1585794173/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,4.0,3.0,4.0,100,0.0
6,1585794173,phase3_lucknow,3,Lucknow,50,random,Random,mdape_at_n10,period,5.560237591195346,5.4737094236938155,0.3572516532788254,4.964543324610819,5.909237782859722,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_06_1585794173/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,5.439313220501225,4.926333714968107,5.846133218196183,100,0.12092437069412121
6,1585794173,phase4_chicago_n50,4,Chicago,50,anti_cluster,Anti-cluster,mdape_at_n10,period,2.3011256541878375,2.3161826278513757,0.036227762012554,2.2870073818933365,2.3788209331217898,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_06_1585794173/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.290924180047167,2.258829847195,2.3261055615575903,20,0.01020147414067063
6,1585794173,phase4_chicago_n50,4,Chicago,50,anti_cluster,Anti-cluster,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_06_1585794173/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,20,0.0
6,1585794173,phase4_chicago_n50,4,Chicago,50,anti_cluster,Anti-cluster,n_for_mdape_le_5pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_06_1585794173/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0500000000000007,20,0.0
6,1585794173,phase4_chicago_n50,4,Chicago,50,circumferential,Circumferential,mdape_at_n10,period,1.8780711152617875,1.937528625519184,0.3013936604830688,1.5738909713054825,2.3579734950360773,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_06_1585794173/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.1579236267916277,1.4116793057559671,2.3747717263869794,20,-0.27985251152984025
6,1585794173,phase4_chicago_n50,4,Chicago,50,circumferential,Circumferential,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_06_1585794173/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,20,0.0
6,1585794173,phase4_chicago_n50,4,Chicago,50,circumferential,Circumferential,n_for_mdape_le_5pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_06_1585794173/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0500000000000007,20,0.0
6,1585794173,phase4_chicago_n50,4,Chicago,50,cluster_concentrated,Cluster-concentrated,mdape_at_n10,period,1.6266429226863794,1.67236588362177,0.2086268504589988,1.4777727203208029,2.0325107717101276,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_06_1585794173/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,1.664165588561254,1.3491610201709658,2.117065141187272,20,-0.03752266587487463
6,1585794173,phase4_chicago_n50,4,Chicago,50,cluster_concentrated,Cluster-concentrated,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_06_1585794173/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,20,0.0
6,1585794173,phase4_chicago_n50,4,Chicago,50,cluster_concentrated,Cluster-concentrated,n_for_mdape_le_5pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_06_1585794173/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,20,0.0
6,1585794173,phase4_chicago_n50,4,Chicago,50,equidistant,Spatially balanced,mdape_at_n10,period,2.5073470985345523,2.46427590890155,0.3936614060931044,1.9044614218441696,2.9746291546659176,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_06_1585794173/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.2594399345624288,1.6760119380064666,2.8964366623329343,50,0.24790716397212353
6,1585794173,phase4_chicago_n50,4,Chicago,50,equidistant,Spatially balanced,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_06_1585794173/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
6,1585794173,phase4_chicago_n50,4,Chicago,50,equidistant,Spatially balanced,n_for_mdape_le_5pct,period,2.0,2.2,0.4216370213557839,2.0,3.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_06_1585794173/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.549999999999997,50,0.0
6,1585794173,phase4_chicago_n50,4,Chicago,50,kmeans_stratified,k-means stratified,mdape_at_n10,period,1.7388239539640438,2.051589811588329,0.523148856259564,1.547497873569387,2.7310717334379397,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_06_1585794173/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,1.7802255793985906,1.4200136659784013,2.6213276708879993,50,-0.04140162543454684
6,1585794173,phase4_chicago_n50,4,Chicago,50,kmeans_stratified,k-means stratified,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_06_1585794173/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
6,1585794173,phase4_chicago_n50,4,Chicago,50,kmeans_stratified,k-means stratified,n_for_mdape_le_5pct,period,2.0,2.1,0.3162277660168379,2.0,2.549999999999999,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_06_1585794173/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
6,1585794173,phase4_chicago_n50,4,Chicago,50,random,Random,mdape_at_n10,period,1.820566984409895,1.9349698857789617,0.3712832142409415,1.5405615319559594,2.5302854654328613,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_06_1585794173/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,1.7897541144718272,1.3680800346131632,2.460055115342261,50,0.030812869938067866
6,1585794173,phase4_chicago_n50,4,Chicago,50,random,Random,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_06_1585794173/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
6,1585794173,phase4_chicago_n50,4,Chicago,50,random,Random,n_for_mdape_le_5pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_06_1585794173/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
7,422866877,phase1_chicago_n40,1,Chicago,40,random,Random,n_for_mdape_le_5pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_07_422866877/phase1_chicago_realitycheck_n40/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
7,422866877,phase1_chicago_n40,1,Chicago,40,random,Random,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_07_422866877/phase1_chicago_realitycheck_n40/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
7,422866877,phase1_chicago_n40,1,Chicago,40,random,Random,mdape_at_n10,period,1.576733767061132,1.7423033426982406,0.474178426808678,1.393796575069097,2.607053717555017,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_07_422866877/phase1_chicago_realitycheck_n40/aggregated/headline_numbers.csv,1.6884122287947962,1.3014317988253896,2.997868670418696,50,-0.11167846173366414
7,422866877,phase3_lucknow,3,Lucknow,31,random,Random,n_for_mdape_le_5pct,period,10.5,10.7,1.3374935098492586,9.0,12.55,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_07_422866877/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,10.0,8.0,12.0,100,0.5
7,422866877,phase3_lucknow,3,Lucknow,31,random,Random,n_for_mdape_le_10pct,period,3.5,3.8,0.9189365834726816,3.0,5.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_07_422866877/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,3.0,3.0,4.0,100,0.5
7,422866877,phase3_lucknow,3,Lucknow,31,random,Random,mdape_at_n10,period,5.081707812221296,5.1233907296684125,0.6001047096203291,4.367215747736765,5.939727253373536,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_07_422866877/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,4.905200494359712,4.126941937016832,5.536995825412455,100,0.17650731786158413
7,422866877,phase3_lucknow,3,Lucknow,50,random,Random,n_for_mdape_le_5pct,period,12.5,12.3,0.8232726023485647,11.0,13.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_07_422866877/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,12.0,10.0,13.0,100,0.5
7,422866877,phase3_lucknow,3,Lucknow,50,random,Random,n_for_mdape_le_10pct,period,4.0,3.7,0.4830458915396479,3.0,4.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_07_422866877/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,4.0,3.0,4.0,100,0.0
7,422866877,phase3_lucknow,3,Lucknow,50,random,Random,mdape_at_n10,period,5.477507820023057,5.447604946784977,0.2626869070129697,5.086351399173958,5.746078672837065,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_07_422866877/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,5.439313220501225,4.926333714968107,5.846133218196183,100,0.03819459952183202
7,422866877,phase4_chicago_n50,4,Chicago,50,anti_cluster,Anti-cluster,mdape_at_n10,period,2.270118514750407,2.274003529933999,0.0245320859210627,2.244961663009855,2.3097500336304937,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_07_422866877/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.290924180047167,2.258829847195,2.3261055615575903,20,-0.02080566529676009
7,422866877,phase4_chicago_n50,4,Chicago,50,anti_cluster,Anti-cluster,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_07_422866877/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,20,0.0
7,422866877,phase4_chicago_n50,4,Chicago,50,anti_cluster,Anti-cluster,n_for_mdape_le_5pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_07_422866877/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0500000000000007,20,0.0
7,422866877,phase4_chicago_n50,4,Chicago,50,circumferential,Circumferential,mdape_at_n10,period,2.1102567877404392,2.0951716362534794,0.2353478804385603,1.7888260245628216,2.4125130914756787,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_07_422866877/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.1579236267916277,1.4116793057559671,2.3747717263869794,20,-0.047666839051188514
7,422866877,phase4_chicago_n50,4,Chicago,50,circumferential,Circumferential,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_07_422866877/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,20,0.0
7,422866877,phase4_chicago_n50,4,Chicago,50,circumferential,Circumferential,n_for_mdape_le_5pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_07_422866877/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0500000000000007,20,0.0
7,422866877,phase4_chicago_n50,4,Chicago,50,cluster_concentrated,Cluster-concentrated,mdape_at_n10,period,1.6711588785932965,1.7388000901692506,0.2750188804018459,1.4923121680564326,2.161339115538059,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_07_422866877/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,1.664165588561254,1.3491610201709658,2.117065141187272,20,0.00699329003204241
7,422866877,phase4_chicago_n50,4,Chicago,50,cluster_concentrated,Cluster-concentrated,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_07_422866877/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,20,0.0
7,422866877,phase4_chicago_n50,4,Chicago,50,cluster_concentrated,Cluster-concentrated,n_for_mdape_le_5pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_07_422866877/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,20,0.0
7,422866877,phase4_chicago_n50,4,Chicago,50,equidistant,Spatially balanced,mdape_at_n10,period,2.3644069500324596,2.2669349761434385,0.4056928464299645,1.731941272308869,2.8168245754355183,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_07_422866877/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.2594399345624288,1.6760119380064666,2.8964366623329343,50,0.10496701547003084
7,422866877,phase4_chicago_n50,4,Chicago,50,equidistant,Spatially balanced,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_07_422866877/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
7,422866877,phase4_chicago_n50,4,Chicago,50,equidistant,Spatially balanced,n_for_mdape_le_5pct,period,2.0,2.2,0.4216370213557839,2.0,3.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_07_422866877/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.549999999999997,50,0.0
7,422866877,phase4_chicago_n50,4,Chicago,50,kmeans_stratified,k-means stratified,mdape_at_n10,period,1.8495058493385927,1.913495394121449,0.3964337622598982,1.499956913364159,2.561517622869412,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_07_422866877/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,1.7802255793985906,1.4200136659784013,2.6213276708879993,50,0.06928026994000214
7,422866877,phase4_chicago_n50,4,Chicago,50,kmeans_stratified,k-means stratified,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_07_422866877/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
7,422866877,phase4_chicago_n50,4,Chicago,50,kmeans_stratified,k-means stratified,n_for_mdape_le_5pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_07_422866877/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
7,422866877,phase4_chicago_n50,4,Chicago,50,random,Random,mdape_at_n10,period,2.144656617083892,2.0763933909630063,0.3936594831326642,1.442142781575591,2.5071866278292765,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_07_422866877/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,1.7897541144718272,1.3680800346131632,2.460055115342261,50,0.3549025026120647
7,422866877,phase4_chicago_n50,4,Chicago,50,random,Random,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_07_422866877/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
7,422866877,phase4_chicago_n50,4,Chicago,50,random,Random,n_for_mdape_le_5pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_07_422866877/phase4_chicago_selection_strategies/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
8,221163077,phase1_chicago_n40,1,Chicago,40,random,Random,n_for_mdape_le_5pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_08_221163077/phase1_chicago_realitycheck_n40/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
8,221163077,phase1_chicago_n40,1,Chicago,40,random,Random,n_for_mdape_le_10pct,period,2.0,2.0,0.0,2.0,2.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_08_221163077/phase1_chicago_realitycheck_n40/aggregated/headline_numbers.csv,2.0,2.0,2.0,50,0.0
8,221163077,phase1_chicago_n40,1,Chicago,40,random,Random,mdape_at_n10,period,2.2713813315635254,2.1448855962524185,0.6333114530922449,1.2460622516063389,3.005775088904201,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_08_221163077/phase1_chicago_realitycheck_n40/aggregated/headline_numbers.csv,1.6884122287947962,1.3014317988253896,2.997868670418696,50,0.5829691027687292
8,221163077,phase3_lucknow,3,Lucknow,31,random,Random,n_for_mdape_le_5pct,period,10.0,10.5,0.8498365855987975,10.0,12.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_08_221163077/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,10.0,8.0,12.0,100,0.0
8,221163077,phase3_lucknow,3,Lucknow,31,random,Random,n_for_mdape_le_10pct,period,4.0,3.8,0.7888106377466155,3.0,5.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_08_221163077/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,3.0,3.0,4.0,100,1.0
8,221163077,phase3_lucknow,3,Lucknow,31,random,Random,mdape_at_n10,period,4.933680219846279,5.03759801976149,0.3113840343630022,4.766468352902809,5.608053850739453,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_08_221163077/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,4.905200494359712,4.126941937016832,5.536995825412455,100,0.028479725486566743
8,221163077,phase3_lucknow,3,Lucknow,50,random,Random,n_for_mdape_le_5pct,period,12.0,11.7,1.1595018087284057,9.9,13.0,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_08_221163077/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,12.0,10.0,13.0,100,0.0
8,221163077,phase3_lucknow,3,Lucknow,50,random,Random,n_for_mdape_le_10pct,period,4.0,3.8,0.6324555320336759,3.0,4.549999999999999,10,10000,analysis/results/finite_population_experiments/seed_stability_2026-05-29/runs/seed_08_221163077/phase3_lucknow_downsampling/aggregated/headline_numbers.csv,4.0,3.0,4.0,100,0.0
