dataset_key,city,period_type,period_label,period_sort,n_days,sample_size,n_sensors_available,n_draws_requested,n_draws_completed,seed_used,reference_mean_ugm3,reference_sd_ugm3,ape_median_pct,ape_p75_pct,ape_p95_pct,absolute_error_median_ugm3,absolute_error_p75_ugm3,absolute_error_p95_ugm3
dhaka_lcs,Dhaka,month,2022-05,202205,31,26,35,10000,10000,193275525,29.513753573739763,4.098083412400189,0.9814586301852544,1.6027081099638771,2.6290661344064086,0.28966528154107785,0.4730193220810808,0.7759361001993533
dhaka_lcs,Dhaka,month,2022-05,202205,31,27,35,10000,10000,193275525,29.513753573739763,4.098083412400189,0.9144034467250951,1.493811049752795,2.3778020629109275,0.2698747799362273,0.44087971208133503,0.7017786413188317
dhaka_lcs,Dhaka,month,2022-05,202205,31,28,35,10000,10000,193275525,29.513753573739763,4.098083412400189,0.83713653229785,1.3601184314669055,2.2139063896716618,0.24707041321813783,0.401422002174157,0.6534068762009732
dhaka_lcs,Dhaka,month,2022-05,202205,31,29,35,10000,10000,193275525,29.513753573739763,4.098083412400189,0.7576905210975539,1.2307292087516148,1.9993478555318953,0.22362291324831673,0.36323438583098877,0.5900825991635341
dhaka_lcs,Dhaka,month,2022-05,202205,31,30,35,10000,10000,193275525,29.513753573739763,4.098083412400189,0.6677480808666683,1.0866433726505174,1.7969931052813903,0.19707752308036497,0.3207092472294484,0.5303601168298435
dhaka_lcs,Dhaka,month,2022-06,202206,30,2,35,10000,10000,2493623523,18.00976740172548,5.193748404121803,14.023305527243615,21.872934326346567,39.29488069866673,2.525564707489888,3.9392645961071864,7.076916614615398
dhaka_lcs,Dhaka,month,2022-06,202206,30,3,35,10000,10000,2493623523,18.00976740172548,5.193748404121803,11.461435124276388,18.226485629141848,29.577596576139968,2.064177806781843,3.2825476673173677,5.3268563463835275
dhaka_lcs,Dhaka,month,2022-06,202206,30,4,35,10000,10000,2493623523,18.00976740172548,5.193748404121803,9.791867088981752,15.716442058708845,25.209292572238883,1.763492487011721,2.8304946586004185,4.540134955880681
dhaka_lcs,Dhaka,month,2022-06,202206,30,5,35,10000,10000,2493623523,18.00976740172548,5.193748404121803,8.429032372179805,13.835731211281828,22.59935883280508,1.5180491244457262,2.4917830094797924,4.070091960069497
dhaka_lcs,Dhaka,month,2022-06,202206,30,6,35,10000,10000,2493623523,18.00976740172548,5.193748404121803,7.427559644556897,12.573089497666919,20.153802497308156,1.337686215609125,2.2643841737405865,3.62965295236834
dhaka_lcs,Dhaka,month,2022-06,202206,30,7,35,10000,10000,2493623523,18.00976740172548,5.193748404121803,6.864838043354016,11.482115844310602,18.478937490169216,1.2363413641132208,2.067902356357007,3.3280136602897237
dhaka_lcs,Dhaka,month,2022-06,202206,30,8,35,10000,10000,2493623523,18.00976740172548,5.193748404121803,6.318483783203843,10.553988292428743,17.11324793360045,1.1379442326707565,1.9007487430717553,3.0820561477220334
dhaka_lcs,Dhaka,month,2022-06,202206,30,9,35,10000,10000,2493623523,18.00976740172548,5.193748404121803,5.807792822833927,9.746889296191181,15.882349722531838,1.0459699785664966,1.7553920911477094,2.860374242956576
dhaka_lcs,Dhaka,month,2022-06,202206,30,10,35,10000,10000,2493623523,18.00976740172548,5.193748404121803,5.351532099950967,9.131596163046556,15.034830393546848,0.9637984836298443,1.6445792290295733,2.707737983121715
dhaka_lcs,Dhaka,month,2022-06,202206,30,11,35,10000,10000,2493623523,18.00976740172548,5.193748404121803,5.020970796397123,8.449808901142742,13.938101336722232,0.9042651617396853,1.5217909289861034,2.510219630960464
dhaka_lcs,Dhaka,month,2022-06,202206,30,12,35,10000,10000,2493623523,18.00976740172548,5.193748404121803,4.7290549109314135,7.900591316976581,13.140019625422255,0.8516917897586236,1.4228781195484022,2.366486971079628
dhaka_lcs,Dhaka,month,2022-06,202206,30,13,35,10000,10000,2493623523,18.00976740172548,5.193748404121803,4.426442127727527,7.497841586113334,12.370747609795897,0.7971919313757159,1.350343829808856,2.227942870378755
dhaka_lcs,Dhaka,month,2022-06,202206,30,14,35,10000,10000,2493623523,18.00976740172548,5.193748404121803,4.194312110214095,7.049984151047976,11.47932276327215,0.7553858551519621,1.2696857474622512,2.0673993289586403
dhaka_lcs,Dhaka,month,2022-06,202206,30,15,35,10000,10000,2493623523,18.00976740172548,5.193748404121803,3.8970208001475677,6.641506096982099,10.91305363922904,0.7018443817034381,1.1961198000378923,1.9654155768506876
dhaka_lcs,Dhaka,month,2022-06,202206,30,16,35,10000,10000,2493623523,18.00976740172548,5.193748404121803,3.709051602830569,6.241724445541477,10.321990258620975,0.6679915664797562,1.1241200544986594,1.8589664368063998
dhaka_lcs,Dhaka,month,2022-06,202206,30,17,35,10000,10000,2493623523,18.00976740172548,5.193748404121803,3.517055315607326,5.907254117020039,9.708431668610269,0.6334134817309014,1.0638827263041613,1.748465961872165
dhaka_lcs,Dhaka,month,2022-06,202206,30,18,35,10000,10000,2493623523,18.00976740172548,5.193748404121803,3.335073113327065,5.587963766668665,9.127923643724209,0.6006389103876888,1.0063792768697244,1.6439178168418354
dhaka_lcs,Dhaka,month,2022-06,202206,30,19,35,10000,10000,2493623523,18.00976740172548,5.193748404121803,3.154778057707774,5.28982929731116,8.57470779009048,0.5681681902338429,0.9526859523940692,1.544284928372931
dhaka_lcs,Dhaka,month,2022-06,202206,30,20,35,10000,10000,2493623523,18.00976740172548,5.193748404121803,2.9869335913515087,4.994587041597988,8.095340013335864,0.5379397922464122,0.8995135088685196,1.4579519067806013
dhaka_lcs,Dhaka,month,2022-06,202206,30,21,35,10000,10000,2493623523,18.00976740172548,5.193748404121803,2.78612768588378,4.667875108747874,7.6181931596733605,0.5017751157427455,0.8406734496885324,1.3720188682713332
dhaka_lcs,Dhaka,month,2022-06,202206,30,22,35,10000,10000,2493623523,18.00976740172548,5.193748404121803,2.5808846287371985,4.423326952879163,7.262360182310256,0.4648113185424556,0.7966308956313686,1.3079341767096038
dhaka_lcs,Dhaka,month,2022-06,202206,30,23,35,10000,10000,2493623523,18.00976740172548,5.193748404121803,2.4447967555095262,4.134094529198308,6.884043667673731,0.44030220911219686,0.7445408088760734,1.2398002523812506
dhaka_lcs,Dhaka,month,2022-06,202206,30,24,35,10000,10000,2493623523,18.00976740172548,5.193748404121803,2.2869854448265987,3.871736378360965,6.3880816725961,0.4118807591245872,0.6972907161507997,1.1504786506668123
dhaka_lcs,Dhaka,month,2022-06,202206,30,25,35,10000,10000,2493623523,18.00976740172548,5.193748404121803,2.152114320782273,3.582068470564331,6.003389425514775,0.3875907833921115,0.6451221997191814,1.0811964717549944
dhaka_lcs,Dhaka,month,2022-06,202206,30,26,35,10000,10000,2493623523,18.00976740172548,5.193748404121803,2.024396886873756,3.3496455781944423,5.5171509578945,0.3645891706137352,0.6032633774150016,0.9936260547188687
dhaka_lcs,Dhaka,month,2022-06,202206,30,27,35,10000,10000,2493623523,18.00976740172548,5.193748404121803,1.8504710964263404,3.1239501230738407,5.102603653461269,0.3332655403025431,0.5626161509115155,0.918967049420321
dhaka_lcs,Dhaka,month,2022-06,202206,30,28,35,10000,10000,2493623523,18.00976740172548,5.193748404121803,1.7166918633160673,2.8700702686776727,4.665785948365384,0.3091722115875708,0.5168929796549264,0.840297196762997
dhaka_lcs,Dhaka,month,2022-06,202206,30,29,35,10000,10000,2493623523,18.00976740172548,5.193748404121803,1.568340109028041,2.5765655676431063,4.223853972974407,0.282454405703918,0.4640334656854712,0.7607062759212312
dhaka_lcs,Dhaka,month,2022-06,202206,30,30,35,10000,10000,2493623523,18.00976740172548,5.193748404121803,1.4057335394613004,2.3304171548892048,3.7880932427423963,0.25316934074502306,0.4197027090854544,0.6822267819783857
dhaka_lcs,Dhaka,month,2022-07,202207,31,2,35,10000,10000,722495303,14.26385531527876,4.084028726706945,13.462883994858393,21.15010500603066,37.488207003522575,1.9203262942904225,3.0168203770897435,5.347263607274659
dhaka_lcs,Dhaka,month,2022-07,202207,31,3,35,10000,10000,722495303,14.26385531527876,4.084028726706945,11.236712195366433,18.22049285831093,30.04884708923309,1.6027883697413516,2.5989447390401708,4.286124072717561
dhaka_lcs,Dhaka,month,2022-07,202207,31,4,35,10000,10000,722495303,14.26385531527876,4.084028726706945,9.648976932852124,15.656724513401796,25.300012504724084,1.3763161091066491,2.233252531703415,3.608757178421277
dhaka_lcs,Dhaka,month,2022-07,202207,31,5,35,10000,10000,722495303,14.26385531527876,4.084028726706945,8.395509389324609,13.794054812709492,22.390607241470548,1.1975233122739057,1.9675640205951286,3.193763821135688
dhaka_lcs,Dhaka,month,2022-07,202207,31,6,35,10000,10000,722495303,14.26385531527876,4.084028726706945,7.536284779885435,12.325613990568945,20.302309030453703,1.0749647571502328,1.758107746334511,2.8958919857646905
dhaka_lcs,Dhaka,month,2022-07,202207,31,7,35,10000,10000,722495303,14.26385531527876,4.084028726706945,6.81896523789408,11.288109952095198,18.461975955685265,0.9726473355323657,1.6101196713964416,2.633389538660499
dhaka_lcs,Dhaka,month,2022-07,202207,31,8,35,10000,10000,722495303,14.26385531527876,4.084028726706945,6.248221067910699,10.448259578280032,17.24586841176638,0.8912372129055477,1.4903246292106185,2.4599257181177197
dhaka_lcs,Dhaka,month,2022-07,202207,31,9,35,10000,10000,722495303,14.26385531527876,4.084028726706945,5.689981971628603,9.5767946433568,15.740688286643124,0.8116107958985497,1.3660201317697807,2.2452290028358064
dhaka_lcs,Dhaka,month,2022-07,202207,31,10,35,10000,10000,722495303,14.26385531527876,4.084028726706945,5.249417843814051,8.979351137729482,14.7060871135646,0.7487693661360622,1.2808016545365706,2.097654988417709
dhaka_lcs,Dhaka,month,2022-07,202207,31,11,35,10000,10000,722495303,14.26385531527876,4.084028726706945,4.936055491170593,8.377632126521801,13.68024488452719,0.7040718135424457,1.1949733253733812,1.9513303371047823
dhaka_lcs,Dhaka,month,2022-07,202207,31,12,35,10000,10000,722495303,14.26385531527876,4.084028726706945,4.596604221074181,7.842698096446559,12.833872216927205,0.6556529755100176,1.1186711092912587,1.830604964370255
dhaka_lcs,Dhaka,month,2022-07,202207,31,13,35,10000,10000,722495303,14.26385531527876,4.084028726706945,4.299350148046843,7.311432561367522,12.142571478726577,0.6132530846146249,1.0428921620276435,1.7319988272798637
dhaka_lcs,Dhaka,month,2022-07,202207,31,14,35,10000,10000,722495303,14.26385531527876,4.084028726706945,4.043420347292075,6.968183713052278,11.554954876712115,0.5767476281262836,0.9939316429325964,1.6481820453599634
dhaka_lcs,Dhaka,month,2022-07,202207,31,15,35,10000,10000,722495303,14.26385531527876,4.084028726706945,3.823847620743757,6.585855054388699,10.771837506155265,0.5454280920996188,0.9393968362319773,1.5364793166749189
dhaka_lcs,Dhaka,month,2022-07,202207,31,16,35,10000,10000,722495303,14.26385531527876,4.084028726706945,3.660365128776222,6.1498900173808595,10.197295195301738,0.5221091859795575,0.8772114141279777,1.4545274327297129
dhaka_lcs,Dhaka,month,2022-07,202207,31,17,35,10000,10000,722495303,14.26385531527876,4.084028726706945,3.407555250072786,5.822579288711409,9.686021148162862,0.48604875065856756,0.8305242853591825,1.3816000423812533
dhaka_lcs,Dhaka,month,2022-07,202207,31,18,35,10000,10000,722495303,14.26385531527876,4.084028726706945,3.2267334480672316,5.48271953743409,9.077814173965514,0.4602565904420155,0.7820471821621195,1.294846279564309
dhaka_lcs,Dhaka,month,2022-07,202207,31,19,35,10000,10000,722495303,14.26385531527876,4.084028726706945,3.0826686496933444,5.15886384219646,8.527161703086625,0.43970739604171616,0.7358528743631338,1.2163020078281366
dhaka_lcs,Dhaka,month,2022-07,202207,31,20,35,10000,10000,722495303,14.26385531527876,4.084028726706945,2.888391294454716,4.859243809093343,8.023982371532753,0.411995955180128,0.6931155063457148,1.1445292359989052
dhaka_lcs,Dhaka,month,2022-07,202207,31,21,35,10000,10000,722495303,14.26385531527876,4.084028726706945,2.716393657369729,4.593312120692589,7.552936167929592,0.3874624610806272,0.6551833950747534,1.077339887048837
dhaka_lcs,Dhaka,month,2022-07,202207,31,22,35,10000,10000,722495303,14.26385531527876,4.084028726706945,2.565558031509739,4.340862181433245,7.132151262843529,0.365947485644063,0.6191743009952915,1.017319736998828
dhaka_lcs,Dhaka,month,2022-07,202207,31,23,35,10000,10000,722495303,14.26385531527876,4.084028726706945,2.4200973332346605,4.074052043379957,6.753259616296902,0.3451991821015117,0.581116888936875,0.9632751807337397
dhaka_lcs,Dhaka,month,2022-07,202207,31,24,35,10000,10000,722495303,14.26385531527876,4.084028726706945,2.276372253515186,3.8312213733058664,6.2363859793781,0.3246984446785568,0.5464798734963847,0.8895490730008225
dhaka_lcs,Dhaka,month,2022-07,202207,31,25,35,10000,10000,722495303,14.26385531527876,4.084028726706945,2.095524389721323,3.5583376713428683,5.8057194501926555,0.29890256704622775,0.5075561370694062,0.8281194223864781
dhaka_lcs,Dhaka,month,2022-07,202207,31,26,35,10000,10000,722495303,14.26385531527876,4.084028726706945,2.001192743235657,3.3266361682894123,5.397515012071603,0.2854472374749921,0.4745065699105351,0.7698937319423445
dhaka_lcs,Dhaka,month,2022-07,202207,31,27,35,10000,10000,722495303,14.26385531527876,4.084028726706945,1.8250033084056572,3.0507473728968755,4.989827910920975,0.26031583141003356,0.43515419130467814,0.7117418336951646
dhaka_lcs,Dhaka,month,2022-07,202207,31,28,35,10000,10000,722495303,14.26385531527876,4.084028726706945,1.6986179864880846,2.819111972345196,4.604515087187932,0.2422884119519617,0.4021140529110201,0.6567813700066684
dhaka_lcs,Dhaka,month,2022-07,202207,31,29,35,10000,10000,722495303,14.26385531527876,4.084028726706945,1.5602093416431344,2.553215329399995,4.1460463835954835,0.22254600310744,0.36418694047313327,0.5913860574604073
dhaka_lcs,Dhaka,month,2022-07,202207,31,30,35,10000,10000,722495303,14.26385531527876,4.084028726706945,1.4063362088913394,2.272684066283128,3.773872083548671,0.20059776208263713,0.32417236698801943,0.5382996537810784
dhaka_lcs,Dhaka,month,2022-08,202208,31,2,35,10000,10000,2153574472,20.262362428085797,4.441388946175615,10.081844284825573,16.925600522501142,30.250087009239536,2.0428198284266124,3.4295265209991648,6.129382264623414
dhaka_lcs,Dhaka,month,2022-08,202208,31,3,35,10000,10000,2153574472,20.262362428085797,4.441388946175615,8.326520842131423,14.048491763182124,23.691144766532503,1.6871498306827704,2.846556316735743,4.800385615957297
dhaka_lcs,Dhaka,month,2022-08,202208,31,4,35,10000,10000,2153574472,20.262362428085797,4.441388946175615,7.089838801221502,11.931796061402384,20.180500370041038,1.4365688334705542,2.4176637621414176,4.0890461247789105
dhaka_lcs,Dhaka,month,2022-08,202208,31,5,35,10000,10000,2153574472,20.262362428085797,4.441388946175615,6.287560044919516,10.589562702105578,17.5519446690765,1.2740082041851064,2.145695574250028,3.5564386420253653
dhaka_lcs,Dhaka,month,2022-08,202208,31,6,35,10000,10000,2153574472,20.262362428085797,4.441388946175615,5.68909761975214,9.507568747481226,15.782449932061052,1.152745578601781,1.9264580377140632,3.197897205265391
dhaka_lcs,Dhaka,month,2022-08,202208,31,7,35,10000,10000,2153574472,20.262362428085797,4.441388946175615,5.11384041888617,8.69375338465293,14.463050909112898,1.0361848796686566,1.7615598194023523,2.930555793363013
dhaka_lcs,Dhaka,month,2022-08,202208,31,8,35,10000,10000,2153574472,20.262362428085797,4.441388946175615,4.70039708682182,7.985045524549028,13.296720646498631,0.9524114932910237,1.6179588642317686,2.694229728443666
dhaka_lcs,Dhaka,month,2022-08,202208,31,9,35,10000,10000,2153574472,20.262362428085797,4.441388946175615,4.244649058818629,7.349824772338257,12.275923669166465,0.8600661760981634,1.4892481332004097,2.487392145241677
dhaka_lcs,Dhaka,month,2022-08,202208,31,10,35,10000,10000,2153574472,20.262362428085797,4.441388946175615,4.018871418027322,6.823665425745963,11.519590804009505,0.814318292239447,1.3826358194446309,2.3341412389408487
dhaka_lcs,Dhaka,month,2022-08,202208,31,11,35,10000,10000,2153574472,20.262362428085797,4.441388946175615,3.7374657343323334,6.3508126675183885,10.733353096484878,0.7572988527159357,1.2868246798213594,2.1748309050959356
dhaka_lcs,Dhaka,month,2022-08,202208,31,12,35,10000,10000,2153574472,20.262362428085797,4.441388946175615,3.4989749559332672,5.9897668827434645,10.05341378955015,0.7089749868391539,1.2136682743789375,2.0370591384338064
dhaka_lcs,Dhaka,month,2022-08,202208,31,13,35,10000,10000,2153574472,20.262362428085797,4.441388946175615,3.2931031315697545,5.611746835371739,9.320101582741858,0.6672604916493068,1.137072482329657,1.8884727613609158
dhaka_lcs,Dhaka,month,2022-08,202208,31,14,35,10000,10000,2153574472,20.262362428085797,4.441388946175615,3.1089582042933834,5.3021135214252,8.863553582066752,0.6299483790916334,1.0743334580597166,1.7959653508059465
dhaka_lcs,Dhaka,month,2022-08,202208,31,15,35,10000,10000,2153574472,20.262362428085797,4.441388946175615,2.92946418557851,4.9774530680785665,8.291259739603584,0.5935786504828897,1.0085495803419553,1.6800050982924408
dhaka_lcs,Dhaka,month,2022-08,202208,31,16,35,10000,10000,2153574472,20.262362428085797,4.441388946175615,2.758077196377506,4.662449691487251,7.9498241182746705,0.5588515975763979,0.9447224545163149,1.61082217524019
dhaka_lcs,Dhaka,month,2022-08,202208,31,17,35,10000,10000,2153574472,20.262362428085797,4.441388946175615,2.629494876699897,4.441775206763862,7.584586544545766,0.5327977819448808,0.900008590635351,1.536816414327692
dhaka_lcs,Dhaka,month,2022-08,202208,31,18,35,10000,10000,2153574472,20.262362428085797,4.441388946175615,2.496286921387557,4.236780274739728,7.159635523963484,0.5058067032564519,0.8584717745494128,1.4507112983954606
dhaka_lcs,Dhaka,month,2022-08,202208,31,19,35,10000,10000,2153574472,20.262362428085797,4.441388946175615,2.3862161671410926,3.997853232288512,6.681640176854137,0.48350376810370577,0.810059511269241,1.3538581487747783
dhaka_lcs,Dhaka,month,2022-08,202208,31,20,35,10000,10000,2153574472,20.262362428085797,4.441388946175615,2.2208339672688995,3.7527572292772584,6.317255457391602,0.4499934273740607,0.7603972708423488,1.2800251962847156
dhaka_lcs,Dhaka,month,2022-08,202208,31,21,35,10000,10000,2153574472,20.262362428085797,4.441388946175615,2.1220281819538496,3.5451449292423116,5.9156730348340485,0.4299730410536089,0.7183301141639831,1.1986551103786172
dhaka_lcs,Dhaka,month,2022-08,202208,31,22,35,10000,10000,2153574472,20.262362428085797,4.441388946175615,2.0073005125763514,3.393565039095139,5.589564369658403,0.40672650487904427,0.6876164474542685,1.1325777907313348
dhaka_lcs,Dhaka,month,2022-08,202208,31,23,35,10000,10000,2153574472,20.262362428085797,4.441388946175615,1.8834670088122347,3.161247847589763,5.232650918551304,0.3816349115389617,0.6405434961286991,1.0602586937134257
dhaka_lcs,Dhaka,month,2022-08,202208,31,24,35,10000,10000,2153574472,20.262362428085797,4.441388946175615,1.7704990239711467,2.9873740558117183,4.896575293606961,0.35874492902275534,0.6053125582711765,0.9921618325547487
dhaka_lcs,Dhaka,month,2022-08,202208,31,25,35,10000,10000,2153574472,20.262362428085797,4.441388946175615,1.6606236173613347,2.786524214335555,4.53279062094308,0.33648157591614236,0.5646156354550405,0.9184504637217675
dhaka_lcs,Dhaka,month,2022-08,202208,31,26,35,10000,10000,2153574472,20.262362428085797,4.441388946175615,1.529596041307546,2.58250525066571,4.257133171361169,0.3099322935753879,0.5232765736142317,0.862595752227463
dhaka_lcs,Dhaka,month,2022-08,202208,31,27,35,10000,10000,2153574472,20.262362428085797,4.441388946175615,1.4603851545914033,2.403392708098407,3.9223314924502994,0.2959085328692712,0.4869841410850855,0.7947570226312264
dhaka_lcs,Dhaka,month,2022-08,202208,31,28,35,10000,10000,2153574472,20.262362428085797,4.441388946175615,1.3345545596022235,2.1918744076128607,3.5800725745805373,0.2704122816671468,0.44412553643897645,0.7254072802500107
dhaka_lcs,Dhaka,month,2022-08,202208,31,29,35,10000,10000,2153574472,20.262362428085797,4.441388946175615,1.1767384874939382,1.99340924588354,3.2778746352937693,0.23843501716679683,0.40391180607589483,0.6641748385415192
dhaka_lcs,Dhaka,month,2022-08,202208,31,30,35,10000,10000,2153574472,20.262362428085797,4.441388946175615,1.0661466551007903,1.7826871215426645,2.948828823417957,0.21602649927143602,0.36121452552578504,0.5975023835848046
dhaka_lcs,Dhaka,month,2022-09,202209,30,2,35,10000,10000,4216965820,30.86435768776956,7.680771740120287,11.047680702198349,18.372823845520223,35.3275047186048,3.40979568812919,5.670654069025179,10.903607418513854
dhaka_lcs,Dhaka,month,2022-09,202209,30,3,35,10000,10000,4216965820,30.86435768776956,7.680771740120287,8.910491983078458,15.402223775828292,27.72583700098683,2.7501661173973666,4.75379743804233,8.557401503912535
dhaka_lcs,Dhaka,month,2022-09,202209,30,4,35,10000,10000,4216965820,30.86435768776956,7.680771740120287,7.708034805820647,13.488215083398888,23.33856570375106,2.3790354331662584,4.1630509490359175,7.203298398000839
dhaka_lcs,Dhaka,month,2022-09,202209,30,5,35,10000,10000,4216965820,30.86435768776956,7.680771740120287,6.899571803392985,11.81968517228726,20.374419458778892,2.1295085203237036,3.6480699091430013,6.28843369856404
dhaka_lcs,Dhaka,month,2022-09,202209,30,6,35,10000,10000,4216965820,30.86435768776956,7.680771740120287,6.286890639040962,10.711585439618046,18.10898153343625,1.940408414272504,3.306062044114757,5.5892208340919005
dhaka_lcs,Dhaka,month,2022-09,202209,30,7,35,10000,10000,4216965820,30.86435768776956,7.680771740120287,5.879713779387262,9.80892449980232,16.222273706097607,1.8147358918871586,3.027461542942249,5.0069005817389565
dhaka_lcs,Dhaka,month,2022-09,202209,30,8,35,10000,10000,4216965820,30.86435768776956,7.680771740120287,5.355770489611235,8.96208272706998,14.815905385547605,1.6530241608496183,2.7660892691566907,4.572834032876926
dhaka_lcs,Dhaka,month,2022-09,202209,30,9,35,10000,10000,4216965820,30.86435768776956,7.680771740120287,4.994085299069062,8.405409207199632,13.590769148254328,1.5413923499369915,2.59427556283081,4.194703602436248
dhaka_lcs,Dhaka,month,2022-09,202209,30,10,35,10000,10000,4216965820,30.86435768776956,7.680771740120287,4.602220474033774,7.867721349211687,12.822659022011411,1.420445788685548,2.428321659097704,3.9576313456366554
dhaka_lcs,Dhaka,month,2022-09,202209,30,11,35,10000,10000,4216965820,30.86435768776956,7.680771740120287,4.323854314952527,7.2766935706075895,11.86627595463442,1.3345298616650059,2.2459047314752567,3.662449854856159
dhaka_lcs,Dhaka,month,2022-09,202209,30,12,35,10000,10000,4216965820,30.86435768776956,7.680771740120287,4.062051829879081,6.85030354796541,11.168883606265943,1.2537262062364682,2.1143021897420127,3.4472041859685767
dhaka_lcs,Dhaka,month,2022-09,202209,30,13,35,10000,10000,4216965820,30.86435768776956,7.680771740120287,3.862012254055437,6.445666292558914,10.50883431975277,1.1919852760371619,1.9894134998953783,3.2434842132635797
dhaka_lcs,Dhaka,month,2022-09,202209,30,14,35,10000,10000,4216965820,30.86435768776956,7.680771740120287,3.6386704053983188,6.05032279176697,9.842312340274702,1.1230522490011516,1.8673932677156024,3.0377664854498674
dhaka_lcs,Dhaka,month,2022-09,202209,30,15,35,10000,10000,4216965820,30.86435768776956,7.680771740120287,3.400143571104742,5.684720274278597,9.200499973245405,1.0494324736834688,1.7545523990025007,2.839675220805604
dhaka_lcs,Dhaka,month,2022-09,202209,30,16,35,10000,10000,4216965820,30.86435768776956,7.680771740120287,3.1888725553042856,5.357026436057371,8.607712176560986,0.9842250316762318,1.6534118006531209,2.656715074907477
dhaka_lcs,Dhaka,month,2022-09,202209,30,17,35,10000,10000,4216965820,30.86435768776956,7.680771740120287,2.972378004869621,5.016374640269708,8.247655184242939,0.9174053792555483,1.5482718119314063,2.5455857969186098
dhaka_lcs,Dhaka,month,2022-09,202209,30,18,35,10000,10000,4216965820,30.86435768776956,7.680771740120287,2.817943590569013,4.759765081804242,7.799212316622176,0.8697401892327967,1.4690709199456187,2.407176786230847
dhaka_lcs,Dhaka,month,2022-09,202209,30,19,35,10000,10000,4216965820,30.86435768776956,7.680771740120287,2.6619216034965927,4.50163038699821,7.4084220851400495,0.8215850050711992,1.3893993044244528,2.2865618913773407
dhaka_lcs,Dhaka,month,2022-09,202209,30,20,35,10000,10000,4216965820,30.86435768776956,7.680771740120287,2.4794689223233757,4.243272282920987,6.947169978769596,0.7652721569429719,1.3096587350667184,2.1441993914247925
dhaka_lcs,Dhaka,month,2022-09,202209,30,21,35,10000,10000,4216965820,30.86435768776956,7.680771740120287,2.3570159335893175,4.001967358550494,6.518080287251337,0.727477828500728,1.2351815200908076,2.01176361423325
dhaka_lcs,Dhaka,month,2022-09,202209,30,22,35,10000,10000,4216965820,30.86435768776956,7.680771740120287,2.2243659004610663,3.7902574751028273,6.232498838285791,0.6865362478030796,1.1698386244031598,1.923620734334609
dhaka_lcs,Dhaka,month,2022-09,202209,30,23,35,10000,10000,4216965820,30.86435768776956,7.680771740120287,2.0788555769965957,3.554856203384892,5.888535029952042,0.641625421096375,1.097183533898578,1.8174585142140065
dhaka_lcs,Dhaka,month,2022-09,202209,30,24,35,10000,10000,4216965820,30.86435768776956,7.680771740120287,1.9559965858435406,3.317412613949217,5.509773793510011,0.6037057826153109,1.0238980951484722,1.7005562914159194
dhaka_lcs,Dhaka,month,2022-09,202209,30,25,35,10000,10000,4216965820,30.86435768776956,7.680771740120287,1.8502255245743922,3.098205098612069,5.1087943609744135,0.5710602239350511,0.9562411035363425,1.576796565103744
dhaka_lcs,Dhaka,month,2022-09,202209,30,26,35,10000,10000,4216965820,30.86435768776956,7.680771740120287,1.7094235795020087,2.903377899723159,4.768444534923952,0.5276026079765739,0.8961089399982072,1.4717497774018278
dhaka_lcs,Dhaka,month,2022-09,202209,30,27,35,10000,10000,4216965820,30.86435768776956,7.680771740120287,1.5623569575542646,2.658172563409383,4.429061247888768,0.48221143973930225,0.8204278879288252,1.3670013057587793
dhaka_lcs,Dhaka,month,2022-09,202209,30,28,35,10000,10000,4216965820,30.86435768776956,7.680771740120287,1.4366274411171969,2.4144171971227664,4.042999859487994,0.44340583206706263,0.7451943597949908,1.2478459379483948
dhaka_lcs,Dhaka,month,2022-09,202209,30,29,35,10000,10000,4216965820,30.86435768776956,7.680771740120287,1.2897144730641523,2.170730192345455,3.711659637027273,0.39806208811745236,0.6699819310019093,1.145579906524667
dhaka_lcs,Dhaka,month,2022-09,202209,30,30,35,10000,10000,4216965820,30.86435768776956,7.680771740120287,1.1419054586065418,1.932506143410915,3.3562245537915367,0.3524417852004884,0.5964556084404657,1.0358771510869678
dhaka_lcs,Dhaka,month,2022-10,202210,31,2,35,10000,10000,3889354353,37.27265684681528,9.200034015494492,11.944882821866711,20.210636575873433,32.93732517710683,4.452175184948565,7.533041217482243,12.276616187782722
dhaka_lcs,Dhaka,month,2022-10,202210,31,3,35,10000,10000,3889354353,37.27265684681528,9.200034015494492,9.535353625437109,15.969275904501263,25.8666309699536,3.5540796359395337,5.952173408805912,9.641180599262853
dhaka_lcs,Dhaka,month,2022-10,202210,31,4,35,10000,10000,3889354353,37.27265684681528,9.200034015494492,8.095410786859423,13.5691311757787,22.56269782961924,3.0173746829261816,5.057575700242227,8.409716937417818
dhaka_lcs,Dhaka,month,2022-10,202210,31,5,35,10000,10000,3889354353,37.27265684681528,9.200034015494492,6.972553108730912,11.78482028233796,19.96764696998746,2.598855793679224,4.392515623849716,7.442472535506934
dhaka_lcs,Dhaka,month,2022-10,202210,31,6,35,10000,10000,3889354353,37.27265684681528,9.200034015494492,6.178361605217036,10.594690937771063,17.94820843149096,2.302839519867934,3.948922797216044,6.689774138820794
dhaka_lcs,Dhaka,month,2022-10,202210,31,7,35,10000,10000,3889354353,37.27265684681528,9.200034015494492,5.667935644820416,9.57921247714533,16.256226088798222,2.112590203192241,3.5704269952336922,6.059127366320221
