target_N_star,time_index,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws,baseline_absolute_error_median_ugm3
40,2025-11-25,10,0.3551410256410241,0.22259615384615233,0.24229391891891972,0.45943749999999683,0.6289999999999994,0.3804786349710031,0.14167195906698107,50,0.4000000000000003
40,2025-11-25,20,0.2137500000000001,0.1262173076923089,0.1398564189189182,0.30218749999999783,0.37469903846153896,0.2304322112193162,0.09105358055446128,50,0.3004999999999995
40,2025-11-26,5,0.17627564102564186,0.12405224358974384,0.15261842105263046,0.23081249999999942,0.5818451923076926,0.25115747747747746,0.16707217575463038,50,0.1995925925925927
40,2025-11-26,10,0.12105533063427965,0.08142917532917657,0.10283974358974302,0.16141632016631946,0.5963591093117421,0.21130413520808264,0.19520787831438519,50,0.1554074074074063
40,2025-11-26,20,0.06856578947368508,0.045908662508662726,0.05987499999999979,0.09372697368421035,0.5028907894736834,0.15355195572090316,0.17630962197849362,50,0.1214074074074069
40,2025-11-27,5,0.2296250000000004,0.1153256410256419,0.15118749999999959,0.289687499999999,0.49342500000000017,0.23994584345479084,0.11016000728364321,50,0.2458608058608051
40,2025-11-27,10,0.16207692307692323,0.07552564102564223,0.10353365384615376,0.207125,0.34177500000000044,0.1741956545209178,0.0843484134848514,50,0.1898608058608051
40,2025-11-27,20,0.09367948717948771,0.04375256410256338,0.05776121794871769,0.11756249999999957,0.20052500000000054,0.10369091093117416,0.0541080826499625,50,0.1331391941391944
40,2025-11-28,5,0.1987692307692308,0.14994358974359026,0.17574038461538555,0.22516666666666563,0.3347371794871786,0.2141855128205127,0.05975735076101316,50,0.2191021897810205
40,2025-11-28,10,0.1346153846153837,0.09817820512820567,0.11818750000000067,0.1646249999999999,0.2380858974358982,0.14655807692307665,0.0429582453370777,50,0.1598978102189789
40,2025-11-28,20,0.07869230769230784,0.05557179487179389,0.06725961538461589,0.09774999999999923,0.1415576923076923,0.08532615384615377,0.025271334467562898,50,0.1181021897810215
40,2025-11-29,5,0.44774358974358863,0.382646153846155,0.417881578947368,0.5495624999999988,0.6131230769230751,0.478673798920378,0.07855361558576311,50,0.499531135531134
40,2025-11-29,10,0.29846153846153856,0.25479342105263303,0.2825000000000015,0.36931249999999793,0.4013874999999981,0.32222097840755737,0.052021321769330116,50,0.3625311355311353
40,2025-11-29,20,0.17424358974359055,0.14658750000000081,0.16227243589743479,0.21158653846153586,0.23099999999999907,0.1867266329284753,0.030540451233579388,50,0.2490311355311352
40,2025-11-30,5,0.3193749999999991,0.25277105263157906,0.29257894736842194,0.3876923076923062,0.46536474358974333,0.341779068825911,0.06921746225584816,50,0.3589852941176463
40,2025-11-30,10,0.21149999999999913,0.16534935897435962,0.1966538461538463,0.26407051282051563,0.3366522435897419,0.23212760458839424,0.05345012435123996,50,0.2530147058823528
40,2025-11-30,20,0.12251417004048504,0.0949710526315787,0.11187500000000017,0.1556327597840763,0.19613525641025653,0.13539871794871783,0.032647519418828944,50,0.1800147058823542
40,2025-12-01,5,0.6831249999999991,0.5649269230769245,0.6291250000000006,0.7303894230769223,0.8054375000000008,0.6877368488529015,0.07552630900804168,50,0.7423602941176455
40,2025-12-01,10,0.44932371794871706,0.37371666666666714,0.42062339743589794,0.4757115384615387,0.5267875000000006,0.4485480499325235,0.04526138386206783,50,0.5056397058823521
40,2025-12-01,20,0.2564999999999995,0.21467307692307633,0.24032565789473703,0.27618750000000003,0.3016673076923063,0.2575967206477729,0.02689165595116112,50,0.3523602941176467
40,2025-12-02,5,0.8906923076923068,0.7158144230769212,0.785076923076927,1.0444999999999975,1.169196153846156,0.908843819163293,0.16730034790915999,50,0.9561764705882344
40,2025-12-02,10,0.5945485829959498,0.4640919871794866,0.5048749999999997,0.7483750000000007,0.8071064102564142,0.6153410526315782,0.13085753366100805,50,0.6799999999999997
40,2025-12-02,20,0.3407985829959497,0.2630294871794874,0.2888653846153808,0.4321618589743572,0.4881624999999994,0.3590609109311738,0.08190347211633082,50,0.4873235294117677
40,2025-12-03,5,0.8290512820512816,0.670894871794871,0.7769878542510096,0.8811394230769283,1.0015192307692335,0.833480398110661,0.0982872448738535,50,0.8773357933579327
40,2025-12-03,10,0.5426250000000037,0.43809839743589774,0.5021410256410261,0.5908317307692275,0.66949210526316,0.5495791700404861,0.0692655608793757,50,0.6325000000000021
40,2025-12-03,20,0.3106960188933874,0.25131250000000127,0.28898557692307447,0.3441250000000009,0.386306730769234,0.31591319838056703,0.040712304808532884,50,0.4483357933579324
40,2025-12-04,5,0.4584775641025658,0.3871421052631579,0.4258974358974359,0.5219487179487183,0.5883128205128192,0.4761184345479082,0.06879647304726741,50,0.5
40,2025-12-04,10,0.32307894736842124,0.25356234817813944,0.28593421052631496,0.3464615384615384,0.39426153846153794,0.3199154655870445,0.04590849032648125,50,0.3622118959107805
40,2025-12-04,20,0.18498684210526317,0.14370080971660157,0.16504959514169903,0.1966907051282054,0.2305884615384602,0.18529334008097173,0.027548938037645406,50,0.2522118959107811
40,2025-12-05,5,0.7244358974358978,0.5772410256410272,0.6362355769230787,0.7840000000000007,0.8747384615384584,0.7193027800269909,0.09688359786270524,50,0.7587794117647029
40,2025-12-05,10,0.4796250000000004,0.3797743589743581,0.4220098684210525,0.520249999999999,0.5889217948717989,0.4750558974358973,0.06740414773111847,50,0.5357794117647039
40,2025-12-05,20,0.27415384615384486,0.21865897435897405,0.24087499999999906,0.30243108974358845,0.3431500000000008,0.27375694331983785,0.03970882258339674,50,0.3682205882352942
40,2025-12-06,5,0.6846153846153848,0.5412625000000022,0.5862884615384591,0.8218749999999995,0.9534423076923054,0.70738516194332,0.14145003024687178,50,0.7412941176470564
40,2025-12-06,10,0.4553749999999983,0.3505038461538444,0.38647916666666493,0.5766874999999967,0.6937650641025619,0.4860330769230762,0.1176024768170412,50,0.5287058823529449
40,2025-12-06,20,0.26187499999999897,0.20161153846153929,0.2206874999999977,0.33131250000000234,0.42443814102564054,0.2847046153846155,0.07655771088910603,50,0.3832941176470577
40,2025-12-07,5,0.6264038461538464,0.5139374999999989,0.5879358974358952,0.7323684210526316,0.8586897435897447,0.6556958425429478,0.10633940981371144,50,0.6734760147601442
40,2025-12-07,10,0.4258141025641047,0.33963750000000115,0.3866987179487169,0.5138749999999996,0.5757875000000006,0.44810196939854796,0.08578010688581154,50,0.4804760147601463
40,2025-12-07,20,0.2441057692307691,0.19486249999999972,0.2240182186234838,0.29850000000000065,0.34513684210526574,0.2613112010796217,0.052209140014686746,50,0.3504760147601491
40,2025-12-08,5,0.3742044534412945,0.2828695512820509,0.3286730769230759,0.40914903846153794,0.48797499999999916,0.37639465587044535,0.06324907862922144,50,0.3878081180811801
40,2025-12-08,10,0.24640131578947333,0.18698749999999947,0.21557692307692444,0.28187980769230725,0.3261807692307682,0.25138161268556014,0.045919552808430394,50,0.2801918819188191
40,2025-12-08,20,0.14212499999999983,0.10751250000000101,0.12487500000000051,0.16564743589743602,0.19281249999999875,0.14556621457489854,0.027687084479452177,50,0.1928081180811816
40,2025-12-09,5,0.5343175675675669,0.43572499999999936,0.5030288461538466,0.5696730769230753,0.6619221153846154,0.5388529022139543,0.06841702451391417,50,0.5709962825278794
40,2025-12-09,10,0.3571824324324342,0.28383397435897073,0.3319358974358968,0.3899855769230811,0.4525999999999996,0.3592136429952222,0.050828058682330375,50,0.4059962825278767
40,2025-12-09,20,0.20853846153846423,0.16119102564102672,0.18934615384615272,0.22146314102564446,0.2636874999999985,0.2069021391837179,0.03021317288864976,50,0.2840037174721246
40,2025-12-10,5,0.34936234817813894,0.2722410256410261,0.31035526315789497,0.4167138157894734,0.6006790148448043,0.37762332658569503,0.09389566870135495,50,0.3719999999999999
40,2025-12-10,10,0.24620270270270161,0.1796870445344117,0.20387500000000025,0.31517434210526174,0.4478302631578935,0.2722889154539152,0.08817489453455994,50,0.2814999999999994
