phase,phase_name,dataset_key,target_N_star,outer_seed_index,outer_seed_value,inner_seed_value,selected_sensor_set_hash,selected_sensor_order,sensor_id,station_name,latitude,longitude
3,phase3_lucknow_downsampling,lucknow_lcs,50,46,1860922465,1639138931,16a403fe58bb7f0e,45,81432147064,Rajajipuram-I,26.84618,80.87375
3,phase3_lucknow_downsampling,lucknow_lcs,50,46,1860922465,1639138931,16a403fe58bb7f0e,46,81432147065,Balaganj,26.87166,80.88209
3,phase3_lucknow_downsampling,lucknow_lcs,50,46,1860922465,1639138931,16a403fe58bb7f0e,47,81432147068,Badal Khera,26.83256,80.86087
3,phase3_lucknow_downsampling,lucknow_lcs,50,46,1860922465,1639138931,16a403fe58bb7f0e,48,81432147070,Asharfabad,26.85687,80.89933
3,phase3_lucknow_downsampling,lucknow_lcs,50,46,1860922465,1639138931,16a403fe58bb7f0e,49,81432147072,Haroiya,26.65826,81.15739
3,phase3_lucknow_downsampling,lucknow_lcs,50,46,1860922465,1639138931,16a403fe58bb7f0e,50,81432147076,Jopling,26.85892,80.96262
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,1,81432130003,Aliganj,26.90173,80.95188
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,2,81432130005,Rajendra Nagar-II,26.90434,80.76538
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,3,81432130008,Lucknow Cantonment,26.8209,80.94863
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,4,81432131002,Dubagga,26.85468,80.85959
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,5,81432131004,Mahanagar,26.88219,80.95055
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,6,81432131007,Charbagh,26.83767,80.9345
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,7,81432131009,Vipul Khand,26.84636,80.98246
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,8,81432131011,Aminabad,26.84833,80.92333
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,9,81432131012,Vrindavan Yojana,26.78063,80.95589
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,10,81432131013,Kakori,26.9043353,80.7653765
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,11,81432131015,IITR-Hazratganj,26.8594,80.93071
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,12,81432144006,Jankipuram Vistar,26.94334,80.94009
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,13,81432144007,Dashauli,26.95845,80.99923
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,14,81432144008,Chak Ganjaria,26.79835,81.02416
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,15,81432144015,Mohanlalganj,26.65071,80.99416
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,16,81432144020,HariharNagar,26.88341,81.01356
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,17,81432144021,LPS Jankipuram,26.92222,80.95233
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,18,81432144022,Virat Khand,26.85672,81.01856
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,19,81432144023,Mohammadpur,27.02779,80.93745
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,20,81432144024,Umarbhari,26.95505,80.90484
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,21,81432144025,Baksi Ka Talab,27.00108,80.88373
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,22,81432144026,Itaunja,27.06729,80.89501
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,23,81432144027,CIMAP,26.89483,80.98249
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,24,81432144031,Kalyanpur,26.9066,80.96939
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,25,81432147004,Anand Nagar,26.82169,80.92019
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,26,81432147008,CMS_Kanpur Road,26.78976,80.8943
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,27,81432147023,Piparsand,26.74666,80.81857
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,28,81432147033,Kukrail_LCS_uppcb,26.90727,80.9852
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,29,81432147034,Talkatora_BPS,26.83298,80.90047
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,30,81432147036,Telibagh,26.79017,80.95862
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,31,81432147037,HariKansh_garhi,26.72429,80.97102
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,32,81432147038,Mall,27.01277,80.73623
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,33,81432147039,Nagram,26.61845,81.14324
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,34,81432147040,"Amethi, jagdishpur",26.75155,81.15767
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,35,81432147044,Rahta,27.03761,80.65654
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,36,81432147047,Aliganj -II,26.88364,80.93675
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,37,81432147049,Bijnor,26.73427,80.89255
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,38,81432147051,Prabandh Nagar,26.91017,80.90802
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,39,81432147054,Malhaur,26.8517,81.05057
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,40,81432147055,Daliganj,26.86998,80.92704
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,41,81432147056,Rajajipuram-II,26.84018,80.88633
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,42,81432147060,Shanti Nagar,26.75587,80.87343
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,43,81432147061,Para,26.81434,80.86674
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,44,81432147062,Tiwariganj,26.89134,81.07359
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,45,81432147064,Rajajipuram-I,26.84618,80.87375
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,46,81432147065,Balaganj,26.87166,80.88209
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,47,81432147068,Badal Khera,26.83256,80.86087
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,48,81432147069,Hazratganj_NBRI,26.85727,80.95248
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,49,81432147070,Asharfabad,26.85687,80.89933
3,phase3_lucknow_downsampling,lucknow_lcs,50,47,767128724,1121543535,918001c760217d5b,50,81432147076,Jopling,26.85892,80.96262
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,1,81432130004,"B R Ambedkar University, Lucknow - UPPCB",26.76643,80.9273
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,2,81432130008,Lucknow Cantonment,26.8209,80.94863
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,3,81432131001,Transport Nagar,26.77917,80.88506
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,4,81432131002,Dubagga,26.85468,80.85959
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,5,81432131004,Mahanagar,26.88219,80.95055
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,6,81432131005,Husainabad,26.8702,80.90413
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,7,81432131006,Nishat Ganj,26.86539,80.9547
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,8,81432131011,Aminabad,26.84833,80.92333
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,9,81432131014,"Gomti Nagar, Lucknow - UPPCB",26.86469,81.00491
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,10,81432131015,IITR-Hazratganj,26.8594,80.93071
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,11,81432131016,Jankipuram,26.9152,80.94217
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,12,81432144006,Jankipuram Vistar,26.94334,80.94009
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,13,81432144008,Chak Ganjaria,26.79835,81.02416
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,14,81432144009,Awadh_vihar_yojna,26.76477,80.97511
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,15,81432144014,Nigoha,26.55383,81.04667
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,16,81432144015,Mohanlalganj,26.65071,80.99416
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,17,81432144016,Lohiya college,26.85114,81.03126
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,18,81432144017,Aziz Nagar,26.92933,80.92733
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,19,81432144020,HariharNagar,26.88341,81.01356
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,20,81432144023,Mohammadpur,27.02779,80.93745
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,21,81432144024,Umarbhari,26.95505,80.90484
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,22,81432144030,Gomti Nagar Ex,26.84041,81.00944
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,23,81432144031,Kalyanpur,26.9066,80.96939
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,24,81432147023,Piparsand,26.74666,80.81857
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,25,81432147033,Kukrail_LCS_uppcb,26.90727,80.9852
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,26,81432147034,Talkatora_BPS,26.83298,80.90047
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,27,81432147036,Telibagh,26.79017,80.95862
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,28,81432147037,HariKansh_garhi,26.72429,80.97102
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,29,81432147039,Nagram,26.61845,81.14324
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,30,81432147040,"Amethi, jagdishpur",26.75155,81.15767
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,31,81432147043,Amrapali Yojna,26.88655,80.86085
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,32,81432147044,Rahta,27.03761,80.65654
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,33,81432147045,Qaiserbagh,26.84706,80.93305
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,34,81432147046,CMS_IndNgr,26.87444,80.97576
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,35,81432147047,Aliganj -II,26.88364,80.93675
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,36,81432147049,Bijnor,26.73427,80.89255
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,37,81432147050,RDSO,26.81192,80.88597
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,38,81432147051,Prabandh Nagar,26.91017,80.90802
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,39,81432147053,Ambalika,26.64055,80.9382
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,40,81432147054,Malhaur,26.8517,81.05057
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,41,81432147055,Daliganj,26.86998,80.92704
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,42,81432147056,Rajajipuram-II,26.84018,80.88633
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,43,81432147060,Shanti Nagar,26.75587,80.87343
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,44,81432147062,Tiwariganj,26.89134,81.07359
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,45,81432147064,Rajajipuram-I,26.84618,80.87375
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,46,81432147065,Balaganj,26.87166,80.88209
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,47,81432147069,Hazratganj_NBRI,26.85727,80.95248
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,48,81432147070,Asharfabad,26.85687,80.89933
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,49,81432147072,Haroiya,26.65826,81.15739
3,phase3_lucknow_downsampling,lucknow_lcs,50,48,2167007689,3097680294,beba8e4913e15c42,50,81432147076,Jopling,26.85892,80.96262
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,1,81432130003,Aliganj,26.90173,80.95188
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,2,81432130004,"B R Ambedkar University, Lucknow - UPPCB",26.76643,80.9273
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,3,81432130005,Rajendra Nagar-II,26.90434,80.76538
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,4,81432130008,Lucknow Cantonment,26.8209,80.94863
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,5,81432131001,Transport Nagar,26.77917,80.88506
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,6,81432131002,Dubagga,26.85468,80.85959
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,7,81432131005,Husainabad,26.8702,80.90413
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,8,81432131006,Nishat Ganj,26.86539,80.9547
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,9,81432131007,Charbagh,26.83767,80.9345
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,10,81432131009,Vipul Khand,26.84636,80.98246
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,11,81432131011,Aminabad,26.84833,80.92333
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,12,81432131012,Vrindavan Yojana,26.78063,80.95589
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,13,81432131014,"Gomti Nagar, Lucknow - UPPCB",26.86469,81.00491
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,14,81432131016,Jankipuram,26.9152,80.94217
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,15,81432144008,Chak Ganjaria,26.79835,81.02416
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,16,81432144009,Awadh_vihar_yojna,26.76477,80.97511
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,17,81432144014,Nigoha,26.55383,81.04667
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,18,81432144016,Lohiya college,26.85114,81.03126
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,19,81432144017,Aziz Nagar,26.92933,80.92733
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,20,81432144019,Mubarakpur,26.93487,80.89838
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,21,81432144020,HariharNagar,26.88341,81.01356
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,22,81432144021,LPS Jankipuram,26.92222,80.95233
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,23,81432144022,Virat Khand,26.85672,81.01856
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,24,81432144023,Mohammadpur,27.02779,80.93745
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,25,81432144025,Baksi Ka Talab,27.00108,80.88373
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,26,81432144027,CIMAP,26.89483,80.98249
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,27,81432144030,Gomti Nagar Ex,26.84041,81.00944
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,28,81432147001,Arjunganj,26.80726,80.99811
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,29,81432147004,Anand Nagar,26.82169,80.92019
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,30,81432147008,CMS_Kanpur Road,26.78976,80.8943
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,31,81432147023,Piparsand,26.74666,80.81857
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,32,81432147033,Kukrail_LCS_uppcb,26.90727,80.9852
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,33,81432147037,HariKansh_garhi,26.72429,80.97102
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,34,81432147039,Nagram,26.61845,81.14324
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,35,81432147040,"Amethi, jagdishpur",26.75155,81.15767
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,36,81432147041,UniWrld IndNagar,26.88362,80.9927
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,37,81432147043,Amrapali Yojna,26.88655,80.86085
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,38,81432147046,CMS_IndNgr,26.87444,80.97576
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,39,81432147049,Bijnor,26.73427,80.89255
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,40,81432147050,RDSO,26.81192,80.88597
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,41,81432147053,Ambalika,26.64055,80.9382
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,42,81432147054,Malhaur,26.8517,81.05057
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,43,81432147055,Daliganj,26.86998,80.92704
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,44,81432147056,Rajajipuram-II,26.84018,80.88633
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,45,81432147060,Shanti Nagar,26.75587,80.87343
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,46,81432147064,Rajajipuram-I,26.84618,80.87375
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,47,81432147065,Balaganj,26.87166,80.88209
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,48,81432147068,Badal Khera,26.83256,80.86087
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,49,81432147069,Hazratganj_NBRI,26.85727,80.95248
3,phase3_lucknow_downsampling,lucknow_lcs,50,49,3252240619,851065925,2bf94bac27e2f07a,50,81432147072,Haroiya,26.65826,81.15739
3,phase3_lucknow_downsampling,lucknow_lcs,50,50,1463770774,1603820250,b17903784775d205,1,81432130003,Aliganj,26.90173,80.95188
3,phase3_lucknow_downsampling,lucknow_lcs,50,50,1463770774,1603820250,b17903784775d205,2,81432130004,"B R Ambedkar University, Lucknow - UPPCB",26.76643,80.9273
3,phase3_lucknow_downsampling,lucknow_lcs,50,50,1463770774,1603820250,b17903784775d205,3,81432130005,Rajendra Nagar-II,26.90434,80.76538
3,phase3_lucknow_downsampling,lucknow_lcs,50,50,1463770774,1603820250,b17903784775d205,4,81432130008,Lucknow Cantonment,26.8209,80.94863
3,phase3_lucknow_downsampling,lucknow_lcs,50,50,1463770774,1603820250,b17903784775d205,5,81432131001,Transport Nagar,26.77917,80.88506
3,phase3_lucknow_downsampling,lucknow_lcs,50,50,1463770774,1603820250,b17903784775d205,6,81432131002,Dubagga,26.85468,80.85959
3,phase3_lucknow_downsampling,lucknow_lcs,50,50,1463770774,1603820250,b17903784775d205,7,81432131007,Charbagh,26.83767,80.9345
3,phase3_lucknow_downsampling,lucknow_lcs,50,50,1463770774,1603820250,b17903784775d205,8,81432131011,Aminabad,26.84833,80.92333
3,phase3_lucknow_downsampling,lucknow_lcs,50,50,1463770774,1603820250,b17903784775d205,9,81432131012,Vrindavan Yojana,26.78063,80.95589
3,phase3_lucknow_downsampling,lucknow_lcs,50,50,1463770774,1603820250,b17903784775d205,10,81432131013,Kakori,26.9043353,80.7653765
3,phase3_lucknow_downsampling,lucknow_lcs,50,50,1463770774,1603820250,b17903784775d205,11,81432131014,"Gomti Nagar, Lucknow - UPPCB",26.86469,81.00491
3,phase3_lucknow_downsampling,lucknow_lcs,50,50,1463770774,1603820250,b17903784775d205,12,81432144006,Jankipuram Vistar,26.94334,80.94009
3,phase3_lucknow_downsampling,lucknow_lcs,50,50,1463770774,1603820250,b17903784775d205,13,81432144007,Dashauli,26.95845,80.99923
3,phase3_lucknow_downsampling,lucknow_lcs,50,50,1463770774,1603820250,b17903784775d205,14,81432144009,Awadh_vihar_yojna,26.76477,80.97511
3,phase3_lucknow_downsampling,lucknow_lcs,50,50,1463770774,1603820250,b17903784775d205,15,81432144014,Nigoha,26.55383,81.04667
3,phase3_lucknow_downsampling,lucknow_lcs,50,50,1463770774,1603820250,b17903784775d205,16,81432144015,Mohanlalganj,26.65071,80.99416
3,phase3_lucknow_downsampling,lucknow_lcs,50,50,1463770774,1603820250,b17903784775d205,17,81432144020,HariharNagar,26.88341,81.01356
3,phase3_lucknow_downsampling,lucknow_lcs,50,50,1463770774,1603820250,b17903784775d205,18,81432144021,LPS Jankipuram,26.92222,80.95233
3,phase3_lucknow_downsampling,lucknow_lcs,50,50,1463770774,1603820250,b17903784775d205,19,81432144022,Virat Khand,26.85672,81.01856
3,phase3_lucknow_downsampling,lucknow_lcs,50,50,1463770774,1603820250,b17903784775d205,20,81432144023,Mohammadpur,27.02779,80.93745
3,phase3_lucknow_downsampling,lucknow_lcs,50,50,1463770774,1603820250,b17903784775d205,21,81432144026,Itaunja,27.06729,80.89501
3,phase3_lucknow_downsampling,lucknow_lcs,50,50,1463770774,1603820250,b17903784775d205,22,81432144027,CIMAP,26.89483,80.98249
3,phase3_lucknow_downsampling,lucknow_lcs,50,50,1463770774,1603820250,b17903784775d205,23,81432144031,Kalyanpur,26.9066,80.96939
3,phase3_lucknow_downsampling,lucknow_lcs,50,50,1463770774,1603820250,b17903784775d205,24,81432147001,Arjunganj,26.80726,80.99811
3,phase3_lucknow_downsampling,lucknow_lcs,50,50,1463770774,1603820250,b17903784775d205,25,81432147004,Anand Nagar,26.82169,80.92019
3,phase3_lucknow_downsampling,lucknow_lcs,50,50,1463770774,1603820250,b17903784775d205,26,81432147008,CMS_Kanpur Road,26.78976,80.8943
3,phase3_lucknow_downsampling,lucknow_lcs,50,50,1463770774,1603820250,b17903784775d205,27,81432147023,Piparsand,26.74666,80.81857
3,phase3_lucknow_downsampling,lucknow_lcs,50,50,1463770774,1603820250,b17903784775d205,28,81432147034,Talkatora_BPS,26.83298,80.90047
3,phase3_lucknow_downsampling,lucknow_lcs,50,50,1463770774,1603820250,b17903784775d205,29,81432147036,Telibagh,26.79017,80.95862
3,phase3_lucknow_downsampling,lucknow_lcs,50,50,1463770774,1603820250,b17903784775d205,30,81432147038,Mall,27.01277,80.73623
