dataset_key,city,sensor_id,station_name,latitude,longitude,period_mean_pm25_ugm3,record_uptime_pct,daily_availability_pct,longest_missing_gap_days,nearest_neighbor_km,feature_set,optimal_k,cluster
chicago_lcs_corrected_no_collocation,Chicago,DGAID0757,Belmont Cragin 4,41.91617695,-87.75264006953043,9.87630705394191,99.58677685950413,99.58677685950413,1,1.3694120586091307,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DGDNA0617,Edison Park 2,42.00333585,-87.81657557251182,11.481120331950208,99.58677685950413,99.58677685950413,1,1.5197297942753576,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DGGGM0466,Bridgeport 1,41.840132100000005,-87.65224955235848,10.228151260504202,98.34710743801654,98.34710743801654,1,1.3602331490629613,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DGHRH9009,Gage Park 1,41.8029067,-87.70321051434516,7.447551867219918,99.58677685950413,99.58677685950413,1,1.350937318042727,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DGKDK3415,Irving Park 4,41.941522899999995,-87.73560494297779,10.415103734439834,99.58677685950413,99.58677685950413,1,1.1221546395376185,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DGRCH4426,West Ridge 3,42.002902250000005,-87.6903495,9.459460580912864,99.58677685950413,99.58677685950413,1,1.452643796141766,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DGRSB4646,Belmont Cragin 1,41.93583815,-87.7807855303175,10.518381742738589,99.58677685950413,99.58677685950413,1,1.471245690393791,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DGTDZ6242,Forest Glen 3,41.98958085,-87.74435264432117,10.70341666666667,99.17355371900828,99.17355371900828,1,1.0346284600557112,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DGTGR9009,South Deering 3,41.70277366369161,-87.55285081796137,10.368381742738588,99.58677685950413,99.58677685950413,1,1.1884899502493225,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DGZGL5338,Clearing 2,41.77766795,-87.77076185555484,11.24904761904762,95.45454545454544,95.45454545454544,7,1.3940861333005719,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DGZUS1041,East Side 1,41.726048000000006,-87.53635402286871,10.382614107883818,99.58677685950413,99.58677685950413,1,1.303161959372108,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DHBBM8531,Garfield Ridge 1,41.7997122,-87.7531658,11.028376068376067,96.69421487603306,96.69421487603306,6,1.3562561061448652,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DHCXV0760,West Garfield Park 1,41.87835895,-87.73628820535262,10.821951219512195,84.71074380165288,84.71074380165288,9,1.3966127842515872,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DHIBT9527,Near West Side 7,41.8658361,-87.68536886590425,10.93427385892116,99.58677685950413,99.58677685950413,1,1.384201722903899,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DHJUH1119,Dunning 4,41.949138399999995,-87.7808436229515,10.280912863070538,99.58677685950413,99.58677685950413,1,1.4789301707857372,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DHNQG0980,Irving Park 1,41.96257933331695,-87.74452053946244,10.039958506224067,99.58677685950413,99.58677685950413,1,1.4977748706162923,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DHQVH8975,Near West Side 6,41.865828699999994,-87.6686530821062,10.809958506224064,99.58677685950413,99.58677685950413,1,1.3442471537648828,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DHSIJ5379,Washington Heights 1,41.72668335,-87.6533731,11.103817427385891,99.58677685950413,99.58677685950413,1,1.3953954300991136,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DHUBD2135,Norwood Park 3,41.98985225,-87.78029629432729,9.917717842323652,99.58677685950413,99.58677685950413,1,1.4423513772060774,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DHWLS6819,West Pullman 5,41.6635518,-87.63755419774877,10.328713692946058,99.58677685950413,99.58677685950413,1,1.3597484017714663,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DHZTI7858,Pullman 1,41.71416735,-87.60386913020682,10.110497925311202,99.58677685950413,99.58677685950413,1,1.3378214449131114,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DIBVR6629,Beverly 2,41.71908015,-87.67444563166188,9.959253112033194,99.58677685950413,99.58677685950413,1,1.4882052977589235,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DICQL6656,Albany Park 3,41.96248775,-87.72638198461931,11.178132780082988,99.58677685950413,99.58677685950413,1,1.4247908601953512,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DIEET8865,Hyde Park 4,41.7864527902171,-87.60174594829185,9.8951867219917,99.58677685950413,99.58677685950413,1,1.0824307698850328,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DIFIV9884,Dunning 3,41.94997245,-87.7991952049994,11.013568464730293,99.58677685950413,99.58677685950413,1,1.492613801963859,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DIFPQ7419,Avondale 2,41.93555175,-87.6910915509286,9.138215767634854,99.58677685950413,99.58677685950413,1,1.4649067751659726,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DIHMX0551,Humboldt Park 3,41.891075,-87.70279956945122,11.376265560165974,99.58677685950413,99.58677685950413,1,1.3908124121841474,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DIIPF3878,Edgewater 2,41.9859255,-87.65593,9.680871369294607,99.58677685950413,99.58677685950413,1,1.161120166464281,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DIQKT3554,Lincoln Park 1,41.92154965,-87.65448778150906,10.229834024896263,99.58677685950413,99.58677685950413,1,1.4543189863839698,location_pm_uptime_density,2,0
chicago_lcs_corrected_no_collocation,Chicago,DIRJX6254,Greater Grand Crossing 2,41.76421335,-87.61966303201764,10.682240663900416,99.58677685950413,99.58677685950413,1,1.3677553361328771,location_pm_uptime_density,2,0
