dataset_key,city,sensor_id,station_name,latitude,longitude,record_uptime_pct,daily_availability_pct,longest_missing_gap_days,period_mean_pm25_ugm3,period_median_daily_pm25_ugm3,period_sd_daily_pm25_ugm3,nearest_neighbor_km,city_key,log_longest_missing_gap_days,log_nearest_neighbor_km
chicago_lcs_corrected_no_collocation,Chicago,DFAQM2360,Englewood 1,41.78968585,-87.65259587249278,99.58677685950413,99.58677685950413,1,10.700290456431537,9.55,5.256259157609166,1.4039713554920752,chicago,0.6931471805599453,0.8771221012492586
chicago_lcs_corrected_no_collocation,Chicago,DFCTF9310,Washington Heights 4,41.701536071848494,-87.65364411744643,99.58677685950413,99.58677685950413,1,9.75921161825726,8.79,4.78701061476413,0.5568131989199959,chicago,0.6931471805599453,0.442640910651071
chicago_lcs_corrected_no_collocation,Chicago,DFDFU1164,Lower West Side 1,41.852656499999995,-87.68640576809067,99.58677685950413,99.58677685950413,1,11.18643153526971,9.9,5.389236855035047,1.3217126757915107,chicago,0.6931471805599453,0.8423051356500753
chicago_lcs_corrected_no_collocation,Chicago,DFDVG9143,Pullman 3,41.70084025,-87.60406122014103,99.58677685950413,99.58677685950413,1,10.458672199170124,9.18,5.3476311636959615,1.3177896433165763,chicago,0.6931471805599453,0.8406139915832833
chicago_lcs_corrected_no_collocation,Chicago,DFEAJ0038,Hegewisch 2,41.6642805,-87.5373633,93.80165289256198,93.80165289256198,3,11.235374449339206,10.01,5.6837114117682495,1.2192849874842528,chicago,1.3862943611198906,0.797185066296227
chicago_lcs_corrected_no_collocation,Chicago,DFESS1920,Chicago Lawn 4,41.76416395,-87.70346221669887,99.58677685950413,99.58677685950413,1,9.763402489626555,8.68,4.722731558624426,1.341339380298818,chicago,0.6931471805599453,0.8507231503630298
chicago_lcs_corrected_no_collocation,Chicago,DFFDA0268,Near West Side 3,41.8811335,-87.654831,99.58677685950413,99.58677685950413,1,10.105809128630703,8.94,5.055141469838701,1.1927664871828398,chicago,0.6931471805599453,0.7851639827734707
chicago_lcs_corrected_no_collocation,Chicago,DFIBC1899,South Deering 7,41.66442141105966,-87.58654247521171,74.3801652892562,74.3801652892562,34,11.075,10.015,5.023859663822996,1.4609632575844786,chicago,3.5553480614894135,0.900552841425252
chicago_lcs_corrected_no_collocation,Chicago,DFIRX1818,Pullman 4,41.68842595,-87.60256092387152,99.58677685950413,99.58677685950413,1,12.001535269709542,10.97,5.544948877112622,1.1883973595559785,chicago,0.6931471805599453,0.7831694766430966
chicago_lcs_corrected_no_collocation,Chicago,DFKYH6865,Morgan Park 1,41.69223635,-87.67489329295597,99.58677685950413,99.58677685950413,1,11.154356846473028,9.43,5.708687869274049,1.4969270068797516,chicago,0.6931471805599453,0.9150607785434717
chicago_lcs_corrected_no_collocation,Chicago,DFKYP0941,Lincoln Park 2,41.92145185,-87.63691042803572,99.58677685950413,99.58677685950413,1,8.873900414937758,7.64,4.7481624224579235,1.4543189863839698,chicago,0.6931471805599453,0.8978493241427686
chicago_lcs_corrected_no_collocation,Chicago,DFMDU1576,Greater Grand Crossing 1,41.7770346,-87.61823783345807,99.58677685950413,99.58677685950413,1,11.550995850622408,10.16,5.922627077923223,1.3091377014443002,chicago,0.6931471805599453,0.8368741654258119
chicago_lcs_corrected_no_collocation,Chicago,DFNBI6922,Mount Greenwood 2,41.69236885,-87.71085274557561,99.58677685950413,99.58677685950413,1,10.18622406639004,8.9,5.052776408363861,1.4895360652562195,chicago,0.6931471805599453,0.9120963739428336
chicago_lcs_corrected_no_collocation,Chicago,DFQDK6326,Beverly 1,41.732839299999995,-87.67465490628803,74.79338842975206,74.79338842975206,52,11.849337016574584,10.44,5.95550302028953,0.7876805693785582,chicago,3.970291913552122,0.5809190083182263
