dataset_key,city,network,scenario,estimator,placement,time_aggregation,time_index,sample_size,n_sensors_available,n_draws_requested,n_draws_completed,reference_mean_ugm3,reference_sd_ugm3,seed_used,seed_scope,valid_sensor_set_hash,runtime_ms,pm_value,source_frequency,exclude_collocated,ape_mean_pct,ape_p25_pct,ape_median_pct,ape_p75_pct,ape_p95_pct,ape_min_pct,ape_max_pct,absolute_error_mean_ugm3,absolute_error_p25_ugm3,absolute_error_median_ugm3,absolute_error_p75_ugm3,absolute_error_p95_ugm3,absolute_error_min_ugm3,absolute_error_max_ugm3,subnet_mean_mean_ugm3,subnet_mean_p25_ugm3,subnet_mean_median_ugm3,subnet_mean_p75_ugm3,subnet_mean_p95_ugm3,subnet_mean_sd_ugm3,bias_ugm3,bias_pct,rse_normal_pct,rse_lognormal_pct,date,daily_reference_mean_ugm3,daily_reference_median_ugm3,daily_spatial_sd_ugm3,daily_spatial_cv,daily_valid_sensor_count,daily_missing_fraction,display_name,retained_sensor_count,convex_hull_area_km2,sensor_density_per_100_km2_hull,mean_pairwise_distance_km,median_pairwise_distance_km,p10_pairwise_distance_km,p90_pairwise_distance_km,median_nearest_neighbor_km,p10_nearest_neighbor_km,p90_nearest_neighbor_km,latitude_min,latitude_max,longitude_min,longitude_max,city_key,city_Dhaka,city_Lucknow,city_Chicago,log_pm25,log_spatial_sd,missing_pct,valid_sensor_fraction,log_sensor_density,log_retained_sensor_count,log_median_nearest_neighbor_km,month,season
dhaka_lcs,Dhaka,LCS,S0_baseline,arithmetic_mean,random_srswor,daily,2022-10-08,20,34,10000,10000,30.52824605950293,12.029001348630905,633310646,valid_sensor_set,e9c12f110d105c30,1.060578909527976,inherited_calibrated_pm25,hourly,False,4.592996612449395,1.8892387049454984,3.944016574546567,6.663956399810866,10.991068834072376,0.0006989356533208,19.795703286955625,1.4021613073531856,0.5767514404971283,1.2040390845051547,2.034389007032254,3.355380538234954,0.0002133727960433,6.043281008650922,30.520386511695605,29.32943829612036,30.5518103701179,31.73535261116291,33.38205999806829,1.7365349274873476,-0.0078595478073246,-0.0257451665975357,5.738782564471243,3.728647173247781,2022-10-08,30.528246059502923,25.74990465293669,12.029001348630905,0.3940285768525663,34,0.1392857142857142,Dhaka LCS,35,342.3484853022417,10.223500760957162,9.141209432266738,7.925939716306952,2.4949087356911654,17.327683477751417,1.5747704442979846,0.3355718289819563,4.611164681041649,23.59258046,23.880623,90.2793403,90.50221399,dhaka,1,0,0,3.4508838443377274,2.567177745730721,13.92857142857142,0.9714285714285714,2.418009862209805,3.58351893845611,0.9457603822963513,10,SON
dhaka_lcs,Dhaka,LCS,S0_baseline,arithmetic_mean,random_srswor,daily,2022-10-09,20,34,10000,10000,23.84692406447086,4.827051874012915,633310646,valid_sensor_set,e9c12f110d105c30,1.055245909083169,inherited_calibrated_pm25,hourly,False,2.343847801774905,0.9551395546537562,2.0318447530797696,3.3925656963565274,5.629213311106818,5.030156619616224e-05,10.022300733447798,0.558935605476031,0.2277714043080063,0.4845324753748681,0.8090225654474281,1.3423942237267283,1.1995376294038351e-05,2.390010445418202,23.846547700387436,23.36884126928385,23.8480386057455,24.33985971921678,24.972377512758506,0.693674564905532,-0.0003763640834222,-0.001578250018345,2.9480961748842685,1.8985491442550129,2022-10-09,23.846924064470866,23.35144927536232,4.827051874012915,0.2024182180042524,34,0.1476190476190476,Dhaka LCS,35,342.3484853022417,10.223500760957162,9.141209432266738,7.925939716306952,2.4949087356911654,17.327683477751417,1.5747704442979846,0.3355718289819563,4.611164681041649,23.59258046,23.880623,90.2793403,90.50221399,dhaka,1,0,0,3.212733964779473,1.762511190474652,14.76190476190476,0.9714285714285714,2.418009862209805,3.58351893845611,0.9457603822963513,10,SON
dhaka_lcs,Dhaka,LCS,S0_baseline,arithmetic_mean,random_srswor,daily,2022-10-10,20,33,10000,10000,11.452976353077768,4.289775286986439,2033815278,valid_sensor_set,a9b779c497dbc6ff,5.99920898093842,inherited_calibrated_pm25,hourly,False,4.23234329083439,1.742980682964595,3.644465171754111,6.143498789217494,10.128524477646817,0.000321108444902,20.23918101857053,0.484729276280336,0.1996231654586484,0.4173997343171534,0.7036134635806985,1.1600175133405837,3.677647426236774e-05,2.317988616113487,11.463841624689676,11.055200377941723,11.474165219434456,11.8916718867636,12.430147287376046,0.5994015846283443,0.0108652716119088,0.0948685413900207,5.3382372086461505,3.353311386739263,2022-10-10,11.452976353077768,10.162698412698411,4.289775286986439,0.3745555002245022,33,0.1761904761904762,Dhaka LCS,35,342.3484853022417,10.223500760957162,9.141209432266738,7.925939716306952,2.4949087356911654,17.327683477751417,1.5747704442979846,0.3355718289819563,4.611164681041649,23.59258046,23.880623,90.2793403,90.50221399,dhaka,1,0,0,2.5219596588435897,1.665775766137416,17.61904761904762,0.9428571428571428,2.418009862209805,3.58351893845611,0.9457603822963513,10,SON
dhaka_lcs,Dhaka,LCS,S0_baseline,arithmetic_mean,random_srswor,daily,2022-10-11,20,34,10000,10000,9.923287621438028,4.005335093241776,633310646,valid_sensor_set,e9c12f110d105c30,1.0551628904067911,inherited_calibrated_pm25,hourly,False,4.714437568885436,1.9342110286189675,4.111336876834352,6.860923575217839,11.121437159773745,0.0001613184537272,18.978796204221517,0.4678271996936322,0.1919373235754351,0.40797978337452,0.6808291798559152,1.1036121970018369,1.600809414981086e-05,1.883320534431464,9.927954690979844,9.52420653732868,9.936430899184405,10.336603924695314,10.862613213235244,0.5770383439214488,0.0046670695418171,0.0470314851273135,5.878619169347282,3.814245725529093,2022-10-11,9.923287621438028,8.390625,4.005335093241776,0.4036298499086883,34,0.1773809523809523,Dhaka LCS,35,342.3484853022417,10.223500760957162,9.141209432266738,7.925939716306952,2.4949087356911654,17.327683477751417,1.5747704442979846,0.3355718289819563,4.611164681041649,23.59258046,23.880623,90.2793403,90.50221399,dhaka,1,0,0,2.390896989240268,1.6105043622226776,17.73809523809523,0.9714285714285714,2.418009862209805,3.58351893845611,0.9457603822963513,10,SON
dhaka_lcs,Dhaka,LCS,S0_baseline,arithmetic_mean,random_srswor,daily,2022-10-12,20,34,10000,10000,15.585682367392558,7.720692217747972,633310646,valid_sensor_set,e9c12f110d105c30,1.0682868989533745,inherited_calibrated_pm25,hourly,False,5.711402562223522,2.3458558613705343,4.896572187407122,8.225693300174708,13.717198001545064,0.0022688587363257,24.781219905968456,0.8901610620712781,0.3656176433500722,0.7631641880193598,1.2820304302811203,2.137918910227133,0.0003536171160085,3.862322221309301,15.586309365570132,14.837858515276992,15.600644834562528,16.36353198414143,17.379598349979855,1.101927320343218,0.0006269981775748,0.0040229113027903,7.214769633980647,4.651534139367273,2022-10-12,15.585682367392558,13.077445652173914,7.720692217747972,0.4953708176358545,34,0.1595238095238096,Dhaka LCS,35,342.3484853022417,10.223500760957162,9.141209432266738,7.925939716306952,2.4949087356911654,17.327683477751417,1.5747704442979846,0.3355718289819563,4.611164681041649,23.59258046,23.880623,90.2793403,90.50221399,dhaka,1,0,0,2.808539815200065,2.1656986175395057,15.95238095238096,0.9714285714285714,2.418009862209805,3.58351893845611,0.9457603822963513,10,SON
dhaka_lcs,Dhaka,LCS,S0_baseline,arithmetic_mean,random_srswor,daily,2022-10-13,20,34,10000,10000,22.15735950341929,9.501377186040076,633310646,valid_sensor_set,e9c12f110d105c30,1.0677458878490145,inherited_calibrated_pm25,hourly,False,4.880080879715884,1.9318719396321096,4.151671474675666,7.170342267811262,11.801112010229511,0.0013911653074855,20.36318484264433,1.0812970645762752,0.4280518108099658,0.9199007740447964,1.588758513904569,2.6148148135077443,0.0003082454984664,4.51194407193049,22.173720251158716,21.26094237699197,22.184277440554617,23.09367160541753,24.398640787729786,1.346729410394435,0.0163607477394265,0.0738388874220403,6.245404976167904,3.9837192131723858,2022-10-13,22.157359503419286,20.65431488801054,9.501377186040076,0.4288136041017811,34,0.1404761904761904,Dhaka LCS,35,342.3484853022417,10.223500760957162,9.141209432266738,7.925939716306952,2.4949087356911654,17.327683477751417,1.5747704442979846,0.3355718289819563,4.611164681041649,23.59258046,23.880623,90.2793403,90.50221399,dhaka,1,0,0,3.142312635126423,2.3515064091379267,14.047619047619039,0.9714285714285714,2.418009862209805,3.58351893845611,0.9457603822963513,10,SON
dhaka_lcs,Dhaka,LCS,S0_baseline,arithmetic_mean,random_srswor,daily,2022-10-14,20,33,10000,10000,44.35192208885391,16.915966594225974,1549355790,valid_sensor_set,b5f54169aa3b465b,0.9521547118700776,inherited_calibrated_pm25,hourly,False,4.271577476722015,1.7300554570896112,3.671378743283903,6.199291069522505,10.320151722247951,7.924978119237106e-05,18.692562355404583,1.89452671444078,0.7673128484223497,1.6283270398080203,2.7495047452158996,4.577185651302928,3.5148801210027614e-05,8.290510692279476,44.3538833288318,42.7242868171231,44.392364061813794,45.9809751827279,48.20456076682977,2.3541184784476563,0.0019612399778878,0.0044219954525505,5.435832454987751,3.4011549372402223,2022-10-14,44.35192208885391,42.375,16.915966594225974,0.3814032357005138,33,0.1357142857142858,Dhaka LCS,35,342.3484853022417,10.223500760957162,9.141209432266738,7.925939716306952,2.4949087356911654,17.327683477751417,1.5747704442979846,0.3355718289819563,4.611164681041649,23.59258046,23.880623,90.2793403,90.50221399,dhaka,1,0,0,3.8144525590996836,2.885692303765618,13.571428571428578,0.9428571428571428,2.418009862209805,3.58351893845611,0.9457603822963513,10,SON
dhaka_lcs,Dhaka,LCS,S0_baseline,arithmetic_mean,random_srswor,daily,2022-10-15,20,32,10000,10000,36.354910375265334,11.61103182557748,693436299,valid_sensor_set,9cb5f3b87a25aeb4,1.794804668558451,inherited_calibrated_pm25,hourly,False,3.59435033856754,1.488730575388859,3.126931825331428,5.195992618218432,8.547368589116143,0.0008101122475721,15.692326269546207,1.3067228441592753,0.5412266664117915,1.1367932625948889,1.8889984594587137,3.1073881900167546,0.0002945155815439,5.704931151087742,36.31215454850459,35.21795446866439,36.343826989485954,37.49096526372681,38.85736787256624,1.6102005274772917,-0.0427558267607466,-0.1176067450570206,4.443268066279896,2.776484514495789,2022-10-15,36.354910375265334,35.54761904761905,11.61103182557748,0.3193800151265739,32,0.1904761904761905,Dhaka LCS,35,342.3484853022417,10.223500760957162,9.141209432266738,7.925939716306952,2.4949087356911654,17.327683477751417,1.5747704442979846,0.3355718289819563,4.611164681041649,23.59258046,23.880623,90.2793403,90.50221399,dhaka,1,0,0,3.620464372154784,2.534571972606861,19.04761904761905,0.9142857142857143,2.418009862209805,3.58351893845611,0.9457603822963513,10,SON
dhaka_lcs,Dhaka,LCS,S0_baseline,arithmetic_mean,random_srswor,daily,2022-10-16,20,32,10000,10000,32.19725849119379,8.32225284519256,693436299,valid_sensor_set,9cb5f3b87a25aeb4,1.795555663799557,inherited_calibrated_pm25,hourly,False,2.860115858448501,1.174485295270912,2.437145063578331,4.125928410603548,6.956805326021337,0.0001982113342606,13.27140769611272,0.9208788960922902,0.3781520664594362,0.7846938959256846,1.328435835523628,2.239900593548227,6.381861565074587e-05,4.273029441337599,32.17907648971083,31.402651166371136,32.21681429952711,32.969293861564196,34.039150002378825,1.1450591431874348,-0.0181820014829625,-0.0564706510274329,3.5959760478260097,2.222599479767266,2022-10-16,32.197258491193786,30.838541666666668,8.32225284519256,0.2584770640478215,32,0.1750000000000001,Dhaka LCS,35,342.3484853022417,10.223500760957162,9.141209432266738,7.925939716306952,2.4949087356911654,17.327683477751417,1.5747704442979846,0.3355718289819563,4.611164681041649,23.59258046,23.880623,90.2793403,90.50221399,dhaka,1,0,0,3.502467296946441,2.2324043210747284,17.50000000000001,0.9142857142857143,2.418009862209805,3.58351893845611,0.9457603822963513,10,SON
dhaka_lcs,Dhaka,LCS,S0_baseline,arithmetic_mean,random_srswor,daily,2022-10-17,20,32,10000,10000,51.662542919619,15.171477799005489,693436299,valid_sensor_set,9cb5f3b87a25aeb4,2.6237636581451325,inherited_calibrated_pm25,hourly,False,3.268387454233341,1.359802385360222,2.859829237015086,4.769479158305548,7.602779483616174,0.0008809954394118,12.859288887912312,1.6885320713227423,0.7025084909587278,1.4774605070007318,2.4640342172018865,3.927789213807193,0.000455144647006,6.643435640875495,51.6540725855909,50.20231233487631,51.76594144415262,53.15380046238563,54.91618248635475,2.0753492397217683,-0.0084703340280967,-0.0163955034913313,4.085515712519595,2.5130892373015934,2022-10-17,51.662542919619,49.8515873015873,15.171477799005489,0.2936649444958714,32,0.2261904761904761,Dhaka LCS,35,342.3484853022417,10.223500760957162,9.141209432266738,7.925939716306952,2.4949087356911654,17.327683477751417,1.5747704442979846,0.3355718289819563,4.611164681041649,23.59258046,23.880623,90.2793403,90.50221399,dhaka,1,0,0,3.963904442298755,2.783249060817249,22.61904761904761,0.9142857142857143,2.418009862209805,3.58351893845611,0.9457603822963513,10,SON
dhaka_lcs,Dhaka,LCS,S0_baseline,arithmetic_mean,random_srswor,daily,2022-10-18,20,31,10000,10000,60.18097997219297,14.097638510884988,248609303,valid_sensor_set,5246822bc90fa639,8.786833001067862,inherited_calibrated_pm25,hourly,False,2.520714623536183,1.0129398835093055,2.151153801070506,3.6885284644399072,6.044650413394631,0.0008889801715055,11.481715426002609,1.5169907627464498,0.6095971484250899,1.2945854381933088,2.2197925764532176,3.6377298546741024,0.0005349969789705,6.909808860986821,60.18624836668868,58.90691494350318,60.196079812609426,61.502834317665545,63.25822692674424,1.8852772401137745,0.0052683944957081,0.0087542517555254,3.17181488043852,1.9012167206955384,2022-10-18,60.180979972192965,57.857142857142854,14.097638510884988,0.2342540536461669,31,0.2523809523809524,Dhaka LCS,35,342.3484853022417,10.223500760957162,9.141209432266738,7.925939716306952,2.4949087356911654,17.327683477751417,1.5747704442979846,0.3355718289819563,4.611164681041649,23.59258046,23.880623,90.2793403,90.50221399,dhaka,1,0,0,4.113836356446598,2.7145383415830695,25.238095238095237,0.8857142857142857,2.418009862209805,3.58351893845611,0.9457603822963513,10,SON
