dataset_key,city,network,sample_size,dates_evaluated,n_sensors_available_min,n_sensors_available_median,n_sensors_available_max,best_ape_min_over_days_pct,best_ape_median_over_days_pct,median_ape_median_over_days_pct,p95_ape_median_over_days_pct,worst_ape_median_over_days_pct,worst_ape_max_over_days_pct,best_absolute_error_min_over_days_ugm3,best_absolute_error_median_over_days_ugm3,median_absolute_error_median_over_days_ugm3,p95_absolute_error_median_over_days_ugm3,worst_absolute_error_median_over_days_ugm3,worst_absolute_error_max_over_days_ugm3,date_at_best_ape,date_at_worst_ape,date_at_worst_absolute_error
chicago_lcs_raw_all,Chicago,LCS raw,20,272,265,279.0,283,0.0,0.0007986307750919852,2.859926844423675,8.520927559218059,18.478942285898647,161.5001540685961,0.0,0.0001079192546606933,0.38776881507842464,1.21188296158612,2.5675477040750088,8.307539568345334,2025-09-14,2026-03-01,2026-02-05
chicago_lcs_raw_all,Chicago,LCS raw,21,272,265,279.0,283,0.0,0.0009212856052870919,2.8074808924859473,8.398065365184877,17.650767689145205,150.93045016247754,0.0,0.00013864128180030022,0.38141567818463096,1.183087699779015,2.52213551386843,8.68688095238096,2026-01-17,2026-03-01,2026-03-05
chicago_lcs_raw_all,Chicago,LCS raw,22,272,265,279.0,283,1.985865667300448e-14,0.0008764602609574177,2.7303084446897525,8.152535243431942,17.475074855601633,141.47138741464275,7.105427357601002e-15,0.0001275315431903401,0.37303139306736544,1.1473552031515575,2.466194260183074,8.568930766742149,2025-11-19,2026-03-01,2025-12-02
chicago_lcs_raw_all,Chicago,LCS raw,23,272,265,279.0,283,8.686392462153807e-06,0.0008880957981076817,2.649853836208184,7.9221294858629685,17.036706090437633,135.18411454871293,1.5696123054631528e-06,0.000127785569579153,0.35955716586151465,1.1123508905248793,2.3970388332247383,8.723535509825162,2025-12-09,2026-03-01,2025-12-02
chicago_lcs_raw_all,Chicago,LCS raw,24,272,265,279.0,283,0.0,0.0007251215062701631,2.6073475614061206,7.747356583557613,16.201980166840983,135.680706661294,0.0,0.00010778456363791378,0.3524196228948657,1.099268190264382,2.3029805900621145,7.413880952380957,2026-01-17,2026-03-01,2025-12-03
chicago_lcs_raw_all,Chicago,LCS raw,25,272,265,279.0,283,3.868038014587627e-06,0.0006639364729116365,2.550413345493187,7.566965333706666,15.88858881443026,124.61930835051788,1.413427561658409e-06,0.00010714285714352734,0.34892230215827347,1.07017257361397,2.206526476959695,8.542939568345332,2025-12-24,2026-03-01,2026-02-05
chicago_lcs_raw_all,Chicago,LCS raw,26,272,265,279.0,283,1.985865667300448e-14,0.0007080078744355887,2.4971627804224372,7.394643817252753,15.528424275118361,120.87146303174174,7.105427357601002e-15,0.00010275057546038635,0.33923076923076945,1.0460844484281155,2.1989597463933883,7.227961677311868,2025-11-19,2026-03-01,2025-12-12
chicago_lcs_raw_all,Chicago,LCS raw,27,272,265,279.0,283,0.0,0.0006344836225873334,2.4587701247236557,7.205094103786989,15.097785803617668,112.71544364293658,0.0,9.577566735607945e-05,0.33208267195767593,1.0121382227551297,2.175089050556729,8.259654672466077,2025-09-02,2026-03-01,2025-12-02
chicago_lcs_raw_all,Chicago,LCS raw,28,272,265,279.0,283,0.0,0.0006188125242731425,2.4036159917342226,7.112759247003654,14.771455187591041,121.3801498698035,0.0,8.512523423309659e-05,0.3271428571428574,0.9972816895478127,2.055514604354753,7.536982714794114,2025-12-29,2026-03-01,2025-12-02
chicago_lcs_raw_all,Chicago,LCS raw,29,272,265,279.0,283,0.0,0.0006366609978992431,2.3753096547895556,6.9312355411235735,14.574998956160954,106.27079619544564,0.0,9.44913181699647e-05,0.32198372312089996,0.9754511287521693,2.0792054173373753,6.596908823168484,2025-11-19,2026-03-01,2025-12-02
chicago_lcs_raw_all,Chicago,LCS raw,30,272,265,279.0,283,0.0,0.0006074739338787953,2.3260379630729355,6.842219736789881,13.975934643021795,106.7752257697504,0.0,8.91673757754674e-05,0.31529894179894025,0.9633659901598988,1.9611047875984928,6.3118333333333325,2025-09-14,2026-03-01,2026-03-05
chicago_lcs_raw_all,Chicago,LCS raw,31,272,265,279.0,283,0.0,0.0006758269491897661,2.2873123066749574,6.622915726963777,13.8372878219045,103.3784987525413,0.0,9.956911610498054e-05,0.3121928937031295,0.9394365617862229,1.9132721667520052,6.84740322580646,2026-03-21,2026-03-01,2026-03-05
chicago_lcs_raw_all,Chicago,LCS raw,32,272,265,279.0,283,1.819746418055768e-14,0.0006131508223485253,2.2471029299579017,6.572237940576832,13.861959868229684,98.25843229277773,7.105427357601002e-15,8.359441479033336e-05,0.3057121502707574,0.9225206833015929,1.908066969161581,6.624527357651253,2026-03-19,2026-03-01,2025-12-02
chicago_lcs_raw_all,Chicago,LCS raw,33,272,265,279.0,283,0.0,0.0005068152845818601,2.197529636117511,6.422164916739559,13.448848550868481,99.11954645653005,0.0,7.850255959773733e-05,0.2997654480750569,0.9049685074262945,1.8979215300619483,6.007206235011992,2025-11-19,2026-03-01,2026-02-05
chicago_lcs_raw_all,Chicago,LCS raw,34,272,265,279.0,283,4.384498591460404e-06,0.0005477109973413686,2.173083310766356,6.3917914209802795,13.29136099332911,87.46829742349902,1.0617965600090429e-06,8.088338461487155e-05,0.2960294117647062,0.8833049562920162,1.790470967516843,6.848186627168857,2025-12-12,2026-03-01,2026-02-05
chicago_lcs_raw_all,Chicago,LCS raw,35,272,265,279.0,283,0.0,0.0005480871071370907,2.128524483429163,6.251828190527645,13.08460738969713,90.24525688822071,0.0,7.754768829304481e-05,0.2915235535074252,0.8726907284495964,1.8015833716005938,6.014554143365537,2025-12-03,2026-03-01,2025-12-02
chicago_lcs_raw_all,Chicago,LCS raw,36,272,265,279.0,283,0.0,0.0005291293642983584,2.113100890173892,6.136194960132977,12.709137887640646,92.46525555634565,0.0,8.42369582576552e-05,0.28754363615064715,0.8565415228962685,1.785890424987198,6.818426255436933,2026-01-17,2026-03-01,2025-11-20
chicago_lcs_raw_all,Chicago,LCS raw,37,272,265,279.0,283,2.0614590321966032e-06,0.0005266016947333813,2.071116882489333,6.0521912353956875,12.294930696799494,83.66603822054294,9.584052165223511e-07,6.948437799469964e-05,0.2850550550550528,0.8429027396962177,1.711879277711355,6.190515533326916,2026-02-05,2026-03-01,2025-12-02
chicago_lcs_raw_all,Chicago,LCS raw,38,272,265,279.0,283,0.0,0.0004132461202145354,2.032868267266717,6.008366490500293,12.194454679554973,86.11573732739012,0.0,6.258910788758953e-05,0.2800198114872021,0.8274451163101295,1.739869646623208,6.445013252555853,2025-09-29,2026-03-01,2026-02-05
chicago_lcs_raw_all,Chicago,LCS raw,39,272,265,279.0,283,1.756450401516398e-14,0.000523347035803685,2.0289912625015027,5.8751228868465795,12.265027791052617,85.550614420699,8.881784197001252e-16,7.280219780003705e-05,0.2742762663497511,0.8162818331388408,1.6791387856257725,5.130742482936725,2026-01-17,2026-03-01,2026-02-05
chicago_lcs_raw_all,Chicago,LCS raw,40,272,265,279.0,283,0.0,0.0004655699830646811,1.9766887301763996,5.799234664443134,11.969199247362717,78.14430301737423,0.0,6.924226543647549e-05,0.27357712493599595,0.8032471491228056,1.6681268287860815,5.447240282685499,2025-09-14,2026-03-01,2026-01-06
chicago_lcs_raw_all,Chicago,LCS raw,41,272,265,279.0,283,3.971731334600896e-14,0.0005318335041702838,1.981386539476223,5.750205119819409,11.73943254590613,78.41189675496271,1.4210854715202004e-14,7.178589343803665e-05,0.2668292682926827,0.7914779215914818,1.6317889103351455,5.461759080540453,2025-11-19,2026-03-01,2026-02-05
chicago_lcs_raw_all,Chicago,LCS raw,42,272,265,279.0,283,0.0,0.00048711803109912206,1.9263709109723148,5.6090050138756835,11.479162985570134,75.27791604446658,0.0,7.194244604180611e-05,0.26619047619047675,0.7747718253968268,1.5709744965932027,5.055777663583427,2026-01-17,2026-03-01,2026-02-05
chicago_lcs_raw_all,Chicago,LCS raw,43,272,265,279.0,283,1.985865667300448e-14,0.00048273192433738736,1.8934837326919274,5.559202298487426,11.62553492098543,73.54628424581078,7.105427357601002e-15,6.219295135911906e-05,0.26254427708350647,0.7676349660395813,1.5801616532669467,5.802049159976832,2025-11-19,2026-03-01,2025-12-02
chicago_lcs_raw_all,Chicago,LCS raw,44,272,265,279.0,283,1.985865667300448e-14,0.0005118476900855232,1.8762609466337,5.449369363440754,10.95927416708537,70.47065262595379,7.105427357601002e-15,6.481952211423447e-05,0.25752355350742473,0.7528181851286242,1.5577551720575196,4.833248948560339,2025-11-19,2026-03-01,2025-12-02
chicago_lcs_raw_all,Chicago,LCS raw,45,272,265,279.0,283,0.0,0.0003958535818785815,1.8599434738167149,5.413638781525065,10.937003419207176,70.9142720192994,0.0,5.73476702503406e-05,0.25196296296296383,0.7426035628019336,1.5252689304072744,4.772095123900883,2026-04-25,2026-03-01,2026-02-05
chicago_lcs_raw_all,Chicago,LCS raw,46,272,265,279.0,283,0.0,0.00045647615346423994,1.815111271313897,5.292946708285818,10.79375313175311,76.4668721601654,0.0,6.031997506283915e-05,0.2512101709002117,0.733557520443272,1.5004316011902037,5.474714285714292,2025-10-08,2026-03-01,2025-12-03
chicago_lcs_raw_all,Chicago,LCS raw,47,272,265,279.0,283,0.0,0.00040070051994433795,1.8052990175997683,5.260366416257036,10.744454330548347,74.71711644106081,0.0,5.29055512878962e-05,0.24720516717325247,0.7226105249281571,1.4735182255735122,5.071588091229124,2025-11-19,2026-03-01,2026-02-05
chicago_lcs_raw_all,Chicago,LCS raw,48,272,265,279.0,283,0.0,0.00044204789556433015,1.7862009239145973,5.18965884217631,10.625088496359695,67.70011140344639,0.0,5.828820697839632e-05,0.24492908210332276,0.7100491381832551,1.4298245828245797,4.928664568345333,2026-01-17,2026-03-01,2026-02-05
chicago_lcs_raw_all,Chicago,LCS raw,49,272,265,279.0,283,2.7183845410635934e-06,0.0004298780066708537,1.7541012835671603,5.120886382559846,10.407743464706307,66.20068776995261,7.262691532616827e-07,6.144472177549432e-05,0.24241256353842733,0.7044513504092309,1.4636923726325066,5.060962306630842,2025-12-31,2026-03-01,2025-12-02
chicago_lcs_raw_all,Chicago,LCS raw,50,272,265,279.0,283,0.0,0.0003912272602694917,1.7321140795371313,5.081071237942389,10.045567688053339,66.80395363720402,0.0,5.719596388820136e-05,0.23794819494584862,0.6928058540925264,1.4158472595996079,4.702039857651243,2025-09-14,2026-03-01,2025-12-02
chicago_lcs_raw_no_collocation,Chicago,LCS raw,2,272,265,270.0,274,1.2618411219323392e-14,0.00824387576342753,8.332255450164965,27.77965418678147,77.85401829826435,1303.6839790882884,7.105427357601002e-15,0.0012037202156403026,1.1286203703703683,3.681972222222223,11.939190839797458,44.46632352941177,2026-03-04,2026-03-01,2025-12-02
chicago_lcs_raw_no_collocation,Chicago,LCS raw,3,272,265,270.0,274,1.2618411219323392e-14,0.0054181286843991705,6.969198258100636,22.983174144800515,60.8638572980902,894.9333072751258,7.105427357601002e-15,0.0008518518518494389,0.9294020969498904,3.016987731430861,9.075413830804978,33.4929656862745,2026-03-04,2026-03-01,2025-11-20
chicago_lcs_raw_no_collocation,Chicago,LCS raw,4,272,265,270.0,274,0.0,0.004132967982057242,6.209631218631253,19.944986728052797,50.72548203163425,703.2082132212831,0.0,0.0006261531365310269,0.8321323529411764,2.64655378540305,7.6540730565730595,26.199953874538746,2026-03-04,2026-03-01,2026-03-05
chicago_lcs_raw_no_collocation,Chicago,LCS raw,5,272,265,270.0,274,1.2618411219323392e-14,0.002982861286667974,5.5542342772814575,17.83735814114452,42.86928418724378,547.0352274392925,7.105427357601002e-15,0.00048249898249852485,0.7497830882352945,2.4005593954248345,6.382471116639024,22.08232352941176,2026-03-04,2026-03-01,2025-12-02
chicago_lcs_raw_no_collocation,Chicago,LCS raw,6,272,265,270.0,274,0.0,0.002900261590120328,5.07420844268189,16.08329524123122,38.98046364683422,464.7155583785281,0.0,0.0004089275843006668,0.6950185185185167,2.2038893654684086,5.658144321443213,19.336323529411764,2026-03-04,2026-03-01,2025-12-02
chicago_lcs_raw_no_collocation,Chicago,LCS raw,7,272,265,270.0,274,0.0,0.002708150123631861,4.758174923665093,15.031537423613834,35.86946464567221,404.0382078467777,0.0,0.0004055093330181947,0.6463822167756001,2.0348401840006343,5.265407021064368,18.25918067226891,2025-10-08,2026-03-01,2025-12-02
chicago_lcs_raw_no_collocation,Chicago,LCS raw,8,272,265,270.0,274,0.0,0.002118860802433019,4.447335124301256,14.02898606158099,31.591610335199867,344.56564225338354,0.0,0.00033210784313686403,0.6031357570806111,1.9309151292150357,4.818938604287869,17.853703874538745,2026-03-04,2026-03-01,2026-03-05
chicago_lcs_raw_no_collocation,Chicago,LCS raw,9,272,265,270.0,274,0.0,0.0017598378685905398,4.2278117465876335,13.116404735666139,29.680930148640897,320.5794693897494,0.0,0.00027829028290238256,0.5671798747276675,1.811259535655059,4.4101895121563155,14.21299019607843,2026-03-04,2026-03-01,2025-12-02
chicago_lcs_raw_no_collocation,Chicago,LCS raw,10,272,265,270.0,274,2.135108434027766e-14,0.0019817956886426912,4.0343969184172845,12.544845890846645,27.872844431326815,297.0533053207602,7.105427357601002e-15,0.00027121771217020196,0.5465037313432815,1.7256032374890262,4.153492606208591,13.811323529411759,2025-09-14,2026-03-01,2025-12-02
chicago_lcs_raw_no_collocation,Chicago,LCS raw,11,272,265,270.0,274,0.0,0.001412782623383028,3.8629236071964064,11.805380414254092,26.151343759691663,276.72928039371584,0.0,0.00021677413743681484,0.524443516042782,1.653243351114142,3.767465367077917,11.815494359654934,2026-03-04,2026-03-01,2026-01-06
chicago_lcs_raw_no_collocation,Chicago,LCS raw,12,272,265,270.0,274,0.0,0.0013999477342054767,3.6820895543370566,11.296521373701093,25.128460779938038,247.85426947443855,0.0,0.00021334746929579929,0.49918518518518074,1.5681695276737369,3.6727193863605283,12.511666666666656,2026-04-19,2026-03-01,2026-03-04
chicago_lcs_raw_no_collocation,Chicago,LCS raw,13,272,265,270.0,274,0.0,0.0012765103754505574,3.5705458822545886,10.79504675927495,23.752328040118257,233.07669757320414,0.0,0.00019868652589316582,0.4793757017764362,1.5201591436319413,3.4553041866573473,12.108992336077208,2025-11-27,2026-03-01,2026-03-05
chicago_lcs_raw_no_collocation,Chicago,LCS raw,14,272,265,270.0,274,0.0,0.0011558467255079253,3.4512360458951457,10.435692418979894,22.746760436504058,228.57771046074168,0.0,0.00018352089906326086,0.46298319327730875,1.4629578577699731,3.2881008579082183,11.248555496548072,2025-10-08,2026-03-01,2026-02-05
chicago_lcs_raw_no_collocation,Chicago,LCS raw,15,272,265,270.0,274,0.0,0.0012274095397741048,3.319936433389085,9.998426441245167,21.97698035834763,202.11625217830326,0.0,0.0001822617861200193,0.4456003540305007,1.4155291967344534,3.1729890541098706,11.516120541205417,2026-05-23,2026-03-01,2026-03-05
chicago_lcs_raw_no_collocation,Chicago,LCS raw,16,272,265,270.0,274,0.0,0.0011131251320709722,3.2078209121172683,9.661061243792346,20.82159028093634,187.9983632188401,0.0,0.00016030956329249335,0.4304263344226582,1.3856732895528083,3.0160291294944575,10.577037639405205,2025-10-16,2026-03-01,2026-02-05
chicago_lcs_raw_no_collocation,Chicago,LCS raw,17,272,265,270.0,274,0.0,0.001063517102434971,3.1155507411516417,9.359246502135736,20.05030120720683,188.80047939437665,0.0,0.00017179573756420652,0.42082720588235123,1.332022116103511,2.8509294471376103,10.201397058823524,2025-10-14,2026-03-01,2025-11-20
chicago_lcs_raw_no_collocation,Chicago,LCS raw,18,272,265,270.0,274,0.0,0.0010905805194828156,3.031073194797695,9.106426794798931,19.24245084727293,167.06066133559173,0.0,0.00017149269868532713,0.4083862854843421,1.3011684737711682,2.7357660537110533,9.903521241830056,2026-01-31,2026-03-01,2025-11-20
chicago_lcs_raw_no_collocation,Chicago,LCS raw,19,272,265,270.0,274,0.0,0.0009245442075806014,2.96821839694154,8.84565117175923,19.00967867062462,154.18079938694635,0.0,0.00013133437683432447,0.3995132080610011,1.2622250631190512,2.6711220896106456,9.083243348222958,2025-09-29,2026-03-01,2026-03-05
chicago_lcs_raw_no_collocation,Chicago,LCS raw,20,272,265,270.0,274,0.0,0.0009543129120700393,2.8717788342440347,8.593710822069767,18.12256367660472,153.4319880783701,0.0,0.00013216160069351446,0.3904707244008705,1.2217461782740493,2.5667553352609107,8.710823529411769,2026-04-19,2026-03-01,2025-12-02
chicago_lcs_raw_no_collocation,Chicago,LCS raw,21,272,265,270.0,274,1.227977273928674e-14,0.0008891244473418476,2.7943581346416195,8.390058198096424,18.143114505439762,153.56811312984664,8.881784197001252e-16,0.0001353013530129843,0.38011904761904614,1.1809448426361597,2.4885159706358966,8.843466386554617,2025-10-08,2026-03-01,2025-12-02
chicago_lcs_raw_no_collocation,Chicago,LCS raw,22,272,265,270.0,274,8.492017994660718e-06,0.0009004916753533924,2.743219796550882,8.087113947429856,17.644246242141143,143.32672994665464,1.6772894966265994e-06,0.00013034935543876358,0.37119120236991243,1.1558217096054177,2.443062782359907,8.096778074866315,2025-10-25,2026-03-01,2025-12-02
chicago_lcs_raw_no_collocation,Chicago,LCS raw,23,272,265,270.0,274,2.0175246206140872e-05,0.0008319311517298614,2.6687837613736063,7.909819197118491,16.729431745724128,132.6615909810278,3.2446463338331455e-06,0.0001246870482027873,0.3611446315241067,1.1209136106771074,2.3593993380513503,8.3718474220139,2025-09-13,2026-03-01,2026-02-05
chicago_lcs_raw_no_collocation,Chicago,LCS raw,24,272,265,270.0,274,0.0,0.0007045228535462451,2.6178821659673375,7.754470132436934,16.410601171786656,138.76646960147227,0.0,9.835779537059608e-05,0.3557514815627747,1.0970598599569952,2.3130735294117653,7.6975735294117555,2026-04-19,2026-03-01,2025-12-02
chicago_lcs_raw_no_collocation,Chicago,LCS raw,25,272,265,270.0,274,1.2618411219323392e-14,0.0007918729759190714,2.547462974488813,7.618617950909952,16.013163207931754,123.32769824595692,7.105427357601002e-15,0.00011003717472124475,0.3490999999999995,1.0746383829692436,2.2503860294117652,8.12792352941176,2026-03-04,2026-03-01,2025-12-02
chicago_lcs_raw_no_collocation,Chicago,LCS raw,26,272,265,270.0,274,0.0,0.0006886530162732865,2.49726105271797,7.4004928359785875,15.609111676989718,114.15684159491266,0.0,0.00010489751215647658,0.3404679010580516,1.0535015085161232,2.173914095582192,7.463335716328281,2025-11-27,2026-03-01,2026-02-05
chicago_lcs_raw_no_collocation,Chicago,LCS raw,27,272,265,270.0,274,0.0,0.0006410437240605605,2.4832854489648146,7.251726201206176,14.84492038577163,119.19784151181034,0.0,0.00010326311441488656,0.334573606859101,1.026408505832272,2.109722563892304,6.5213133798004606,2025-09-02,2026-03-01,2025-12-03
chicago_lcs_raw_no_collocation,Chicago,LCS raw,28,272,265,270.0,274,0.0,0.0006018371187328972,2.4017789746841656,7.118010831327354,15.115755878623347,108.15397957687985,0.0,8.45022023687747e-05,0.3298110369198919,1.0061149526725153,2.1239703548085904,6.970252100840334,2025-10-08,2026-03-01,2025-12-02
chicago_lcs_raw_no_collocation,Chicago,LCS raw,29,272,265,270.0,274,0.0,0.0006017753433134,2.365007563380228,6.956720829582977,14.776646537925473,107.97836045577154,0.0,8.411898919202798e-05,0.3216596424010225,0.9763292765382006,2.058384202117884,9.140806288032444,2026-03-04,2026-03-01,2025-12-02
chicago_lcs_raw_no_collocation,Chicago,LCS raw,30,272,265,270.0,274,0.0,0.0006752746607961654,2.308744054464756,6.773155215004132,14.159934468103849,107.15729385514894,0.0,9.330909485472105e-05,0.31620179738561927,0.9559173496471822,1.995770288671026,6.797387453874542,2025-09-14,2026-03-01,2025-12-03
chicago_lcs_raw_no_collocation,Chicago,LCS raw,31,272,265,270.0,274,1.0246738355164747e-05,0.0006547634329123806,2.2873407632874274,6.725349941452082,14.008552313111409,101.93750128058221,1.1773016250771207e-06,9.1308059770423e-05,0.3123961685629575,0.9349883978894364,1.9633737215996465,6.26665187672382,2025-11-23,2026-03-01,2026-02-05
chicago_lcs_raw_no_collocation,Chicago,LCS raw,32,272,265,270.0,274,0.0,0.0006052023330383302,2.2469630335653954,6.59619185771764,13.784563191814538,95.35998497581471,0.0,9.191176470935147e-05,0.30535386029411793,0.9245658330538327,1.9122106631113969,5.798363970588248,2025-10-16,2026-03-01,2025-12-02
chicago_lcs_raw_no_collocation,Chicago,LCS raw,33,272,265,270.0,274,0.0,0.000681117944825818,2.2094434576728794,6.526036534122289,13.495003950994297,94.19938378261536,0.0,8.974602040634494e-05,0.30290498613941397,0.9071258097817774,1.853328476052586,6.409959893048132,2026-03-04,2026-03-01,2025-12-02
chicago_lcs_raw_no_collocation,Chicago,LCS raw,34,272,265,270.0,274,0.0,0.0005349067647194495,2.1813464572459282,6.345282667625453,12.936334683728365,96.91468906906093,0.0,7.243906355824947e-05,0.29560661764705953,0.8890927302655414,1.8228492647058827,6.502794117647049,2025-11-11,2026-03-01,2025-12-02
chicago_lcs_raw_no_collocation,Chicago,LCS raw,35,272,265,270.0,274,0.0,0.0005755148861396463,2.135479199390418,6.297957186085178,13.023825792402224,91.53264139485859,0.0,8.465608465613172e-05,0.2951428571428565,0.8731940608957345,1.7931965063803306,7.000894957983199,2026-03-04,2026-03-01,2025-12-02
chicago_lcs_raw_no_collocation,Chicago,LCS raw,36,272,265,270.0,274,0.0,0.0006224819143559083,2.096487289244884,6.1515463204521765,12.770987865753225,89.37028712887411,0.0,8.399729519759092e-05,0.2889946895424842,0.8538622700484675,1.7644388068880703,5.83407679738562,2026-04-13,2026-03-01,2025-11-20
chicago_lcs_raw_no_collocation,Chicago,LCS raw,37,272,265,270.0,274,0.0,0.0005629717524329698,2.0858609220406454,6.076400618072623,12.276744859053846,83.7193425408601,0.0,8.27351515075847e-05,0.28358419987150985,0.8412061315046406,1.7320832710033451,6.758485691573924,2026-03-04,2026-03-01,2025-12-02
chicago_lcs_raw_no_collocation,Chicago,LCS raw,38,272,265,270.0,274,0.0,0.00047228453902098703,2.048200098155319,5.95391794013403,12.630095805818906,82.13581297750164,0.0,6.591264486122128e-05,0.28100983173547256,0.8308006677140628,1.7473828334742327,5.685955781647429,2025-09-29,2026-03-01,2026-02-05
chicago_lcs_raw_no_collocation,Chicago,LCS raw,39,272,265,270.0,274,0.0,0.0005475728059008453,2.0068616276935116,5.832382272174207,12.322808205510437,80.85254186539184,0.0,7.326007325847428e-05,0.27627684738386016,0.8187578553472273,1.672655609570109,7.527053665046239,2025-11-27,2026-03-01,2026-02-05
chicago_lcs_raw_no_collocation,Chicago,LCS raw,40,272,265,270.0,274,0.0,0.0004628340035308505,1.9827330282897797,5.800708833383457,11.707356491503681,78.30269458152146,0.0,6.400592041710951e-05,0.271036184210526,0.8012326786754715,1.6712044609665409,5.11657352941176,2025-09-14,2026-03-01,2025-12-02
chicago_lcs_raw_no_collocation,Chicago,LCS raw,41,272,265,270.0,274,2.240208155902914e-06,0.000539318508313328,1.9528778903888893,5.715394517526782,11.813034373691266,78.90655630062435,8.901548866901976e-07,7.130793579368522e-05,0.2700449668675806,0.7906515059895569,1.6277294629823587,5.537510200380815,2025-12-26,2026-03-01,2026-02-05
chicago_lcs_raw_no_collocation,Chicago,LCS raw,42,272,265,270.0,274,0.0,0.0004678797442146308,1.9216002609475775,5.606996172724742,11.659007458136927,75.27273869434421,0.0,6.64550206672665e-05,0.2636309523809528,0.7829458165521606,1.5988280423280428,5.635936448929023,2026-05-24,2026-03-01,2026-02-05
chicago_lcs_raw_no_collocation,Chicago,LCS raw,43,272,265,270.0,274,7.212976379635191e-06,0.000472442933894538,1.9032911102586318,5.553564923765174,11.370907609474134,75.67445496494072,8.613264412815624e-07,6.766908041466735e-05,0.26063953488372116,0.7660243778049802,1.5483116091650109,5.092370041039665,2025-12-09,2026-03-01,2025-12-02
chicago_lcs_raw_no_collocation,Chicago,LCS raw,44,272,265,270.0,274,0.0,0.0004818384239520696,1.8834351693294173,5.486619546988367,10.991169572054515,71.23379320147289,0.0,6.451306032650983e-05,0.257413138740346,0.7606230012300086,1.583768844840856,5.156314633322054,2026-04-19,2026-03-01,2026-02-05
chicago_lcs_raw_no_collocation,Chicago,LCS raw,45,272,265,270.0,274,0.0,0.0004286307674882451,1.8765786143051453,5.401886222603586,10.998894580991113,73.78110019923673,0.0,6.704491856712735e-05,0.25487818871329715,0.7429344389165324,1.5394989824989818,5.197254027261472,2025-11-05,2026-03-01,2026-02-05
chicago_lcs_raw_no_collocation,Chicago,LCS raw,46,272,265,270.0,274,0.0,0.0004849692665711795,1.836945498394872,5.316388072818856,10.925610776839122,71.78899862132259,0.0,6.5218285930424e-05,0.25164903141297934,0.7361736210253067,1.51294847020934,4.620888746803061,2026-03-04,2026-03-01,2025-12-02
chicago_lcs_raw_no_collocation,Chicago,LCS raw,47,272,265,270.0,274,0.0,0.0004387816944865479,1.8059333537723026,5.190947101947891,10.940423786601247,66.95942300475389,0.0,5.734330710449598e-05,0.24713117959949749,0.7262209662205108,1.4792464173390165,4.920153316645823,2026-03-04,2026-03-01,2025-12-02
chicago_lcs_raw_no_collocation,Chicago,LCS raw,48,272,265,270.0,274,0.0,0.0004284195524466094,1.7750446854173034,5.214367605780655,10.701432639114412,67.79368414195208,0.0,6.292507778304923e-05,0.2438331947433614,0.7135754629629634,1.4552651217596226,4.728304120541203,2025-10-16,2026-03-01,2025-12-03
chicago_lcs_raw_no_collocation,Chicago,LCS raw,49,272,265,270.0,274,0.0,0.0003777619343755044,1.7595109406042444,5.107083998020013,10.340586838544805,62.02233959494776,0.0,5.31889672648056e-05,0.2429415546300704,0.7048418395550591,1.4334689038254673,5.245290190425621,2025-10-08,2026-03-01,2026-02-05
chicago_lcs_raw_no_collocation,Chicago,LCS raw,50,272,265,270.0,274,1.2618411219323392e-14,0.00037399930939665876,1.7552730567042216,5.057631418266351,10.409001591507803,62.82997019592516,7.105427357601002e-15,5.1851851851747455e-05,0.23992222222222281,0.6932928102544182,1.430797187294992,4.714723529411756,2026-03-04,2026-03-01,2025-12-02
dhaka_lcs,Dhaka,LCS,2,365,15,33.0,35,2.3970244315142955e-05,0.030884458180648038,13.330754937223974,44.513522371598455,77.8154731098493,285.73195022498766,1.4981288957827132e-05,0.013180089221727087,4.72031692635889,15.076882000158157,27.03377264492753,265.3215155117754,2023-01-18,2023-02-10,2023-01-31
dhaka_lcs,Dhaka,LCS,3,365,15,33.0,35,7.525421544696782e-05,0.0036447079897507107,11.224269949974257,34.58002591441892,66.71253406245168,200.14385680680334,1.6310148627241006e-05,0.0013370067906492977,3.8996031746031754,11.600505946478064,22.60733310836412,198.44014977103467,2022-11-22,2023-02-10,2023-01-31
dhaka_lcs,Dhaka,LCS,4,365,15,33.0,35,1.6127013765191284e-05,0.001882201120654449,9.878314028546198,28.887255409063656,56.979839667404796,148.11354902337862,4.00025601265952e-06,0.0006754392672831955,3.458577058022623,9.659490950503837,19.357208929355668,153.24252245621983,2022-04-30,2023-02-10,2023-01-31
dhaka_lcs,Dhaka,LCS,5,365,15,33.0,35,2.0899792203968382e-06,0.001329656837909335,8.795779297295088,24.838624376001825,49.317853070305596,127.06998422146583,1.3444112880733883e-06,0.0004571643405668624,3.0656944444444463,8.5060091279834,16.49269334973779,122.12811273399757,2022-11-20,2023-02-10,2023-01-31
dhaka_lcs,Dhaka,LCS,6,365,15,33.0,35,8.137930385898056e-06,0.0012268531414472517,7.95325795201204,22.294662941982782,41.7811818903404,100.88680324778653,2.222013094410613e-06,0.0004291979949861968,2.7653876857341544,7.546100764678189,14.392204706449856,113.9409007796168,2022-06-01,2023-02-10,2022-05-19
