target_N_star,time_index,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws,baseline_ape_median_pct,baseline_absolute_error_median_ugm3
30,2026-02-20,5,3.857032867784157,2.9915852060990162,3.4102828690368945,4.130721579762181,4.755965913050616,3.816253907862198,0.5449914816931106,100,4.018818420338379,0.3992808988764054
30,2026-02-20,10,2.4306845210842596,1.8903113527778979,2.1227381488237955,2.6271918087561428,3.043844536482171,2.4182915370959885,0.3701057421766357,100,2.8915226635302713,0.2872808988764053
30,2026-02-20,20,1.1637244957610093,0.9224869750143897,1.0239040820094814,1.289686873175583,1.4512502887207621,1.168562355125222,0.18319900121638935,100,1.949810006333113,0.1937191011235945
30,2026-02-21,5,3.382849007431293,2.463063230785894,2.95785200171962,3.912688209393613,4.981602140230498,3.5200366219113612,0.8253201523639689,100,3.471470598917658,0.3908475836431222
30,2026-02-21,10,2.1683506625688613,1.534365427534435,1.8932641568304103,2.526913700461696,4.130174270236362,2.368408160895424,0.7421608685392262,100,2.5655164216163673,0.2888475836431219
30,2026-02-21,20,1.0641721297116917,0.7372912541118156,0.911133576789263,1.289006410121255,1.9354964769329215,1.1438557770832447,0.34756515802063287,100,1.8860507886404072,0.2123475836431225
30,2026-02-22,5,4.013725118660155,2.7552100696963957,3.4614848940083567,4.452694770404952,8.184576204924598,4.402742611554149,1.5732493182266867,100,4.232370843776515,0.3207806691449812
30,2026-02-22,10,2.5519756605857036,1.7247572062867134,2.2806982452626947,3.0673340962207227,7.20693732541243,3.072376553131278,1.5369087694787047,100,3.2164350773245163,0.2437806691449813
30,2026-02-22,20,1.2665255945668337,0.8199670639960399,1.0900517033831238,1.486838965582746,3.4213486912810334,1.4809922775846969,0.7213026595091204,100,2.312648064312021,0.175280669144981
30,2026-02-23,5,4.107088817107713,2.865931761352692,3.4105613960501673,6.11514548486562,15.33204428225427,5.648069866294451,3.7952697507446347,100,5.027906730179416,0.2468104089219336
30,2026-02-23,10,2.677773558016777,1.804270241381845,2.1547551004248993,4.541099165961913,15.85245878358223,4.397964058341694,4.175685145667562,100,4.029701545661775,0.1978104089219332
