target_N_star,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws,baseline_ape_median_pct,baseline_absolute_error_median_ugm3
70,3,3.300368798132904,2.7690602948364558,3.010932071363913,3.5338925081625367,3.989162673603139,3.301368135117981,0.36624843024711096,100,3.2222263260098707,0.3303906770781424
70,4,2.9153033621810183,2.457467252569417,2.632326261739746,3.117804282691125,3.42567124199726,2.9130702682243275,0.3382418239452922,100,2.8683276232093857,0.2941037064542886
70,5,2.6543089550005288,2.1598015711739147,2.379722536353803,2.869664520699579,3.1782983011753743,2.6493229257878412,0.33667287383660327,100,2.586898030568394,0.2652473493101821
70,6,2.4442642080634567,1.967992742786702,2.1846683388934895,2.6685017722789075,2.95025459439369,2.44240127015074,0.3314836396355916,100,2.4415474940359254,0.2503438455460314
70,7,2.2836163088845156,1.8123790904304369,2.0195988933737747,2.508799199256796,2.7827672296472126,2.2830825369265435,0.3277728465135366,100,2.271171585804873,0.232874367618959
70,8,2.1443352474599555,1.6839354059871412,1.9006906098291145,2.3711209125086885,2.6363343820809932,2.154052792757687,0.32276272625060715,100,2.11089497744792,0.2164404204665206
70,9,2.0362224675580034,1.5893335469242014,1.784791800523188,2.2714775985774533,2.5527077389557977,2.0425569239859565,0.3207000484439674,100,2.022674001134049,0.2073946908535644
70,10,1.9281197630888727,1.4883685070467898,1.6674414742238162,2.1881053602821847,2.4356225727899683,1.9501588828384728,0.32579872762065126,100,1.904132930486043,0.1952400931839895
70,11,1.8353212162483854,1.4099139665924953,1.602786866476095,2.139770828366128,2.3747663039915374,1.867464939943374,0.3335389587600544,100,1.867596209990154,0.1914938039412348
70,12,1.7567878890920734,1.347543131371795,1.51073242594023,2.0697963657186254,2.290384771470943,1.7942320407688326,0.3323390817079953,100,1.789536940324472,0.1834900039756979
70,13,1.700631205201025,1.2718961576397492,1.4335524446660857,2.036042654937051,2.2884130810526586,1.7289341007122443,0.34197436934817027,100,1.732345827045306,0.1776259184871547
70,14,1.6348684249884218,1.2179695926695189,1.377530074211909,1.989564793476028,2.1925577797738858,1.6698026998723383,0.3416974938848927,100,1.6846505958754872,0.172735492388778
70,15,1.5799946218071583,1.1811016176481999,1.3229238561241567,1.9412640910026666,2.159357155801881,1.6206915011238276,0.34646848567485106,100,1.6375478100610186,0.1679058126198898
70,16,1.4992500962744013,1.119459879435403,1.2578509934039699,1.8876320449347186,2.0919238527364654,1.5651797273890022,0.34578056318664424,100,1.5462803863352266,0.1585477158044863
70,17,1.456834965710882,1.0680153740600729,1.2221559432498346,1.864084838759757,2.0457157848025265,1.5145439742706472,0.34551149559820354,100,1.573920041357609,0.1613817452652162
70,18,1.4091895572233162,1.0292138280076266,1.1789620197276258,1.8224596054447408,2.01417838764977,1.468562362865521,0.34529903480105145,100,1.472096515009071,0.1509412794477711
70,19,1.3453497716066778,0.996635140636772,1.1326022652745553,1.7909418794420677,1.933248148991174,1.4231006474364,0.34146443213126343,100,1.4739702121958989,0.1511333988148058
70,20,1.3203651094712436,0.9601207488486758,1.095728279951593,1.7580231167602374,1.9013654673570854,1.3828903864155535,0.3388474458662324,100,1.4162506069592076,0.1452151244524806
70,21,1.2833551770724998,0.9400635602427563,1.0573902072837136,1.725470742126195,1.8644417243852498,1.344644461558952,0.3391879998601403,100,1.3633764521996798,0.1397936779048176
70,22,1.2350615142473642,0.9069936078036538,1.0199960921191622,1.694567882575982,1.8120878263473486,1.3058560864808337,0.3330946631578563,100,1.3362726998585834,0.1370145971757423
70,23,1.1999405141064683,0.8772396427754923,0.9878696972527412,1.639731628503831,1.7772398701734053,1.2679375604330374,0.3292429471207299,100,1.3416040217731262,0.1375612437731117
70,24,1.1659199873960961,0.8445614459665423,0.9604246589181789,1.6152858825894474,1.7191415880888996,1.2332541587614996,0.3225700523295956,100,1.2889400607718842,0.1321613494229332
70,25,1.1271233739962774,0.8134497441190759,0.9335804156462921,1.5709731307070902,1.6800627198641804,1.200207525077632,0.32030321781695426,100,1.2738591922726623,0.1306150339719778
70,26,1.1013215075527558,0.79218207163696,0.90355437714495,1.5367549169681722,1.6502774565123013,1.1677053174591092,0.31242487641139827,100,1.251631663286919,0.1283359363517719
70,27,1.074318267772049,0.7689905858681464,0.879313091563612,1.5004714797967789,1.5916880350234885,1.1356230463465267,0.30597352001813816,100,1.2458772364423585,0.1277459067296984
70,28,1.0362136484172677,0.75638122768751,0.8506653759474795,1.4652050959064526,1.570987969336339,1.1046340853380885,0.3008485939195216,100,1.2102076943853255,0.124088533547634
70,29,1.0060705851336398,0.7267700684629115,0.8234285941282646,1.4266512377335485,1.5145698436290411,1.0745843733073073,0.29334011675701804,100,1.1760842279468473,0.1205896870855287
70,30,0.974767731181527,0.7109697012193494,0.8101353309995079,1.384938549999904,1.4983600549637683,1.044720485116794,0.29076802181303874,100,1.170584222613046,0.1200257445494319
100,2,3.904478655241352,3.3504284898422876,3.7051652995931637,4.074734889358213,4.298026760081562,3.880164995984073,0.27806259018415647,100,3.8367681867847345,0.3934026696980695
100,3,3.2809983242275704,2.828743249708813,3.0999011575489406,3.413936696296244,3.584585231377489,3.249979165760106,0.23227345301553212,100,3.2222263260098707,0.3303906770781424
100,4,2.894214617160132,2.483789094473805,2.7350303876583713,3.0400413913760778,3.1701345805459638,2.872420293963929,0.21387302178265905,100,2.8683276232093857,0.2941037064542886
100,5,2.629153306829643,2.2610257333001145,2.4785570193496014,2.7689987228337403,2.8921086865875125,2.615675193196272,0.2029713287114554,100,2.586898030568394,0.2652473493101821
100,6,2.432952774290139,2.060927430732795,2.268630138526948,2.580407939984623,2.6755376314344614,2.409342709400214,0.20433449312158067,100,2.4415474940359254,0.2503438455460314
100,7,2.298429438812857,1.9052918990671812,2.1189844326794187,2.396080376826509,2.5224030572155662,2.252781634212768,0.19845359834769746,100,2.271171585804873,0.232874367618959
100,8,2.146904751561032,1.8031225162876714,1.9662086731606339,2.2918529823363807,2.3900121864678803,2.127172926186916,0.20167815442278264,100,2.11089497744792,0.2164404204665206
100,9,2.03478460670342,1.682945916333234,1.8498909882442933,2.1757577023132613,2.3029270782346205,2.019140905660294,0.20765402882194753,100,2.022674001134049,0.2073946908535644
100,10,1.9332619067901056,1.6076083421488183,1.7555597256782394,2.110733681091537,2.1975268043525626,1.9311455711876286,0.2058876089773805,100,1.904132930486043,0.1952400931839895
