target_N_star,selection_strategy,selection_strategy_label,time_index,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws
50,circumferential,Circumferential,2025-10-13,5,3.0402947577044386,2.0462359901373346,2.6022527193990546,3.296062105482622,4.147728920520253,3.033467086514775,0.6266765273407701,20
50,circumferential,Circumferential,2025-10-13,10,2.393988602256667,1.3456009043022523,1.8003902880516987,2.577248596125667,3.160119644773286,2.2463923416667124,0.5600257582411838,20
50,circumferential,Circumferential,2025-10-13,20,1.628564798601094,0.827817103772265,1.128669145188016,1.6633312673255225,1.8935413476400207,1.445050916428929,0.3654825344858096,20
50,circumferential,Circumferential,2025-10-14,5,3.9721079795404703,3.0984612320136877,3.5391158871651696,4.320479516178946,4.942202185477311,3.9694507085986097,0.5970871697437365,20
50,circumferential,Circumferential,2025-10-14,10,2.9334641269647066,2.07498770317666,2.368551602113932,3.099111449221108,3.592162141819483,2.8064448827601325,0.510161783953733,20
50,circumferential,Circumferential,2025-10-14,20,1.8691897643177322,1.3001599587923658,1.4403969656829512,1.9563211773840958,2.13599609495514,1.7419235684173935,0.31000863456790917,20
50,circumferential,Circumferential,2025-10-15,5,8.269551610757638,7.916167983994816,8.120440693723387,8.584571167661512,8.82667890963124,8.320343788726289,0.3294209998925692,20
50,circumferential,Circumferential,2025-10-15,10,5.436200184193492,5.127695533723114,5.317642697215053,5.636945281045014,5.812821927369712,5.469845798037271,0.22669694407983393,20
50,circumferential,Circumferential,2025-10-15,20,3.2937123344300243,3.103976416161333,3.230274446049683,3.3544147444961765,3.4673340041914846,3.2886465286615567,0.11383824498458478,20
50,circumferential,Circumferential,2025-10-16,5,3.6885671169707352,3.3054501502901776,3.5107034192314566,3.8384987097970216,3.9481557261555427,3.653574283131621,0.21733133725912165,20
50,circumferential,Circumferential,2025-10-16,10,2.434317804176553,2.2456847444389894,2.34076657888617,2.5473977153511385,2.6745599090384418,2.4489103907159087,0.14929156857345707,20
50,circumferential,Circumferential,2025-10-16,20,1.4890210674756854,1.3151829450507022,1.4481941543928527,1.560424642576847,1.6053841590032587,1.489803819523512,0.08927406863702311,20
50,circumferential,Circumferential,2025-10-17,5,2.780966684088165,2.3081763116843783,2.6969284462825547,2.910486607881986,3.000036066436772,2.7619689822048445,0.21030200661952736,20
50,circumferential,Circumferential,2025-10-17,10,1.877600961688975,1.573562151067679,1.8108798652685163,1.9256549080240184,1.9788602490867924,1.843384419823965,0.13779812612024664,20
50,circumferential,Circumferential,2025-10-17,20,1.139704034432884,0.9698911962775295,1.1005332369033263,1.1904882539502548,1.2247416108848568,1.126006302898809,0.08630544663338556,20
50,circumferential,Circumferential,2025-10-18,5,2.7786256150074946,1.760285039705297,2.2759056776155897,3.1664708398898287,3.646815466269672,2.7237193865796194,0.6251690899548107,20
50,circumferential,Circumferential,2025-10-18,10,2.201135323419444,1.1801081904116446,1.6120961701377046,2.568463208659699,2.8243867449569002,2.094954314630548,0.5789737424044014,20
50,circumferential,Circumferential,2025-10-18,20,1.668299454234515,0.720500367078468,1.009760561832387,1.7192003364916475,1.783484979933748,1.379629886240624,0.41060508617838154,20
50,circumferential,Circumferential,2025-10-19,5,3.205418964408173,2.6018228229624527,2.9723772761510308,3.4709519281261993,3.7794622232166413,3.205499889376777,0.3900936208135101,20
50,circumferential,Circumferential,2025-10-19,10,2.3107196168433997,1.765747347561983,2.0427226476527394,2.5199204779644537,2.653224509200387,2.2671768224627504,0.3124894408495787,20
50,circumferential,Circumferential,2025-10-19,20,1.489544037897479,1.0827369043779587,1.2534910485670374,1.5728356275171878,1.6458055067441537,1.409238145004301,0.19667187427958857,20
50,circumferential,Circumferential,2025-10-20,5,3.677820296431409,2.7468409904000906,3.106897931574581,4.008376196500579,4.156981082926875,3.533621555076402,0.5622527433078197,20
50,circumferential,Circumferential,2025-10-20,10,2.687962960486864,1.8754049108978788,2.064411143533183,3.034547963543974,3.132099647080197,2.553037722196197,0.5344657158227165,20
