target_N_star,selection_strategy,selection_strategy_label,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws
50,circumferential,Circumferential,20,1.352808205939603,0.8777382957684217,1.093422870921627,1.4402846786459786,1.4878623513149258,1.2528175510989739,0.22998463926841822,20
50,circumferential,Circumferential,21,1.3037367593187443,0.8569414078066142,1.061825498201621,1.3659584671772926,1.4327803763756743,1.2077395011713952,0.21474360015707847,20
50,circumferential,Circumferential,22,1.2512641369208328,0.8243069051427014,1.0203022417122076,1.3185715036589416,1.395342414602895,1.1642203526736192,0.21243629652419277,20
50,circumferential,Circumferential,23,1.2010615329414722,0.7816850022804145,0.9524543882099084,1.2717054802597454,1.3252854370202758,1.1112434665133233,0.20355970145733715,20
50,circumferential,Circumferential,24,1.1700477363933626,0.762411992945944,0.9277774639238897,1.2319879077884537,1.2870303999107056,1.0737865092324892,0.19798130015234155,20
50,circumferential,Circumferential,25,1.1243204354764762,0.7448355345219846,0.8980179051769447,1.1757684960514747,1.2221552088000183,1.031445244498277,0.18739957744425648,20
50,circumferential,Circumferential,26,1.0845216310136276,0.6948419654380763,0.8485438883889819,1.1312691136007684,1.1689976656346919,0.9881091380524424,0.1816239524874936,20
50,circumferential,Circumferential,27,1.0311720477065953,0.6834868438053258,0.8248752482038612,1.0819192450596626,1.1293778235172816,0.9483656366168829,0.16878498219337285,20
50,circumferential,Circumferential,28,0.9796595709427649,0.638032029169345,0.7907054189810224,1.0462146462635709,1.0836869548560069,0.9098781395810643,0.16862514204690562,20
50,circumferential,Circumferential,29,0.9442491900850881,0.6234563341944044,0.766493811936281,0.995254576396198,1.046939933075466,0.8752459367478067,0.1573162905636335,20
50,circumferential,Circumferential,30,0.9046417702526798,0.5887880915295826,0.7319318585154482,0.9591325319422479,0.9891980425862811,0.8400985403676684,0.15317140833135962,20
50,cluster_concentrated,Cluster-concentrated,2,3.752239374603873,3.231115736971908,3.432537466500093,3.888046937481773,4.080146488468609,3.6727845613746566,0.3240894507136637,20
50,cluster_concentrated,Cluster-concentrated,3,3.098673378130165,2.5638966449187914,2.9197029096049696,3.341966879054186,3.399410196683737,3.0940700862105426,0.26216522076422144,20
50,cluster_concentrated,Cluster-concentrated,4,2.6965700783241577,2.185199586246413,2.587143417980615,2.9303365099592513,3.031019702535978,2.71616795350321,0.2593416937408472,20
50,cluster_concentrated,Cluster-concentrated,5,2.403308358741431,2.0016493308494576,2.297182174990679,2.6404865083663838,2.760462829885214,2.441330244169662,0.239664302128828,20
50,cluster_concentrated,Cluster-concentrated,6,2.215428895320332,1.8099890939979635,2.1046152390203474,2.4239938313880423,2.5700533549874334,2.237337908769779,0.2402336164025338,20
50,cluster_concentrated,Cluster-concentrated,7,2.0183392958053,1.6646040452590576,1.9167918515628521,2.244831869711275,2.380494824741634,2.0520128000122977,0.24256054363380009,20
50,cluster_concentrated,Cluster-concentrated,8,1.886552852034359,1.5505373821977246,1.802726331182497,2.0380519615882444,2.3256487528084286,1.9222262981842912,0.2514917941135059,20
50,cluster_concentrated,Cluster-concentrated,9,1.7307525174620166,1.4455275598272737,1.6704642946452881,1.9253545295816459,2.1927637641979545,1.792632600789266,0.2568875943240047,20
50,cluster_concentrated,Cluster-concentrated,10,1.639909398695405,1.3541509836956978,1.5797658486787276,1.8290970279643894,2.0667835789501474,1.7005853925134589,0.26135143319421283,20
50,cluster_concentrated,Cluster-concentrated,11,1.5604915856906725,1.3003195007118808,1.4840209113817517,1.6999687329239583,2.030672596986301,1.613561651171088,0.27718389626993994,20
50,cluster_concentrated,Cluster-concentrated,12,1.4715801627843161,1.2204291960502673,1.3854271293625615,1.6010861101351985,1.9126164711482014,1.5228106086851556,0.28569236414220633,20
50,cluster_concentrated,Cluster-concentrated,13,1.3985356972203586,1.1623576908522515,1.3453037903103007,1.531368501220376,1.8738041800799747,1.4651388333248707,0.28520331607668875,20
50,cluster_concentrated,Cluster-concentrated,14,1.3333403730329223,1.105179403498181,1.2567369496415315,1.4604382399830849,1.751687195402272,1.3934558039675327,0.28843765940226535,20
50,cluster_concentrated,Cluster-concentrated,15,1.25958082985087,1.0544036356880322,1.21022728057017,1.4010667251283415,1.6718337745986023,1.3346299040060263,0.28899769829508387,20
50,cluster_concentrated,Cluster-concentrated,16,1.2243052856808405,1.0026392354454776,1.1531210705432318,1.3214115016483903,1.643195827692651,1.2772625623237361,0.2784935807373843,20
50,cluster_concentrated,Cluster-concentrated,17,1.167833006887094,0.9541544615660715,1.110449924443079,1.2649160892131748,1.5523065303927381,1.2214074114971196,0.2762315488752019,20
50,cluster_concentrated,Cluster-concentrated,18,1.119720190419601,0.9489317603087505,1.0434748319871334,1.227544601148046,1.5094775715795388,1.1706863120447255,0.27107663170877433,20
50,cluster_concentrated,Cluster-concentrated,19,1.0654428693793214,0.8684794215600876,1.0184024767293522,1.1547751465703664,1.4479577677184174,1.1234125671305146,0.2663602050484777,20
50,cluster_concentrated,Cluster-concentrated,20,1.0185290093790522,0.8372809918697937,0.97357083817375,1.1150467914085684,1.3809946336576877,1.0807348427741514,0.2587772273539758,20
50,cluster_concentrated,Cluster-concentrated,21,0.9812158449208048,0.8166262171606278,0.9377774784495772,1.0658045068428805,1.3339755343658442,1.0385920753500493,0.25457868193105154,20
50,cluster_concentrated,Cluster-concentrated,22,0.9431383463186805,0.787637527365656,0.8949353221879998,1.0351965548781534,1.2688436781635009,0.998045214772515,0.24312189462992628,20
50,cluster_concentrated,Cluster-concentrated,23,0.9075554821454132,0.7512332527411584,0.8601297489209025,0.996500223297851,1.2321878710894285,0.9581824611023773,0.23711036092495913,20
50,cluster_concentrated,Cluster-concentrated,24,0.8705635361109554,0.7255599616876645,0.8201297240679523,0.9596233654829116,1.1993759694542034,0.9196138900062462,0.2310508172692849,20
50,cluster_concentrated,Cluster-concentrated,25,0.8332211028816564,0.6930504458256481,0.7862567793446172,0.9194094711073791,1.1296114550964422,0.8856778258927713,0.22145764546699379,20
50,cluster_concentrated,Cluster-concentrated,26,0.7990019053375997,0.6765182163402257,0.7598796043350662,0.8708473880392174,1.095946289680664,0.8481334593811726,0.20734079558275964,20
50,cluster_concentrated,Cluster-concentrated,27,0.7709913329894745,0.6465039961473064,0.7312156859568468,0.8610308583273327,1.054902640767745,0.8180719908859653,0.19945288492091373,20
50,cluster_concentrated,Cluster-concentrated,28,0.7349875176625209,0.6216312082464025,0.6945611467454956,0.8064917810299288,1.008744773802322,0.7836414402043317,0.1952934127129276,20
50,cluster_concentrated,Cluster-concentrated,29,0.7163843883696515,0.588484892087839,0.6712740757071788,0.7761890438349786,0.980376926985621,0.7527463932252059,0.1861766790969566,20
50,cluster_concentrated,Cluster-concentrated,30,0.6860242225534345,0.5707559147001001,0.6520099332280247,0.7463370439647948,0.9227656587489103,0.7220403833241497,0.1716891572264208,20
50,equidistant,Spatially balanced,2,4.3956518408689735,3.6947300603474615,4.078040742108079,4.553928931140306,5.028264811388418,4.338316825750951,0.4225942748087267,50
50,equidistant,Spatially balanced,3,3.7158442282794995,3.203130879504036,3.472339987117195,3.8927195876112988,4.185515097564328,3.680020880532845,0.35530472330917356,50
50,equidistant,Spatially balanced,4,3.2314210075357868,2.77507863722917,3.07442604428908,3.4934057640042306,3.7945073988945857,3.276073472802279,0.3441312864585842,50
50,equidistant,Spatially balanced,5,2.9791851881529916,2.4547237622892415,2.7581524655712757,3.1509188056101314,3.5314744288453177,2.980676958106752,0.34933640382673514,50
50,equidistant,Spatially balanced,6,2.7974199675162037,2.2449603722816174,2.524886429158593,2.9689256508861286,3.27173092105996,2.758217218021461,0.34654559579480115,50
50,equidistant,Spatially balanced,7,2.680731438568462,2.0416766773150377,2.3051214223033294,2.78746822183848,3.1176673255943665,2.586480874560163,0.36005827111686484,50
50,equidistant,Spatially balanced,8,2.4820082943774846,1.9183499632412793,2.1654296460874374,2.6410286680098602,3.097453217831725,2.4450278365777596,0.37230996573558767,50
50,equidistant,Spatially balanced,9,2.3506418380480874,1.7860645837588216,1.9965473785924548,2.551895615326315,3.045093975913665,2.3233135271821435,0.3900119437773274,50
50,equidistant,Spatially balanced,10,2.2204600722395647,1.657083946681468,1.849444637003666,2.4345718449730525,2.9122637640834803,2.2104322581694267,0.40384912333297823,50
50,equidistant,Spatially balanced,11,2.086065239351937,1.5719885426724762,1.7534785822683863,2.344897419773385,2.8356704769438172,2.1132057127536052,0.410210666949728,50
50,equidistant,Spatially balanced,12,1.9932586507313155,1.4859269482652298,1.6476316261541006,2.2005912596733523,2.785214555921341,2.028580638726915,0.41923679786507034,50
50,equidistant,Spatially balanced,13,1.918806623413337,1.4200579590010929,1.591091881035809,2.093963060509006,2.741503437666985,1.95439433590125,0.43105895986162807,50
50,equidistant,Spatially balanced,14,1.817619307459489,1.3489872349905137,1.4884662809893,2.002259280921139,2.6280985993481405,1.8780109749879694,0.4344918481204867,50
50,equidistant,Spatially balanced,15,1.7426231363632796,1.2915444099853477,1.4291534677034592,1.8847126038825193,2.5520479864186947,1.804117771437395,0.42961293706127684,50
50,equidistant,Spatially balanced,16,1.676628688125148,1.2350862764956922,1.3605860589806675,1.8288079824715844,2.457442060165948,1.733259784965798,0.42450892169450555,50
50,equidistant,Spatially balanced,17,1.5999018997724836,1.158998080901854,1.3116961692142126,1.7450119864511506,2.4106179981801503,1.6667957401799904,0.4247958129487383,50
50,equidistant,Spatially balanced,18,1.5310339468488532,1.1194082143542778,1.258859776488293,1.6916307734512985,2.3048234877500215,1.604235751128007,0.4146034690928614,50
50,equidistant,Spatially balanced,19,1.477036361395498,1.076986720973093,1.2039409458791073,1.595256127373832,2.2520221975729093,1.5477276441754535,0.40725192935920507,50
50,equidistant,Spatially balanced,20,1.417491281754155,1.0199644778940509,1.1577516051146226,1.5278954388926373,2.18060718703675,1.4877738934364237,0.39678141698028385,50
50,equidistant,Spatially balanced,21,1.3482032896200906,0.9884823189904337,1.1279612545035445,1.482967864084275,2.084131359716978,1.432909028331615,0.38213373593976135,50
50,equidistant,Spatially balanced,22,1.296589148280819,0.9421096255847321,1.0634773561595618,1.4291926566160413,2.0385046668934557,1.3782374494664895,0.37947529324959556,50
50,equidistant,Spatially balanced,23,1.2436423918104822,0.8961313180816153,1.0121474848426546,1.3618886989851786,1.9378110943399318,1.322236726111571,0.3608250345713577,50
50,equidistant,Spatially balanced,24,1.2096100672084522,0.8635644551455817,0.9745906545775849,1.268896713331327,1.8858702472581093,1.2723455754815733,0.3509350377533741,50
50,equidistant,Spatially balanced,25,1.1574862163720323,0.8374438126646654,0.9378932746068103,1.2664159206066414,1.7963382373943944,1.2234624431397654,0.33746991363805623,50
50,equidistant,Spatially balanced,26,1.1032304711033478,0.8051361318797435,0.9060824117762466,1.2074277114561451,1.7152059800983337,1.1724753376084158,0.3187073448655421,50
50,equidistant,Spatially balanced,27,1.0767733369238213,0.7741855012859877,0.8628876621110719,1.1595294875276583,1.6558024796956428,1.130795148985434,0.3093131678346089,50
50,equidistant,Spatially balanced,28,1.0240406602873184,0.7496021135780694,0.8398769811143685,1.1180176975742615,1.5927438231609405,1.0819700126467804,0.29435569546181384,50
50,equidistant,Spatially balanced,29,0.9833860250755955,0.7082565696027596,0.8008223839815174,1.0698879191586443,1.5089546785467853,1.0363771868874168,0.280819970924465,50
50,equidistant,Spatially balanced,30,0.9505578552137239,0.6918532353902013,0.7708024604782724,1.0294632272144375,1.445483029139534,0.990561374609793,0.2626933906654297,50
50,kmeans_stratified,k-means stratified,2,3.885707432093629,3.288705697040245,3.6428181761584737,4.1245037011618315,4.590839128434466,3.894511366321875,0.42798421615768245,50
50,kmeans_stratified,k-means stratified,3,3.2767487362160796,2.6815076579513013,3.030601549198731,3.45505421401208,4.002884752129142,3.275353554415657,0.3902739982411,50
50,kmeans_stratified,k-means stratified,4,2.8538731800388613,2.338587676947085,2.645061929121568,3.013418194456408,3.5687682968346737,2.874000062752988,0.3689173509985482,50
50,kmeans_stratified,k-means stratified,5,2.582925989843723,2.090067701055668,2.3311780971886926,2.774752807983119,3.2387308280935767,2.5977273199966913,0.36609044139563895,50
50,kmeans_stratified,k-means stratified,6,2.347482362749842,1.901021943401967,2.1195129655976306,2.5587249339847897,2.983412827763327,2.382852526928242,0.3702897290973678,50
50,kmeans_stratified,k-means stratified,7,2.168088368421628,1.7341014313791827,1.9674802007725074,2.3451181415353552,2.87149102943824,2.2174702683160707,0.38456810074073816,50
50,kmeans_stratified,k-means stratified,8,1.9941838992864722,1.6047991188436188,1.790099349363371,2.1552744227237084,2.798753924666707,2.075068475617304,0.3930461360916304,50
50,kmeans_stratified,k-means stratified,9,1.8691137715270694,1.5045630142804154,1.6859363059496337,2.0111104043459784,2.7365538285575353,1.9629893770006674,0.4132031379387381,50
50,kmeans_stratified,k-means stratified,10,1.7471811627362892,1.408120227240995,1.5846027424919433,1.8885652348774054,2.658078119225727,1.8569624470532133,0.4128618578169995,50
50,kmeans_stratified,k-means stratified,11,1.648974641353083,1.3278838267677846,1.4846150999524341,1.807430341997855,2.5809946135147332,1.7726953476832328,0.4218049740840399,50
50,kmeans_stratified,k-means stratified,12,1.5619773877466607,1.2475137914644978,1.4233508973616995,1.6966522751758757,2.560629145811152,1.6942751320851985,0.43674009188070634,50
50,kmeans_stratified,k-means stratified,13,1.4951439050687507,1.2018420296864594,1.341604327857432,1.6197877176195377,2.4786045702255195,1.6186918905854708,0.4350349682920106,50
50,kmeans_stratified,k-means stratified,14,1.4088878958319166,1.149934448721252,1.2753724405567657,1.5508483713074257,2.407065452659656,1.5538785269996958,0.4331061009042719,50
50,kmeans_stratified,k-means stratified,15,1.3578350815333091,1.095126582513192,1.2017699735436163,1.4651295269317408,2.344196214005043,1.4918687286150385,0.4351266827415625,50
50,kmeans_stratified,k-means stratified,16,1.2885586900294144,1.0378759186403181,1.1593122109475718,1.3805468212603904,2.313981985927241,1.4297441375264197,0.4328126144708887,50
50,kmeans_stratified,k-means stratified,17,1.2242173043627695,0.9928121397200294,1.1189971682707056,1.3513217201049368,2.2293221135764982,1.3722597415160807,0.4226962064318705,50
50,kmeans_stratified,k-means stratified,18,1.171648171345113,0.9453605577892659,1.0774880730003829,1.2604536638630668,2.188150810557212,1.3170750338049302,0.4176426005364208,50
50,kmeans_stratified,k-means stratified,19,1.1358338692124088,0.9266381785040204,1.0258684108607303,1.2192055931608166,2.0855577070502473,1.2709154531783649,0.4016545446993509,50
50,kmeans_stratified,k-means stratified,20,1.0831234526876026,0.8712174667222059,0.9773340974058082,1.1682048754248937,2.0258670645274504,1.21788260320627,0.3943771007219508,50
