target_N_star,selection_strategy,selection_strategy_label,time_index,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws
50,kmeans_stratified,k-means stratified,2026-04-22,5,0.35641176470588043,0.3071411764705888,0.3397058823529404,0.37541176470588233,0.42555882352941343,0.358764705882353,0.03734539440356709,50
50,kmeans_stratified,k-means stratified,2026-04-22,10,0.24608823529411872,0.2057882352941185,0.23358823529411876,0.2674779411764707,0.3251352941176467,0.25295529411764717,0.03580223241721212,50
50,kmeans_stratified,k-means stratified,2026-04-22,20,0.16475000000000062,0.12700882352941184,0.14522794117647098,0.19428676470588102,0.27668382352941273,0.17704617647058832,0.04727222612160421,50
50,kmeans_stratified,k-means stratified,2026-04-23,5,0.5722352941176467,0.5265647058823544,0.5472647058823541,0.6107352941176467,0.7084647058823526,0.591415294117647,0.0643961597634094,50
50,kmeans_stratified,k-means stratified,2026-04-23,10,0.40926470588235464,0.36287647058823663,0.38119117647058864,0.44623529411764795,0.5357691176470594,0.4230970588235296,0.058597589268211604,50
50,kmeans_stratified,k-means stratified,2026-04-23,20,0.28075735294117576,0.22735441176470528,0.24488970588235182,0.3310147058823536,0.4038985294117646,0.29334735294117587,0.06050196204786381,50
50,kmeans_stratified,k-means stratified,2026-04-24,5,0.1900000000000004,0.1689590405904057,0.180647601476015,0.21140959409594018,0.24769040590406036,0.19742073800738033,0.025456223119417573,50
50,kmeans_stratified,k-means stratified,2026-04-24,10,0.14250000000000007,0.11535931734317306,0.12940959409593944,0.15660239852398528,0.19879040590405983,0.1468236162361623,0.027362837088788807,50
50,kmeans_stratified,k-means stratified,2026-04-24,20,0.09834040590405868,0.07203404059040644,0.08421540590406051,0.14415959409593881,0.20944040590405943,0.11664169741697435,0.04531118808012685,50
50,kmeans_stratified,k-means stratified,2026-04-25,5,0.20199999999999996,0.1698518518518517,0.18521296296296352,0.22185185185185197,0.26135185185185134,0.2055962962962962,0.028703602028444842,50
50,kmeans_stratified,k-means stratified,2026-04-25,10,0.14749999999999952,0.11646481481481483,0.13014814814814812,0.1618379629629627,0.194585185185186,0.15135925925925928,0.030133717001238805,50
