target_N_star,selection_strategy,selection_strategy_label,time_index,selected_mean_abs_error_median_vs_full_ugm3,selected_mean_abs_error_p5_vs_full_ugm3,value_p25,value_p75,selected_mean_abs_error_p95_vs_full_ugm3,selected_mean_abs_error_mean_vs_full_ugm3,selected_mean_abs_error_sd_vs_full_ugm3,n_outer_draws,selected_mean_ape_median_vs_full_pct,selected_mean_ape_p5_vs_full_pct,selected_mean_ape_p95_vs_full_pct
50,cluster_concentrated,Cluster-concentrated,2026-03-28,0.23457695578231386,0.05721904360267862,0.13745593794713828,0.33936217429776105,0.5755647678351772,0.25136217125411053,0.16369811845514554,20,2.991461653647758,0.7296904942131471,7.339936382188409
50,cluster_concentrated,Cluster-concentrated,2026-03-29,0.5624027777777769,0.2502060090702926,0.3038174603174606,0.8562335600907041,1.1225776643990935,0.5918307511337871,0.3105800577558132,20,5.392107253571383,2.3988815306459226,10.762854320921097
50,cluster_concentrated,Cluster-concentrated,2026-03-30,0.31007227891156397,0.06178083333333371,0.23936479591836646,0.578239583333334,0.7707755102040821,0.37764443877551024,0.22539430071092975,20,2.9780280341102956,0.5933618260980956,7.402761335037285
50,cluster_concentrated,Cluster-concentrated,2026-03-31,0.2193776652452062,0.08455739427860047,0.1522685520103595,0.31022149888853656,0.45151072761193556,0.2409782508079453,0.1259954004099376,20,1.5513703845550972,0.5979635034056228,3.192942956809896
50,cluster_concentrated,Cluster-concentrated,2026-04-01,0.1811458333333329,0.006258881330309718,0.07969191704459644,0.341120488473168,0.44475578703703733,0.21842196334089198,0.1596605064794599,20,3.3298639715143477,0.11505218232335182,8.175602188165936
50,cluster_concentrated,Cluster-concentrated,2026-04-02,0.20887437810945642,0.0015654694396016744,0.04337267742917561,0.28702114427860925,0.5903656303939461,0.21619955326494003,0.199305198713034,20,1.6523944887057724,0.012384348418644123,4.670352212721205
50,cluster_concentrated,Cluster-concentrated,2026-04-03,0.15339923469387884,0.07354703740232167,0.13306520749563888,0.2620515799256524,0.3227281598513028,0.18132047483119756,0.09279695995470816,20,2.637831795890471,1.2647045739213931,5.54958832215712
50,cluster_concentrated,Cluster-concentrated,2026-04-04,0.39670000000000005,0.004183741496599946,0.09885752078609311,0.785876015684051,1.0046645833333336,0.4689152607709749,0.4541617497247786,20,4.107349659091781,0.0433175931681067,10.40208906946245
50,cluster_concentrated,Cluster-concentrated,2026-04-05,0.08420321320017354,0.026961139455782625,0.05093333333333483,0.2615208333333334,0.3678124999999993,0.15455792860761325,0.1282084680487497,20,1.6298447616008818,0.5218621741231556,7.119410929737389
50,cluster_concentrated,Cluster-concentrated,2026-04-06,0.34749795918367354,0.02101429889298947,0.10618966789667716,0.48627854993473285,0.5466308966852447,0.30942172628460984,0.20143468042485427,20,4.882790912751174,0.2952777849791381,7.680863453799357
50,cluster_concentrated,Cluster-concentrated,2026-04-07,0.10830416666666709,0.0036791156462563815,0.014066666666665562,0.15404964539007215,0.2679791666666666,0.10866073581560265,0.08997790527065729,20,2.42707477403452,0.0824482478431997,6.005359677298871
50,cluster_concentrated,Cluster-concentrated,2026-04-08,0.6957384985157553,0.012724375995748716,0.41109316914498173,0.8745318308550201,1.1358947877943009,0.6630534817988337,0.430956187392964,20,7.423933679792863,0.13577647882173008,12.120656812577279
50,cluster_concentrated,Cluster-concentrated,2026-04-09,0.20907427515616117,0.08070054905217683,0.18136152416356666,0.28718382125154784,0.4650968091697667,0.23937563112684784,0.1180116266987487,20,2.1665978387179137,0.8362847845781127,4.819711754538729
50,cluster_concentrated,Cluster-concentrated,2026-04-10,0.423086988847583,0.0709550739539691,0.24174740551425034,0.6151705777571248,0.6397712150380607,0.396860082302675,0.21896781643977162,20,4.322280497206719,0.7248810301741169,6.535938750953751
50,cluster_concentrated,Cluster-concentrated,2026-04-11,0.5470356892757087,0.1748413865546202,0.36931048919567866,0.6282616746698704,0.6635878601440571,0.4836868012204878,0.19325429636676125,20,5.337297286507788,1.7058858796997174,6.4744691338069496
50,cluster_concentrated,Cluster-concentrated,2026-04-12,0.13971615551424854,0.01891301115241717,0.07186849442379062,0.3716621644307483,0.49022100073122793,0.21075104710748507,0.1824832515433061,20,1.2574028629514604,0.17021134229288887,4.411839758470264
50,cluster_concentrated,Cluster-concentrated,2026-04-13,0.26520324074074075,0.006125416666669192,0.1089803240740761,0.3536678240740745,0.4248840740740747,0.24267075113378772,0.14849714719285195,20,3.8159146380457027,0.08813643097718504,6.113505073328795
50,cluster_concentrated,Cluster-concentrated,2026-04-15,0.334020833333335,0.01658491603283605,0.09493345131410402,0.851071163899138,1.2529488391758903,0.4999297992130435,0.5156437582331256,20,4.318458756140364,0.2144215830704768,16.19901319189672
50,cluster_concentrated,Cluster-concentrated,2026-04-16,0.27883101168511804,0.039155827183270465,0.16892643271330754,0.32469907749077564,0.47204815498154945,0.25127641671059575,0.14655889013783635,20,4.42272868720688,0.6210772578996029,7.487477465876894
50,cluster_concentrated,Cluster-concentrated,2026-04-17,1.776587755102037,0.19818921253042082,0.6411775445879475,2.5146367836433456,3.5002745387453853,1.7162869640947758,1.1059754545901885,20,15.254753703388738,1.7017609263250226,30.055270745540362
50,cluster_concentrated,Cluster-concentrated,2026-04-18,0.10840046296296357,0.008038226950355344,0.0561534391534384,0.16276511715797382,0.2948458333333348,0.1257766416992331,0.10289535252522386,20,1.6814866627216989,0.1246873956024579,4.57359058031382
50,cluster_concentrated,Cluster-concentrated,2026-04-19,0.14524019607843286,0.03475855392156855,0.07987838885554122,0.24665634753901533,0.40629768157262963,0.18404223389355737,0.1384656152578031,20,2.3010358117094523,0.5506786653852488,6.436961259734703
50,cluster_concentrated,Cluster-concentrated,2026-04-20,0.45874411764706036,0.1864782037815112,0.2813640456182469,0.6166063925570198,0.747622549019606,0.4535422338935575,0.1932631362695353,20,5.727826078973239,2.3283453186457885,9.334728814544807
50,cluster_concentrated,Cluster-concentrated,2026-04-21,0.2944999999999993,0.089203406362547,0.13388088235294227,0.4515525585234097,0.7051225490196105,0.33412129701880805,0.21363004843929329,20,3.7448750134406623,1.134314457048886,8.966369491467347
50,cluster_concentrated,Cluster-concentrated,2026-04-22,0.4320444177671101,0.03357757503000789,0.1897433823529413,0.717692076830732,0.7702232893157265,0.43440340436174507,0.2726327911627198,20,3.7501940781418797,0.29145712305853155,6.685624671109189
50,cluster_concentrated,Cluster-concentrated,2026-04-23,0.690943627450979,0.012564705882349259,0.18532929171668666,1.1044873774509822,1.9230563725490206,0.7509565136054426,0.6724298682389439,20,4.467279619170762,0.08123680757599307,12.433475320262936
50,cluster_concentrated,Cluster-concentrated,2026-04-24,0.181814895699981,0.023251856000702186,0.09573234806837894,0.24020959409593967,0.3684742819803226,0.18870238798102337,0.12345576664204966,20,1.9890935664565357,0.25438024206492643,4.031186888565961
50,cluster_concentrated,Cluster-concentrated,2026-04-25,0.15419999999999812,0.007628148148144965,0.09485532407407238,0.2505327617157982,0.32939266817838214,0.17642339096749765,0.10160317059346939,20,2.413845083487911,0.11941094619661065,5.156309160955657
50,cluster_concentrated,Cluster-concentrated,2026-04-26,0.6789667116846774,0.21910713235294096,0.5436486794717883,0.8716686674669862,1.0840171068427384,0.6661372879151668,0.28065507401181405,20,6.340516142460973,2.0461272779708017,10.12307061061376
50,cluster_concentrated,Cluster-concentrated,2026-04-27,0.4578158923143718,0.12611806236248943,0.3301503937808623,0.4825895106915672,0.7122326517967781,0.4270037028879411,0.1850331992290576,20,4.198341663913261,1.156549444170155,6.5314377823837955
50,cluster_concentrated,Cluster-concentrated,2026-04-28,0.11908408314998953,0.0064608148091940265,0.049783341078066146,0.18931627084116864,0.3370600332199638,0.13326191370651727,0.10618640695675868,20,2.6508021322642383,0.14381721905525202,7.5029292843038835
50,cluster_concentrated,Cluster-concentrated,2026-04-29,0.3810416666666674,0.03749574039653099,0.06906675960346753,0.7439749070631985,0.8853389227240376,0.41628254871615694,0.31981541207320985,20,5.7005682945232135,0.5609544771152868,13.245100035747559
50,cluster_concentrated,Cluster-concentrated,2026-04-30,0.6117603779430008,0.10163396729509415,0.23116772769516558,0.7357396220569976,0.9097671220570013,0.5231411890637775,0.28649312537703664,20,7.200613529592818,1.1962640052498383,10.708247353137223
50,cluster_concentrated,Cluster-concentrated,2026-05-01,0.5220324074074063,0.0469425925925917,0.11317660619803349,0.6413439153439155,0.7790687500000034,0.43383564971615096,0.28140037583266897,20,7.447242725730845,0.6696765876055942,11.114087935835368
50,cluster_concentrated,Cluster-concentrated,2026-05-02,0.5806568877551008,0.11727513227513064,0.29106481481481516,0.6877835648148147,0.8674879298941802,0.5184754950869234,0.24665719706456396,20,8.211463123942762,1.6584672365737998,12.267735554350066
50,cluster_concentrated,Cluster-concentrated,2026-05-03,0.3422183673469412,0.042357562495260834,0.26135505732784337,0.42280350836431024,0.6057287004020938,0.334285326541239,0.17069638587631633,20,4.197849509397258,0.5195824944127847,7.430220497875611
50,cluster_concentrated,Cluster-concentrated,2026-05-04,0.31645833333333195,0.06760501700680366,0.19817708333333428,0.3961926020408153,0.5532653061224477,0.2931823214285715,0.15867647140337188,20,4.161187815033951,0.8889548587350911,7.275020461833633
50,cluster_concentrated,Cluster-concentrated,2026-05-05,0.2249522039298979,0.027758790272614055,0.06678248994765212,0.29054366844321344,0.4751787484510523,0.20994987175353344,0.15109934209715248,20,4.231795939489946,0.5221977553836651,8.939052221305305
50,cluster_concentrated,Cluster-concentrated,2026-05-06,0.1653061224489778,0.05176226071240118,0.10694805331726842,0.23494879132464686,0.5227109086715874,0.20459686710846686,0.15456340994171955,20,2.7624072999736686,0.8649918389998593,8.734948279583165
50,cluster_concentrated,Cluster-concentrated,2026-05-07,0.2827416666666642,0.04553716394307142,0.1115234227916222,0.3143814180284641,0.44043222381203206,0.23276406462584967,0.1351662269073306,20,3.6028038738111494,0.5802521877678888,5.612158055119556
50,cluster_concentrated,Cluster-concentrated,2026-05-08,1.9528571428571402,0.17765409663865564,1.756106332533009,2.372757352941176,3.226478403861543,1.9399671248499384,0.9445133028028813,20,12.753567115345088,1.1602095181843235,21.071233510535347
50,cluster_concentrated,Cluster-concentrated,2026-05-09,0.28818355033343934,0.03482112562188995,0.19581909838562384,0.41633943039902555,0.6399966494060298,0.3184953106563363,0.1869722661095343,20,3.159467845750122,0.3817574827844756,7.016531071418122
50,cluster_concentrated,Cluster-concentrated,2026-05-10,0.3265946955719543,0.04042105934809315,0.11260984778597649,0.438504028917841,0.6279963758566156,0.31446755425232814,0.19558462820506475,20,5.328193948624692,0.6594450146789342,10.24537916556657
50,cluster_concentrated,Cluster-concentrated,2026-05-11,0.69543648542159,0.1812623809523788,0.4577824074074064,1.1496066981875503,1.6057898715041583,0.7888459490238177,0.4726442844488996,20,11.215377557270894,2.9232375377578714,25.896742641627213
50,cluster_concentrated,Cluster-concentrated,2026-05-12,0.1393303099017391,0.004101658163264954,0.09520086923658355,0.2448756141345434,0.4036245880574434,0.17769761904761894,0.1255801143088686,20,2.4311849649383177,0.07157013908085626,7.042875528352143
50,cluster_concentrated,Cluster-concentrated,2026-05-13,0.14204897959183782,0.0509846373487298,0.08307488050982581,0.23493029739776894,0.4647210378575215,0.18416641899055736,0.13365336107166936,20,2.497625695156832,0.8964551569911966,8.171119627666728
50,cluster_concentrated,Cluster-concentrated,2026-05-14,0.2145918367346944,0.041800587393626465,0.13083119963852496,0.3153773462798404,0.44039031396691464,0.2285915066709338,0.12926492712043802,20,3.48561730960029,0.6789673511710415,7.1532641907585
50,cluster_concentrated,Cluster-concentrated,2026-05-15,0.17861276595744613,0.0035937037037030886,0.06702003023431535,0.20730559495665757,0.3193159486016599,0.16135187446728025,0.10028180797022455,20,2.839045524888026,0.057121832043083264,5.075519154766914
50,cluster_concentrated,Cluster-concentrated,2026-05-16,0.24602811791383328,0.00037188208616711904,0.10767013888888899,0.3686944444444453,0.6676087470449135,0.27961897530998175,0.2127080245326488,20,2.904852755260016,0.004390809927720294,7.882453130695855
50,cluster_concentrated,Cluster-concentrated,2026-05-17,0.22320937263794072,0.016353749999997547,0.13540231481481113,0.9520731284475947,1.1777058067375872,0.460901879392417,0.45226233875000005,20,1.7885578714207193,0.13104121903154528,9.43685726976663
50,cluster_concentrated,Cluster-concentrated,2026-05-18,0.292581481481478,0.099435767195767,0.24290350669818794,0.36359050925926084,0.658436885865461,0.31930083104163637,0.1684108297048197,20,2.9696110789495087,1.0092421243245602,6.6829296958730025
50,cluster_concentrated,Cluster-concentrated,2026-05-19,0.21673872143419848,0.04287037037036843,0.12227685185185067,0.2973363567649283,0.40793439716312163,0.2251940060267597,0.1377035770845891,20,3.301073749519591,0.6529440301453949,6.213110057540465
50,cluster_concentrated,Cluster-concentrated,2026-05-20,0.07174999999999887,0.0030721088435362812,0.020789351851852045,0.1392099837570966,0.22507368006304135,0.09097845157684833,0.07645549339981716,20,1.7288539454191458,0.07402407658403948,5.423268568459954
50,cluster_concentrated,Cluster-concentrated,2026-05-21,0.3022081632653051,0.022468749999999416,0.09997500000000015,0.45177377333912294,0.524821971341728,0.28175514383412936,0.18545592930711408,20,5.669946777960695,0.42155253283300964,9.846566066448933
50,cluster_concentrated,Cluster-concentrated,2026-05-22,0.12622685185185123,0.039365865457295035,0.09474300831443827,0.38907974300831505,0.4594070133963745,0.21485235240668402,0.16221846204482882,20,2.2676236734422193,0.707194761866307,8.253095153998546
50,cluster_concentrated,Cluster-concentrated,2026-05-23,0.2918750000000001,0.06105333333333203,0.10048495370370425,0.3842710506424798,0.4262537431048088,0.25992107872581693,0.14351368403935344,20,4.279506158090233,0.8951712752785611,6.249783361117056
50,cluster_concentrated,Cluster-concentrated,2026-05-24,0.42310912698412917,0.1487269841269858,0.18145555555555504,0.5852320330969278,0.6869618820861711,0.3955857358759115,0.21251954343505058,20,3.197754627324776,1.1240419347370088,5.191888799220326
50,cluster_concentrated,Cluster-concentrated,2026-05-25,0.4814331065759685,0.22890444444444064,0.36667518212958905,0.5577118055555523,0.7547144444444459,0.49064949359531074,0.20750046517315593,20,3.699789909816002,1.7591194753739718,5.7999436436915195
50,cluster_concentrated,Cluster-concentrated,2026-05-26,0.2418150238818937,0.029115051968742825,0.12384963204612598,0.3861565372142701,0.5800549876084276,0.26706401699792515,0.18783949588500476,20,3.0585892692209393,0.3682607643431646,7.3368061759626
50,cluster_concentrated,Cluster-concentrated,2026-05-27,0.490631075032244,0.07343513643913493,0.22366288755279085,0.7501627788104104,1.176160761702449,0.5162619243612322,0.3622239720002989,20,4.566410257442268,0.6834768064177348,10.946784335432088
50,cluster_concentrated,Cluster-concentrated,2026-05-28,0.45377247553296485,0.1100813956009918,0.17080417994335217,0.6297918207710604,0.7024059009825568,0.4314448491152378,0.23152035178051156,20,7.155448497471571,1.7358517742345267,11.076099851357512
50,cluster_concentrated,Cluster-concentrated,2026-05-29,0.2447990543735239,0.035255102040817214,0.1510611111111102,0.3110347222222227,0.534712018140589,0.2449732326795966,0.1504191931917063,20,4.001437503381247,0.5762730082952322,8.740298153405922
50,cluster_concentrated,Cluster-concentrated,2026-05-30,0.30922448979591977,0.046219716312056396,0.21742139077853517,0.3794880565405827,0.49781962962962883,0.29028688457889096,0.12544990045242466,20,2.9414570919951073,0.43965894300876984,4.735443434880788
50,cluster_concentrated,Cluster-concentrated,2026-05-31,0.16983118247298767,0.018918676470588383,0.0839015606242488,0.2746790216086452,0.42782187875150396,0.19918244547819203,0.14137521191702399,20,2.9648271022901826,0.33027270918508417,7.468698519348238
50,equidistant,Spatially balanced,2025-09-01,0.15840740740741133,0.02905624055177656,0.09285589649571646,0.29913634259258925,0.5428767951625113,0.21126259453852447,0.16605276224900345,50,1.8181431729298192,0.3334970646565071,6.2309443416884065
50,equidistant,Spatially balanced,2025-09-02,0.19797499999999957,0.009549357520784696,0.08030149724192137,0.2809921390778505,0.4231186696900957,0.1896683270291564,0.12507988611359375,50,1.9785555386933031,0.0954359601652287,4.228633854981099
50,equidistant,Spatially balanced,2025-09-03,0.2085041572184423,0.017960740740741256,0.07621087962962836,0.3437113869188342,0.3883261980347693,0.20676678306878354,0.1356434853683826,50,1.842518383871762,0.15871623589787684,3.431577424465869
50,equidistant,Spatially balanced,2025-09-04,0.177937263794405,0.06019551209372409,0.11738449074074397,0.34186583522298,0.4539984882842019,0.22490092061883854,0.13573643818924636,50,1.3498692425448455,0.4566557256294588,3.444127342571683
50,equidistant,Spatially balanced,2025-09-05,0.26679329196217605,0.09206575963718677,0.19653408446711973,0.3911325821995497,0.4941689342403639,0.2878455358469628,0.13008190099044073,50,2.2024560659502157,0.7600295692891103,4.079507992187995
50,equidistant,Spatially balanced,2025-09-06,0.1076074074074076,0.023094907407408317,0.07565740740740767,0.15259259259259306,0.21967095993953065,0.11398692976150308,0.06052363326278072,50,2.316425621481993,0.4971556933969229,4.728777062464981
50,equidistant,Spatially balanced,2025-09-07,0.19004270597127748,0.023868148148147757,0.10295517762660578,0.22702123488284331,0.3099614814814816,0.1745882102089061,0.08609643484724488,50,2.9047496199904286,0.36481797030234836,4.7376745713202055
50,equidistant,Spatially balanced,2025-09-08,0.1435409292868446,0.022807233978464448,0.07729348093480937,0.20232970479704782,0.2916122047970478,0.14992450806210786,0.09127493227926438,50,2.007430762869618,0.31896089381477083,4.078218760643621
50,equidistant,Spatially balanced,2025-09-09,0.10516370961668775,0.015565767220172912,0.04107149446494529,0.18215350553505605,0.25628975553505495,0.12006924590765891,0.085392839147949,50,1.4625259312198446,0.2164752297328834,3.564256289001555
50,equidistant,Spatially balanced,2025-09-10,0.14475583251751,0.01511733924785972,0.09463542435424266,0.28968988863995726,0.362875424354241,0.18152195683073394,0.11906439004977307,50,1.417446735303722,0.14802873770744676,3.5532701973210914
50,equidistant,Spatially balanced,2025-09-11,0.292993877551023,0.013893043150838391,0.12118447172227054,0.4257544972324725,0.5557967527675297,0.2716039089668072,0.18339989078505128,50,2.7042119200032433,0.12822702374411926,5.129773415389245
50,equidistant,Spatially balanced,2025-09-12,0.17230000000000079,0.0093755644250356,0.07643025830257955,0.25569148279238174,0.37729025830258456,0.17356521785504708,0.1170134601806247,50,1.501416421485883,0.08169835396661193,3.2876946574703907
50,equidistant,Spatially balanced,2025-09-13,0.1354879432624143,0.014623333333331878,0.08217585034013775,0.27545101950354667,0.39578631205673626,0.17035340473044022,0.12473794868211278,50,0.9515716488054382,0.10270396816105733,2.779723601007161
50,equidistant,Spatially balanced,2025-09-14,0.1993154761904794,0.04185493575207584,0.14092186268715778,0.38667037037037133,0.5965703703703724,0.26450308336951894,0.18120342425094627,50,1.1340613141586908,0.2381453981910813,3.3943544733265307
50,equidistant,Spatially balanced,2025-09-15,0.2283776595744662,0.012873895826986725,0.11588409990861681,0.35924694266401325,0.49999775166719684,0.23105530897237428,0.15511446823684752,50,1.7545454556543993,0.09890562615404407,3.841307353178517
50,equidistant,Spatially balanced,2025-09-16,0.22179999999999733,0.04835893255443482,0.1228042969046359,0.3767201132311655,0.49173353159851363,0.24217683194432607,0.14602284570523408,50,1.746119357557574,0.38070544744869605,3.871169694699387
50,equidistant,Spatially balanced,2025-09-17,0.26179763909043974,0.04939520910780866,0.09617904085426154,0.46074395910780774,0.6510289591078083,0.2892608032287505,0.20966786182141026,50,1.9814962300953916,0.37386288498226056,4.927513604159762
50,equidistant,Spatially balanced,2025-09-18,0.2387489795918345,0.029296654275091427,0.13708432592367759,0.39901332094175856,0.6667166542750879,0.28602144852815675,0.19512746776698958,50,1.5357487149430518,0.18845022597382996,4.288643439584845
50,equidistant,Spatially balanced,2025-09-19,0.2318795918367389,0.05561643122676081,0.15609898543990663,0.38943608385376915,0.5884945944920699,0.27346682812381273,0.16458840353598153,50,1.6357383422254417,0.3923326252851509,4.1513923876528676
50,equidistant,Spatially balanced,2025-09-20,0.24375525434054346,0.034591989034423606,0.11703170847888078,0.3981328053609552,0.6418740298507479,0.27980103150984265,0.20395172063129963,50,1.48529871682201,0.2107828898464264,3.91119639852668
50,equidistant,Spatially balanced,2025-09-21,0.22377551020408237,0.043784392812885466,0.12746730947955598,0.39414932478567666,0.5028460594795556,0.24901359640595966,0.14812478771701387,50,1.5487549172667412,0.3030326848842901,3.480207939362609
50,equidistant,Spatially balanced,2025-09-22,0.10789829299749698,0.011849925650556516,0.04806445262119907,0.15225679955997373,0.2145379925650553,0.10753852532685962,0.07151323886713898,50,1.3652101493084112,0.14993414925540222,2.7144956303327286
50,equidistant,Spatially balanced,2025-09-23,0.17849665427509276,0.03474508209417353,0.09089832713754831,0.334221654275094,0.49637665427509586,0.22035612192544593,0.14862066429340476,50,1.518332653467787,0.29554947629269884,4.222291368237339
50,equidistant,Spatially balanced,2025-09-24,0.08281469697544441,0.021945224186328716,0.053526856839390735,0.14186923634438342,0.19930399969653365,0.09671360358747644,0.05820349484737018,50,1.8785335351295698,0.4977961771951988,4.5209275743218145
50,equidistant,Spatially balanced,2025-09-25,0.0666956144159796,0.008379308214032167,0.03379814126393921,0.13475324330475558,0.20707814126394125,0.08694066794564045,0.0644014763521538,50,1.1334121077936807,0.14239630998052047,3.5190450620052807
50,equidistant,Spatially balanced,2025-09-26,0.19942491497271053,0.026071097663141085,0.11846881875426529,0.36588245043370504,0.41980917029185866,0.22458552924126085,0.14302481178894297,50,1.9874151015155745,0.2598175519638771,4.18370535550653
50,equidistant,Spatially balanced,2025-09-27,0.20213225708193683,0.008752665245200575,0.10730266524520182,0.28182409381662943,0.42969552238805697,0.2143009020032266,0.13484967966854464,50,2.020131597713254,0.08747508132197265,4.294423436928948
50,equidistant,Spatially balanced,2025-09-28,0.2076924420450954,0.014082616255456771,0.10324776119402657,0.3097844958879077,0.4736487816021941,0.21454981523436878,0.14597313809930343,50,1.745982549077647,0.11838660080873828,3.9817650508907843
50,equidistant,Spatially balanced,2025-09-29,0.23148753342322337,0.016048657649555678,0.10008908574628128,0.31346981740064495,0.49357451127819635,0.2279095894978957,0.1461997608636787,50,2.479301490607444,0.17188597694393237,5.286332285119534
50,equidistant,Spatially balanced,2025-09-30,0.18350062676756274,0.009417488343652103,0.1008200145226672,0.3006447582619014,0.48890566367594457,0.2109245630789782,0.14856893400737856,50,1.5263801956141156,0.07833579619532041,4.0667758781217
50,equidistant,Spatially balanced,2025-10-01,0.12404736521474025,0.02055671641791257,0.06676573256167861,0.18672882264210844,0.3284432835820885,0.1344280006717048,0.0927849027250757,50,1.6060316174257068,0.26614621326675825,4.252329721399607
50,equidistant,Spatially balanced,2025-10-02,0.09417540279269554,0.013942686685659834,0.0548624351056215,0.16245703544575818,0.23570193340493917,0.10828699412566001,0.06869717806880261,50,1.357501674092016,0.20097838666841064,3.397551374303727
50,equidistant,Spatially balanced,2025-10-03,0.1487245283018872,0.011159996149401153,0.06816942626107014,0.25217452830188236,0.3689545283018856,0.16516674306871748,0.11908967310360366,50,1.2781496471565001,0.0959098361480161,3.1708226312785284
50,equidistant,Spatially balanced,2025-10-04,0.16787550658561123,0.0323718118144571,0.05903571428571475,0.31065675206252896,0.44943696048631904,0.1947652288099329,0.14661344534109128,50,1.239064262019484,0.238931550718262,3.317227671240229
50,equidistant,Spatially balanced,2025-10-05,0.07679999999999865,0.003067451214065731,0.034364233576641645,0.13209186001042417,0.18469846715328272,0.09104396553949964,0.0673112190007572,50,0.7349051299333877,0.02935267751350708,1.7673938932523852
50,equidistant,Spatially balanced,2025-10-06,0.0908144987699866,0.01005150028921058,0.05450197680548263,0.12881033210332227,0.19725288529481322,0.09495631403688126,0.05938217101323016,50,1.2625030351841817,0.13973594299544811,2.7422093361356743
50,equidistant,Spatially balanced,2025-10-07,0.11096726190476192,0.03031711869618712,0.07473523985239883,0.17956702029520333,0.25582952029520456,0.12579295052872386,0.07350123873244171,50,2.1331532524341537,0.5827940533191495,4.917879056570345
50,equidistant,Spatially balanced,2025-10-08,0.1753743131868135,0.031126813186813873,0.07918681318681386,0.24503681318681347,0.3395868131868129,0.17044686897246636,0.10380739896319537,50,2.9962193038450033,0.5317925803544725,5.801742264944422
50,equidistant,Spatially balanced,2025-10-09,0.11789753901560562,0.023185294117645583,0.08738865226941717,0.1751189675870337,0.19543917166866637,0.12240457656679635,0.058841941437147216,50,2.2817471369586833,0.4487199556004325,3.7824603815142277
50,equidistant,Spatially balanced,2025-10-10,0.10953284132841468,0.0076655260185242826,0.06541444668273066,0.18973284132841428,0.25367875969576126,0.12277714162285883,0.08065110267452551,50,1.5796184445095056,0.1105477237591507,3.658406400635995
50,equidistant,Spatially balanced,2025-10-11,0.11589235694277811,0.02797941176470431,0.08426029411764735,0.17563725490196003,0.23967275660264348,0.1283082495508844,0.06998125073392554,50,1.8935977106046522,0.45716345287436605,3.9160803625829894
50,equidistant,Spatially balanced,2025-10-12,0.0667203325774759,0.006374074074074842,0.03897025216705963,0.10146365740740904,0.14358449074074242,0.07181818446953292,0.047596899555753726,50,1.1587936237798062,0.11070443010698687,2.4937644330659823
50,equidistant,Spatially balanced,2025-10-13,0.125782352941175,0.022248235294118502,0.06453969087635203,0.22198235294117552,0.30052693627451155,0.14134791391024532,0.09241864686519151,50,1.257398232950605,0.2224071270011699,3.0042532182742288
50,equidistant,Spatially balanced,2025-10-14,0.3043691176470604,0.042328913565429005,0.17791911764706647,0.48425245098039227,0.6845374849940037,0.3364849790724824,0.21108452828811072,50,2.0087494752983925,0.2793587719142495,4.517752406794043
50,equidistant,Spatially balanced,2025-10-15,0.13702083333333315,0.041321466086434853,0.08660294117647016,0.18315702280912394,0.28813661464585794,0.14168615048146926,0.07637527684802389,50,2.855431779061508,0.8611145075550696,6.004593799028007
50,equidistant,Spatially balanced,2025-10-16,0.07911323529411796,0.005800949103044984,0.048513235294119106,0.10947548019207765,0.15931323529411892,0.08045511152120469,0.04751659043234937,50,1.638391667491498,0.1201344710355666,3.2992896353766414
50,equidistant,Spatially balanced,2025-10-17,0.06769180504305083,0.00907521575419863,0.028101641850113657,0.10447513837638378,0.14922763837638428,0.07231363183056133,0.046912136121880436,50,1.2232343893434408,0.16399497685409647,2.6966392606373493
50,equidistant,Spatially balanced,2025-10-18,0.14388840642640055,0.019874447278911505,0.09000680272108763,0.25381476449275375,0.344489583333334,0.17458794282190182,0.10977792335037648,50,1.1884073982853884,0.164147625021982,2.8452185942791135
50,equidistant,Spatially balanced,2025-10-19,0.08220364741641317,0.016811437158901165,0.03812301026259424,0.14717928975849515,0.20873197339385002,0.09470112281456883,0.06468508664771666,50,1.305166365944527,0.26691908488973964,3.314085928460715
50,equidistant,Spatially balanced,2025-10-20,0.12391660516605141,0.03811660516605109,0.07617666992996486,0.18552829734292287,0.24172660516605118,0.13141751346764635,0.0679456767841553,50,2.4980584690917156,0.7683999107341996,4.8730127203749065
50,equidistant,Spatially balanced,2025-10-21,0.11691101440576235,0.01868073529411736,0.07142387454981924,0.1570201980792314,0.20599264705882267,0.11247869760244507,0.05980606021250095,50,2.5465302036730617,0.4068996996996934,4.486886886886869
50,equidistant,Spatially balanced,2025-10-22,0.12085918367346937,0.01596323529411725,0.0835550870348134,0.1508507352941172,0.2432136764705883,0.12064789738874274,0.06348945109238865,50,3.4093212158078128,0.45030749924809355,6.8608236624042
50,equidistant,Spatially balanced,2025-10-23,0.08030612244897872,0.003798597785978153,0.041750026357407766,0.12804756335190826,0.18488859778597788,0.08713351213348679,0.0586965827799728,50,1.8335657991838739,0.08673036093418929,4.221414248643549
50,equidistant,Spatially balanced,2025-10-24,0.15619220479704854,0.048850626459071254,0.10790470479704806,0.2072297047970464,0.28007970479704714,0.16425082048416473,0.07484009167750658,50,2.539512563145715,0.7942571767364806,4.553786342528694
50,equidistant,Spatially balanced,2025-10-25,0.27311305821221676,0.013611125461255027,0.18833512453874457,0.46505387453874647,0.6121089765795622,0.3121459144276232,0.181150703824848,50,2.515442951617599,0.12536203808494895,5.637684337899767
