target_N_star,selection_strategy,selection_strategy_label,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws
50,kmeans_stratified,k-means stratified,22,0.10234218330730949,0.08405609974075076,0.09330947391564592,0.11089418196384693,0.1968273310613795,0.11612193370541087,0.03941044418497039,50
50,kmeans_stratified,k-means stratified,23,0.09852894367602838,0.07988861555919166,0.08829640411725825,0.10604346284602628,0.18902213280090813,0.11131488045646971,0.038350083654390396,50
50,kmeans_stratified,k-means stratified,24,0.09417744303938447,0.07753802382505852,0.0860545758808573,0.1030510449985389,0.18275319809301424,0.10737967138123532,0.036995204534796836,50
50,kmeans_stratified,k-means stratified,25,0.08954588646182104,0.0726638427789903,0.08217570770803495,0.09748246270950056,0.1768876324166325,0.10303585620043697,0.035658353352075824,50
50,kmeans_stratified,k-means stratified,26,0.08723408302109625,0.07066806738605935,0.07901448534185906,0.09450773853170902,0.16961368678998237,0.09909580856758543,0.03435683882094579,50
50,kmeans_stratified,k-means stratified,27,0.08332110131122938,0.06833045862302183,0.0761785620400659,0.09168079990475664,0.16143337999137972,0.09515278907046636,0.03268996635676626,50
50,kmeans_stratified,k-means stratified,28,0.07887529072710064,0.06524792384238212,0.07280848278768959,0.0882820148247363,0.1545254213047952,0.09117446943132877,0.031161317900498673,50
50,kmeans_stratified,k-means stratified,29,0.07683444708227594,0.0632817316015073,0.07024644839034333,0.0837857519119738,0.147708885069662,0.08738900564058821,0.029347599053654715,50
50,kmeans_stratified,k-means stratified,30,0.07340502668203808,0.06035982661529889,0.06697909079248276,0.08087066683852373,0.14015385810412712,0.08361034791387677,0.02810811086509415,50
50,random,Random,2,0.3889417705452054,0.3231162934420161,0.358390222304354,0.42314844978507793,0.47527436533643586,0.3939702047341187,0.0531583961117881,50
50,random,Random,3,0.3302523239121449,0.2637806318052316,0.30674325412863435,0.3507668217805866,0.4081294383885671,0.33061858656108684,0.04716169501847965,50
50,random,Random,4,0.29094135412209754,0.2286598172048848,0.26899158731871964,0.30857923741969473,0.35857118220671264,0.28926199292209304,0.043758912643037016,50
50,random,Random,5,0.26110601775073894,0.20340978650180208,0.2382919769518801,0.27815955029303674,0.32672121044995983,0.26059127958570294,0.041397907388702845,50
50,random,Random,6,0.23677667074992925,0.18616139103457136,0.21277332153758244,0.2563916184032733,0.2996468110353656,0.2379815648079463,0.04095722792880063,50
50,random,Random,7,0.21732500831418555,0.17103972206527898,0.2002265614891734,0.23676798260432763,0.2844771342365433,0.2216325567521744,0.03985108897585559,50
50,random,Random,8,0.20426915760956987,0.16089589174135469,0.18615649860077155,0.21858445943894633,0.27239911748832246,0.20713249902934558,0.039037684041246974,50
50,random,Random,9,0.1877494273728777,0.14693950627510208,0.17024388965362802,0.20749510525428305,0.2662810456418193,0.19526971171936056,0.04033055079832174,50
50,random,Random,10,0.17765167300112106,0.14072401333433024,0.15965633752878317,0.19532830815695945,0.2564729801480363,0.18456579423211628,0.03893281060171409,50
50,random,Random,11,0.16845553126955304,0.1318539948952567,0.15244773743912954,0.1848124137906284,0.25465242189581555,0.17524272134071836,0.038973926684273644,50
50,random,Random,12,0.15866770773440342,0.12300964698215858,0.14482947691406656,0.1805554541183465,0.25125671033080366,0.16678856699216227,0.039009293102037955,50
50,random,Random,13,0.1493340903064122,0.11914945718068623,0.1347382671911539,0.17331495914506134,0.24745033420607146,0.15952743165777794,0.038956163170561664,50
50,random,Random,14,0.14338815823168183,0.11265011428204766,0.12933620215629738,0.16802800012886543,0.24346308893327978,0.15237455873959457,0.038209165819727185,50
50,random,Random,15,0.13771107262688043,0.10587557927601945,0.12628115051540778,0.16017286248562757,0.24247314103101894,0.14619730757367275,0.038810408326415385,50
50,random,Random,16,0.12993715754509427,0.10364343736769137,0.11994595199501545,0.15358114802687584,0.2365446782153973,0.1401885451824905,0.03819413844593151,50
50,random,Random,17,0.12425329043227551,0.09805182946763842,0.11232558148303506,0.14641251491559681,0.22864642150600545,0.13426758470127578,0.037115367106638646,50
50,random,Random,18,0.11987708850171064,0.09395447974770854,0.10790496507025926,0.14061683799045976,0.22264820940424412,0.12873795990275033,0.03605551177337071,50
50,random,Random,19,0.1147056178067496,0.08973616554117902,0.10416840560320528,0.13523140242481202,0.21362386569627392,0.1234955549658694,0.03495566857753924,50
50,random,Random,20,0.10947912251555936,0.08592574277861358,0.09867393803354685,0.12928983930828242,0.2089044390961293,0.11853129042989043,0.034043326229289794,50
50,random,Random,21,0.10597230667762547,0.08278153129112523,0.09513644405205501,0.12600937838115467,0.20088313580798628,0.11415769802178304,0.032980032251310354,50
50,random,Random,22,0.10089265451875784,0.08040742477969558,0.09070681431884098,0.12257162762439466,0.19346852534693218,0.10979023814691398,0.0318344457407828,50
50,random,Random,23,0.09637774817068934,0.07797171533816441,0.08840242722169056,0.1170872306464632,0.18800117549555162,0.10518694502413356,0.030736852584111143,50
50,random,Random,24,0.09334991249388258,0.07399526885720653,0.08519193602219732,0.11315934271635131,0.18109516674353146,0.10168910307632965,0.03002855227362584,50
50,random,Random,25,0.08890529020695848,0.07044843349467414,0.08207580059086039,0.10690015128495722,0.17572853621217213,0.09730752885899639,0.02915088702649964,50
50,random,Random,26,0.08560306320750932,0.06760556581246728,0.07785887671224057,0.10230696297756148,0.1684348911732524,0.09375555965948802,0.027752408725483065,50
50,random,Random,27,0.08224148172729162,0.0659792549522205,0.07483358347180791,0.1001867435763113,0.15999193752147542,0.08980746677744327,0.026497868925973694,50
50,random,Random,28,0.07991512855941796,0.06268334442824286,0.07136230311519487,0.09580973765736678,0.1537368585872596,0.08619058922154615,0.025179389653636104,50
50,random,Random,29,0.07574565410586942,0.059696765009271235,0.06887308543279413,0.09027990029988198,0.14618455748972708,0.08259056808563868,0.023986244574588783,50
50,random,Random,30,0.07338803262352434,0.05774749751758668,0.06597712709558712,0.08746005234051091,0.13821639468486108,0.0790395961511611,0.022445709362480276,50
70,anti_cluster,Anti-cluster,2,0.4272209189278646,0.41631284088190723,0.42386516954942577,0.43021014724860707,0.4322869353948932,0.4262104251488436,0.006946915006904267,20
70,anti_cluster,Anti-cluster,3,0.35409897076911934,0.34869814087828793,0.3518913339576841,0.3566805551892125,0.3614619521470953,0.35461659412473223,0.0041767447816251566,20
70,anti_cluster,Anti-cluster,4,0.31193462443248476,0.30486798440045565,0.3110494664074639,0.3145779940824611,0.31980837002597223,0.3124254121749358,0.004353241872882307,20
70,anti_cluster,Anti-cluster,5,0.2802208532327164,0.2770751016085751,0.27798938511775906,0.285176003889424,0.2888122878866499,0.28186265639587244,0.004507613343635782,20
70,anti_cluster,Anti-cluster,6,0.26025273622995027,0.2551163635468892,0.25830648375802956,0.2634793906166084,0.2660647185179868,0.26043233657022846,0.003731277687403664,20
70,anti_cluster,Anti-cluster,7,0.24197055050072347,0.23943260134066974,0.24028418333649593,0.24435794334047922,0.24693967126345423,0.24253738411930498,0.0027557122838879474,20
70,anti_cluster,Anti-cluster,8,0.225631787947695,0.2215982768413566,0.22509781117580152,0.22771503428618267,0.22988630734223184,0.22596366594067016,0.0028683564595327507,20
70,anti_cluster,Anti-cluster,9,0.21329154510662063,0.21090547206506657,0.21227949512759015,0.21467294716932028,0.21945777620066703,0.2138917619657555,0.0027424783728739587,20
70,anti_cluster,Anti-cluster,10,0.20243738787297172,0.19759512993582487,0.2004882785970239,0.2051535120233201,0.20751622695074695,0.2026850441988896,0.003405432517719337,20
70,anti_cluster,Anti-cluster,11,0.19223516186355782,0.19029074823345216,0.19118874461706303,0.19517984745262984,0.19624339392842938,0.192959536323349,0.00235067758318039,20
70,anti_cluster,Anti-cluster,12,0.1844594185391255,0.18060682842492226,0.18306131326523478,0.18595312302535638,0.18719402446628858,0.1843108946915147,0.0021289551833677148,20
70,anti_cluster,Anti-cluster,13,0.17690081007323988,0.17379662843314128,0.17541846041094344,0.1782336048967168,0.18021969622738493,0.17676024367936072,0.002233941757496317,20
70,anti_cluster,Anti-cluster,14,0.16935433272807865,0.1675739781607243,0.16837969193537328,0.17106619192672512,0.1725726592663901,0.16965465233153224,0.0018800402928309588,20
70,anti_cluster,Anti-cluster,15,0.16188090520844423,0.1596323796358071,0.16069859505979522,0.16362061581335952,0.16459912074365976,0.16216152170090048,0.0020500372449469514,20
70,anti_cluster,Anti-cluster,16,0.1561266050171901,0.1540740341845181,0.15530782938169851,0.1567514668471075,0.1580382583345758,0.15609399754811246,0.0012271244822080949,20
70,anti_cluster,Anti-cluster,17,0.1513220512167539,0.14830405162078622,0.15002625158606886,0.15219541553579008,0.1546380722482435,0.15123676204599232,0.0019045759986051369,20
70,anti_cluster,Anti-cluster,18,0.14536258783014588,0.1443462812007342,0.14478775923249265,0.14671885601226053,0.14801535485008407,0.14575757734022413,0.001396541607599949,20
70,anti_cluster,Anti-cluster,19,0.13999362375487,0.13713774915843985,0.13869079623605507,0.14154724167254207,0.14289452447189444,0.1401292781775048,0.0019543959551617993,20
70,anti_cluster,Anti-cluster,20,0.13571766193551138,0.13397276360723906,0.13516330376705188,0.13661269524453545,0.13729297617288108,0.1357702621160864,0.0013612892167053578,20
70,anti_cluster,Anti-cluster,21,0.13171618879121905,0.12903387700033542,0.13062162064874427,0.1322231917850083,0.13347506483614194,0.13154132879757338,0.001429350558602567,20
70,anti_cluster,Anti-cluster,22,0.12744714679164115,0.12585032169982552,0.1266246292994604,0.12843298441130502,0.13081448804023035,0.12764660970354336,0.001602609674732154,20
70,anti_cluster,Anti-cluster,23,0.12296137154016407,0.1216821162768917,0.12252981856429046,0.12360795046223272,0.12503695065797524,0.12314153090894378,0.0010697487461123804,20
70,anti_cluster,Anti-cluster,24,0.1195442320527631,0.11800729982764287,0.11859706639959189,0.12046406571134094,0.1227507190030916,0.11973758350118283,0.0015869087955030115,20
70,anti_cluster,Anti-cluster,25,0.11628968430754227,0.11427181490477176,0.1152012140934815,0.1175251487053901,0.11850493390197854,0.11628802153277214,0.0014862975371218023,20
70,anti_cluster,Anti-cluster,26,0.1127388427602205,0.11086958988974009,0.1117413238658127,0.11379052501524334,0.11473978259166304,0.11268877999451284,0.0015045556342714696,20
70,anti_cluster,Anti-cluster,27,0.11012209599065148,0.10820805435720379,0.10889116797367437,0.11051369095461427,0.11135396885680042,0.10986138569223858,0.0010703306219146229,20
70,anti_cluster,Anti-cluster,28,0.10521045324043721,0.10406007503642503,0.10482707140670589,0.10635748945685086,0.10712836525125988,0.10547242870692095,0.0013064032814647786,20
70,anti_cluster,Anti-cluster,29,0.10273428232741688,0.10163681842407209,0.10227178765650446,0.10366797502946623,0.10528925502965984,0.10301448409079268,0.0012686199245711585,20
70,anti_cluster,Anti-cluster,30,0.09966732375512732,0.09825451133183867,0.09907002596799597,0.10055301697380159,0.10136046212964418,0.09983110127640993,0.0012068474614554663,20
70,circumferential,Circumferential,2,0.3991374829125247,0.3619273430990887,0.3783863292622307,0.41381001416836627,0.45946830290937735,0.4013518012943922,0.02939278152156934,20
70,circumferential,Circumferential,3,0.3372410038784426,0.3019900353002602,0.3241006424948951,0.35309099007429934,0.3801315271997093,0.3382007956530827,0.02574190904057345,20
70,circumferential,Circumferential,4,0.30127968201728095,0.2706037641856511,0.28779756433823467,0.310782742463769,0.3375112271016381,0.30230730624946567,0.021900671856954334,20
70,circumferential,Circumferential,5,0.27604331036751883,0.24133071735295175,0.260609465148828,0.2907763907412746,0.3102906639656777,0.27722184306667896,0.021921141698700693,20
70,circumferential,Circumferential,6,0.2558949413483105,0.22279196747771635,0.23861069136341007,0.27667282176618,0.28688359340069713,0.25672315129619044,0.02310041823740222,20
70,circumferential,Circumferential,7,0.24667211111476783,0.20772148528574913,0.22244498466646578,0.26068262509515194,0.2700136269874617,0.24236269198739685,0.022899151007531905,20
70,circumferential,Circumferential,8,0.23399447953211716,0.19484021724945766,0.20258782360952932,0.2493845966365409,0.25951792446685695,0.22954282190100708,0.024945004095853672,20
70,circumferential,Circumferential,9,0.2217313297281187,0.1846904093924165,0.1911178480241933,0.24198867337185748,0.2499521439663379,0.21916956196387324,0.02579608514823662,20
70,circumferential,Circumferential,10,0.2159460726168425,0.17129567762089382,0.18328429354853615,0.23121249689615642,0.24593820574001485,0.20953797740781513,0.02681427561652493,20
70,circumferential,Circumferential,11,0.2085843366325406,0.16462345048566845,0.17205388897134055,0.22500404358340909,0.2425336043209841,0.20249364952825552,0.02909029655423457,20
70,circumferential,Circumferential,12,0.2042395738018037,0.15533669595134839,0.1634355481785732,0.22313936613081098,0.2337223876548716,0.19573815284218354,0.030397752070220826,20
70,circumferential,Circumferential,13,0.19303115966599993,0.1507475395607561,0.15682258073706246,0.21944575698654112,0.22622840699707622,0.18901881220100694,0.03031396440251122,20
70,circumferential,Circumferential,14,0.18645241673347535,0.14182298478602254,0.15096739475103504,0.2143024980333157,0.2232683375120735,0.18380307601397936,0.032050823664392984,20
70,circumferential,Circumferential,15,0.18036930930134432,0.13433931964710893,0.14518674016453015,0.20829817489174118,0.2192553989813518,0.17820962680193117,0.033039914872723994,20
70,circumferential,Circumferential,16,0.1727956993700146,0.13081500948743377,0.13920533304099925,0.2044939453170196,0.2144136429062422,0.17317248584166722,0.033643925602969395,20
70,circumferential,Circumferential,17,0.16510255550038266,0.12524776915941455,0.13523733275652772,0.202937960516256,0.20630927065203747,0.16869092823348847,0.03331116502017863,20
70,circumferential,Circumferential,18,0.160452797883047,0.11952726043950826,0.13143356705893616,0.19779095906867727,0.20383624271920775,0.164079380715829,0.03363310116325811,20
70,circumferential,Circumferential,19,0.1568129987058664,0.11398214034011182,0.12356585456764257,0.1920107404864937,0.19831325240277858,0.15899262130971556,0.034013365263035056,20
70,circumferential,Circumferential,20,0.14938988475930204,0.11227456829633171,0.1193542089649322,0.18881306247255147,0.19497388313602965,0.15520679897340642,0.034030891541021964,20
70,circumferential,Circumferential,21,0.14677001439592452,0.10708968761178386,0.11676147202578036,0.18346179273648966,0.1889637288225836,0.15070988241262534,0.03389644727180172,20
70,circumferential,Circumferential,22,0.13901523844302321,0.10372593605775826,0.11090248997093188,0.18134191153036916,0.1856907430545721,0.14635235985814682,0.03405921385774904,20
70,circumferential,Circumferential,23,0.13676832229745894,0.10377936743895741,0.10711122803642414,0.1773109450798327,0.18163857665609892,0.1432727691272802,0.03395242541319699,20
70,circumferential,Circumferential,24,0.13043069153372988,0.09807761583443182,0.10608472389214962,0.17251943103122458,0.17787161533433588,0.1389952261119761,0.033184507982580234,20
70,circumferential,Circumferential,25,0.12990896863715617,0.09482715586880541,0.10204601157115167,0.16974286260300553,0.17314154528685227,0.13554607506995406,0.03310870941194569,20
70,circumferential,Circumferential,26,0.12302463356957238,0.09354984465227978,0.09937768652711898,0.16588433779475342,0.17117689253448548,0.13245111595032616,0.03273029031987893,20
70,circumferential,Circumferential,27,0.12029025764067702,0.089313721351074,0.09512242232705392,0.1609143644128106,0.1651841575867634,0.12788819253813316,0.03141497268857713,20
70,circumferential,Circumferential,28,0.11808893718428504,0.08807825563617463,0.09323330374282657,0.1547496005851059,0.16285824821204598,0.12515679402324426,0.03129058944619033,20
70,circumferential,Circumferential,29,0.11365736275828597,0.08260968363023106,0.09143672084259835,0.1513467667589623,0.15581618462647043,0.12132741961208207,0.029969637618019847,20
70,circumferential,Circumferential,30,0.11156365676321744,0.08047545616212273,0.08785526172164393,0.14829765785012494,0.1535937666857623,0.11851882356696528,0.029880538094118628,20
70,cluster_concentrated,Cluster-concentrated,2,0.38286079303513176,0.3521406836370963,0.36952148007707875,0.4015653033673927,0.43096227972824014,0.3862321281218094,0.028300344853040477,20
70,cluster_concentrated,Cluster-concentrated,3,0.3243872549019615,0.28844506695564587,0.31294065389034276,0.33849953580510905,0.3503314887932505,0.3249241773675241,0.02252553200032014,20
70,cluster_concentrated,Cluster-concentrated,4,0.287780280689252,0.2604858972363845,0.27485020976345065,0.29843853095457695,0.3165483349006566,0.2870505918215809,0.0196756531541207,20
70,cluster_concentrated,Cluster-concentrated,5,0.2601636073919864,0.22663191745045413,0.24645182247780162,0.27079365798149846,0.28700818398195554,0.25930809866335836,0.021951331105440303,20
70,cluster_concentrated,Cluster-concentrated,6,0.23605137837836487,0.21166077803018862,0.22686333111363544,0.24784574331467835,0.26056916346585984,0.23745732462973201,0.01882010718579025,20
70,cluster_concentrated,Cluster-concentrated,7,0.2209306181784889,0.1959952197732596,0.2085367376278484,0.22947074370845644,0.24629861966242317,0.2206088856174727,0.01929202802687884,20
70,cluster_concentrated,Cluster-concentrated,8,0.20652570747290921,0.17815434301239547,0.19929232211943226,0.2159547175750387,0.24196838958836922,0.20859975016157667,0.020410767776262505,20
70,cluster_concentrated,Cluster-concentrated,9,0.19428057385006925,0.16999344846798822,0.18303144099687607,0.20349207966312344,0.2327074469293006,0.1965164888282335,0.02082552537009715,20
70,cluster_concentrated,Cluster-concentrated,10,0.18137176194037696,0.15787043001475815,0.17142318091670372,0.19496614383500765,0.22780099076867405,0.18645709182348907,0.023204381100121213,20
70,cluster_concentrated,Cluster-concentrated,11,0.17353157253683227,0.15187436860786171,0.16434963183898676,0.18548369482585092,0.22287713545889765,0.1783070365174145,0.023692688684123487,20
70,cluster_concentrated,Cluster-concentrated,12,0.16510550600689822,0.1455723397816811,0.15393648529326254,0.17802056435375402,0.2218828939648448,0.1712588927872757,0.024602954908689377,20
70,cluster_concentrated,Cluster-concentrated,13,0.1599844413575524,0.13674927527959277,0.14628542810999612,0.17115858126488193,0.21133153359390208,0.163773745350465,0.024952554795237943,20
70,cluster_concentrated,Cluster-concentrated,14,0.1498390448336564,0.1337690174277272,0.1410714696773181,0.15989580507174184,0.211174526839271,0.15812341416945533,0.026887475006336144,20
70,cluster_concentrated,Cluster-concentrated,15,0.1448302126046972,0.1276464045097127,0.13429843875328706,0.15371370869177547,0.2054715082791194,0.15239689649200186,0.02753432288482138,20
70,cluster_concentrated,Cluster-concentrated,16,0.13726711355067556,0.12188259062388802,0.13068910019365831,0.14643560063925087,0.20278343177396446,0.14732912149915064,0.02734501670415879,20
70,cluster_concentrated,Cluster-concentrated,17,0.1329940282665878,0.11621513936797276,0.12514444909679723,0.14286243904715823,0.19931591608261848,0.1421987347638441,0.02856405572072893,20
70,cluster_concentrated,Cluster-concentrated,18,0.12866169246278414,0.1146287838040426,0.11963582856350707,0.13639641588422302,0.196388553734331,0.13809459857753933,0.02925946756826164,20
70,cluster_concentrated,Cluster-concentrated,19,0.1232975895319881,0.10519963336898766,0.11570080411785444,0.13173137823620662,0.19161097176938585,0.1334237879867147,0.02913454312614788,20
70,cluster_concentrated,Cluster-concentrated,20,0.11958857581816051,0.10460724907431249,0.1115280616540848,0.1284667366958594,0.18933169952692117,0.13017181833806207,0.029622222393185623,20
70,cluster_concentrated,Cluster-concentrated,21,0.11643527916350971,0.10048598979891446,0.1081228961956806,0.12267501894423982,0.18303339741985575,0.12575321029641925,0.029118627321137572,20
70,cluster_concentrated,Cluster-concentrated,22,0.11167608420256281,0.0989928210097292,0.10454242527328805,0.11881620123351966,0.18002753605240018,0.12235439286819635,0.02915930180620041,20
70,cluster_concentrated,Cluster-concentrated,23,0.1068013456779493,0.09529787163588162,0.1016269511141854,0.11486035937058103,0.17465082860559025,0.11860988727641204,0.028460508478722776,20
70,cluster_concentrated,Cluster-concentrated,24,0.10477424025403437,0.09088081476811052,0.09753893386148205,0.11145439586620132,0.17142357257583757,0.11509141440478299,0.028435150298823857,20
70,cluster_concentrated,Cluster-concentrated,25,0.10221275817870845,0.08946837661742815,0.09553552026074952,0.10796710609085469,0.16941853490972175,0.11238527337121665,0.028467834294489413,20
70,cluster_concentrated,Cluster-concentrated,26,0.09741126528272126,0.08624195997541691,0.09215156436981142,0.10460693687983191,0.16549072701419396,0.10882420508225117,0.02837643720678264,20
70,cluster_concentrated,Cluster-concentrated,27,0.09436586658821167,0.08297062669935737,0.09100358868584535,0.10130822859028532,0.15798813145723822,0.10581897044963506,0.02720442170939429,20
70,cluster_concentrated,Cluster-concentrated,28,0.09276212646432569,0.07932216071156435,0.08771904043646361,0.09904468468914995,0.15589011010351483,0.10287260044044295,0.026633560301571428,20
70,cluster_concentrated,Cluster-concentrated,29,0.0891630303419948,0.07858782702437908,0.08414941867811376,0.09587449604982612,0.15275983827417067,0.10024341967952446,0.026982822468171592,20
70,cluster_concentrated,Cluster-concentrated,30,0.0871101727346213,0.07550485925218978,0.08287045547394878,0.0928903842428026,0.14772001888549377,0.09754626273780938,0.026139006029737077,20
70,equidistant,Spatially balanced,2,0.4404073029216393,0.3906231422478957,0.41433061588849274,0.4608427785036864,0.49466650125532985,0.43866965633496635,0.03318209270770548,50
70,equidistant,Spatially balanced,3,0.37043809221769086,0.3267766134283685,0.3502814871570572,0.3864631663320308,0.4150305034055958,0.36946464134041795,0.026610889437408823,50
70,equidistant,Spatially balanced,4,0.32887521023762645,0.2858121050537713,0.3086227160259205,0.34654844003011354,0.36292984982285115,0.32759175548980674,0.024280088214900516,50
70,equidistant,Spatially balanced,5,0.2993899434052434,0.25740341902199104,0.2815939270085952,0.3136560644872557,0.33274470914455956,0.2978403907517078,0.024221689296253894,50
70,equidistant,Spatially balanced,6,0.27951572905498034,0.23373226210350415,0.2631605520482978,0.289889742188256,0.3135536007211563,0.27598458111707636,0.022409844490688204,50
70,equidistant,Spatially balanced,7,0.2580112262261247,0.21791442971825128,0.24553290774879466,0.268318565598739,0.2956224586408991,0.25728942666277316,0.022313561797086986,50
70,equidistant,Spatially balanced,8,0.24299718154943806,0.2041382554766551,0.22864056907351848,0.25262561266507144,0.28040330108474054,0.2418269086078401,0.022085275374883494,50
70,equidistant,Spatially balanced,9,0.2318300405049749,0.19049354789105738,0.2152518438527351,0.23915882341596362,0.272858465297651,0.22988310372591808,0.02318863380432017,50
70,equidistant,Spatially balanced,10,0.21702557204032136,0.17941720212943735,0.20883196082268762,0.22960697453357404,0.2632998436553331,0.21840646713076758,0.023544457708280345,50
70,equidistant,Spatially balanced,11,0.2068201211841667,0.16707313031656454,0.19781394421308796,0.2178571556238733,0.25687774668655444,0.20876102830928345,0.02384003492546861,50
70,equidistant,Spatially balanced,12,0.19844214251328962,0.16109742954710163,0.18599815834613165,0.20871680209827104,0.24863468349797913,0.20010157638478,0.023917066789724394,50
70,equidistant,Spatially balanced,13,0.1907945267138862,0.1537390400895032,0.17695263456498012,0.1978025707441502,0.24013702542354387,0.1919752479887465,0.023690394260076814,50
70,equidistant,Spatially balanced,14,0.18270146360933914,0.1468967452018699,0.1705578302765991,0.19056910456686227,0.23336955287284578,0.1848277974941353,0.02423793790753189,50
70,equidistant,Spatially balanced,15,0.17440950615076067,0.1406117363070687,0.1648527671236193,0.18270346024577444,0.22691929126666507,0.17763555920218568,0.024377842375105103,50
70,equidistant,Spatially balanced,16,0.1693600329445606,0.13308424869943186,0.16005908900409405,0.17557132582045365,0.2196382981085767,0.1718058141784955,0.024573540216192496,50
70,equidistant,Spatially balanced,17,0.16268666696018652,0.1303341507774222,0.1508962436099721,0.16905650972278363,0.21670768262484813,0.16622891952773272,0.024898674025041354,50
70,equidistant,Spatially balanced,18,0.1556657962571859,0.12374869696654209,0.14665721909637708,0.16334246708032674,0.20839735412848304,0.1604451498293676,0.023781269996297982,50
70,equidistant,Spatially balanced,19,0.1515526759333472,0.11975756086141764,0.1420508632961257,0.15808546859318917,0.20561676687160757,0.1558516181328231,0.024880934315537367,50
70,equidistant,Spatially balanced,20,0.1461054268886972,0.11550173991258768,0.13638736356377357,0.15367651851830866,0.20189843132490365,0.15105526706273067,0.02475366951293138,50
70,equidistant,Spatially balanced,21,0.1422107967709949,0.1130831918829566,0.1313980415527074,0.14649023734570754,0.19546219641606605,0.14642614879130048,0.024427825441611272,50
70,equidistant,Spatially balanced,22,0.13676963352408622,0.1075047231255318,0.12787250235634162,0.14256463709526312,0.1918278771175966,0.14212446899847717,0.02464693999651366,50
70,equidistant,Spatially balanced,23,0.13306513332703984,0.10438358087710312,0.125599155857945,0.13820704332527178,0.18642101365363517,0.13811072694283133,0.023937589624234142,50
70,equidistant,Spatially balanced,24,0.1286477128154715,0.10158564617393458,0.12057106119273908,0.13331780093840662,0.1808884774012918,0.13372623194847238,0.023393467213559352,50
70,equidistant,Spatially balanced,25,0.12553484060773545,0.09718584689062863,0.11650348222088458,0.12899252218913215,0.17410814393131344,0.1298049689744543,0.02308295803518715,50
70,equidistant,Spatially balanced,26,0.12115669078223545,0.0964086656752908,0.11331168158683802,0.12591195557798174,0.1727590831259055,0.12621163854244616,0.02297672728671815,50
70,equidistant,Spatially balanced,27,0.11831862479036026,0.09199677961933413,0.10979332093451322,0.12171024727804758,0.1677190054107206,0.12283148801223286,0.022466526085561895,50
70,equidistant,Spatially balanced,28,0.11476337174740392,0.09048937463634488,0.10629368929335259,0.11953989375914031,0.1616369179411576,0.11923636037678008,0.02155858579298908,50
70,equidistant,Spatially balanced,29,0.11168011077157969,0.08775535450300431,0.10471671856829667,0.11583463826525753,0.15960494158907532,0.11614300578006748,0.021566082938846667,50
70,equidistant,Spatially balanced,30,0.10787534382684738,0.08522260034223347,0.10236107857506438,0.11194572680804526,0.15365489936156282,0.11264531101422805,0.02057873837401931,50
70,kmeans_stratified,k-means stratified,2,0.38864916303442865,0.3448890368266707,0.37069792469200746,0.42387213543021796,0.45766601934007484,0.395729168375506,0.03632913398031857,50
70,kmeans_stratified,k-means stratified,3,0.328092656658705,0.28845671496539216,0.31178122410062725,0.35284207450991345,0.38200497697180735,0.33249460627932137,0.030449950632104334,50
70,kmeans_stratified,k-means stratified,4,0.28998238477419624,0.255934821129309,0.2750481624153627,0.31723682434654976,0.34135848933347473,0.2943802543169792,0.028734857002793032,50
70,kmeans_stratified,k-means stratified,5,0.26353031687884076,0.2262318077989009,0.2465847525210465,0.2848477671117131,0.307498874264846,0.2648827448846053,0.027352246043003382,50
70,kmeans_stratified,k-means stratified,6,0.24527378071138228,0.206972336303385,0.22406626921780703,0.26375367702500685,0.28909078399242727,0.24464554372409617,0.02734633173536085,50
70,kmeans_stratified,k-means stratified,7,0.2292042109028456,0.1896949637343425,0.20758590451453784,0.24692551314358746,0.26626970165564695,0.22797946921657997,0.026961601171936175,50
70,kmeans_stratified,k-means stratified,8,0.21497181626487238,0.1778120026877883,0.19429223913494154,0.2330236114350086,0.2614012889031058,0.21478157315953667,0.027806503355148064,50
70,kmeans_stratified,k-means stratified,9,0.20564853233323532,0.16545717150897948,0.18007726121200252,0.22282798667131432,0.2497109720162613,0.20296690060294167,0.02801326242326754,50
70,kmeans_stratified,k-means stratified,10,0.19669697617563875,0.1553991706734504,0.16869231641082494,0.21128074599447233,0.24481487244104322,0.19367464216981836,0.029568393216541516,50
70,kmeans_stratified,k-means stratified,11,0.182510515410502,0.14652722557254724,0.16138539941292196,0.20586903889676522,0.23992754038892364,0.18548607941866202,0.030558611976532448,50
70,kmeans_stratified,k-means stratified,12,0.17525239319565422,0.14027811988652003,0.15320616485324434,0.19712980094524357,0.23053987667554754,0.17800626411325,0.03087516941140228,50
70,kmeans_stratified,k-means stratified,13,0.16717827851587197,0.1326433989615973,0.14686885913191805,0.19659015354869225,0.22645631455841952,0.17181363666258098,0.03147153924742033,50
70,kmeans_stratified,k-means stratified,14,0.15915286813714058,0.1282762818394217,0.13948598186229377,0.19349635060033332,0.21910854761936896,0.16556538591699443,0.0321357475911304,50
70,kmeans_stratified,k-means stratified,15,0.15417924647090953,0.12232223214695992,0.13456571348155388,0.1933701901939453,0.2144432345030607,0.1603809430899288,0.03267927302189644,50
70,kmeans_stratified,k-means stratified,16,0.14772369804737195,0.1173089790372921,0.12855348099912023,0.19091925549374533,0.20981268906417036,0.15464100400169392,0.0324870792753197,50
