target_N_star,selection_strategy,selection_strategy_label,time_index,sample_size,value_median,value_p5,value_p25,value_p75,value_p95,value_mean,value_sd,n_outer_draws
50,random,Random,2025-12-30,20,0.12095416666666758,0.08955693877551,0.1059765306122431,0.17137181122449086,0.2008504166666665,0.13700869546967717,0.03918308686875411,50
50,random,Random,2025-12-31,5,0.4094000000000011,0.32220255102040907,0.38142857142857034,0.4492653061224481,0.5140870169344337,0.4148309004921118,0.056924062390526886,50
50,random,Random,2025-12-31,10,0.28631224489795937,0.2110071428571425,0.2567397959183664,0.31095918367347064,0.3576852040816316,0.2850175144738747,0.042089350334921456,50
50,random,Random,2025-12-31,20,0.17617857142857307,0.12858806122448874,0.15892091836734656,0.19092857142857356,0.21976760204081608,0.17608899659863966,0.026353084268829496,50
50,random,Random,2026-01-01,5,0.24385714285714322,0.1883187500000008,0.2099622448979599,0.26183673469387747,0.33321624999999866,0.24570708503401362,0.044106775571447404,50
50,random,Random,2026-01-01,10,0.169908163265307,0.1254732568027214,0.14529591836734657,0.1905535714285712,0.2400037499999997,0.17130211224489816,0.035105269395978585,50
50,random,Random,2026-01-01,20,0.10487244897959203,0.07660590986394615,0.08804336734693885,0.11970280612244855,0.1485150000000004,0.10702659523809534,0.02281859592851804,50
50,random,Random,2026-01-02,5,0.3024489795918379,0.2383065306122437,0.278917346938774,0.3228071428571413,0.3812546938775506,0.3037830918367346,0.04047807765271247,50
50,random,Random,2026-01-02,10,0.2050499999999995,0.1629950000000017,0.19030000000000058,0.22403673469387742,0.2593899999999996,0.20811751360544237,0.028196666712992768,50
50,random,Random,2026-01-02,20,0.12828784013605343,0.10057346938775544,0.11806734693877408,0.13939999999999886,0.16044999999999943,0.12921447959183655,0.01792613339364463,50
50,random,Random,2026-01-03,5,0.372020408163265,0.3002900000000014,0.345640816326533,0.4087687499999999,0.45462122448979625,0.37645994217687073,0.04945498245125564,50
50,random,Random,2026-01-03,10,0.2595571428571426,0.20258000000000037,0.2340816326530617,0.28655208333333215,0.3147862244897964,0.25808803061224483,0.03625076742872665,50
50,random,Random,2026-01-03,20,0.16092500000000198,0.12448499999999965,0.14648469387754948,0.17372500000000124,0.1997249999999997,0.16028063605442214,0.02326407522883297,50
50,random,Random,2026-01-04,5,0.29868749999999933,0.2438165306122441,0.27626326530612344,0.33419387755102115,0.3901033333333335,0.3051701666666666,0.04527507722099022,50
50,random,Random,2026-01-04,10,0.2040918367346931,0.16768999999999998,0.19104999999999972,0.23180000000000112,0.27018000000000086,0.21070254761904764,0.033019032094698586,50
50,random,Random,2026-01-04,20,0.129,0.10538499999999984,0.11783125000000183,0.14662499999999934,0.16802500000000004,0.13168066326530603,0.021193245986593584,50
50,random,Random,2026-01-05,5,0.5011874999999995,0.4166142857142844,0.4513897959183675,0.5571702127659588,0.6536261832392535,0.5115808045303232,0.07681657642199786,50
50,random,Random,2026-01-05,10,0.3439591836734692,0.2777669387755104,0.3032142857142843,0.387907142857145,0.44993351063829806,0.35225510160659995,0.05847876376816011,50
50,random,Random,2026-01-05,20,0.2066224489795898,0.1709836734693848,0.1891772959183653,0.24542500000000222,0.2752057142857172,0.21774645672311504,0.036177256086052496,50
50,random,Random,2026-01-06,5,0.6888000000000005,0.4847193877551044,0.5865500000000017,0.7844846938775487,0.9424785714285738,0.7007911428571433,0.15753228129469019,50
50,random,Random,2026-01-06,10,0.5254183673469353,0.32413163265306083,0.41575000000000273,0.5967187500000062,0.7129685714285747,0.5208016292517006,0.1369166634019383,50
50,random,Random,2026-01-06,20,0.3448749999999974,0.19957908163265597,0.2617749999999974,0.37760969387754884,0.5260400000000028,0.34398879251700754,0.10777199515244369,50
50,random,Random,2026-01-07,5,0.608738775510206,0.4853051020408147,0.5572755102040805,0.6990000000000016,0.9020277551020397,0.642832513605442,0.1287664442310328,50
50,random,Random,2026-01-07,10,0.4128112244897961,0.32487734693877357,0.3717765306122458,0.5095937500000001,0.9115712244897967,0.4964362687074829,0.1961510774957685,50
50,random,Random,2026-01-07,20,0.2531750000000006,0.1983102040816327,0.2259948979591777,0.3347249999999993,0.8599862244897946,0.3634135816326532,0.23594182928950883,50
50,random,Random,2026-01-08,5,0.44239999999999746,0.36570204081632696,0.4059999999999997,0.4915642857142877,0.5737437500000006,0.45329171631205684,0.06399316155377217,50
50,random,Random,2026-01-08,10,0.3053499999999998,0.24444500000000108,0.2743035714285711,0.33368750000000214,0.38686499999999896,0.3064102428716173,0.043130211053352525,50
50,random,Random,2026-01-08,20,0.18662755102040762,0.14890448979591686,0.16452500000000025,0.20376875000000094,0.23522999999999686,0.18711064567954847,0.0266039714812616,50
50,random,Random,2026-01-09,5,0.25173469387755176,0.20376122448979544,0.23102040816326497,0.2798541666666674,0.3174816326530614,0.25566845780865544,0.04023593887530711,50
50,random,Random,2026-01-09,10,0.16802653061224548,0.1331846938775513,0.15381250000000035,0.18595408163265148,0.29535408163265275,0.17784600882906346,0.04510031032197033,50
50,random,Random,2026-01-09,20,0.10238749999999941,0.08166020408163273,0.0936721938775511,0.11474234693877561,0.2576250976986515,0.1144085598494717,0.04544024660359151,50
50,random,Random,2026-01-10,5,0.3336530612244899,0.2631632653061235,0.3070051020408169,0.3582117346938771,0.412651975683891,0.3335609875524679,0.05006492683706695,50
50,random,Random,2026-01-10,10,0.22989795918367406,0.1719080357142868,0.20506530612245122,0.25354591836734697,0.28335006513243494,0.22940740700535542,0.03724371098202374,50
50,random,Random,2026-01-10,20,0.13920408163265208,0.10699744897959165,0.1252403061224503,0.16051530612244957,0.1764602040816323,0.14196557439571575,0.02423773348622308,50
50,random,Random,2026-01-11,5,0.27532440476190434,0.22807155883630031,0.2598857142857147,0.3080652636054422,0.3677142857142846,0.28906524294398583,0.0468623604578375,50
50,random,Random,2026-01-11,10,0.2041625000000007,0.15410038265306172,0.17930306122449124,0.22758673469387847,0.25861020408163266,0.2061679626574036,0.036522223458654156,50
50,random,Random,2026-01-11,20,0.1311,0.09426288265306262,0.10975255102040893,0.1448407738095221,0.1595214285714283,0.12896571522651626,0.023167195584982543,50
