dataset_key,city,date,n_valid_sensors,mean_ugm3,median_ugm3,sd_ugm3,skewness_original,excess_kurtosis_original,jarque_bera_original,jarque_bera_original_p,shapiro_wilk_original,shapiro_wilk_original_p,qq_correlation_original,skewness_log,excess_kurtosis_log,jarque_bera_log,jarque_bera_log_p,shapiro_wilk_log,shapiro_wilk_log_p,qq_correlation_log,preferred_scale_by_jb_p,preferred_scale_by_shapiro_p
dhaka_lcs,Dhaka,2022-09-14,34,20.01840940800424,18.405117753623188,6.907126938257466,1.8576174625025588,4.505152314990543,48.3074378997601,3.237226915536265e-11,0.8242615758561818,7.829998880979156e-05,0.9033425119663642,0.8099247724138232,0.6530430649027426,4.321368539369193,0.11524623454675904,0.9460022049198202,0.09317756778068946,0.9719312784254744,log,log
dhaka_lcs,Dhaka,2022-09-15,34,16.032708560735774,15.244791666666666,3.7792293541746282,0.47540816717147566,-0.8688903472279201,2.3502813609755657,0.3087755379390956,0.9494310862700124,0.11806161722280734,0.9780184735338033,0.12050852419279397,-0.9604046126327304,1.3889938365698615,0.49932558638064617,0.9735746790380734,0.5665685029759403,0.9901876668952607,log,log
dhaka_lcs,Dhaka,2022-09-16,34,24.35569630932083,23.292270531400966,7.712886755417136,1.202705716085116,1.2832061824538137,10.52954820832916,0.005170560904581303,0.892259084461056,0.0028824932293634747,0.9432417836805842,0.5175033282828836,-0.31478251296225546,1.6579629802698972,0.43649363306866307,0.9656458615865502,0.3522962472754076,0.983440476913579,log,log
dhaka_lcs,Dhaka,2022-09-17,34,38.88452887248443,38.907986111111114,10.01063038923127,0.4186625026191176,-0.7428066747944904,1.774906137398316,0.4117029978073956,0.9617349745056453,0.27299351081503104,0.9836721818938712,0.008292355432516222,-1.016106106969578,1.4630577871117436,0.48117276548867266,0.9735852424068289,0.566896212662156,0.9903587257028447,log,log
dhaka_lcs,Dhaka,2022-09-18,35,51.26749725516029,51.06597222222222,12.991945158654067,0.5683461814349764,1.3129704053180724,4.398276185694971,0.11089870156581803,0.9519217972255888,0.12981986290987102,0.9708435534050343,-0.6736394835942756,1.8646031680272728,7.717362318233737,0.021095803192416145,0.944119000815723,0.07476624780142706,0.9658665689262462,original,original
dhaka_lcs,Dhaka,2022-09-19,35,20.607778091473744,19.208333333333332,6.117252277688013,0.4343851810468699,-0.26727588933463275,1.2048725836468221,0.5474761982111579,0.9680435736178611,0.3918055397859864,0.9838195007534942,-0.5290021416935461,0.8550697461734118,2.6986711127928085,0.25941256841693106,0.9636991354627008,0.2943576490192232,0.9793980264203811,original,original
dhaka_lcs,Dhaka,2022-09-20,35,13.909125111177541,13.197916666666666,3.977969910608269,1.3162650055221536,2.7006732669733005,20.743115099573387,3.1310484458345385e-05,0.9001879487798569,0.004000412890027928,0.9454257800560475,0.4190659591694557,0.01642420839630443,1.024821681274867,0.5990496233526998,0.9747994186839061,0.587517594054823,0.9868400047204665,log,log
dhaka_lcs,Dhaka,2022-09-21,35,17.897989690606153,17.53125,4.271766455229274,0.7851359561667342,0.22504164612093547,3.6697465308469988,0.15963373159955088,0.9370078901799513,0.045396541900508354,0.9692213609270284,0.23061469153619388,-0.4076005279475341,0.5525198206973141,0.7586157330558141,0.9773977849151545,0.673037932168332,0.9901113418341173,log,log
dhaka_lcs,Dhaka,2022-09-22,35,20.788652849479714,19.00378787878788,7.825618075725368,1.189714838980183,1.3201592929797306,10.798238137165665,0.004520561493702029,0.8945228680386931,0.0028263731489596737,0.9452472006723093,0.35931110023684315,-0.49348075276941605,1.1082474672026226,0.5745755218923584,0.9738907048236337,0.5585199173341879,0.9881322939947851,log,log
dhaka_lcs,Dhaka,2022-09-23,35,21.833894182508313,21.229166666666668,5.907262258149882,1.1149751923514069,0.9608263159057895,8.598137811044424,0.013581198505937005,0.9018796533249996,0.004443745769199295,0.9500123801633722,0.5005256810019819,-0.22648367722184481,1.5362064162344664,0.46389214118640065,0.9641562496629966,0.30354003236973176,0.9837094244619213,log,log
dhaka_lcs,Dhaka,2022-09-24,35,28.96683787862278,29.28125,5.265310905408749,0.3354316863020702,-0.6827557832777904,1.3361441396057283,0.5126960678058363,0.9677375859076301,0.38418459632484525,0.9868596607538134,0.010367366360294792,-0.8944589118040001,1.1673763996512774,0.5578371529278751,0.9744230750775682,0.5754319064479992,0.9907371949379741,log,log
dhaka_lcs,Dhaka,2022-09-25,35,36.36064792451896,34.64492753623188,9.371677708487706,0.7830890109546929,-0.22733821330832127,3.6525362118323983,0.16101333265313555,0.9126739989091929,0.008820508170086335,0.958596864575372,0.37743222500804324,-0.8673632030652136,1.9281197598973856,0.3813415380987694,0.9444903577090041,0.07675156436003192,0.9761279172986843,log,log
dhaka_lcs,Dhaka,2022-09-26,35,52.67945647692542,50.760416666666664,14.424200311821602,0.5945170912990337,1.2187360461387806,4.22788309641927,0.1207610416722661,0.948834497035557,0.10434815533419113,0.9693254396188762,-0.9992132639263794,3.4344754083327196,23.026106129932256,9.998724081446338e-06,0.9125892569778905,0.008772272209678128,0.9481783648711828,original,original
dhaka_lcs,Dhaka,2022-09-27,35,58.43223027047868,57.822916666666664,14.731948505750065,0.09436748874347066,-0.019169035291289216,0.05248300114311762,0.9740998155382737,0.9762332191383833,0.6343671883835472,0.9873604037814356,-1.0101448741694277,2.2967685244028377,13.64521130281555,0.0010888799809801858,0.9287428700248496,0.025672806583317914,0.9599286751269617,original,original
dhaka_lcs,Dhaka,2022-09-28,35,86.327935177833,81.47619047619048,24.282413498651483,0.32307657945132123,0.2837559181582887,0.7262956835308373,0.6954836043741722,0.9560282855000026,0.1733853573057872,0.9765430738463402,-1.1690430372686231,3.5538117449872404,26.39032726568327,1.8595730625657152e-06,0.9006068277193144,0.004105643710417233,0.9436514142297083,original,original
dhaka_lcs,Dhaka,2022-09-29,35,66.45032924632304,64.41304347826087,15.959974126104605,0.20940980675106458,-0.43811199254843736,0.5357216472253841,0.7650142456129627,0.9693766186303296,0.42635119641803154,0.985769251747691,-0.5133426616800685,0.5041050310616075,1.9077984268360693,0.3852359738282722,0.9597639598036913,0.2249621293098158,0.97870446752442,original,original
dhaka_lcs,Dhaka,2022-09-30,35,39.267353191935534,38.375,8.019419632253818,1.400633490772356,2.6521232202188427,21.70124582079502,1.9392524321776043e-05,0.8882076663188764,0.001934467619212041,0.939052339673705,0.7117109977135864,0.7801602606716562,3.84238780537083,0.14643203213003955,0.9563784903372827,0.1776963304867853,0.9763727033371025,log,log
dhaka_lcs,Dhaka,2022-10-01,34,54.90489166186896,55.024003623188406,11.917665587022315,-0.8235533782992814,1.9824071947522564,9.41077351737071,0.009046414761743449,0.9224740200334564,0.0189902753539744,0.9569413775913975,-2.68897726420846,10.291531804555806,191.020530874697,3.3145055872643715e-42,0.7317467064474255,1.5684273219868563e-06,0.846117002956208,original,original
dhaka_lcs,Dhaka,2022-10-02,34,32.005877469984874,30.832175925925927,7.982809377541409,-0.37809301473502005,0.9762207742733011,2.1601677743252727,0.3395670391346918,0.9523015664639556,0.143899611818234,0.972889750142255,-2.3603302362556473,8.680515707352574,138.3176500099609,9.219426905068759e-31,0.7756378110086808,8.959940747959676e-06,0.8718552459962958,original,original
dhaka_lcs,Dhaka,2022-10-03,33,16.013283875520372,16.416666666666668,4.955669835662905,0.3706157775502394,-0.3184992238468407,0.8949407140681068,0.6392431650328521,0.9691748224910115,0.4577484224832686,0.9850017982543791,-0.3560581268013476,-0.3748398039296452,0.8904698512258352,0.6406737476786746,0.9712611972152893,0.5158182059709754,0.9854289399338745,log,log
dhaka_lcs,Dhaka,2022-10-04,34,22.31734648317625,22.072743055555556,8.571801510155312,2.679565110523614,10.505537189869912,197.0393335296655,1.6347538358668534e-43,0.734340886504424,1.730281679092696e-06,0.8450530552852069,0.23302245294397592,3.004406421507552,13.095179049858228,0.001433567014411146,0.9129013651553529,0.010233619674041048,0.9458625368316717,log,log
dhaka_lcs,Dhaka,2022-10-05,34,19.520839973878736,18.515625,6.650753693873926,0.7315660732376242,0.796690374482238,3.931917577026049,0.14002157116204186,0.9491125390382417,0.11549406500833821,0.9725468542159121,-0.5449710164212207,0.9198715115668734,2.8816944130611377,0.23672711694219045,0.963312980416731,0.30291631079720166,0.9786351912264656,log,log
dhaka_lcs,Dhaka,2022-10-06,34,18.595481894708744,16.994791666666664,7.45676685099535,0.6767596561440312,-0.5772860242353102,3.0674710502283946,0.21572830179855332,0.9190239012792983,0.01516352224969383,0.9623810703215895,0.14082403779968042,-1.1704859312867146,2.053264184591014,0.358211354066843,0.9534184189692378,0.1553889439871426,0.9809523134971152,log,log
dhaka_lcs,Dhaka,2022-10-07,34,33.493440007321844,27.626736111111114,15.568705355720637,1.218337561802587,0.7822887247414778,9.278261851376412,0.00966609453269572,0.8400016717191363,0.00016864331489036986,0.9164090832261593,0.6169231575012467,-0.7906041502768675,3.0421948395970064,0.21847199984980847,0.9217387996716611,0.01809738145333058,0.9628506285014078,log,log
dhaka_lcs,Dhaka,2022-10-08,34,30.52824605950293,25.74990465293669,12.029001348630905,1.1318272494919863,0.7184020243848059,7.99033030916497,0.018404406587617904,0.8870875681337177,0.0021279129892561185,0.9408944517436257,0.27771318169621245,-0.17110111101873926,0.47851321673617314,0.7872128510472881,0.9654231108354152,0.34730905965356346,0.9816520217962154,log,log
dhaka_lcs,Dhaka,2022-10-09,34,23.84692406447086,23.35144927536232,4.827051874012915,0.2982851466268577,-1.0529518243543714,2.0748551838723657,0.3543650820911345,0.956214373688387,0.18818391865547857,0.9826272775546829,0.018955908756259996,-1.1230665745207649,1.7888474353432857,0.40884313984177484,0.9668799072277247,0.38098291361959274,0.9880319776405218,log,log
dhaka_lcs,Dhaka,2022-10-10,33,11.452976353077768,10.162698412698413,4.289775286986439,1.159283171120035,0.696728253153847,8.059122695403051,0.017782128414628832,0.8763531191697252,0.001370758553224961,0.9355242864785108,0.5324379704121633,-0.5312342785505524,1.9472346135737286,0.3777142556025298,0.9539749617130815,0.1736464566984656,0.9775478928475708,log,log
dhaka_lcs,Dhaka,2022-10-11,34,9.923287621438027,8.390625,4.005335093241776,1.4683230794877071,1.6328846641815655,15.9944542351879,0.00033639411717958174,0.827716856384487,9.238227525656043e-05,0.908319737723292,0.7643236063117953,-0.07561746652815282,3.3185137610335134,0.19028032859506303,0.9312323723756509,0.03398045948138818,0.9656368123439236,log,log
dhaka_lcs,Dhaka,2022-10-12,34,15.585682367392558,13.077445652173914,7.720692217747972,1.3578572991002762,1.410541504351703,13.266705245369334,0.0013157444883949486,0.8609658977410077,0.0004970526889795871,0.9268373840449676,0.47832760946381886,-0.5150180124054571,1.672279744755035,0.4333802016577455,0.9700855030468719,0.463832889250269,0.9858323698820967,log,log
dhaka_lcs,Dhaka,2022-10-13,34,22.15735950341929,20.65431488801054,9.501377186040076,1.1065874165083165,0.41159153181487973,7.179029776626554,0.02761172194380058,0.8744776254579627,0.0010379324050683151,0.9355521468557286,0.43425402920255524,-0.6898613428075833,1.7428044697377707,0.41836449246884533,0.9565218343233659,0.1921707146793673,0.9798170296329588,log,log
dhaka_lcs,Dhaka,2022-10-14,33,44.35192208885391,42.375,16.915966594225974,0.541242361735281,-0.41774830035556887,1.8511443761210198,0.3963045934310323,0.9494517257181231,0.128222871238132,0.975979161140785,-0.622782272299117,0.990108690464655,3.4811510988290304,0.17541940901880174,0.9529020558695515,0.161629603854831,0.9741757923846415,original,log
dhaka_lcs,Dhaka,2022-10-15,32,36.354910375265334,35.54761904761905,11.61103182557748,1.5571098221073851,2.688091854232093,22.56560241226947,1.2587564118180206e-05,0.8457598066258584,0.0003362517863901257,0.9169455502180983,0.6289348937729301,0.4918987419434422,2.4322676996616113,0.29637378034996226,0.9514564519720139,0.15850852995731052,0.9745962556672023,log,log
dhaka_lcs,Dhaka,2022-10-16,32,32.19725849119379,30.838541666666668,8.32225284519256,0.983409231433276,0.5032927166581684,5.495571232685208,0.06406957886854384,0.890191679514662,0.003517504781345966,0.9448427713974302,0.35559064329680445,-0.09951217986050409,0.6875753284553735,0.7090794750036497,0.9524717187523809,0.1693523443315117,0.9771145458686179,log,log
dhaka_lcs,Dhaka,2022-10-17,32,51.662542919619,49.8515873015873,15.171477799005489,1.4324663898141827,3.0248240099140604,23.14320016365558,9.430135599576158e-06,0.8844906244167929,0.002553078278012238,0.9350665623925069,0.3203895825183456,0.7583448240474704,1.3142464140062773,0.5183403495583251,0.9702928043739133,0.5075205289093467,0.981149976677097,log,log
dhaka_lcs,Dhaka,2022-10-18,31,60.18097997219297,57.857142857142854,14.097638510884988,0.5538241941102682,-0.37595826939888255,1.7672965308318997,0.41327243052320717,0.9636607517085709,0.3634030691456756,0.9828792041004972,0.06483632975177538,-0.5860520861849312,0.4653513931948937,0.79241051328452,0.9880496154985027,0.9747011840688286,0.9952485598475053,log,log
dhaka_lcs,Dhaka,2022-10-19,31,41.71904482263879,38.83333333333333,14.498118173461929,2.1349168673043804,5.271816145862214,59.44705389609468,1.233775846234819e-13,0.7603573739982407,1.0334626069558934e-05,0.8652542187800348,1.0364770916538173,1.643696377807947,9.040215903494135,0.010887848242871338,0.9048560036861885,0.009549696708715572,0.9473574638287725,log,log
dhaka_lcs,Dhaka,2022-10-20,33,40.4903895871179,37.322916666666664,12.402992071763027,1.220808275957073,0.755126660073508,8.98109803158548,0.0112144851896774,0.8626835715780632,0.0006558147698328119,0.9293032582647403,0.6226029692528958,-0.06617906085319136,2.1380115589050623,0.3433497131184636,0.9455210008618397,0.0984229198061293,0.973102525054692,log,log
dhaka_lcs,Dhaka,2022-10-21,33,34.36218200572397,33.572463768115945,10.618873103441635,1.1835708924547936,1.1267956904090344,9.450414541960313,0.008868875458896811,0.891211556560579,0.0031759076325024436,0.9436398409271757,0.4285737800563014,-0.062130479793512716,1.0155229374487451,0.6018413126179611,0.967608704279654,0.41715210743654313,0.9843283177862074,log,log
dhaka_lcs,Dhaka,2022-10-22,33,33.82042858580005,30.285714285714285,13.685216357567205,1.4659970104091844,1.1562572685512453,13.658589737639346,0.0010816205331334414,0.7954975890382314,2.651674148120963e-05,0.892866411508125,0.8714524501545322,0.004524121000118342,4.176889693889238,0.12387963789092933,0.9077415211524564,0.008510583131332152,0.9551633101393806,log,log
dhaka_lcs,Dhaka,2022-10-23,33,54.66186512913759,51.619565217391305,16.26393664815584,0.9337160514181605,0.9276968736615072,5.9783957036443995,0.050327790882169536,0.9262483340641272,0.02739266980215487,0.9606328450865351,0.056792968934204935,0.023643462384803637,0.01850857056810835,0.9907884038267764,0.9720564816920588,0.5390455925739133,0.9852940220972136,log,log
dhaka_lcs,Dhaka,2022-10-24,33,22.87317530703361,21.875,10.01088771306492,0.9350052560180746,0.9664385191719744,6.092546248889402,0.04753575451603953,0.9231996440907688,0.022490958671202987,0.9588835333700215,-0.9793551462112695,2.3222122261744964,12.690171495424911,0.0017553522188269613,0.9165132747999409,0.014686194613649103,0.9524939777143937,original,original
dhaka_lcs,Dhaka,2022-10-25,33,28.34828099165632,23.357142857142858,17.354355512584124,1.2165625272052083,1.5791542340137195,11.56901023465433,0.003074831680326127,0.8934916438159851,0.003626619041659204,0.9439101868243581,0.0008174799629059075,-0.9449860994720072,1.227876926772756,0.5412151101356182,0.9773365463024445,0.7032017110390865,0.9913025074641312,log,log
dhaka_lcs,Dhaka,2022-10-26,34,49.75321520580009,48.625,16.812559269432594,0.39735530294810956,-0.787948295973989,1.774272241024019,0.4118335070074289,0.9660385497664258,0.3612300419378803,0.984677358260283,-0.22338700183657675,-0.6470719201305632,0.8759378635877567,0.6453458322831802,0.9783034767242609,0.718535605312208,0.9900225513435496,log,log
dhaka_lcs,Dhaka,2022-10-27,33,59.690678923373426,55.5625,18.62745872110044,1.168513025197569,0.886009901961188,8.589218421573312,0.013641901763806313,0.872234862680697,0.00109392168454288,0.9344884972115114,0.41324032237256136,0.058668466443242195,0.9439543370030339,0.6237677543077116,0.9504435236479447,0.13706161061885905,0.9755932755705685,log,log
dhaka_lcs,Dhaka,2022-10-28,33,61.93321764641298,57.625,17.988124901739752,1.403525462377159,2.713020405146996,20.955020092748555,2.816275926042674e-05,0.8891184474023295,0.0028141736181948023,0.938186951725009,0.42625367701638667,0.5087513836688222,1.3551955437142396,0.5078354649008661,0.9724844473191049,0.5517685485273217,0.9829090450341372,log,log
dhaka_lcs,Dhaka,2022-10-29,33,63.69385679921747,61.770833333333336,17.59001908739875,2.352969005097385,8.79050527247576,136.70089881417758,2.0690785903248015e-30,0.7761227306668608,1.1678814740503727e-05,0.8698513515909471,0.5938425315064351,2.9945803555674644,14.269897557924864,0.0007967665930527582,0.9196024921239111,0.01786311159753678,0.9501856711291942,log,log
dhaka_lcs,Dhaka,2022-10-30,34,62.94077636983646,58.704861111111114,18.326070043790633,1.1119296551925804,0.7261708198532277,7.753238580323517,0.020720757773867227,0.8792962565856219,0.001360615859675173,0.9359400285985181,0.3675403667459535,0.30485996717120756,0.8971513194740587,0.6385369981706465,0.9416567420175491,0.06907422767488135,0.9679764965364956,log,log
dhaka_lcs,Dhaka,2022-10-31,34,67.75169553868075,65.02604166666666,23.957702906712374,2.400298381565795,8.270650911206694,129.5533106844143,7.376596509185786e-29,0.7792722263400537,1.0437658196378456e-05,0.8734979241718902,0.6739483301610868,1.9921031978722752,8.195842456997537,0.016607162039586627,0.9491069607795015,0.11544960161434428,0.9681098274387377,log,log
dhaka_lcs,Dhaka,2022-11-01,34,61.107811854155365,56.07118055555556,25.65666523207392,3.101317392810429,11.981722639214967,257.882003889733,1.0037703527645055e-56,0.6709292508341214,1.8146178058570146e-07,0.8079781624798338,1.1793782507388337,3.369234510590565,23.96358734587495,6.2571004132078715e-06,0.9018830030607253,0.0051456582185165555,0.9423762453749996,log,log
dhaka_lcs,Dhaka,2022-11-02,34,46.12104600429409,43.31597222222222,15.2298805899694,1.4962391072559194,2.3636033805952676,20.60052464054323,3.362427370013244e-05,0.8595875804800971,0.00046192559291548013,0.9245370380038789,0.5478576979629243,0.46941447208909226,2.0130014152571287,0.3654957208108969,0.9637390582555523,0.31146949748883357,0.9802628501407986,log,log
dhaka_lcs,Dhaka,2022-11-03,33,50.08748764165475,45.46875,15.352398719498678,1.3582255005266823,1.5198145965669703,13.322295867460044,0.0012796765430461473,0.8452618355802567,0.00026822548346261096,0.9172427640600269,0.5605276769023357,0.4582268391342872,2.0167632957960357,0.36480889133641564,0.9316466216022192,0.0389945938142175,0.9632611090462408,log,log
dhaka_lcs,Dhaka,2022-11-04,33,61.936443652599785,58.770833333333336,14.371509851918297,0.488133222238616,-0.448939962702132,1.587634483494411,0.4521156623419228,0.9542237528314571,0.1765535365956508,0.9784335829942695,-0.05586212507491298,-0.2788148504317789,0.12405253972764967,0.9398581965199481,0.9752127488610437,0.6358247446351585,0.9880172524459258,log,log
dhaka_lcs,Dhaka,2022-11-05,33,75.95600597912266,73.04166666666667,19.19669554719923,0.7367587180854017,0.7020244102014241,3.6631263724247978,0.16016300738503994,0.9412282799778287,0.0737605736673886,0.9690283422035028,-0.10325591110826418,0.26260104120901584,0.1534588543939691,0.9261404081145584,0.9708051513674861,0.5027583933230642,0.9839937660595656,log,log
dhaka_lcs,Dhaka,2022-11-06,32,83.31740511432258,80.57291666666667,20.99053716936609,0.4462842754082976,0.1450637204242229,1.0902961345202056,0.579755934111581,0.9752039565807955,0.6532072018612158,0.986724830821056,-0.23292987372159998,-0.33938675645667216,0.4429448996613634,0.8013379988413745,0.9822450379093413,0.8615728153730238,0.9911079423651356,log,log
dhaka_lcs,Dhaka,2022-11-07,32,64.04686700313913,59.97743055555556,19.344656524490222,0.9430082177861314,0.4187520769859665,4.976548396305018,0.08305317628891325,0.9136307966519385,0.014019958875040981,0.9558365589535556,0.2394978270866755,-0.2810023713670189,0.41119889257445924,0.8141591254389419,0.9696969369079678,0.4910741003035407,0.9852990070125356,log,log
dhaka_lcs,Dhaka,2022-11-08,33,61.00552206296607,57.0625,24.848600715166032,1.867911855172159,3.844802884670048,39.51597102301463,2.625523554367543e-09,0.7982537781057658,2.9897692871719297e-05,0.8889627781937519,0.6429058361166408,0.8555892225679944,3.279848789560547,0.19399470874903527,0.9392893138432994,0.06477799323940546,0.9672892093590053,log,log
dhaka_lcs,Dhaka,2022-11-09,32,35.36370994739711,28.817708333333332,20.875029150458452,2.485292324684698,7.053688183084066,99.28163832096864,2.7622702207758174e-22,0.700686394449074,8.901377556450229e-07,0.8302961775326416,1.139851408704576,1.0457493834680625,8.387515611636076,0.015089474882936705,0.9032734061078932,0.007511007434660945,0.9492372803933652,log,log
dhaka_lcs,Dhaka,2022-11-10,33,38.65054530815401,30.86111111111111,19.70493708969008,1.524296571371816,1.4796720568949828,15.789605625666569,0.00037267537974651363,0.7995903753138811,3.169919876130243e-05,0.8940588125263352,0.7494965403712366,-0.1540972470240245,3.122248549274517,0.20989995330109454,0.9320854562106609,0.0401387686140144,0.9669968433052745,log,log
dhaka_lcs,Dhaka,2022-11-11,34,44.14376299762329,38.796875,21.56985923694657,1.7398895521651185,2.4841175214001545,25.896245173002512,2.380684309754795e-06,0.7762068867869774,9.175853202157142e-06,0.8797275586326134,0.7774436830075944,0.32966722700775497,3.579003202205232,0.1670434031715303,0.9266334348029794,0.02498871028558466,0.9633455575977035,log,log
dhaka_lcs,Dhaka,2022-11-12,34,57.03086298582129,50.484375,21.577275513089425,1.3738675800399134,1.840882049241066,15.496768241305606,0.00043143913120259635,0.8622881501261193,0.0005334232531513586,0.9257299549420591,0.44766014681526506,0.04602328844026582,1.1385984759594792,0.5659218763364654,0.9583238654111647,0.21718963923771306,0.9776618752215088,log,log
dhaka_lcs,Dhaka,2022-11-13,34,116.25752548865654,114.74479166666667,29.331715616697775,1.1915811284005353,3.2764942603188896,23.254409055203716,8.920089947686348e-06,0.888327325738471,0.0022873858436764987,0.9353784855357409,-0.1989453621712095,1.8336719646522797,4.987615695165105,0.08259485838211335,0.9348439315521431,0.043369794812553375,0.9602220139205779,log,log
dhaka_lcs,Dhaka,2022-11-14,34,84.97755380424019,81.625,26.193732973515907,1.2374486110032255,2.6280341097323454,18.461546017000234,9.797746952807736e-05,0.9038196782230719,0.005795735669591622,0.9462375707187324,0.012515457636146744,0.5733146729050085,0.46653136959068964,0.7919431383202055,0.9694330955788262,0.4460141977628583,0.9818437818762494,log,log
dhaka_lcs,Dhaka,2022-11-15,34,72.98702559383148,66.9538043478261,32.92045652333319,3.194591952813161,12.658022484146189,284.81687260117525,1.4216802760165182e-62,0.6528940530253926,1.0038371599355922e-07,0.7965459380089823,1.0500510569912365,3.302576921287489,21.699711214413735,1.940740997773807e-05,0.8947058002679656,0.0033339406404178508,0.9386723181543816,log,log
dhaka_lcs,Dhaka,2022-11-16,34,65.76529247074325,57.114583333333336,33.30530852671724,2.048386133010131,3.5138344521113165,41.26831537167608,1.0931988806037782e-09,0.7064165533419466,6.18348903332073e-07,0.8375112096847163,1.036949684304376,1.2264085696869866,8.223943475466402,0.016375454571849146,0.8879873892178816,0.0022424372083230796,0.9403447792077683,log,log
dhaka_lcs,Dhaka,2022-11-17,34,70.93185056720063,67.90798611111111,28.01185820053641,1.6292086220628785,2.81383160357609,26.25781924264122,1.9869502721202785e-06,0.8364973353452461,0.00014171894927978774,0.9111440917446394,0.5167256919825589,0.4652706567774949,1.81970627502657,0.40258334408329305,0.9600297836379664,0.24364303320030173,0.9779018027839117,log,log
dhaka_lcs,Dhaka,2022-11-18,33,77.9919690565071,73.1086956521739,22.939774558656545,0.878888968934139,0.8341132964902274,5.205101371577594,0.07408437106048049,0.9350308361101887,0.048773944603071655,0.9642407033586584,-0.08721483551550697,0.4478196058070605,0.31758115053662084,0.8531750162097101,0.9754381346311805,0.6429366285885254,0.9846134615120409,log,log
dhaka_lcs,Dhaka,2022-11-19,34,64.31982044711825,60.026041666666664,27.633401392388556,2.1650526862934925,5.811318103172251,74.4050767314493,6.968557292432122e-17,0.7803764843682172,1.0936196441483719e-05,0.8762866962222535,0.6176034169594079,1.335083004514579,4.686591947963179,0.09601066749178065,0.94821583211004,0.10856122395889757,0.9690136907802301,log,log
dhaka_lcs,Dhaka,2022-11-20,35,64.32653851066118,60.197916666666664,23.282365819083655,2.0707068502634676,6.294778924948,82.79767584795246,1.0488493959191382e-18,0.8052908337338405,2.595014959751009e-05,0.8890307789576942,0.3034769405528886,1.8710229162739704,5.64246632689209,0.05953248414174256,0.9383015406226177,0.04968521342666889,0.9620858867864984,log,log
dhaka_lcs,Dhaka,2022-11-21,35,56.794386018570805,51.71875,22.882404642233112,1.9844493964174,5.376316721640274,65.1247028821001,7.216896074291987e-15,0.816481471827321,4.3664519804099456e-05,0.896408584378111,0.2999545304807779,1.4333498533861402,3.5209747469543577,0.17196103414937747,0.95614502160318,0.17481108912734097,0.9722616915811846,log,log
dhaka_lcs,Dhaka,2022-11-22,34,104.19499734644796,104.17708333333334,28.453380979579983,0.6369047229205311,1.4453546684595437,5.258157547764925,0.07214489339505238,0.9374301164263709,0.05171383380063435,0.9638950627544662,-0.6791219263329884,1.577385784222284,6.13837739039291,0.04645883184504709,0.9305669823420181,0.032494698796740544,0.9601237518625353,original,original
dhaka_lcs,Dhaka,2022-11-23,34,91.6116403000594,89.97569444444446,26.360383352525435,0.962055178020767,2.324766399532935,12.901214255716775,0.0015795628809314201,0.9207387372448267,0.016952862200452758,0.9536540890670251,-0.5099423250965055,1.7781699631384766,5.952908583135216,0.05097325010691691,0.9415489378578505,0.06856446464010466,0.9642330152897851,log,log
dhaka_lcs,Dhaka,2022-11-24,34,90.07131779754063,86.0,28.517691083234933,1.0936784386244813,2.612364139666819,16.44605005110945,0.00026840191297736415,0.920095156387952,0.01625665927534621,0.9537077962747225,-0.3997670634956,1.2519113958280643,3.1259273645726497,0.20951421659373795,0.9577574081887382,0.20901291570947625,0.9738936923961896,log,log
dhaka_lcs,Dhaka,2022-11-25,34,77.0131372468289,73.50347222222223,29.33783934421798,2.381322400143282,8.794215515432333,141.6964337028872,1.7021991477275628e-31,0.7701494438017549,7.133652384577839e-06,0.8675237960169258,0.17813316261036283,2.0140211724696924,5.926209884993506,0.05165827194082481,0.930545730017789,0.032448372028724526,0.9578432822035323,log,log
dhaka_lcs,Dhaka,2022-11-26,34,70.67688699893854,65.99479166666666,27.32345841821428,2.028815689125882,5.983981046952266,74.05256889374778,8.311683154493904e-17,0.8058451915801421,3.331260131731103e-05,0.8895800145733668,0.1897697306411637,1.7005264335761874,4.300773834779254,0.1164390967452482,0.9402206505146802,0.06258982741698992,0.9633652113506453,log,log
dhaka_lcs,Dhaka,2022-11-27,35,57.53489807495242,54.15625,22.03089739722559,1.343760888326217,1.8844424139457638,15.711932412544074,0.0003874335505714037,0.8803051674088311,0.0012177896014203306,0.9353111949047017,0.16028711419455957,0.4856215629069154,0.49378603497334167,0.781224266396372,0.9720678305081344,0.502529772095613,0.983395621013298,log,log
dhaka_lcs,Dhaka,2022-11-28,35,70.63431947021233,64.25,37.187548136342045,2.8003516178664873,9.29472101694175,171.73291846306236,5.112938573526801e-38,0.685532430532553,2.237381371325084e-07,0.818771542412367,0.9127776517245791,2.159017224990258,11.657927667977473,0.0029411228934923166,0.9154719553414874,0.010580746424673172,0.9511145826482674,log,log
dhaka_lcs,Dhaka,2022-11-29,34,79.40652375739492,76.20454545454545,25.739460888855596,0.7104766130664352,1.10535318615048,4.591294460736442,0.10069619853491772,0.9430664396462569,0.07610689788496726,0.9685769671737368,-0.630532434459893,1.051769131370695,3.8200457882145864,0.14807699646601086,0.9425021110736856,0.07320799357266612,0.9681103881100577,log,original
